method,P_D,P_D_ci95_low,P_D_ci95_high,P_D_ci95_half_width,P_D_cluster_ci95_low,P_D_cluster_ci95_high,P_D_cluster_ci95_half_width,P_FA,P_FA_ci95_low,P_FA_ci95_high,P_FA_ci95_half_width,P_FA_cluster_ci95_low,P_FA_cluster_ci95_high,P_FA_cluster_ci95_half_width,P_FA_overall,P_FA_overall_ci95_low,P_FA_overall_ci95_high,P_FA_overall_ci95_half_width,B_mean_bits,B_std_bits,T_mean_ms,T_std_ms,selected_links_mean,selected_links_std,selected_observations_mean,selected_observations_std,active_target_ratio_mean,feasible_target_ratio_mean,feasible_links_mean,comm_feasible_edge_ratio_mean,selected_rate_mean_mbps,selected_rate_min_mbps_mean,selected_rate_p10_mbps_mean,selected_chi_mean,selected_chi_min_mean,selected_chi_p10_mean,selected_gamma_comm_mean_db,selected_rate_satisfaction_ratio_mean,selected_chi_ge_min_ratio_mean,D_mean,D_median,D_p10,D_p90,fine_eval_full_mean,fine_eval_c2f_mean,belief_capture_rate_mean,selector_score_evaluations_mean,coordination_messages_mean,bid_rounds_mean,detection_runtime_mean_ms,detection_runtime_p90_ms,all_targets_satisfied_prob,worst_target_D_mean,worst_target_satisfied_prob,actual_mean_target_P_D,actual_worst_target_P_D,actual_best_target_P_D,paired_proposed_delta_P_D,paired_proposed_delta_ci95_low,paired_proposed_delta_ci95_high,paired_reference_method,paired_reference_delta_P_D,paired_reference_delta_ci95_low,paired_reference_delta_ci95_high,P_D_per_kbit,P_D_per_ms,D_per_kbit,D_per_ms
proposed_c2f_adaptive_pd,0.9502,0.9457608143328926,0.9542934208321263,0.004266303249616854,0.9457000000000001,0.9545,0.0043999999999999595,0.04970166264414052,0.04892756015418227,0.05048736237073603,0.00077990110827688,0.048882773148148144,0.05051595833333333,0.0008165925925925945,0.04942333333333333,0.048653455770338035,0.05020475031738029,0.0007756472735211267,1014.4,1165.9203403320487,1.690666666666667,1.9432005672200812,1.585,1.8217505317688258,14.524,4.498602449650336,1.0,1.0,860.244,0.5304100292548655,3.416874702173476,2.6143278492442983,2.7456808725876107,0.9987880700292437,0.9977264046590056,0.9980097749587287,2.531000070027563,1.0,1.0,356053.61691913236,144.07272325199,14.630216486030303,3260.4506413464187,860.244,71.426,0.9949426547509989,15575.25,15575.25,0.0,7.205782900040504,10.139640036504717,0.493,3518.3912896223537,0.917,0.9502,0.94,0.959,,,,proposed_c2f_adaptive_pd,0.0,0.0,0.0,0.9367113564668771,0.5620268138801261,350999.2280354223,210599.53682125334
proposed_c2f_adaptive_pd_calibrated,0.9505,0.946072872708346,0.9545811320491863,0.004254129670420159,0.9460000000000001,0.9547,0.004349999999999965,0.05064025207830518,0.049859197267687345,0.051432879952600104,0.0007868413424563792,0.049819555555555554,0.05146271990740741,0.0008215821759259279,0.05035666666666667,0.049579872493405314,0.05114497635799688,0.0007825519322957816,1014.4,1165.9203403320487,1.690666666666667,1.9432005672200812,1.585,1.8217505317688258,14.524,4.498602449650336,1.0,1.0,860.244,0.5304100292548655,3.416874702173476,2.6143278492442983,2.7456808725876107,0.9987880700292437,0.9977264046590056,0.9980097749587287,2.531000070027563,1.0,1.0,356053.61691913236,144.07272325199,14.630216486030303,3260.4506413464187,860.244,71.426,0.9949426547509989,15575.25,15575.25,0.0,17.252235200838186,24.951980001060292,0.493,3518.3912896223537,0.917,0.9505000000000001,0.939,0.96,,,,proposed_c2f_adaptive_pd,-0.00030000000000000003,-0.000738093805231462,0.00013809380523146196,0.9370070977917981,0.5622042586750787,350999.2280354223,210599.53682125334
