direct_gain_boost_db,receiver,target,arm,scene_id,threshold,scene_pfa,scene_pd,scene_conflict_index,scene_direct_inr_db
0.0,0,0,no_ic,3,7.578599272051722,0.0,0.0,0.006361974072072679,-2.2917930473459895
0.0,0,0,no_ic,4,7.578599272051722,0.0,1.0,0.012104409668707308,-1.8181929369672347
0.0,0,0,no_ic,5,7.578599272051722,0.0,0.5,0.0018819708561928204,2.7865816877278977
0.0,0,0,perfect_channel,3,7.591071665711213,0.0,0.0,0.006361974072072679,-2.2917930473459895
0.0,0,0,perfect_channel,4,7.591071665711213,0.0,1.0,0.012104409668707308,-1.8181929369672347
0.0,0,0,perfect_channel,5,7.591071665711213,0.0,0.0,0.0018819708561928204,2.7865816877278977
0.0,0,0,plain_ls,3,7.575312348320786,0.0,0.0,0.006361974072072679,-2.2917930473459895
0.0,0,0,plain_ls,4,7.575312348320786,0.0,1.0,0.012104409668707308,-1.8181929369672347
0.0,0,0,plain_ls,5,7.575312348320786,0.0,0.5,0.0018819708561928204,2.7865816877278977
0.0,0,0,protected_ls,3,7.63865121022662,0.0,0.0,0.006361974072072679,-2.2917930473459895
0.0,0,0,protected_ls,4,7.63865121022662,0.0,1.0,0.012104409668707308,-1.8181929369672347
0.0,0,0,protected_ls,5,7.63865121022662,0.0,0.0,0.0018819708561928204,2.7865816877278977
0.0,0,0,tp_uic_full,3,7.575374408464801,0.0,0.0,0.006361974072072679,-2.2917930473459895
0.0,0,0,tp_uic_full,4,7.575374408464801,0.0,1.0,0.012104409668707308,-1.8181929369672347
0.0,0,0,tp_uic_full,5,7.575374408464801,0.0,0.5,0.0018819708561928204,2.7865816877278977
0.0,0,1,no_ic,3,5.750459230103814,0.0,0.5,0.36005426738207025,-2.284004506902699
0.0,0,1,no_ic,4,5.750459230103814,0.5,1.0,0.9137315111447607,-1.953371639204536
0.0,0,1,no_ic,5,5.750459230103814,0.0,1.0,0.305470960163609,2.5200548775643203
0.0,0,1,perfect_channel,3,5.70601765804002,0.0,0.5,0.36005426738207025,-2.284004506902699
0.0,0,1,perfect_channel,4,5.70601765804002,1.0,1.0,0.9137315111447607,-1.953371639204536
0.0,0,1,perfect_channel,5,5.70601765804002,0.5,1.0,0.305470960163609,2.5200548775643203
0.0,0,1,plain_ls,3,5.75375435891305,0.0,0.5,0.36005426738207025,-2.284004506902699
0.0,0,1,plain_ls,4,5.75375435891305,0.5,1.0,0.9137315111447607,-1.953371639204536
0.0,0,1,plain_ls,5,5.75375435891305,0.0,1.0,0.305470960163609,2.5200548775643203
0.0,0,1,protected_ls,3,5.625299597754798,0.0,0.5,0.36005426738207025,-2.284004506902699
0.0,0,1,protected_ls,4,5.625299597754798,0.5,1.0,0.9137315111447607,-1.953371639204536
0.0,0,1,protected_ls,5,5.625299597754798,0.0,1.0,0.305470960163609,2.5200548775643203
0.0,0,1,tp_uic_full,3,5.754593116579722,0.0,0.5,0.36005426738207025,-2.284004506902699
0.0,0,1,tp_uic_full,4,5.754593116579722,0.5,1.0,0.9137315111447607,-1.953371639204536
0.0,0,1,tp_uic_full,5,5.754593116579722,0.0,1.0,0.305470960163609,2.5200548775643203
0.0,0,2,no_ic,3,9.923304907103423,0.0,0.0,0.9179394564795558,-2.120991266989728
0.0,0,2,no_ic,4,9.923304907103423,0.0,0.0,0.032415667586262374,-1.9708019175351383
0.0,0,2,no_ic,5,9.923304907103423,0.0,0.5,0.04640762745622362,2.806223424507184
0.0,0,2,perfect_channel,3,9.29686319066455,0.0,0.0,0.9179394564795558,-2.120991266989728
0.0,0,2,perfect_channel,4,9.29686319066455,0.0,0.0,0.032415667586262374,-1.9708019175351383
0.0,0,2,perfect_channel,5,9.29686319066455,0.0,0.5,0.04640762745622362,2.806223424507184
0.0,0,2,plain_ls,3,9.952094428675535,0.0,0.0,0.9179394564795558,-2.120991266989728
0.0,0,2,plain_ls,4,9.952094428675535,0.0,0.0,0.032415667586262374,-1.9708019175351383
0.0,0,2,plain_ls,5,9.952094428675535,0.0,0.5,0.04640762745622362,2.806223424507184
0.0,0,2,protected_ls,3,9.322210287598288,0.0,0.0,0.9179394564795558,-2.120991266989728
0.0,0,2,protected_ls,4,9.322210287598288,0.0,0.0,0.032415667586262374,-1.9708019175351383
0.0,0,2,protected_ls,5,9.322210287598288,0.0,0.0,0.04640762745622362,2.806223424507184
0.0,0,2,tp_uic_full,3,9.959233138082626,0.0,0.0,0.9179394564795558,-2.120991266989728
0.0,0,2,tp_uic_full,4,9.959233138082626,0.0,0.0,0.032415667586262374,-1.9708019175351383
0.0,0,2,tp_uic_full,5,9.959233138082626,0.0,0.5,0.04640762745622362,2.806223424507184
0.0,1,0,no_ic,3,8.889854036373361,0.0,0.0,0.02677883911298464,4.312667786317201
0.0,1,0,no_ic,4,8.889854036373361,0.5,0.0,0.0014051646843529727,-3.6279665472109737
0.0,1,0,no_ic,5,8.889854036373361,0.0,0.0,0.002407007255868663,3.7979421763237657
0.0,1,0,perfect_channel,3,8.88284719035357,0.0,0.0,0.02677883911298464,4.312667786317201
0.0,1,0,perfect_channel,4,8.88284719035357,0.5,0.0,0.0014051646843529727,-3.6279665472109737
0.0,1,0,perfect_channel,5,8.88284719035357,0.0,0.0,0.002407007255868663,3.7979421763237657
0.0,1,0,plain_ls,3,8.888163441627752,0.0,0.0,0.02677883911298464,4.312667786317201
0.0,1,0,plain_ls,4,8.888163441627752,0.5,0.0,0.0014051646843529727,-3.6279665472109737
0.0,1,0,plain_ls,5,8.888163441627752,0.0,0.0,0.002407007255868663,3.7979421763237657
0.0,1,0,protected_ls,3,9.51035009864926,0.0,0.0,0.02677883911298464,4.312667786317201
0.0,1,0,protected_ls,4,9.51035009864926,0.0,0.0,0.0014051646843529727,-3.6279665472109737
0.0,1,0,protected_ls,5,9.51035009864926,0.0,0.0,0.002407007255868663,3.7979421763237657
0.0,1,0,tp_uic_full,3,8.888105120982386,0.0,0.0,0.02677883911298464,4.312667786317201
0.0,1,0,tp_uic_full,4,8.888105120982386,0.5,0.0,0.0014051646843529727,-3.6279665472109737
0.0,1,0,tp_uic_full,5,8.888105120982386,0.0,0.0,0.002407007255868663,3.7979421763237657
0.0,1,1,no_ic,3,5.056032554465621,0.5,1.0,0.001126004932196445,4.2386197851884235
0.0,1,1,no_ic,4,5.056032554465621,1.0,0.5,0.9981879195452927,-3.0136623564414635
0.0,1,1,no_ic,5,5.056032554465621,0.5,0.5,0.1097757022791035,3.8115167674630848
0.0,1,1,perfect_channel,3,5.831104049639897,0.0,0.5,0.001126004932196445,4.2386197851884235
0.0,1,1,perfect_channel,4,5.831104049639897,1.0,1.0,0.9981879195452927,-3.0136623564414635
0.0,1,1,perfect_channel,5,5.831104049639897,0.5,0.5,0.1097757022791035,3.8115167674630848
0.0,1,1,plain_ls,3,5.093250033608972,0.5,1.0,0.001126004932196445,4.2386197851884235
0.0,1,1,plain_ls,4,5.093250033608972,1.0,1.0,0.9981879195452927,-3.0136623564414635
0.0,1,1,plain_ls,5,5.093250033608972,0.5,0.5,0.1097757022791035,3.8115167674630848
0.0,1,1,protected_ls,3,5.279636309029862,0.0,1.0,0.001126004932196445,4.2386197851884235
0.0,1,1,protected_ls,4,5.279636309029862,1.0,0.5,0.9981879195452927,-3.0136623564414635
0.0,1,1,protected_ls,5,5.279636309029862,0.0,0.5,0.1097757022791035,3.8115167674630848
0.0,1,1,tp_uic_full,3,5.103456251345846,0.5,1.0,0.001126004932196445,4.2386197851884235
0.0,1,1,tp_uic_full,4,5.103456251345846,1.0,1.0,0.9981879195452927,-3.0136623564414635
0.0,1,1,tp_uic_full,5,5.103456251345846,0.5,0.5,0.1097757022791035,3.8115167674630848
0.0,1,2,no_ic,3,7.080775251664017,0.0,0.0,0.7510790095984359,4.325851073649625
0.0,1,2,no_ic,4,7.080775251664017,0.0,0.0,0.043424689974836075,-3.118883472357772
0.0,1,2,no_ic,5,7.080775251664017,0.5,0.0,0.06276272089933589,3.822477138937179
0.0,1,2,perfect_channel,3,7.3742381489791144,0.0,0.0,0.7510790095984359,4.325851073649625
0.0,1,2,perfect_channel,4,7.3742381489791144,0.0,0.0,0.043424689974836075,-3.118883472357772
0.0,1,2,perfect_channel,5,7.3742381489791144,0.5,0.0,0.06276272089933589,3.822477138937179
0.0,1,2,plain_ls,3,7.081958287154658,0.0,0.0,0.7510790095984359,4.325851073649625
0.0,1,2,plain_ls,4,7.081958287154658,0.0,0.0,0.043424689974836075,-3.118883472357772
0.0,1,2,plain_ls,5,7.081958287154658,0.5,0.0,0.06276272089933589,3.822477138937179
0.0,1,2,protected_ls,3,7.986645065916798,0.5,0.0,0.7510790095984359,4.325851073649625
0.0,1,2,protected_ls,4,7.986645065916798,0.0,0.0,0.043424689974836075,-3.118883472357772
0.0,1,2,protected_ls,5,7.986645065916798,0.5,0.0,0.06276272089933589,3.822477138937179
0.0,1,2,tp_uic_full,3,7.082088383365127,0.0,0.0,0.7510790095984359,4.325851073649625
0.0,1,2,tp_uic_full,4,7.082088383365127,0.0,0.0,0.043424689974836075,-3.118883472357772
0.0,1,2,tp_uic_full,5,7.082088383365127,0.5,0.0,0.06276272089933589,3.822477138937179
0.0,2,0,no_ic,3,5.802352995416139,0.5,0.5,0.0033752766587161094,-2.956541923973189
0.0,2,0,no_ic,4,5.802352995416139,0.5,0.0,0.05771464283166134,1.997361675368821
0.0,2,0,no_ic,5,5.802352995416139,0.0,0.5,0.016544936525215874,-2.406024212765704
0.0,2,0,perfect_channel,3,6.2224305003738625,0.5,0.0,0.0033752766587161094,-2.956541923973189
0.0,2,0,perfect_channel,4,6.2224305003738625,0.5,0.0,0.05771464283166134,1.997361675368821
0.0,2,0,perfect_channel,5,6.2224305003738625,0.0,0.5,0.016544936525215874,-2.406024212765704
0.0,2,0,plain_ls,3,5.801680500318101,0.5,0.5,0.0033752766587161094,-2.956541923973189
0.0,2,0,plain_ls,4,5.801680500318101,0.5,0.0,0.05771464283166134,1.997361675368821
0.0,2,0,plain_ls,5,5.801680500318101,0.0,0.5,0.016544936525215874,-2.406024212765704
0.0,2,0,protected_ls,3,5.881227134771364,0.5,0.0,0.0033752766587161094,-2.956541923973189
0.0,2,0,protected_ls,4,5.881227134771364,0.5,0.0,0.05771464283166134,1.997361675368821
0.0,2,0,protected_ls,5,5.881227134771364,0.5,0.5,0.016544936525215874,-2.406024212765704
0.0,2,0,tp_uic_full,3,5.8021198116149275,0.5,0.5,0.0033752766587161094,-2.956541923973189
0.0,2,0,tp_uic_full,4,5.8021198116149275,0.5,0.0,0.05771464283166134,1.997361675368821
0.0,2,0,tp_uic_full,5,5.8021198116149275,0.0,0.5,0.016544936525215874,-2.406024212765704
0.0,2,1,no_ic,3,5.672196998149069,0.5,1.0,0.05987987677550527,-3.0256939838027592
0.0,2,1,no_ic,4,5.672196998149069,0.0,0.5,0.011671976929697313,2.096567303879262
0.0,2,1,no_ic,5,5.672196998149069,0.5,1.0,0.01395928836093336,-2.226690013657251
0.0,2,1,perfect_channel,3,5.364263622562781,0.5,0.5,0.05987987677550527,-3.0256939838027592
0.0,2,1,perfect_channel,4,5.364263622562781,0.0,0.5,0.011671976929697313,2.096567303879262
0.0,2,1,perfect_channel,5,5.364263622562781,1.0,1.0,0.01395928836093336,-2.226690013657251
0.0,2,1,plain_ls,3,5.707506456032647,0.5,1.0,0.05987987677550527,-3.0256939838027592
0.0,2,1,plain_ls,4,5.707506456032647,0.0,0.5,0.011671976929697313,2.096567303879262
0.0,2,1,plain_ls,5,5.707506456032647,0.5,1.0,0.01395928836093336,-2.226690013657251
0.0,2,1,protected_ls,3,5.672943783693052,0.5,0.5,0.05987987677550527,-3.0256939838027592
0.0,2,1,protected_ls,4,5.672943783693052,0.0,0.5,0.011671976929697313,2.096567303879262
0.0,2,1,protected_ls,5,5.672943783693052,1.0,1.0,0.01395928836093336,-2.226690013657251
0.0,2,1,tp_uic_full,3,5.670725833927191,0.5,1.0,0.05987987677550527,-3.0256939838027592
0.0,2,1,tp_uic_full,4,5.670725833927191,0.0,0.5,0.011671976929697313,2.096567303879262
0.0,2,1,tp_uic_full,5,5.670725833927191,0.5,1.0,0.01395928836093336,-2.226690013657251
0.0,2,2,no_ic,3,6.766410270222772,0.0,0.0,0.9164131320917703,-2.718609661293635
0.0,2,2,no_ic,4,6.766410270222772,0.5,0.0,0.0038646431323989114,2.120484742678494
0.0,2,2,no_ic,5,6.766410270222772,0.0,0.5,0.10960445273114844,-2.3162635367079467
0.0,2,2,perfect_channel,3,6.852078849781848,0.5,0.0,0.9164131320917703,-2.718609661293635
0.0,2,2,perfect_channel,4,6.852078849781848,0.5,0.0,0.0038646431323989114,2.120484742678494
0.0,2,2,perfect_channel,5,6.852078849781848,0.0,0.5,0.10960445273114844,-2.3162635367079467
0.0,2,2,plain_ls,3,6.756270932519971,0.0,0.0,0.9164131320917703,-2.718609661293635
0.0,2,2,plain_ls,4,6.756270932519971,0.5,0.0,0.0038646431323989114,2.120484742678494
0.0,2,2,plain_ls,5,6.756270932519971,0.0,0.5,0.10960445273114844,-2.3162635367079467
0.0,2,2,protected_ls,3,6.671571246133179,0.0,0.0,0.9164131320917703,-2.718609661293635
0.0,2,2,protected_ls,4,6.671571246133179,0.5,0.0,0.0038646431323989114,2.120484742678494
0.0,2,2,protected_ls,5,6.671571246133179,0.0,0.5,0.10960445273114844,-2.3162635367079467
0.0,2,2,tp_uic_full,3,6.756582295294608,0.0,0.0,0.9164131320917703,-2.718609661293635
0.0,2,2,tp_uic_full,4,6.756582295294608,0.5,0.0,0.0038646431323989114,2.120484742678494
0.0,2,2,tp_uic_full,5,6.756582295294608,0.0,0.5,0.10960445273114844,-2.3162635367079467
0.0,3,0,no_ic,3,7.794112579055971,0.0,0.0,0.005827778747999829,0.5950785504153335
0.0,3,0,no_ic,4,7.794112579055971,0.0,0.0,0.032929097143172936,-0.6978877288302872
0.0,3,0,no_ic,5,7.794112579055971,0.0,0.0,0.0022290764151263616,0.9263278178571931
0.0,3,0,perfect_channel,3,7.380226940889838,0.0,0.0,0.005827778747999829,0.5950785504153335
0.0,3,0,perfect_channel,4,7.380226940889838,0.5,0.0,0.032929097143172936,-0.6978877288302872
0.0,3,0,perfect_channel,5,7.380226940889838,0.0,0.0,0.0022290764151263616,0.9263278178571931
0.0,3,0,plain_ls,3,7.819201619353912,0.0,0.0,0.005827778747999829,0.5950785504153335
0.0,3,0,plain_ls,4,7.819201619353912,0.0,0.0,0.032929097143172936,-0.6978877288302872
0.0,3,0,plain_ls,5,7.819201619353912,0.0,0.0,0.0022290764151263616,0.9263278178571931
0.0,3,0,protected_ls,3,8.162712696502608,0.0,0.0,0.005827778747999829,0.5950785504153335
0.0,3,0,protected_ls,4,8.162712696502608,0.0,0.0,0.032929097143172936,-0.6978877288302872
0.0,3,0,protected_ls,5,8.162712696502608,0.0,0.0,0.0022290764151263616,0.9263278178571931
0.0,3,0,tp_uic_full,3,7.810738927240752,0.0,0.0,0.005827778747999829,0.5950785504153335
0.0,3,0,tp_uic_full,4,7.810738927240752,0.0,0.0,0.032929097143172936,-0.6978877288302872
0.0,3,0,tp_uic_full,5,7.810738927240752,0.0,0.0,0.0022290764151263616,0.9263278178571931
0.0,3,1,no_ic,3,8.855496916469574,0.0,0.0,0.030716681765595884,0.8356870305870467
0.0,3,1,no_ic,4,8.855496916469574,0.0,0.0,0.374251683184704,-1.0462263896203303
0.0,3,1,no_ic,5,8.855496916469574,0.0,1.0,0.039097570044017746,0.8318321554748025
0.0,3,1,perfect_channel,3,8.88668473034406,0.0,0.0,0.030716681765595884,0.8356870305870467
0.0,3,1,perfect_channel,4,8.88668473034406,0.0,0.0,0.374251683184704,-1.0462263896203303
0.0,3,1,perfect_channel,5,8.88668473034406,0.0,1.0,0.039097570044017746,0.8318321554748025
0.0,3,1,plain_ls,3,8.855549956516375,0.0,0.0,0.030716681765595884,0.8356870305870467
0.0,3,1,plain_ls,4,8.855549956516375,0.0,0.0,0.374251683184704,-1.0462263896203303
0.0,3,1,plain_ls,5,8.855549956516375,0.0,1.0,0.039097570044017746,0.8318321554748025
0.0,3,1,protected_ls,3,9.073647602780646,0.0,0.0,0.030716681765595884,0.8356870305870467
0.0,3,1,protected_ls,4,9.073647602780646,0.0,0.0,0.374251683184704,-1.0462263896203303
0.0,3,1,protected_ls,5,9.073647602780646,0.0,0.5,0.039097570044017746,0.8318321554748025
0.0,3,1,tp_uic_full,3,8.857645356701896,0.0,0.0,0.030716681765595884,0.8356870305870467
0.0,3,1,tp_uic_full,4,8.857645356701896,0.0,0.0,0.374251683184704,-1.0462263896203303
0.0,3,1,tp_uic_full,5,8.857645356701896,0.0,1.0,0.039097570044017746,0.8318321554748025
0.0,3,2,no_ic,3,7.984228042197122,0.0,0.5,0.07908001718398364,0.6700118045626592
0.0,3,2,no_ic,4,7.984228042197122,0.0,0.0,0.018504260390001387,-0.8969617860790209
0.0,3,2,no_ic,5,7.984228042197122,0.0,0.5,0.009876164911789916,1.1126860017206073
0.0,3,2,perfect_channel,3,7.697204905440756,0.0,0.5,0.07908001718398364,0.6700118045626592
0.0,3,2,perfect_channel,4,7.697204905440756,0.0,0.0,0.018504260390001387,-0.8969617860790209
0.0,3,2,perfect_channel,5,7.697204905440756,0.0,0.5,0.009876164911789916,1.1126860017206073
0.0,3,2,plain_ls,3,8.01577172102112,0.0,0.5,0.07908001718398364,0.6700118045626592
0.0,3,2,plain_ls,4,8.01577172102112,0.0,0.0,0.018504260390001387,-0.8969617860790209
0.0,3,2,plain_ls,5,8.01577172102112,0.0,0.5,0.009876164911789916,1.1126860017206073
0.0,3,2,protected_ls,3,7.960039984050857,0.0,0.5,0.07908001718398364,0.6700118045626592
0.0,3,2,protected_ls,4,7.960039984050857,0.0,0.0,0.018504260390001387,-0.8969617860790209
0.0,3,2,protected_ls,5,7.960039984050857,0.0,0.5,0.009876164911789916,1.1126860017206073
0.0,3,2,tp_uic_full,3,7.9899053232024,0.0,0.5,0.07908001718398364,0.6700118045626592
0.0,3,2,tp_uic_full,4,7.9899053232024,0.0,0.0,0.018504260390001387,-0.8969617860790209
0.0,3,2,tp_uic_full,5,7.9899053232024,0.0,0.5,0.009876164911789916,1.1126860017206073
0.0,4,0,no_ic,3,7.036989527655296,0.0,0.5,0.026315229047875272,0.1329488160813488
0.0,4,0,no_ic,4,7.036989527655296,0.5,1.0,0.008241656074554442,-0.6676880223514258
0.0,4,0,no_ic,5,7.036989527655296,0.0,0.0,0.0075983622843421176,7.3459662158800745
0.0,4,0,perfect_channel,3,6.928976056004588,0.0,0.0,0.026315229047875272,0.1329488160813488
0.0,4,0,perfect_channel,4,6.928976056004588,0.5,1.0,0.008241656074554442,-0.6676880223514258
0.0,4,0,perfect_channel,5,6.928976056004588,0.0,0.0,0.0075983622843421176,7.3459662158800745
0.0,4,0,plain_ls,3,7.000010508350112,0.0,0.5,0.026315229047875272,0.1329488160813488
0.0,4,0,plain_ls,4,7.000010508350112,0.5,1.0,0.008241656074554442,-0.6676880223514258
0.0,4,0,plain_ls,5,7.000010508350112,0.0,0.0,0.0075983622843421176,7.3459662158800745
0.0,4,0,protected_ls,3,6.127086595474578,0.5,0.5,0.026315229047875272,0.1329488160813488
0.0,4,0,protected_ls,4,6.127086595474578,0.5,1.0,0.008241656074554442,-0.6676880223514258
0.0,4,0,protected_ls,5,6.127086595474578,0.0,0.0,0.0075983622843421176,7.3459662158800745
0.0,4,0,tp_uic_full,3,7.038547336805303,0.0,0.5,0.026315229047875272,0.1329488160813488
0.0,4,0,tp_uic_full,4,7.038547336805303,0.5,1.0,0.008241656074554442,-0.6676880223514258
0.0,4,0,tp_uic_full,5,7.038547336805303,0.0,0.0,0.0075983622843421176,7.3459662158800745
0.0,4,1,no_ic,3,5.393340720282315,1.0,0.5,0.01976343058305219,0.5117791376071571
0.0,4,1,no_ic,4,5.393340720282315,0.0,1.0,0.033343356108245396,-0.9125548963631742
0.0,4,1,no_ic,5,5.393340720282315,0.5,1.0,0.005172664742182016,7.076592461600531
0.0,4,1,perfect_channel,3,4.646748825343427,1.0,0.5,0.01976343058305219,0.5117791376071571
0.0,4,1,perfect_channel,4,4.646748825343427,0.0,1.0,0.033343356108245396,-0.9125548963631742
0.0,4,1,perfect_channel,5,4.646748825343427,0.5,1.0,0.005172664742182016,7.076592461600531
0.0,4,1,plain_ls,3,5.383823456741458,1.0,0.5,0.01976343058305219,0.5117791376071571
0.0,4,1,plain_ls,4,5.383823456741458,0.0,1.0,0.033343356108245396,-0.9125548963631742
0.0,4,1,plain_ls,5,5.383823456741458,0.5,1.0,0.005172664742182016,7.076592461600531
0.0,4,1,protected_ls,3,4.440870510807402,1.0,0.5,0.01976343058305219,0.5117791376071571
0.0,4,1,protected_ls,4,4.440870510807402,0.0,1.0,0.033343356108245396,-0.9125548963631742
0.0,4,1,protected_ls,5,4.440870510807402,0.5,1.0,0.005172664742182016,7.076592461600531
0.0,4,1,tp_uic_full,3,5.387657302639717,1.0,0.5,0.01976343058305219,0.5117791376071571
0.0,4,1,tp_uic_full,4,5.387657302639717,0.0,1.0,0.033343356108245396,-0.9125548963631742
0.0,4,1,tp_uic_full,5,5.387657302639717,0.5,1.0,0.005172664742182016,7.076592461600531
0.0,4,2,no_ic,3,7.053868256968825,0.5,0.0,0.1611722776423396,0.6691830804505211
0.0,4,2,no_ic,4,7.053868256968825,0.0,0.0,0.00046627562211031844,-0.48188123489956003
0.0,4,2,no_ic,5,7.053868256968825,0.0,0.5,0.027258101786620793,7.232018872380719
0.0,4,2,perfect_channel,3,6.205725746346075,0.5,0.0,0.1611722776423396,0.6691830804505211
0.0,4,2,perfect_channel,4,6.205725746346075,0.0,0.0,0.00046627562211031844,-0.48188123489956003
0.0,4,2,perfect_channel,5,6.205725746346075,0.0,0.5,0.027258101786620793,7.232018872380719
0.0,4,2,plain_ls,3,7.1130429223153415,0.5,0.0,0.1611722776423396,0.6691830804505211
