direct_gain_boost_db,receiver,target,arm,threshold,empirical_pfa,pfa_ci95_low,pfa_ci95_high,empirical_pd,pd_ci95_low,pd_ci95_high,auc,n_cal_h0,n_test_h0,n_test_h1,median_conflict_index,median_direct_inr_db,median_kappa_accounted_db,median_kappa_structural_db,median_eta_survive_q,median_eta_survive_risk_q,median_identifiable_fraction,median_protect_dim
40.0,1,0,no_ic,61344.19501103326,0.0,2.7755575615628914e-17,0.24249400665524085,0.0,2.7755575615628914e-17,0.24249400665524085,0.5277777777777778,6,12,12,0.0017227731430981515,44.05785258602486,0.0,0.0,1.0,1.0,0.999084493765027,0.0
40.0,1,0,perfect_channel,8.882847190353571,0.08333333333333333,0.014865094404917095,0.35387991114111694,0.08333333333333333,0.014865094404917095,0.35387991114111694,0.5138888888888888,6,12,12,0.0017227731430981515,44.05785258602486,nan,nan,1.0,1.0,0.999320606437031,0.0
40.0,1,0,plain_ls,61344.489218095434,0.0,2.7755575615628914e-17,0.24249400665524085,0.0,2.7755575615628914e-17,0.24249400665524085,0.5277777777777778,6,12,12,0.0017227731430981515,44.05785258602486,11.247480545380517,11.24748279516511,0.9997660648213389,0.9997645985443043,0.9990813182007683,0.0
40.0,1,0,protected_ls,60714.000060776016,0.0,2.7755575615628914e-17,0.24249400665524085,0.0,2.7755575615628914e-17,0.24249400665524085,0.5,6,12,12,0.0017227731430981515,44.05785258602486,11.220151727398308,11.220153975244727,0.9999952087140747,0.999876634923409,0.999199995787788,15.0
40.0,1,0,tp_uic_full,61344.46619583608,0.0,2.7755575615628914e-17,0.24249400665524085,0.0,2.7755575615628914e-17,0.24249400665524085,0.5277777777777778,6,12,12,0.0017227731430981515,44.05785258602486,11.247480532306552,11.24748278604828,0.9997765888851164,0.9997731293968758,0.9990814390748477,15.0
40.0,3,0,no_ic,557037.7500886497,0.0,2.7755575615628914e-17,0.24249400665524085,0.0,2.7755575615628914e-17,0.24249400665524085,0.5069444444444444,6,12,12,0.005815987150099134,40.96101939556455,0.0,0.0,1.0,1.0,0.9978386993474093,0.0
40.0,3,0,perfect_channel,7.712600265260953,0.08333333333333333,0.014865094404917095,0.35387991114111694,0.08333333333333333,0.014865094404917095,0.35387991114111694,0.6111111111111112,6,12,12,0.005815987150099134,40.96101939556455,nan,nan,1.0,1.0,0.9979247303513321,0.0
40.0,3,0,plain_ls,557037.7598617112,0.0,2.7755575615628914e-17,0.24249400665524085,0.0,2.7755575615628914e-17,0.24249400665524085,0.5,6,12,12,0.005815987150099134,40.96101939556455,13.381946399073959,13.38194861477552,0.9998199871401173,0.9988486076170615,0.9978955701691582,0.0
40.0,3,0,protected_ls,557267.5544358098,0.0,2.7755575615628914e-17,0.24249400665524085,0.0,2.7755575615628914e-17,0.24249400665524085,0.5,6,12,12,0.005815987150099134,40.96101939556455,13.357153601688825,13.35715576474254,0.9998871391713394,0.9991081125567041,0.9975462740906682,15.0
40.0,3,0,tp_uic_full,557037.7962336615,0.0,2.7755575615628914e-17,0.24249400665524085,0.0,2.7755575615628914e-17,0.24249400665524085,0.5,6,12,12,0.005815987150099134,40.96101939556455,13.381946315744804,13.381948526388697,0.9998791801905398,0.9988705919711467,0.9978955784026804,15.0
40.0,5,0,no_ic,42114.3078745105,0.0,2.7755575615628914e-17,0.24249400665524085,0.0,2.7755575615628914e-17,0.24249400665524085,0.5,6,12,12,0.005691465055430092,40.86760835347765,0.0,0.0,1.0,1.0,0.9965939054718533,0.0
40.0,5,0,perfect_channel,7.714645418741657,0.08333333333333333,0.014865094404917095,0.35387991114111694,0.16666666666666666,0.04696514218385378,0.4480308622529734,0.4861111111111111,6,12,12,0.005691465055430092,40.86760835347765,nan,nan,1.0,1.0,0.9965914983632516,0.0
40.0,5,0,plain_ls,42119.23708657915,0.0,2.7755575615628914e-17,0.24249400665524085,0.0,2.7755575615628914e-17,0.24249400665524085,0.5,6,12,12,0.005691465055430092,40.86760835347765,13.206124429297267,13.206126382642262,0.9999110327983998,0.9990121647030982,0.996593836702764,0.0
40.0,5,0,protected_ls,42581.416323842,0.0,2.7755575615628914e-17,0.24249400665524085,0.0,2.7755575615628914e-17,0.24249400665524085,0.4791666666666667,6,12,12,0.005691465055430092,40.86760835347765,13.184855039928637,13.18485699050127,0.9999535420214347,0.9990480870661982,0.9964544029083255,15.0
40.0,5,0,tp_uic_full,42119.271325812406,0.0,2.7755575615628914e-17,0.24249400665524085,0.0,2.7755575615628914e-17,0.24249400665524085,0.5,6,12,12,0.005691465055430092,40.86760835347765,13.206124423160443,13.20612637769819,0.9999146114315566,0.9990189570108641,0.996593918208033,15.0
