seed,arm,worst_pd,mean_pd,pfa_active,n_tx,n_links,per_target
20260917,uncoordinated,0.8,0.8414999999999999,0.04816666666666667,15.0,23.865,0.8200;0.8100;0.8000;0.8850;0.8300;0.9050;0.8450;0.8400;0.8500;0.8300
20260917,mask_only,0.84,0.8805,0.04808333333333333,9.83,23.865,0.8600;0.8450;0.8400;0.9200;0.8700;0.9250;0.8800;0.8900;0.8950;0.8800
20260917,sparse,0.915,0.93,0.050366666666666664,3.495,17.345,0.9350;0.9300;0.9150;0.9250;0.9300;0.9350;0.9250;0.9150;0.9600;0.9300
101,uncoordinated,0.805,0.8400000000000001,0.048133333333333334,15.0,23.49,0.8400;0.8650;0.8200;0.8250;0.8750;0.8550;0.8200;0.8350;0.8600;0.8050
101,mask_only,0.855,0.8845000000000001,0.04808333333333333,9.765,23.49,0.8950;0.9100;0.8700;0.8950;0.9150;0.8700;0.8550;0.8750;0.8900;0.8700
101,sparse,0.905,0.9315000000000001,0.0482,3.265,16.545,0.9200;0.9350;0.9300;0.9500;0.9400;0.9300;0.9050;0.9450;0.9250;0.9350
202,uncoordinated,0.81,0.8435,0.04901666666666667,15.0,23.445,0.8450;0.8350;0.8700;0.8750;0.8150;0.8500;0.8650;0.8400;0.8300;0.8100
202,mask_only,0.86,0.8855000000000001,0.0491,9.91,23.445,0.8800;0.8850;0.9000;0.9150;0.8650;0.8800;0.8800;0.9050;0.8850;0.8600
202,sparse,0.895,0.9385,0.048183333333333335,3.37,16.975,0.9500;0.8950;0.9550;0.9550;0.9200;0.9150;0.9500;0.9750;0.9350;0.9350
303,uncoordinated,0.78,0.833,0.048683333333333335,15.0,24.205,0.7800;0.8100;0.8100;0.8450;0.8400;0.8700;0.8550;0.8050;0.8750;0.8400
303,mask_only,0.815,0.876,0.048766666666666666,9.975,24.205,0.8150;0.8400;0.8750;0.8850;0.8750;0.9000;0.8850;0.8850;0.9100;0.8900
303,sparse,0.915,0.9305000000000001,0.04915,3.305,17.055,0.9300;0.9150;0.9350;0.9500;0.9300;0.9400;0.9200;0.9150;0.9450;0.9250
