trial,method,detected,total_targets,detected_fraction,false_alarm,total_false,false_alarm_fraction,selected_observations,remote_reports,local_observations,overhead_bits,overhead_delay_ms,D_mean,D_median,belief_capture_rate,weak_target_index,weak_target_detected,receiver_capacity_max_utilization,receiver_capacity_binding,fusion_capacity_max_utilization,fusion_capacity_binding,report_capacity_utilization,report_capacity_binding,assignment_capacity_max_utilization,assignment_capacity_binding,selector_score_evaluations,coordination_messages,bid_rounds,detection_runtime_ms,fusion_nodes,selected_links
0,proposed_c2f_adaptive_pd,9,10,0.9,7,270,0.025925925925925925,9,8,1,5120.0,8.533333333333335,803.1281766087247,109.21972406513179,1.0,6,1,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,7915.0,7915.0,0.0,0.0,"2,0,4,10,12,7,11,6,9,13",0:1-6;1:0-2;2:2-10;3:0-8;4:0-1;5:1-6;6:9-11;7:;8:0-8;9:0-2
1,proposed_c2f_adaptive_pd,10,10,1.0,20,300,0.06666666666666667,11,4,7,2560.0,4.266666666666667,451.9119112249153,222.08164268830296,1.0,7,1,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,12776.0,12776.0,0.0,0.0,"5,3,1,9,10,2,0,11,7,13","0:1-5;1:0-3;2:0-1;3:0-9;4:2-13;5:1-2;6:14-11,11-0;7:11-0;8:2-7;9:2-7"
2,proposed_c2f_adaptive_pd,10,10,1.0,16,300,0.05333333333333334,13,8,5,5120.0,8.533333333333335,460.0244029193641,91.6078322196191,1.0,8,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9817.0,9817.0,0.0,0.0,"11,3,8,4,7,6,0,14,10,5","0:2-8;1:8-10;2:10-8;3:4-9;4:0-6;5:4-6;6:0-1;7:10-14,10-5;8:8-10,8-3;9:8-14,14-5"
3,proposed_c2f_adaptive_pd,9,10,0.9,14,300,0.04666666666666667,11,5,6,3200.0,5.333333333333334,583.7018604573661,273.50772027973375,1.0,2,0,1.0,1.0,1.0,1.0,0.625,0.0,1.0,1.0,7901.0,7901.0,0.0,0.0,"11,10,0,6,12,1,3,4,8,5","0:2-10;1:1-10;2:6-0,0-12;3:2-6;4:1-12;5:1-3;6:0-9;7:2-4;8:3-13;9:2-5"
4,proposed_c2f_adaptive_pd,10,10,1.0,15,300,0.05,10,8,2,5120.0,8.533333333333335,616.6324785335162,94.33461900843325,1.0,8,1,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,8148.0,8148.0,0.0,0.0,"5,2,7,9,3,13,12,1,6,0",0:0-5;1:2-7;2:1-7;3:9-3;4:0-4;5:1-6;6:0-6;7:1-2;8:6-1;9:0-10
5,proposed_c2f_adaptive_pd,10,10,1.0,11,300,0.03666666666666667,11,7,4,4480.0,7.466666666666669,218.74752016823112,82.98055048021484,1.0,4,1,1.0,1.0,1.0,1.0,0.875,0.0,1.0,1.0,9449.0,9449.0,0.0,0.0,"14,8,9,13,7,11,6,10,5,4","0:6-7;1:1-4;2:4-9;3:11-9;4:7-6;5:13-11;6:14-6,6-14;7:4-10;8:4-3;9:4-10"
6,proposed_c2f_adaptive_pd,10,10,1.0,15,300,0.05,11,6,5,3840.0,6.400000000000001,674.132055268828,155.45114790049797,1.0,9,1,1.0,1.0,1.0,1.0,0.75,0.0,1.0,1.0,8263.0,8263.0,0.0,0.0,"2,1,8,6,11,3,5,9,7,4","0:0-2;1:0-1;2:0-4;3:0-6;4:1-9;5:3-4;6:3-5;7:3-5;8:3-7;9:4-8,4-9"
7,proposed_c2f_adaptive_pd,9,10,0.9,17,300,0.056666666666666664,10,8,2,5120.0,8.533333333333335,270.7112910492689,114.70204151067293,1.0,6,1,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,8532.0,8532.0,0.0,0.0,"14,3,7,8,12,10,4,0,6,2",0:4-3;1:3-4;2:6-0;3:2-12;4:3-2;5:2-1;6:3-4;7:0-6;8:1-8;9:4-2
8,proposed_c2f_adaptive_pd,10,10,1.0,22,300,0.07333333333333333,11,4,7,2560.0,4.266666666666667,248.32289137860184,95.69195528202751,1.0,0,1,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,10453.0,10453.0,0.0,0.0,"11,1,7,0,2,4,14,3,9,5","0:2-3,3-11;1:0-1;2:3-2;3:0-1;4:3-2;5:0-4;6:0-6;7:0-3;8:2-9;9:0-5"
9,proposed_c2f_adaptive_pd,9,10,0.9,9,270,0.03333333333333333,10,6,4,3840.0,6.400000000000001,620.4942610836065,147.1444488778451,0.9,3,1,1.0,1.0,0.5,0.0,0.75,0.0,1.0,1.0,9094.0,9094.0,0.0,0.0,"7,6,4,1,5,3,2,13,0,8",0:7-14;1:0-6;2:0-6;3:1-3;4:0-5;5:3-11;6:0-2;7:1-13;8:0-2;9:0-10
