experiment,cpu_budget_cycles,method,P_D,P_D_ci95_low,P_D_ci95_high,P_D_ci95_half_width,P_D_cluster_ci95_low,P_D_cluster_ci95_high,P_D_cluster_ci95_half_width,P_D_weak,P_D_weak_cluster_ci95_low,P_D_weak_cluster_ci95_high,P_FA_active,P_FA_cluster_ci95_low,P_FA_cluster_ci95_high,P_FA_cluster_ci95_half_width,P_FA_overall,B_mean_bits,T_mean_ms,selected_links_mean,selected_observations_mean,active_target_ratio_mean,feasible_target_ratio_mean,feasible_links_mean,comm_feasible_edge_ratio_mean,selected_rate_mean_mbps,selected_rate_min_mbps_mean,selected_rate_p10_mbps_mean,selected_chi_mean,selected_chi_min_mean,selected_chi_p10_mean,selected_gamma_comm_mean_db,selected_rate_satisfaction_ratio_mean,selected_chi_ge_min_ratio_mean,D_mean,D_median,D_p10,D_p90,fine_eval_full_mean,fine_eval_c2f_mean,belief_capture_rate_mean,receiver_capacity_max_utilization_mean,receiver_capacity_binding_rate,fusion_capacity_max_utilization_mean,fusion_capacity_binding_rate,report_capacity_utilization_mean,report_capacity_binding_rate,assignment_capacity_max_utilization_mean,assignment_capacity_binding_rate,cpu_capacity_max_utilization_mean,cpu_capacity_binding_rate,selector_score_evaluations_mean,coordination_messages_mean,detection_runtime_mean_ms,detection_runtime_p90_ms,bid_rounds_mean,bundle_column_count_mean,bundle_pricing_iterations_mean,bundle_lp_worst_deficit_bound_mean,all_targets_satisfied_prob,worst_target_D_mean,worst_target_satisfied_prob,actual_mean_target_P_D,actual_worst_target_P_D,actual_best_target_P_D,P_D_per_kbit,P_D_per_ms,D_per_kbit,D_per_ms,paired_reference_method,paired_reference_delta_P_D,paired_reference_delta_ci95_low,paired_reference_delta_ci95_high
v1.4_rcs_robust_cpu_dynamic_bundle,20000000.0,rcs_robust_bundle_cg,0.6845,0.6637957304537841,0.7044968531516266,0.020350561348921214,0.6645,0.7045,0.020000000000000018,0.605,0.54,0.675,0.051321138211382115,0.04950869212962962,0.05316859953703704,0.0018299537037037086,0.0505,13132.8,21.888000000000005,20.52,42.91,1.0,1.0,1081.36,0.4282520693303461,1.8968328316974277,0.7306579901114809,0.8647925981629493,0.9941148563836981,0.9285502708390035,0.9924432455937313,-0.7879139514308611,1.0,1.0,717.5369465140017,10.676729893729176,0.18725442908382098,388.7952890855663,0.0,0.0,0.9686925714274764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9335,0.585,1233.42,0.0,0.0,0.0,0.0,1233.42,2.0,0.8503126644649935,0.0,296.70985657458243,0.44,0.6845,0.615,0.735,0.05212140594541911,0.031272843567251456,54.63701164367094,32.78220698620255,rcs_robust_bundle_cg,0.0,0.0,0.0
v1.4_rcs_robust_cpu_dynamic_bundle,20000000.0,joint_bundle_cg,0.6285,0.6070951021593006,0.6494121986173674,0.021158548229033403,0.6075,0.6495000000000001,0.02100000000000002,0.605,0.5398750000000001,0.675,0.05242701968771215,0.050693865740740744,0.054198263888888897,0.0017521990740740762,0.05148333333333333,10172.8,16.95466666666667,15.895,35.715,1.0,1.0,1076.04,0.4282520693303461,1.9169527340341068,0.7717834961166703,0.9017265410299116,0.9941175156674302,0.9441303554383533,0.9887614059502222,-0.7217719307214504,1.0,1.0,449.8405783899311,6.869384333447135,0.13546044164181664,275.29842945521875,0.0,0.0,0.9684854061875344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.897,0.36,1232.135,0.0,0.0,0.0,0.0,1232.135,2.0,0.7745248531389298,0.0,197.34525316318636,0.395,0.6285000000000001,0.58,0.67,0.06178240012582573,0.037069440075495425,44.219937322067786,26.53196239324066,rcs_robust_bundle_cg,0.055999999999999994,0.041992460321698316,0.07000753967830167
v1.4_rcs_robust_cpu_dynamic_bundle,20000000.0,fixed_fusion_bundle,0.601,0.5793643475324987,0.6222483947121976,0.02144202358984948,0.5790000000000001,0.6225,0.02174999999999999,0.55,0.48,0.62,0.051916495550992474,0.050032053571428564,0.053878619378306875,0.0019232829034391552,0.05056666666666667,8515.2,14.192000000000005,13.305,26.82,0.996,1.0,1130.99,0.4282520693303461,1.74985896541611,0.8541571266493391,0.9648400228498754,0.9974616699148394,0.9758898077688258,0.996237934096853,-1.1078047076048798,1.0,1.0,441.3204098766629,5.525393794392457,0.09344860449600641,244.8603944637062,0.0,0.0,0.9657917194945685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9690000000000001,0.585,82.1,0.0,0.0,0.0,0.0,82.1,2.0,0.7810598712679115,0.0,230.1782324623296,0.36,0.601,0.53,0.645,0.07057966929725666,0.04234780157835399,51.82736869088957,31.09642121453373,rcs_robust_bundle_cg,0.08350000000000002,0.06492255590384598,0.10207744409615406
v1.4_rcs_robust_cpu_dynamic_bundle,20000000.0,local_only_bundle,0.5765,0.5547181502418939,0.5979885307652277,0.021635190261666937,0.5545,0.5975,0.02150000000000002,0.5,0.43,0.57,0.05098639455782313,0.04938128472222222,0.05287318287037037,0.0017459490740740768,0.049966666666666666,0.0,0.0,0.0,22.025,1.0,1.0,1095.08,0.4282520693303461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,354.30699677201403,5.104699339553631,0.09458668521279327,195.01747129456123,0.0,0.0,0.9678023966368593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8157499999999999,0.08,627.325,0.0,0.0,0.0,0.0,627.325,2.0,0.8108281179798803,0.0,187.78931269217398,0.335,0.5765,0.52,0.595,576500000000.0,576500000000.0,354306996772014.06,354306996772014.06,rcs_robust_bundle_cg,0.10800000000000001,0.0897590364355719,0.12624096356442813
