trial,budget,method,pd,pfa,reports,observations,bits,delay_ms,detected_per_target,capture,seconds_two_methods
79,0,sense_sinr_budgeted,0.5,0.03,0,12,0.0,0.0,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 1]",1.0,1.1348379000555724
80,0,proposed_c2f_adaptive_pd,1.0,0.05333333333333334,0,12,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.0843654000200331
80,0,sense_sinr_budgeted,0.4,0.02666666666666667,0,12,0.0,0.0,"[0, 1, 0, 0, 1, 0, 0, 1, 1, 0]",1.0,1.0843744000885636
81,0,proposed_c2f_adaptive_pd,1.0,0.04,0,12,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.192308499943465
81,0,sense_sinr_budgeted,0.4,0.02,0,12,0.0,0.0,"[1, 0, 1, 0, 0, 1, 1, 0, 0, 0]",1.0,1.1923171000089496
82,0,proposed_c2f_adaptive_pd,1.0,0.06,0,11,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.1523141000652686
82,0,sense_sinr_budgeted,0.5,0.02,0,12,0.0,0.0,"[1, 1, 0, 1, 0, 0, 1, 0, 1, 0]",1.0,1.152322500012815
83,0,proposed_c2f_adaptive_pd,1.0,0.043333333333333335,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.1744263999862596
83,0,sense_sinr_budgeted,0.5,0.02666666666666667,0,12,0.0,0.0,"[1, 0, 0, 1, 1, 1, 0, 0, 1, 0]",1.0,1.1744348999345675
84,0,proposed_c2f_adaptive_pd,1.0,0.05333333333333334,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.0622156000463292
84,0,sense_sinr_budgeted,0.4,0.03666666666666667,0,12,0.0,0.0,"[1, 0, 1, 1, 1, 0, 0, 0, 0, 0]",1.0,1.0622245001140982
85,0,proposed_c2f_adaptive_pd,0.8,0.06333333333333334,0,12,0.0,0.0,"[1, 1, 1, 1, 0, 1, 1, 1, 0, 1]",1.0,1.1979593000141904
85,0,sense_sinr_budgeted,0.5,0.04,0,12,0.0,0.0,"[1, 0, 0, 1, 0, 1, 0, 1, 0, 1]",1.0,1.1979680999647826
86,0,proposed_c2f_adaptive_pd,1.0,0.056666666666666664,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.1461017000256106
86,0,sense_sinr_budgeted,0.2,0.02,0,12,0.0,0.0,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0]",1.0,1.1461101999739185
87,0,proposed_c2f_adaptive_pd,1.0,0.04666666666666667,0,11,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.1628737000282854
87,0,sense_sinr_budgeted,0.5,0.02666666666666667,0,12,0.0,0.0,"[1, 0, 0, 1, 0, 1, 1, 0, 1, 0]",1.0,1.1628823999781162
88,0,proposed_c2f_adaptive_pd,0.9,0.04,0,12,0.0,0.0,"[1, 1, 1, 1, 1, 1, 0, 1, 1, 1]",0.9166666666666666,1.2124523000093177
88,0,sense_sinr_budgeted,0.5,0.03666666666666667,0,12,0.0,0.0,"[1, 0, 1, 1, 0, 0, 0, 1, 1, 0]",1.0,1.212462899973616
89,0,proposed_c2f_adaptive_pd,1.0,0.05333333333333334,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.180939199985005
89,0,sense_sinr_budgeted,0.3,0.02,0,12,0.0,0.0,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 1]",1.0,1.18094749993179
90,0,proposed_c2f_adaptive_pd,1.0,0.06,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.1929851999739185
90,0,sense_sinr_budgeted,0.3,0.02,0,12,0.0,0.0,"[0, 0, 0, 0, 1, 0, 1, 0, 1, 0]",1.0,1.193000499974005
91,0,proposed_c2f_adaptive_pd,1.0,0.07333333333333333,0,12,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.179372000042349
91,0,sense_sinr_budgeted,0.4,0.01,0,12,0.0,0.0,"[1, 1, 0, 0, 0, 0, 0, 1, 1, 0]",1.0,1.1793807999929413
92,0,proposed_c2f_adaptive_pd,1.0,0.02666666666666667,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.1166612999513745
92,0,sense_sinr_budgeted,0.6,0.03666666666666667,0,12,0.0,0.0,"[1, 1, 0, 1, 0, 1, 1, 0, 1, 0]",0.9166666666666666,1.1166733999270946
93,0,proposed_c2f_adaptive_pd,1.0,0.06,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.1740768000017852
93,0,sense_sinr_budgeted,0.4,0.006666666666666667,0,12,0.0,0.0,"[0, 0, 1, 0, 0, 1, 1, 1, 0, 0]",1.0,1.1740855999523774
94,0,proposed_c2f_adaptive_pd,1.0,0.056666666666666664,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.1315687000751495
94,0,sense_sinr_budgeted,0.6,0.03666666666666667,0,12,0.0,0.0,"[0, 1, 1, 1, 1, 0, 1, 0, 1, 0]",1.0,1.1315802000463009
95,0,proposed_c2f_adaptive_pd,1.0,0.043333333333333335,0,12,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.2068054999690503
95,0,sense_sinr_budgeted,0.4,0.03666666666666667,0,12,0.0,0.0,"[0, 1, 1, 1, 0, 0, 0, 0, 0, 1]",1.0,1.2068138000322506
96,0,proposed_c2f_adaptive_pd,1.0,0.023333333333333334,0,11,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.189029400004074
96,0,sense_sinr_budgeted,0.5,0.013333333333333334,0,12,0.0,0.0,"[0, 1, 0, 0, 1, 0, 1, 1, 1, 0]",1.0,1.1890384000726044
97,0,proposed_c2f_adaptive_pd,0.9,0.06,0,10,0.0,0.0,"[1, 1, 0, 1, 1, 1, 1, 1, 1, 1]",0.9,1.2253100000089034
97,0,sense_sinr_budgeted,0.7,0.03333333333333333,0,12,0.0,0.0,"[1, 1, 1, 1, 0, 1, 0, 1, 1, 0]",1.0,1.2253189000766724
98,0,proposed_c2f_adaptive_pd,1.0,0.05333333333333334,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.1704025999642909
98,0,sense_sinr_budgeted,0.5,0.03,0,12,0.0,0.0,"[0, 0, 1, 0, 0, 0, 1, 1, 1, 1]",1.0,1.170411300030537
99,0,proposed_c2f_adaptive_pd,0.9,0.056666666666666664,0,11,0.0,0.0,"[1, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.2193444999866188
99,0,sense_sinr_budgeted,0.7,0.02666666666666667,0,12,0.0,0.0,"[1, 0, 1, 0, 1, 0, 1, 1, 1, 1]",1.0,1.2193528999341652
0,2,proposed_c2f_adaptive_pd,1.0,0.04,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.7218807999743149
0,2,sense_sinr_budgeted,0.3,0.023333333333333334,2,12,1280.0,2.1333333333333333,"[0, 0, 0, 0, 1, 1, 0, 0, 1, 0]",1.0,1.7218894999241456
1,2,proposed_c2f_adaptive_pd,1.0,0.06666666666666667,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.9047305999556556
1,2,sense_sinr_budgeted,0.6,0.04,2,12,1280.0,2.1333333333333333,"[1, 1, 1, 0, 1, 0, 1, 1, 0, 0]",1.0,1.9047395000234246
2,2,proposed_c2f_adaptive_pd,0.9,0.04,1,12,640.0,1.0666666666666667,"[1, 0, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.8075057999230921
2,2,sense_sinr_budgeted,0.5,0.02666666666666667,2,12,1280.0,2.1333333333333333,"[1, 0, 0, 0, 1, 1, 1, 0, 0, 1]",1.0,1.807514899992384
3,2,proposed_c2f_adaptive_pd,1.0,0.03666666666666667,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.7218862000154331
3,2,sense_sinr_budgeted,0.4,0.02,2,12,1280.0,2.1333333333333333,"[0, 1, 0, 0, 0, 1, 1, 0, 0, 1]",1.0,1.7218950000824407
4,2,proposed_c2f_adaptive_pd,1.0,0.05,1,12,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.9011828999500722
4,2,sense_sinr_budgeted,0.3,0.0033333333333333335,2,12,1280.0,2.1333333333333333,"[0, 0, 1, 0, 0, 1, 0, 1, 0, 0]",1.0,1.9011912000132725
5,2,proposed_c2f_adaptive_pd,0.9,0.043333333333333335,2,12,1280.0,2.1333333333333333,"[1, 1, 1, 1, 1, 1, 0, 1, 1, 1]",1.0,1.738928999984637
5,2,sense_sinr_budgeted,0.4,0.016666666666666666,2,12,1280.0,2.1333333333333333,"[0, 0, 0, 1, 1, 0, 0, 1, 0, 1]",1.0,1.7389378999359906
6,2,proposed_c2f_adaptive_pd,0.9,0.056666666666666664,1,12,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1]",1.0,1.4729181000730023
6,2,sense_sinr_budgeted,0.4,0.02,2,12,1280.0,2.1333333333333333,"[0, 1, 0, 1, 0, 0, 1, 1, 0, 0]",1.0,1.4729264000197873
7,2,proposed_c2f_adaptive_pd,1.0,0.03333333333333333,1,12,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.6778547000139952
7,2,sense_sinr_budgeted,0.6,0.04,2,12,1280.0,2.1333333333333333,"[0, 1, 1, 0, 1, 0, 0, 1, 1, 1]",1.0,1.6778696000110358
8,2,proposed_c2f_adaptive_pd,1.0,0.043333333333333335,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.713460800005123
8,2,sense_sinr_budgeted,0.4,0.03,2,12,1280.0,2.1333333333333333,"[0, 0, 1, 1, 1, 0, 0, 0, 0, 1]",1.0,1.7134721000911668
9,2,proposed_c2f_adaptive_pd,1.0,0.05,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.7865985999815166
9,2,sense_sinr_budgeted,0.4,0.02,2,12,1280.0,2.1333333333333333,"[1, 1, 1, 0, 0, 0, 0, 1, 0, 0]",1.0,1.786607600050047
10,2,proposed_c2f_adaptive_pd,1.0,0.03333333333333333,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.9662963999435306
10,2,sense_sinr_budgeted,0.5,0.013333333333333334,2,12,1280.0,2.1333333333333333,"[1, 0, 1, 0, 1, 1, 0, 1, 0, 0]",1.0,1.966307899914682
11,2,proposed_c2f_adaptive_pd,1.0,0.04,0,11,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.7681417999556288
11,2,sense_sinr_budgeted,0.4,0.02666666666666667,2,12,1280.0,2.1333333333333333,"[0, 1, 1, 0, 0, 0, 1, 0, 1, 0]",1.0,1.7681504000211135
12,2,proposed_c2f_adaptive_pd,1.0,0.04,0,11,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.8190665000583977
12,2,sense_sinr_budgeted,0.5,0.03,2,12,1280.0,2.1333333333333333,"[0, 0, 0, 1, 0, 1, 1, 0, 1, 1]",1.0,1.8190753000089899
13,2,proposed_c2f_adaptive_pd,1.0,0.056666666666666664,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.7077579000033438
13,2,sense_sinr_budgeted,0.4,0.01,2,12,1280.0,2.1333333333333333,"[1, 0, 1, 1, 0, 0, 1, 0, 0, 0]",1.0,1.7077660999493673
14,2,proposed_c2f_adaptive_pd,1.0,0.043333333333333335,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.8493740999838337
14,2,sense_sinr_budgeted,0.5,0.02,2,12,1280.0,2.1333333333333333,"[0, 1, 0, 1, 1, 1, 0, 0, 0, 1]",1.0,1.8493830000516027
15,2,proposed_c2f_adaptive_pd,1.0,0.06,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.6800124000292271
15,2,sense_sinr_budgeted,0.4,0.03333333333333333,2,12,1280.0,2.1333333333333333,"[0, 1, 0, 0, 1, 1, 0, 1, 0, 0]",1.0,1.6800213999813423
16,2,proposed_c2f_adaptive_pd,1.0,0.06,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.703209700062871
16,2,sense_sinr_budgeted,0.5,0.016666666666666666,2,12,1280.0,2.1333333333333333,"[1, 0, 1, 1, 1, 0, 0, 1, 0, 0]",1.0,1.703218700014986
17,2,proposed_c2f_adaptive_pd,1.0,0.05,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.810811399947852
17,2,sense_sinr_budgeted,0.7,0.023333333333333334,2,12,1280.0,2.1333333333333333,"[1, 0, 1, 1, 1, 0, 0, 1, 1, 1]",1.0,1.8108203000156209
18,2,proposed_c2f_adaptive_pd,1.0,0.03666666666666667,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.7693147000391036
18,2,sense_sinr_budgeted,0.4,0.03,2,12,1280.0,2.1333333333333333,"[0, 1, 1, 0, 0, 1, 0, 1, 0, 0]",1.0,1.7693233999889344
19,2,proposed_c2f_adaptive_pd,0.9,0.06333333333333334,1,12,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1]",1.0,1.8774536999408156
19,2,sense_sinr_budgeted,0.4,0.01,2,12,1280.0,2.1333333333333333,"[0, 1, 0, 1, 0, 0, 0, 1, 0, 1]",1.0,1.8774622000055388
20,2,proposed_c2f_adaptive_pd,1.0,0.04666666666666667,0,11,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.71203960001003
20,2,sense_sinr_budgeted,0.3,0.01,2,12,1280.0,2.1333333333333333,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 1]",1.0,1.712048799963668
21,2,proposed_c2f_adaptive_pd,1.0,0.03666666666666667,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.5711130999261513
21,2,sense_sinr_budgeted,0.5,0.03,2,12,1280.0,2.1333333333333333,"[1, 0, 0, 0, 1, 0, 1, 0, 1, 1]",1.0,1.5711217999923974
22,2,proposed_c2f_adaptive_pd,1.0,0.04666666666666667,0,12,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.7967232000082731
22,2,sense_sinr_budgeted,0.4,0.013333333333333334,2,12,1280.0,2.1333333333333333,"[0, 1, 0, 1, 1, 0, 0, 0, 0, 1]",1.0,1.7967317999573424
23,2,proposed_c2f_adaptive_pd,0.9,0.04,0,11,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1]",1.0,1.6924031999660656
23,2,sense_sinr_budgeted,0.5,0.016666666666666666,2,12,1280.0,2.1333333333333333,"[0, 1, 1, 0, 1, 1, 0, 1, 0, 0]",1.0,1.6924138999311253
24,2,proposed_c2f_adaptive_pd,1.0,0.04666666666666667,1,12,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.8739286999916658
24,2,sense_sinr_budgeted,0.4,0.02666666666666667,2,12,1280.0,2.1333333333333333,"[0, 1, 0, 1, 0, 0, 1, 1, 0, 0]",1.0,1.8739397000754252
25,2,proposed_c2f_adaptive_pd,1.0,0.05333333333333334,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.5532733999425545
25,2,sense_sinr_budgeted,0.6,0.04666666666666667,2,12,1280.0,2.1333333333333333,"[0, 0, 0, 1, 1, 1, 1, 0, 1, 1]",1.0,1.5532891999464482
26,2,proposed_c2f_adaptive_pd,0.9,0.05,2,12,1280.0,2.1333333333333333,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.9087312000337988
26,2,sense_sinr_budgeted,0.4,0.006666666666666667,2,12,1280.0,2.1333333333333333,"[0, 0, 1, 1, 0, 1, 0, 0, 1, 0]",1.0,1.9087398999836296
27,2,proposed_c2f_adaptive_pd,0.8,0.03333333333333333,2,12,1280.0,2.1333333333333333,"[0, 1, 1, 1, 1, 0, 1, 1, 1, 1]",0.9166666666666666,1.7868255999637768
27,2,sense_sinr_budgeted,0.3,0.01,2,12,1280.0,2.1333333333333333,"[0, 0, 0, 1, 1, 0, 1, 0, 0, 0]",0.5,1.7868380999425426
28,2,proposed_c2f_adaptive_pd,1.0,0.03666666666666667,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.596144700073637
28,2,sense_sinr_budgeted,0.6,0.02,2,12,1280.0,2.1333333333333333,"[1, 0, 1, 1, 0, 1, 0, 1, 0, 1]",1.0,1.596167100011371
29,2,proposed_c2f_adaptive_pd,0.7,0.04666666666666667,2,12,1280.0,2.1333333333333333,"[1, 1, 1, 1, 1, 1, 0, 1, 0, 0]",1.0,1.8340799999423325
29,2,sense_sinr_budgeted,0.4,0.016666666666666666,2,12,1280.0,2.1333333333333333,"[1, 1, 0, 1, 0, 0, 0, 1, 0, 0]",1.0,1.8340924000367522
30,2,proposed_c2f_adaptive_pd,1.0,0.04666666666666667,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.643368799937889
30,2,sense_sinr_budgeted,0.4,0.016666666666666666,2,12,1280.0,2.1333333333333333,"[0, 0, 1, 0, 1, 0, 0, 0, 1, 1]",1.0,1.6433774000033736
31,2,proposed_c2f_adaptive_pd,1.0,0.04,0,11,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.848666699952446
31,2,sense_sinr_budgeted,0.4,0.016666666666666666,2,12,1280.0,2.1333333333333333,"[0, 1, 1, 0, 0, 1, 0, 1, 0, 0]",1.0,1.8486760000232607
32,2,proposed_c2f_adaptive_pd,1.0,0.04666666666666667,1,12,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.7687681000679731
32,2,sense_sinr_budgeted,0.6,0.02,2,12,1280.0,2.1333333333333333,"[0, 1, 1, 1, 0, 0, 1, 1, 1, 0]",1.0,1.768777500023134
33,2,proposed_c2f_adaptive_pd,0.8,0.04,1,12,640.0,1.0666666666666667,"[1, 1, 0, 0, 1, 1, 1, 1, 1, 1]",1.0,1.912116999970749
33,2,sense_sinr_budgeted,0.4,0.02666666666666667,2,12,1280.0,2.1333333333333333,"[0, 0, 0, 0, 1, 0, 1, 1, 1, 0]",1.0,1.9121325999731198
34,2,proposed_c2f_adaptive_pd,0.9,0.056666666666666664,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1]",1.0,1.7626568999839947
34,2,sense_sinr_budgeted,0.4,0.006666666666666667,2,12,1280.0,2.1333333333333333,"[0, 1, 1, 0, 0, 0, 1, 0, 0, 1]",1.0,1.7626720999833196
35,2,proposed_c2f_adaptive_pd,0.9,0.056666666666666664,2,12,1280.0,2.1333333333333333,"[1, 1, 1, 1, 1, 0, 1, 1, 1, 1]",1.0,1.682338900049217
35,2,sense_sinr_budgeted,0.3,0.006666666666666667,2,12,1280.0,2.1333333333333333,"[0, 0, 0, 1, 1, 0, 0, 0, 1, 0]",1.0,1.682348300004378
36,2,proposed_c2f_adaptive_pd,1.0,0.04,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.7450662999181077
36,2,sense_sinr_budgeted,0.3,0.01,2,12,1280.0,2.1333333333333333,"[0, 0, 0, 1, 0, 1, 0, 0, 1, 0]",0.8333333333333334,1.745075499988161
37,2,proposed_c2f_adaptive_pd,0.7,0.03,1,12,640.0,1.0666666666666667,"[1, 1, 1, 1, 0, 1, 0, 0, 1, 1]",1.0,1.7838764999760315
37,2,sense_sinr_budgeted,0.3,0.023333333333333334,2,12,1280.0,2.1333333333333333,"[0, 1, 0, 1, 0, 0, 0, 0, 1, 0]",1.0,1.7838851999258623
38,2,proposed_c2f_adaptive_pd,1.0,0.04,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.6910117999650538
38,2,sense_sinr_budgeted,0.6,0.03666666666666667,2,12,1280.0,2.1333333333333333,"[1, 1, 0, 1, 1, 1, 0, 0, 1, 0]",1.0,1.6910207000328228
39,2,proposed_c2f_adaptive_pd,1.0,0.04666666666666667,1,12,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.953965299995616
39,2,sense_sinr_budgeted,0.3,0.01,2,12,1280.0,2.1333333333333333,"[0, 1, 0, 1, 0, 0, 1, 0, 0, 0]",1.0,1.9539741000626236
40,2,proposed_c2f_adaptive_pd,1.0,0.03,1,12,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.808066300000064
40,2,sense_sinr_budgeted,0.4,0.013333333333333334,2,12,1280.0,2.1333333333333333,"[0, 1, 1, 0, 0, 1, 0, 1, 0, 0]",1.0,1.8080750000663102
41,2,proposed_c2f_adaptive_pd,1.0,0.04666666666666667,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.774688999983482
41,2,sense_sinr_budgeted,0.4,0.02666666666666667,2,12,1280.0,2.1333333333333333,"[0, 0, 1, 1, 1, 0, 0, 0, 0, 1]",0.9166666666666666,1.7747000999515876
42,2,proposed_c2f_adaptive_pd,1.0,0.06333333333333334,0,11,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.7256226000608876
42,2,sense_sinr_budgeted,0.5,0.03666666666666667,2,12,1280.0,2.1333333333333333,"[0, 0, 0, 1, 1, 0, 0, 1, 1, 1]",1.0,1.725631000008434
43,2,proposed_c2f_adaptive_pd,0.9,0.05,0,10,0.0,0.0,"[1, 1, 1, 0, 1, 1, 1, 1, 1, 1]",1.0,1.7113595000701025
43,2,sense_sinr_budgeted,0.6,0.02666666666666667,2,12,1280.0,2.1333333333333333,"[1, 0, 1, 0, 1, 1, 0, 0, 1, 1]",1.0,1.7113682000199333
44,2,proposed_c2f_adaptive_pd,1.0,0.056666666666666664,0,12,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.7971452999627218
44,2,sense_sinr_budgeted,0.6,0.03333333333333333,2,12,1280.0,2.1333333333333333,"[1, 1, 0, 1, 1, 1, 0, 1, 0, 0]",1.0,1.7971606999635696
45,2,proposed_c2f_adaptive_pd,1.0,0.06666666666666667,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.8312159000197425
45,2,sense_sinr_budgeted,0.3,0.02,2,12,1280.0,2.1333333333333333,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 1]",1.0,1.8312247999710962
46,2,proposed_c2f_adaptive_pd,1.0,0.04666666666666667,0,12,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.708511900040321
46,2,sense_sinr_budgeted,0.3,0.01,2,12,1280.0,2.1333333333333333,"[1, 0, 0, 0, 1, 0, 0, 0, 1, 0]",1.0,1.7085229000076652
47,2,proposed_c2f_adaptive_pd,0.8,0.06,1,12,640.0,1.0666666666666667,"[0, 1, 1, 0, 1, 1, 1, 1, 1, 1]",1.0,1.6619770999532193
47,2,sense_sinr_budgeted,0.4,0.006666666666666667,2,12,1280.0,2.1333333333333333,"[0, 1, 0, 0, 0, 1, 0, 1, 0, 1]",1.0,1.6619893000461161
48,2,proposed_c2f_adaptive_pd,1.0,0.06666666666666667,0,12,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.8570363000035286
48,2,sense_sinr_budgeted,0.3,0.016666666666666666,2,12,1280.0,2.1333333333333333,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 1]",1.0,1.8570454999571666
49,2,proposed_c2f_adaptive_pd,0.9,0.05333333333333334,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1]",1.0,1.6813026000745595
49,2,sense_sinr_budgeted,0.4,0.02666666666666667,2,12,1280.0,2.1333333333333333,"[1, 0, 1, 0, 0, 0, 1, 1, 0, 0]",1.0,1.6813178000738844
50,2,proposed_c2f_adaptive_pd,1.0,0.06,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.6885135000338778
50,2,sense_sinr_budgeted,0.3,0.02,2,12,1280.0,2.1333333333333333,"[0, 0, 0, 0, 0, 1, 0, 1, 1, 0]",1.0,1.688528300030157
51,2,proposed_c2f_adaptive_pd,1.0,0.05333333333333334,1,12,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.8595946000423282
51,2,sense_sinr_budgeted,0.6,0.03666666666666667,2,12,1280.0,2.1333333333333333,"[1, 1, 0, 0, 1, 0, 0, 1, 1, 1]",1.0,1.8596035001100972
52,2,proposed_c2f_adaptive_pd,1.0,0.05333333333333334,0,12,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.9927963999798521
52,2,sense_sinr_budgeted,0.3,0.02,2,12,1280.0,2.1333333333333333,"[0, 0, 0, 1, 1, 1, 0, 0, 0, 0]",1.0,1.9928109999746084
53,2,proposed_c2f_adaptive_pd,1.0,0.03333333333333333,1,12,640.0,1.0666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.9418636999325827
53,2,sense_sinr_budgeted,0.3,0.006666666666666667,2,12,1280.0,2.1333333333333333,"[0, 0, 1, 1, 1, 0, 0, 0, 0, 0]",1.0,1.9418775999220088
54,2,proposed_c2f_adaptive_pd,1.0,0.056666666666666664,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,2.030484199989587
54,2,sense_sinr_budgeted,0.4,0.016666666666666666,2,12,1280.0,2.1333333333333333,"[0, 0, 0, 0, 1, 1, 1, 0, 1, 0]",1.0,2.0304930000565946
55,2,proposed_c2f_adaptive_pd,1.0,0.043333333333333335,0,12,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.7991895000450313
55,2,sense_sinr_budgeted,0.3,0.006666666666666667,2,12,1280.0,2.1333333333333333,"[0, 0, 1, 0, 0, 0, 1, 1, 0, 0]",1.0,1.799198199994862
56,2,proposed_c2f_adaptive_pd,1.0,0.023333333333333334,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.6033619000809267
56,2,sense_sinr_budgeted,0.4,0.016666666666666666,2,12,1280.0,2.1333333333333333,"[0, 1, 1, 0, 0, 1, 0, 0, 0, 1]",1.0,1.6033706000307575
57,2,proposed_c2f_adaptive_pd,1.0,0.02666666666666667,0,10,0.0,0.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,1.6057083000196144
