direct_gain_boost_db,receiver,target,arm,threshold,empirical_pfa,pfa_ci95_low,pfa_ci95_high,empirical_pd,pd_ci95_low,pd_ci95_high,auc,n_cal_h0,n_test_h0,n_test_h1,median_conflict_index,median_direct_inr_db,median_kappa_accounted_db,median_kappa_structural_db,median_eta_survive_q,median_eta_survive_risk_q,median_identifiable_fraction,median_protect_dim
30.0,5,0,tp_uic_full,38.258003636473546,0.4375,0.23098652405492354,0.6682144360118811,0.5,0.27999563610326017,0.7200043638967398,0.4765625,8,16,16,0.013549832232757322,29.404120132278415,12.359699986814645,12.359731887299873,0.9999690364068794,0.9983093502829765,0.9944073653489975,45.0
