trial,arm,p_d,p_fa,belief_objective,truth_objective,belief_worst_pd,truth_worst_pd,truth_mean_pd,n_tx,n_links,n_captured,kappa_db_median,eta_median,eval_kappa_db_median,eval_eta_median,fraction_json,retention_json,eval_fraction_json,eval_retention_json,joint_rounds,accepted_rounds,termination,measure_seconds,capture_aware,redundancy_aware,selection_rcs_factor,selector_strategy,fusion_rule,exact_gaussian_threshold,capability_source,capability_retention_source,risk_polish_swaps,risk_polish_json,risk_secondary_swaps,risk_secondary_json,fusion_pd_polish_json,rho_mean,rho_vector_json,power_policy,soft_mu,history_json,selected_json,selected_eval_json,fusion_nodes_json
31,constant_serial_redundancy,0.0,0.011111111111111112,0.04754102515856766,0.04489267903782719,0.04279743512196149,0.04024728231518426,0.04178254156477601,6,18,18,0.0,1.0,0.0,1.0,null,null,null,null,0,0,serial,0.0,False,True,1.0,c2f,max_in_rate,False,target_feedback,target_feedback,3,"[{""round"":0,""remove_target"":0,""remove_link"":[0,4],""add_target"":0,""add_link"":[3,2],""worst_pd_before"":0.038573723091550605,""worst_pd_after"":0.04008605581478938,""service_before"":0.12118857391559931,""service_after"":0.12541217744967623},{""round"":1,""remove_target"":2,""remove_link"":[0,4],""add_target"":2,""add_link"":[3,1],""worst_pd_before"":0.04008605581478938,""worst_pd_after"":0.04252879500925933,""service_before"":0.12541217744967623,""service_after"":0.12849264828901105},{""round"":2,""remove_target"":1,""remove_link"":[3,4],""add_target"":1,""add_link"":[2,1],""worst_pd_before"":0.04252879500925933,""worst_pd_after"":0.042797326625627505,""service_before"":0.12849264828901105,""service_after"":0.12908297656549017}]",0,[],"{""before"":[0.042797326625627505,0.04311912328573846,0.04316652665412421],""after"":[0.04279743512196149,0.04311923910490503,0.043166612611566575],""reports_before"":[4,4,4],""reports_after"":[6,6,6],""candidate_evaluations"":15}",0.7999999999999999,"[0.8,0.8,0.8,0.8,0.8,0.8]",uniform,1.0,[],"{""0"":[[3,4],[2,4],[0,2],[0,1],[3,1],[3,2]],""1"":[[2,4],[0,4],[3,2],[3,1],[0,2],[2,1]],""2"":[[0,2],[3,4],[2,4],[0,1],[3,2],[3,1]]}","{""0"":[[3,4],[2,4],[0,2],[0,1],[3,1],[3,2]],""1"":[[2,4],[0,4],[3,2],[3,1],[0,2],[2,1]],""2"":[[0,2],[3,4],[2,4],[0,1],[3,2],[3,1]]}","[5,5,3]"
31,constant_joint_redundancy,0.0,0.022222222222222223,0.04902603160124921,0.04824901189405199,0.04414327296389829,0.043317535310179144,0.04711455688693341,3,18,17,0.0,1.0,0.0,1.0,null,null,null,null,1,0,fixed_point,0.0,False,True,1.0,c2f,max_in_rate,False,target_feedback,target_feedback,2,"[{""round"":0,""remove_target"":1,""remove_link"":[3,2],""add_target"":1,""add_link"":[2,0],""worst_pd_before"":0.04383710796543729,""worst_pd_after"":0.04388291077615947,""service_before"":0.1327789144328366,""service_after"":0.1328247172435588},{""round"":1,""remove_target"":1,""remove_link"":[3,0],""add_target"":1,""add_link"":[3,4],""worst_pd_before"":0.04388291077615947,""worst_pd_after"":0.04414327296389829,""service_before"":0.1328247172435588,""service_after"":0.1330850794312976}]",0,[],"{""before"":[0.044370450807521326,0.04414327296389829,0.044571355659877986],""after"":[0.044370450807521326,0.04414327296389829,0.044571355659877986],""reports_before"":[5,5,5],""reports_after"":[4,4,4],""candidate_evaluations"":12}",0.7999999999999999,"[0.8,0.8,0.8,0.8,0.8,0.8]",uniform,1.0,"[{""round"":0,""mask_before"":[0,2,3],""mask_candidate"":[0,2,3],""objective_before"":0.04414327296389829,""accepted"":false,""reason"":""fixed_point""}]","{""0"":[[0,4],[0,2],[3,0],[2,0],[0,3],[0,5]],""1"":[[2,3],[0,3],[3,5],[0,2],[2,0],[3,4]],""2"":[[3,0],[0,2],[2,0],[0,3],[0,4],[0,5]]}","{""0"":[[0,4],[0,2],[3,0],[2,0],[0,3],[0,5]],""1"":[[2,3],[0,3],[3,5],[0,2],[2,0],[3,4]],""2"":[[3,0],[0,2],[2,0],[0,3],[0,5]]}","[0,3,0]"
31,constant_serial_combined,0.0,0.011111111111111112,0.04754158050421454,0.04489267903782719,0.04279791870207875,0.04024728231518426,0.04178254156477601,6,18,18,0.0,1.0,0.0,1.0,null,null,null,null,0,0,serial,0.0,True,True,1.0,c2f,max_in_rate,False,target_feedback,target_feedback,3,"[{""round"":0,""remove_target"":0,""remove_link"":[0,4],""add_target"":0,""add_link"":[3,2],""worst_pd_before"":0.038572460528250405,""worst_pd_after"":0.040086930957870075,""service_before"":0.12118906679310612,""service_after"":0.12541441656659147},{""round"":1,""remove_target"":2,""remove_link"":[0,4],""add_target"":2,""add_link"":[3,1],""worst_pd_before"":0.040086930957870075,""worst_pd_after"":0.04252967530698564,""service_before"":0.12541441656659147,""service_after"":0.12849391101327495},{""round"":2,""remove_target"":1,""remove_link"":[3,4],""add_target"":1,""add_link"":[2,1],""worst_pd_before"":0.04252967530698564,""worst_pd_after"":0.042797810301735746,""service_before"":0.12849391101327495,""service_after"":0.12908408683555794}]",0,[],"{""before"":[0.042797810301735746,0.04311985112926864,0.043166425404553566],""after"":[0.04279791870207875,0.04311996687311237,0.04316651148245586],""reports_before"":[4,4,4],""reports_after"":[6,6,6],""candidate_evaluations"":15}",0.7999999999999999,"[0.8,0.8,0.8,0.8,0.8,0.8]",uniform,1.0,[],"{""0"":[[3,4],[2,4],[0,2],[0,1],[3,1],[3,2]],""1"":[[2,4],[0,4],[3,2],[3,1],[0,2],[2,1]],""2"":[[0,2],[3,4],[2,4],[0,1],[3,2],[3,1]]}","{""0"":[[3,4],[2,4],[0,2],[0,1],[3,1],[3,2]],""1"":[[2,4],[0,4],[3,2],[3,1],[0,2],[2,1]],""2"":[[0,2],[3,4],[2,4],[0,1],[3,2],[3,1]]}","[5,5,3]"
31,constant_joint_combined,0.0,0.022222222222222223,0.04902597707476403,0.04824901189405199,0.04414334522356672,0.043317535310179144,0.04711455688693341,3,18,17,0.0,1.0,0.0,1.0,null,null,null,null,1,0,fixed_point,0.0,True,True,1.0,c2f,max_in_rate,False,target_feedback,target_feedback,2,"[{""round"":0,""remove_target"":1,""remove_link"":[3,2],""add_target"":1,""add_link"":[2,0],""worst_pd_before"":0.04383666593706602,""worst_pd_after"":0.043883546164749536,""service_before"":0.1327758027065052,""service_after"":0.13282268293418872},{""round"":1,""remove_target"":1,""remove_link"":[3,0],""add_target"":1,""add_link"":[3,4],""worst_pd_before"":0.043883546164749536,""worst_pd_after"":0.04414334522356672,""service_before"":0.13282268293418872,""service_after"":0.1330824819930059}]",0,[],"{""before"":[0.04436933870558785,0.04414334522356672,0.04456979806385133],""after"":[0.04436933870558785,0.04414334522356672,0.04456979806385133],""reports_before"":[5,5,5],""reports_after"":[4,4,4],""candidate_evaluations"":12}",0.7999999999999999,"[0.8,0.8,0.8,0.8,0.8,0.8]",uniform,1.0,"[{""round"":0,""mask_before"":[0,2,3],""mask_candidate"":[0,2,3],""objective_before"":0.04414334522356672,""accepted"":false,""reason"":""fixed_point""}]","{""0"":[[0,4],[0,2],[3,0],[2,0],[0,3],[0,5]],""1"":[[2,3],[0,3],[3,5],[0,2],[2,0],[3,4]],""2"":[[3,0],[0,2],[2,0],[0,3],[0,4],[0,5]]}","{""0"":[[0,4],[0,2],[3,0],[2,0],[0,3],[0,5]],""1"":[[2,3],[0,3],[3,5],[0,2],[2,0],[3,4]],""2"":[[3,0],[0,2],[2,0],[0,3],[0,5]]}","[0,3,0]"
31,tpuic_serial_baseline,0.3333333333333333,0.05555555555555555,0.17608265215165658,0.16847201764641617,0.07723908905774894,0.08881653988274282,0.5967904354441395,6,18,17,34.30463146156359,0.8902098111784443,36.35245022404598,0.9978827722208432,"[[0.000406328169427471,0.0004045941097452009,0.000416189984258135],[7.24880608511203e-05,7.217870837884407e-05,7.424738714778076e-05],[0.00010874010771358818,0.00010827604479395962,0.00011137929172204339],[0.0003952211076731784,0.0003935344488590385,0.00040481334782363276],[0.00034172461233153775,0.00034026625694968363,0.00035001846223774174],[0.0006017432846047281,0.0005991752648428196,0.0006163479349707831]]","[[0.9928587151987986,0.8902098111784443,0.6884539258736052],[0.9928587151987986,0.8902098111784443,0.6884539258736052],[0.9928587151987986,0.8902098111784443,0.6884539258736052],[0.9928587151987986,0.8902098111784443,0.6884539258736052],[0.9928587151987986,0.8902098111784443,0.6884539258736052],[0.9928587151987986,0.8902098111784443,0.6884539258736052]]","[[0.00021383609966457191,0.00021356821706224502,0.00022302079154154288],[7.026394458241045e-05,7.029402563698367e-05,7.046624644016366e-05],[6.587598034190888e-05,6.52643444875234e-05,6.797567333575296e-05],[0.0006151590922395711,0.000630557652110207,0.0006155679130190268],[0.00024202753097865107,0.00024052742522957937,0.0002452211066964089],[0.0007989860509980332,0.0007990254862925023,0.0007991068498511381]]","[[0.9978052635586749,0.9988686692837181,0.9979602808830116],[0.9965826544705113,0.9998928588632368,0.9992902957464568],[0.993598734613255,0.9993303314413038,0.736638768024102],[0.999894961530295,0.996870037690272,0.8668222594571912],[0.9997074327869518,0.9996804321323721,0.9883050354564767],[0.999373280554879,0.9943322487019169,0.9968290551346949]]",0,0,serial,34.10390040022321,False,False,1.0,c2f,max_in_rate,False,target_feedback,target_feedback,1,"[{""round"":0,""remove_target"":1,""remove_link"":[0,4],""add_target"":1,""add_link"":[0,1],""worst_pd_before"":0.0767978084157563,""worst_pd_after"":0.07723908905774894,""service_before"":1.6767978084157564,""service_after"":1.6772390890577489}]",0,[],"{""before"":[0.9402419511459783,0.07723908905774894,0.8944114358244785],""after"":[0.9402419511459783,0.07723908905774894,0.8944114358244785],""reports_before"":[4,4,4],""reports_after"":[3,3,4],""candidate_evaluations"":15}",0.7999999999999999,"[0.8,0.8,0.8,0.8,0.8,0.8]",uniform,0.1,[],"{""0"":[[0,4],[0,2],[0,1],[3,4],[1,4],[3,1]],""1"":[[3,2],[3,1],[3,4],[1,2],[0,2],[0,1]],""2"":[[0,4],[0,2],[0,1],[3,4],[3,2],[3,1]]}","{""0"":[[0,4],[0,2],[0,1],[3,4],[1,4],[3,1]],""1"":[[3,2],[3,1],[3,4],[1,2],[0,2],[0,1]],""2"":[[0,2],[0,1],[3,4],[3,2],[3,1]]}","[4,2,1]"
31,tpuic_joint_baseline,0.6666666666666666,0.03333333333333333,0.2390114080625198,0.23659848318110324,0.1345114080625198,0.1394688183382087,0.671921354593476,3,10,10,33.79198550672701,0.995979351252241,35.73374916221413,0.9988672491034931,"[[0.0005154491751748418,0.0005153568960267107,0.0005163671369944548],[0.001341239329946051,0.0013409992123384028,0.0013436279388626068],[7.717640932203751e-05,7.71625926866619e-05,7.731385254737284e-05],[0.00038492467263025626,0.00038485576084885145,0.00038561018377261436],[0.0003780109876644025,0.0003779433136169777,0.0003786841862468863],[0.00045240996363291313,0.0004523289701847504,0.000453215659118383]]","[[0.995979351252241,0.9963504285411053,0.9157605223157151],[0.995979351252241,0.9963504285411053,0.9157605223157151],[0.995979351252241,0.9963504285411053,0.9157605223157151],[0.995979351252241,0.9963504285411053,0.9157605223157151],[0.995979351252241,0.9963504285411053,0.9157605223157151],[0.995979351252241,0.9963504285411053,0.9157605223157151]]","[[0.00020149112866329826,0.00020150506050739113,0.00020181281614329788],[0.0009259486874230049,0.0009258104274195177,0.0009270473921188382],[9.675121188762814e-05,9.628736483020798e-05,9.791729559292762e-05],[0.00010933026247321104,0.00010993945350749094,0.0001093941846261256],[0.00035342838391840513,0.00035352774555699376,0.0003539827554129185],[0.00037394792141110265,0.0003739325209859234,0.0003739559524603376]]","[[0.9997526397112396,0.9978952867837683,0.998365552823084],[0.9978338158163045,0.9998853527903596,0.9976733361939955],[0.994726643569017,0.9990923759910894,0.6008820846477452],[0.9998822109092217,0.9998931760185058,0.7529629870326309],[0.9997007050722396,0.9998517042593292,0.9868705695069981],[0.9992797564291387,0.9999538642194188,0.998642122215897]]",1,0,fixed_point,28.055528900120407,False,False,1.0,c2f,max_in_rate,False,target_feedback,target_feedback,0,[],0,[],"{""before"":[0.9731433769533346,0.1345114080625198,0.9816777070696221],""after"":[0.9731433769533346,0.1345114080625198,0.9816777070696221],""reports_before"":[2,5,2],""reports_after"":[1,4,1],""candidate_evaluations"":14}",0.7999999999999999,"[0.8,0.8,0.8,0.8,0.8,0.8]",uniform,0.1,"[{""round"":0,""mask_before"":[0,1,3],""mask_candidate"":[0,1,3],""objective_before"":0.1345114080625198,""accepted"":false,""reason"":""fixed_point""}]","{""0"":[[0,4],[0,2]],""1"":[[3,2],[0,3],[3,0],[3,5],[1,3],[3,1]],""2"":[[3,0],[0,2]]}","{""0"":[[0,4],[0,2]],""1"":[[3,2],[0,3],[3,0],[3,5],[1,3],[3,1]],""2"":[[3,0],[0,2]]}","[2,3,0]"
31,tpuic_serial_capture,0.3333333333333333,0.05555555555555555,0.1759992316377338,0.16847201764641617,0.07720539591129541,0.08881653988274282,0.5967904354441395,6,18,17,34.30463146156359,0.8902098111784443,36.35245022404598,0.9978827722208432,"[[0.000406328169427471,0.0004045941097452009,0.000416189984258135],[7.24880608511203e-05,7.217870837884407e-05,7.424738714778076e-05],[0.00010874010771358818,0.00010827604479395962,0.00011137929172204339],[0.0003952211076731784,0.0003935344488590385,0.00040481334782363276],[0.00034172461233153775,0.00034026625694968363,0.00035001846223774174],[0.0006017432846047281,0.0005991752648428196,0.0006163479349707831]]","[[0.9928587151987986,0.8902098111784443,0.6884539258736052],[0.9928587151987986,0.8902098111784443,0.6884539258736052],[0.9928587151987986,0.8902098111784443,0.6884539258736052],[0.9928587151987986,0.8902098111784443,0.6884539258736052],[0.9928587151987986,0.8902098111784443,0.6884539258736052],[0.9928587151987986,0.8902098111784443,0.6884539258736052]]","[[0.00021383609966457191,0.00021356821706224502,0.00022302079154154288],[7.026394458241045e-05,7.029402563698367e-05,7.046624644016366e-05],[6.587598034190888e-05,6.52643444875234e-05,6.797567333575296e-05],[0.0006151590922395711,0.000630557652110207,0.0006155679130190268],[0.00024202753097865107,0.00024052742522957937,0.0002452211066964089],[0.0007989860509980332,0.0007990254862925023,0.0007991068498511381]]","[[0.9978052635586749,0.9988686692837181,0.9979602808830116],[0.9965826544705113,0.9998928588632368,0.9992902957464568],[0.993598734613255,0.9993303314413038,0.736638768024102],[0.999894961530295,0.996870037690272,0.8668222594571912],[0.9997074327869518,0.9996804321323721,0.9883050354564767],[0.999373280554879,0.9943322487019169,0.9968290551346949]]",0,0,serial,0.0,True,False,1.0,c2f,max_in_rate,False,target_feedback,target_feedback,1,"[{""round"":0,""remove_target"":1,""remove_link"":[0,4],""add_target"":1,""add_link"":[0,1],""worst_pd_before"":0.0767639370313634,""worst_pd_after"":0.07720539591129541,""service_before"":1.6767639370313634,""service_after"":1.6772053959112956}]",0,[],"{""before"":[0.9398920721366941,0.07720539591129541,0.8939491500507143],""after"":[0.9398920721366941,0.07720539591129541,0.8939491500507143],""reports_before"":[4,4,4],""reports_after"":[3,3,4],""candidate_evaluations"":15}",0.7999999999999999,"[0.8,0.8,0.8,0.8,0.8,0.8]",uniform,0.1,[],"{""0"":[[0,4],[0,2],[0,1],[3,4],[1,4],[3,1]],""1"":[[3,2],[3,1],[3,4],[1,2],[0,2],[0,1]],""2"":[[0,4],[0,2],[0,1],[3,4],[3,2],[3,1]]}","{""0"":[[0,4],[0,2],[0,1],[3,4],[1,4],[3,1]],""1"":[[3,2],[3,1],[3,4],[1,2],[0,2],[0,1]],""2"":[[0,2],[0,1],[3,4],[3,2],[3,1]]}","[4,2,1]"
31,tpuic_joint_capture,0.3333333333333333,0.05555555555555555,0.23888474635853638,0.23207359534384858,0.13438474635853637,0.1394688183382087,0.6568383951359604,3,10,10,33.79198550672701,0.995979351252241,35.73374916221413,0.9988672491034931,"[[0.0005154491751748418,0.0005153568960267107,0.0005163671369944548],[0.001341239329946051,0.0013409992123384028,0.0013436279388626068],[7.717640932203751e-05,7.71625926866619e-05,7.731385254737284e-05],[0.00038492467263025626,0.00038485576084885145,0.00038561018377261436],[0.0003780109876644025,0.0003779433136169777,0.0003786841862468863],[0.00045240996363291313,0.0004523289701847504,0.000453215659118383]]","[[0.995979351252241,0.9963504285411053,0.9157605223157151],[0.995979351252241,0.9963504285411053,0.9157605223157151],[0.995979351252241,0.9963504285411053,0.9157605223157151],[0.995979351252241,0.9963504285411053,0.9157605223157151],[0.995979351252241,0.9963504285411053,0.9157605223157151],[0.995979351252241,0.9963504285411053,0.9157605223157151]]","[[0.00020149112866329826,0.00020150506050739113,0.00020181281614329788],[0.0009259486874230049,0.0009258104274195177,0.0009270473921188382],[9.675121188762814e-05,9.628736483020798e-05,9.791729559292762e-05],[0.00010933026247321104,0.00010993945350749094,0.0001093941846261256],[0.00035342838391840513,0.00035352774555699376,0.0003539827554129185],[0.00037394792141110265,0.0003739325209859234,0.0003739559524603376]]","[[0.9997526397112396,0.9978952867837683,0.998365552823084],[0.9978338158163045,0.9998853527903596,0.9976733361939955],[0.994726643569017,0.9990923759910894,0.6008820846477452],[0.9998822109092217,0.9998931760185058,0.7529629870326309],[0.9997007050722396,0.9998517042593292,0.9868705695069981],[0.9992797564291387,0.9999538642194188,0.998642122215897]]",1,0,fixed_point,0.0,True,False,1.0,c2f,max_in_rate,False,target_feedback,target_feedback,0,[],0,[],"{""before"":[0.9729831547174315,0.13438474635853637,0.9815403708963351],""after"":[0.9729831547174315,0.13438474635853637,0.9815403708963351],""reports_before"":[2,5,2],""reports_after"":[1,4,1],""candidate_evaluations"":13}",0.7999999999999999,"[0.8,0.8,0.8,0.8,0.8,0.8]",uniform,0.1,"[{""round"":0,""mask_before"":[0,1,3],""mask_candidate"":[0,1,3],""objective_before"":0.13438474635853637,""accepted"":false,""reason"":""fixed_point""}]","{""0"":[[0,4],[0,2]],""1"":[[3,2],[0,3],[3,0],[3,5],[1,3],[3,1]],""2"":[[0,3],[0,2]]}","{""0"":[[0,4],[0,2]],""1"":[[3,2],[0,3],[3,0],[3,5],[1,3],[3,1]],""2"":[[0,3],[0,2]]}","[2,3,3]"
31,tpuic_serial_redundancy,0.3333333333333333,0.05555555555555555,0.17608265215165658,0.16847201764641617,0.07723908905774894,0.08881653988274282,0.5967904354441395,6,18,17,34.30463146156359,0.8902098111784443,36.35245022404598,0.9978827722208432,"[[0.000406328169427471,0.0004045941097452009,0.000416189984258135],[7.24880608511203e-05,7.217870837884407e-05,7.424738714778076e-05],[0.00010874010771358818,0.00010827604479395962,0.00011137929172204339],[0.0003952211076731784,0.0003935344488590385,0.00040481334782363276],[0.00034172461233153775,0.00034026625694968363,0.00035001846223774174],[0.0006017432846047281,0.0005991752648428196,0.0006163479349707831]]","[[0.9928587151987986,0.8902098111784443,0.6884539258736052],[0.9928587151987986,0.8902098111784443,0.6884539258736052],[0.9928587151987986,0.8902098111784443,0.6884539258736052],[0.9928587151987986,0.8902098111784443,0.6884539258736052],[0.9928587151987986,0.8902098111784443,0.6884539258736052],[0.9928587151987986,0.8902098111784443,0.6884539258736052]]","[[0.00021383609966457191,0.00021356821706224502,0.00022302079154154288],[7.026394458241045e-05,7.029402563698367e-05,7.046624644016366e-05],[6.587598034190888e-05,6.52643444875234e-05,6.797567333575296e-05],[0.0006151590922395711,0.000630557652110207,0.0006155679130190268],[0.00024202753097865107,0.00024052742522957937,0.0002452211066964089],[0.0007989860509980332,0.0007990254862925023,0.0007991068498511381]]","[[0.9978052635586749,0.9988686692837181,0.9979602808830116],[0.9965826544705113,0.9998928588632368,0.9992902957464568],[0.993598734613255,0.9993303314413038,0.736638768024102],[0.999894961530295,0.996870037690272,0.8668222594571912],[0.9997074327869518,0.9996804321323721,0.9883050354564767],[0.999373280554879,0.9943322487019169,0.9968290551346949]]",0,0,serial,0.0,False,True,1.0,c2f,max_in_rate,False,target_feedback,target_feedback,1,"[{""round"":0,""remove_target"":1,""remove_link"":[0,4],""add_target"":1,""add_link"":[0,1],""worst_pd_before"":0.0767978084157563,""worst_pd_after"":0.07723908905774894,""service_before"":1.6767978084157564,""service_after"":1.6772390890577489}]",0,[],"{""before"":[0.9402419511459783,0.07723908905774894,0.8944114358244785],""after"":[0.9402419511459783,0.07723908905774894,0.8944114358244785],""reports_before"":[4,4,4],""reports_after"":[3,3,4],""candidate_evaluations"":15}",0.7999999999999999,"[0.8,0.8,0.8,0.8,0.8,0.8]",uniform,0.1,[],"{""0"":[[0,4],[0,2],[0,1],[3,4],[1,4],[3,1]],""1"":[[3,2],[3,1],[3,4],[1,2],[0,2],[0,1]],""2"":[[0,4],[0,2],[0,1],[3,4],[3,2],[3,1]]}","{""0"":[[0,4],[0,2],[0,1],[3,4],[1,4],[3,1]],""1"":[[3,2],[3,1],[3,4],[1,2],[0,2],[0,1]],""2"":[[0,2],[0,1],[3,4],[3,2],[3,1]]}","[4,2,1]"
31,tpuic_joint_redundancy,0.6666666666666666,0.03333333333333333,0.2390114080625198,0.23659848318110324,0.1345114080625198,0.1394688183382087,0.671921354593476,3,10,10,33.79198550672701,0.995979351252241,35.73374916221413,0.9988672491034931,"[[0.0005154491751748418,0.0005153568960267107,0.0005163671369944548],[0.001341239329946051,0.0013409992123384028,0.0013436279388626068],[7.717640932203751e-05,7.71625926866619e-05,7.731385254737284e-05],[0.00038492467263025626,0.00038485576084885145,0.00038561018377261436],[0.0003780109876644025,0.0003779433136169777,0.0003786841862468863],[0.00045240996363291313,0.0004523289701847504,0.000453215659118383]]","[[0.995979351252241,0.9963504285411053,0.9157605223157151],[0.995979351252241,0.9963504285411053,0.9157605223157151],[0.995979351252241,0.9963504285411053,0.9157605223157151],[0.995979351252241,0.9963504285411053,0.9157605223157151],[0.995979351252241,0.9963504285411053,0.9157605223157151],[0.995979351252241,0.9963504285411053,0.9157605223157151]]","[[0.00020149112866329826,0.00020150506050739113,0.00020181281614329788],[0.0009259486874230049,0.0009258104274195177,0.0009270473921188382],[9.675121188762814e-05,9.628736483020798e-05,9.791729559292762e-05],[0.00010933026247321104,0.00010993945350749094,0.0001093941846261256],[0.00035342838391840513,0.00035352774555699376,0.0003539827554129185],[0.00037394792141110265,0.0003739325209859234,0.0003739559524603376]]","[[0.9997526397112396,0.9978952867837683,0.998365552823084],[0.9978338158163045,0.9998853527903596,0.9976733361939955],[0.994726643569017,0.9990923759910894,0.6008820846477452],[0.9998822109092217,0.9998931760185058,0.7529629870326309],[0.9997007050722396,0.9998517042593292,0.9868705695069981],[0.9992797564291387,0.9999538642194188,0.998642122215897]]",1,0,fixed_point,0.0,False,True,1.0,c2f,max_in_rate,False,target_feedback,target_feedback,0,[],0,[],"{""before"":[0.9731433769533346,0.1345114080625198,0.9816777070696221],""after"":[0.9731433769533346,0.1345114080625198,0.9816777070696221],""reports_before"":[2,5,2],""reports_after"":[1,4,1],""candidate_evaluations"":14}",0.7999999999999999,"[0.8,0.8,0.8,0.8,0.8,0.8]",uniform,0.1,"[{""round"":0,""mask_before"":[0,1,3],""mask_candidate"":[0,1,3],""objective_before"":0.1345114080625198,""accepted"":false,""reason"":""fixed_point""}]","{""0"":[[0,4],[0,2]],""1"":[[3,2],[0,3],[3,0],[3,5],[1,3],[3,1]],""2"":[[3,0],[0,2]]}","{""0"":[[0,4],[0,2]],""1"":[[3,2],[0,3],[3,0],[3,5],[1,3],[3,1]],""2"":[[3,0],[0,2]]}","[2,3,0]"
31,tpuic_serial_combined,0.3333333333333333,0.05555555555555555,0.1759992316377338,0.16847201764641617,0.07720539591129541,0.08881653988274282,0.5967904354441395,6,18,17,34.30463146156359,0.8902098111784443,36.35245022404598,0.9978827722208432,"[[0.000406328169427471,0.0004045941097452009,0.000416189984258135],[7.24880608511203e-05,7.217870837884407e-05,7.424738714778076e-05],[0.00010874010771358818,0.00010827604479395962,0.00011137929172204339],[0.0003952211076731784,0.0003935344488590385,0.00040481334782363276],[0.00034172461233153775,0.00034026625694968363,0.00035001846223774174],[0.0006017432846047281,0.0005991752648428196,0.0006163479349707831]]","[[0.9928587151987986,0.8902098111784443,0.6884539258736052],[0.9928587151987986,0.8902098111784443,0.6884539258736052],[0.9928587151987986,0.8902098111784443,0.6884539258736052],[0.9928587151987986,0.8902098111784443,0.6884539258736052],[0.9928587151987986,0.8902098111784443,0.6884539258736052],[0.9928587151987986,0.8902098111784443,0.6884539258736052]]","[[0.00021383609966457191,0.00021356821706224502,0.00022302079154154288],[7.026394458241045e-05,7.029402563698367e-05,7.046624644016366e-05],[6.587598034190888e-05,6.52643444875234e-05,6.797567333575296e-05],[0.0006151590922395711,0.000630557652110207,0.0006155679130190268],[0.00024202753097865107,0.00024052742522957937,0.0002452211066964089],[0.0007989860509980332,0.0007990254862925023,0.0007991068498511381]]","[[0.9978052635586749,0.9988686692837181,0.9979602808830116],[0.9965826544705113,0.9998928588632368,0.9992902957464568],[0.993598734613255,0.9993303314413038,0.736638768024102],[0.999894961530295,0.996870037690272,0.8668222594571912],[0.9997074327869518,0.9996804321323721,0.9883050354564767],[0.999373280554879,0.9943322487019169,0.9968290551346949]]",0,0,serial,0.0,True,True,1.0,c2f,max_in_rate,False,target_feedback,target_feedback,1,"[{""round"":0,""remove_target"":1,""remove_link"":[0,4],""add_target"":1,""add_link"":[0,1],""worst_pd_before"":0.0767639370313634,""worst_pd_after"":0.07720539591129541,""service_before"":1.6767639370313634,""service_after"":1.6772053959112956}]",0,[],"{""before"":[0.9398920721366941,0.07720539591129541,0.8939491500507143],""after"":[0.9398920721366941,0.07720539591129541,0.8939491500507143],""reports_before"":[4,4,4],""reports_after"":[3,3,4],""candidate_evaluations"":15}",0.7999999999999999,"[0.8,0.8,0.8,0.8,0.8,0.8]",uniform,0.1,[],"{""0"":[[0,4],[0,2],[0,1],[3,4],[1,4],[3,1]],""1"":[[3,2],[3,1],[3,4],[1,2],[0,2],[0,1]],""2"":[[0,4],[0,2],[0,1],[3,4],[3,2],[3,1]]}","{""0"":[[0,4],[0,2],[0,1],[3,4],[1,4],[3,1]],""1"":[[3,2],[3,1],[3,4],[1,2],[0,2],[0,1]],""2"":[[0,2],[0,1],[3,4],[3,2],[3,1]]}","[4,2,1]"
