area_m,rcs_m2,trial,label,family,pd,worst_pd,weak_pd,pfa,reports,observations,bits,delay_ms,n_looks,rho_mean,rho_std,sensing_w,power_seconds,rinr_median,per_target
600.0,0.1,0,base,baseline,1.0,1.0,1.0,0.05333333333333334,2.0,15.0,1280.0,2.1333333333333333,16,0.8000000000000003,2.220446049250313e-16,12.000000000000004,0.0,0.26178252775610944,1;1;1;1;1;1;1;1;1;1
600.0,0.1,0,maxmin,maxmin,1.0,1.0,1.0,0.04666666666666667,8.0,60.0,5120.0,8.533333333333335,16,0.8000000000000003,2.220446049250313e-16,12.000000000000004,0.0,0.26178252775610944,1;1;1;1;1;1;1;1;1;1
600.0,0.1,1,base,baseline,0.7,0.0,1.0,0.04666666666666667,2.0,15.0,1280.0,2.1333333333333333,16,0.8000000000000003,2.220446049250313e-16,12.000000000000004,0.0,0.26139676352538493,1;0;1;0;1;1;1;1;1;0
600.0,0.1,1,maxmin,maxmin,1.0,1.0,1.0,0.03,8.0,60.0,5120.0,8.533333333333335,16,0.8000000000000003,2.220446049250313e-16,12.000000000000004,0.0,0.26139676352538493,1;1;1;1;1;1;1;1;1;1
600.0,0.1,2,base,baseline,1.0,1.0,1.0,0.056666666666666664,0.0,11.0,0.0,0.0,16,0.8000000000000003,2.220446049250313e-16,12.000000000000004,0.0,0.2615618624630445,1;1;1;1;1;1;1;1;1;1
600.0,0.1,2,maxmin,maxmin,1.0,1.0,1.0,0.056666666666666664,8.0,60.0,5120.0,8.533333333333335,16,0.8000000000000003,2.220446049250313e-16,12.000000000000004,0.0,0.2615618624630445,1;1;1;1;1;1;1;1;1;1
600.0,0.1,3,base,baseline,0.7,0.0,0.0,0.05333333333333334,3.0,15.0,1920.0,3.2,16,0.8000000000000003,2.220446049250313e-16,12.000000000000004,0.0,0.26176468045234697,0;1;1;1;1;1;1;0;0;1
600.0,0.1,3,maxmin,maxmin,1.0,1.0,1.0,0.056666666666666664,8.0,60.0,5120.0,8.533333333333335,16,0.8000000000000003,2.220446049250313e-16,12.000000000000004,0.0,0.26176468045234697,1;1;1;1;1;1;1;1;1;1
600.0,0.1,4,base,baseline,1.0,1.0,1.0,0.04,5.0,20.0,3200.0,5.333333333333334,16,0.8000000000000003,2.220446049250313e-16,12.000000000000004,0.0,0.2616759562023547,1;1;1;1;1;1;1;1;1;1
600.0,0.1,4,maxmin,maxmin,1.0,1.0,1.0,0.05,8.0,60.0,5120.0,8.533333333333335,16,0.8000000000000003,2.220446049250313e-16,12.000000000000004,0.0,0.2616759562023547,1;1;1;1;1;1;1;1;1;1
600.0,0.1,5,base,baseline,1.0,1.0,1.0,0.03666666666666667,3.0,22.0,1920.0,3.2,16,0.8000000000000003,2.220446049250313e-16,12.000000000000004,0.0,0.2617307582867871,1;1;1;1;1;1;1;1;1;1
600.0,0.1,5,maxmin,maxmin,1.0,1.0,1.0,0.03666666666666667,8.0,60.0,5120.0,8.533333333333335,16,0.8000000000000003,2.220446049250313e-16,12.000000000000004,0.0,0.2617307582867871,1;1;1;1;1;1;1;1;1;1
