condition,trial,method,pd,pfa,reports,observations,active_targets,capture,bits,delay_ms,selector_seconds,objective_gain,extra_pd_evaluations,accepted_moves
rcs0.05_k2,91,robust,0.0,0.03,2,50,10,1.0,1280.0,2.1333333333333333,3.5444994000717998,0.0,0,0
rcs0.05_k2,90,v1,0.3,0.05,2,60,10,1.0,1280.0,2.1333333333333333,4.9724835000233725,0.0,0,0
rcs0.05_k2,90,joint,0.3,0.056666666666666664,2,55,10,1.0,1280.0,2.1333333333333333,5.122664300142787,0.015930986043105833,402,3
rcs0.05_k2,90,balanced,0.2,0.043333333333333335,2,60,10,1.0,1280.0,2.1333333333333333,0.5249348999932408,0.0,0,0
rcs0.05_k2,90,robust,0.3,0.04666666666666667,2,55,10,1.0,1280.0,2.1333333333333333,4.177006299956702,0.0,0,0
rcs0.05_k2,95,v1,0.1,0.043333333333333335,2,60,10,1.0,1280.0,2.1333333333333333,3.7501941999653354,0.0,0,0
rcs0.05_k2,95,joint,0.1,0.043333333333333335,2,60,10,1.0,1280.0,2.1333333333333333,3.8814967999933288,0.0,371,0
rcs0.05_k2,95,balanced,0.1,0.03333333333333333,2,60,10,1.0,1280.0,2.1333333333333333,0.2937857999932021,0.0,0,0
rcs0.05_k2,95,robust,0.0,0.03666666666666667,2,55,10,1.0,1280.0,2.1333333333333333,3.0078443000093102,0.0,0,0
rcs0.05_k2,94,v1,0.0,0.04666666666666667,2,44,9,1.0,1280.0,2.1333333333333333,3.305437000002712,0.0,0,0
rcs0.05_k2,94,joint,0.0,0.05,1,47,10,1.0,640.0,1.0666666666666667,3.4359516999684274,0.10847438810063803,364,5
rcs0.05_k2,94,balanced,0.0,0.04666666666666667,2,60,10,1.0,1280.0,2.1333333333333333,0.5563182999612764,0.0,0,0
rcs0.05_k2,94,robust,0.0,0.05,2,50,10,1.0,1280.0,2.1333333333333333,3.500324000022374,0.0,0,0
rcs0.05_k2,96,v1,0.1,0.05333333333333334,2,49,9,1.0,1280.0,2.1333333333333333,3.0236282000551,0.0,0,0
rcs0.05_k2,96,joint,0.1,0.06,2,51,10,1.0,1280.0,2.1333333333333333,3.158648099983111,0.116178573160159,377,3
rcs0.05_k2,96,balanced,0.1,0.05333333333333334,2,60,10,1.0,1280.0,2.1333333333333333,0.43161850003525615,0.0,0,0
rcs0.05_k2,96,robust,0.1,0.06666666666666667,2,50,10,1.0,1280.0,2.1333333333333333,2.9930383999599144,0.0,0,0
rcs0.05_k2,92,v1,0.0,0.04666666666666667,2,55,10,1.0,1280.0,2.1333333333333333,4.252848700038157,0.0,0,0
rcs0.05_k2,92,joint,0.0,0.043333333333333335,2,55,10,1.0,1280.0,2.1333333333333333,4.387173800030723,0.002176428263390484,379,1
rcs0.05_k2,92,balanced,0.0,0.05,2,60,10,1.0,1280.0,2.1333333333333333,0.591766299912706,0.0,0,0
rcs0.05_k2,92,robust,0.0,0.04666666666666667,2,55,10,1.0,1280.0,2.1333333333333333,4.458113600034267,0.0,0,0
rcs0.05_k2,93,v1,0.1,0.03,2,50,10,1.0,1280.0,2.1333333333333333,3.595527699915692,0.0,0,0
rcs0.05_k2,93,joint,0.1,0.043333333333333335,2,45,10,1.0,1280.0,2.1333333333333333,3.7247897000052035,0.00907946804573978,366,4
rcs0.05_k2,93,balanced,0.1,0.043333333333333335,2,60,10,1.0,1280.0,2.1333333333333333,0.6097691999748349,0.0,0,0
rcs0.05_k2,93,robust,0.1,0.03,2,50,10,1.0,1280.0,2.1333333333333333,3.6060891000088304,0.0,0,0
rcs0.05_k2,98,v1,0.0,0.03,2,55,10,1.0,1280.0,2.1333333333333333,3.472041300032288,0.0,0,0
rcs0.05_k2,98,joint,0.0,0.03,2,55,10,1.0,1280.0,2.1333333333333333,3.581101500079967,0.0,346,0
rcs0.05_k2,98,balanced,0.0,0.06,2,60,10,1.0,1280.0,2.1333333333333333,0.37507980002555996,0.0,0,0
rcs0.05_k2,98,robust,0.0,0.03333333333333333,2,50,10,1.0,1280.0,2.1333333333333333,3.0178145999088883,0.0,0,0
rcs0.05_k2,97,v1,0.1,0.07,2,60,10,1.0,1280.0,2.1333333333333333,4.699617099948227,0.0,0,0
rcs0.05_k2,97,joint,0.1,0.07,2,60,10,1.0,1280.0,2.1333333333333333,4.816098200040869,0.0,348,0
rcs0.05_k2,97,balanced,0.0,0.05333333333333334,2,60,10,1.0,1280.0,2.1333333333333333,0.4833978000096977,0.0,0,0
rcs0.05_k2,97,robust,0.1,0.07,2,60,10,1.0,1280.0,2.1333333333333333,4.996930000022985,0.0,0,0
rcs0.05_k2,99,v1,0.1,0.02666666666666667,2,50,10,1.0,1280.0,2.1333333333333333,3.4950850000604987,0.0,0,0
rcs0.05_k2,99,joint,0.1,0.02666666666666667,2,50,10,1.0,1280.0,2.1333333333333333,3.6184775000438094,0.0,388,0
rcs0.05_k2,99,balanced,0.1,0.04,2,60,10,1.0,1280.0,2.1333333333333333,0.5623412999557331,0.0,0,0
rcs0.05_k2,99,robust,0.1,0.03333333333333333,2,50,10,1.0,1280.0,2.1333333333333333,3.55708759999834,0.0,0,0
rcs0.05_k8,6,v1,0.0,0.056666666666666664,8,35,10,1.0,5120.0,8.533333333333335,2.405116999987513,0.0,0,0
rcs0.05_k8,6,joint,0.0,0.056666666666666664,8,35,10,1.0,5120.0,8.533333333333335,2.547085899976082,8.254810721464168e-05,487,1
rcs0.05_k8,6,balanced,0.0,0.06,8,60,10,1.0,5120.0,8.533333333333335,0.610377800068818,0.0,0,0
rcs0.05_k8,6,robust,0.0,0.06333333333333334,7,30,10,1.0,4480.0,7.466666666666669,2.246120899915695,0.0,0,0
rcs0.05_k8,1,v1,0.0,0.03333333333333333,5,50,10,0.98,3200.0,5.333333333333334,3.747490599984303,0.0,0,0
rcs0.05_k8,1,joint,0.0,0.043333333333333335,6,40,10,0.975,3840.0,6.400000000000001,4.00298049999401,0.003982614246812233,710,2
rcs0.05_k8,1,balanced,0.0,0.056666666666666664,8,60,10,0.9833333333333333,5120.0,8.533333333333335,0.38685230002738535,0.0,0,0
rcs0.05_k8,1,robust,0.1,0.03,2,50,10,0.98,1280.0,2.1333333333333333,3.8623694999841973,0.0,0,0
rcs0.05_k8,0,v1,0.2,0.05333333333333334,4,50,10,1.0,2560.0,4.266666666666667,4.073457899969071,0.0,0,0
rcs0.05_k8,0,joint,0.2,0.06,4,50,10,1.0,2560.0,4.266666666666667,4.360050900024362,0.00283760084022866,754,2
rcs0.05_k8,0,balanced,0.2,0.04,8,60,10,1.0,5120.0,8.533333333333335,0.3701207000995055,0.0,0,0
rcs0.05_k8,0,robust,0.2,0.05,4,55,10,1.0,2560.0,4.266666666666667,4.424706299905665,0.0,0,0
rcs0.05_k8,4,v1,0.0,0.04666666666666667,8,45,10,1.0,5120.0,8.533333333333335,3.092432100092992,0.0,0,0
rcs0.05_k8,4,joint,0.1,0.04666666666666667,8,43,10,1.0,5120.0,8.533333333333335,3.4443318999838084,0.06020517825934846,953,10
rcs0.05_k8,4,balanced,0.1,0.04666666666666667,8,60,10,1.0,5120.0,8.533333333333335,0.5134564000181854,0.0,0,0
rcs0.05_k8,4,robust,0.0,0.03666666666666667,8,45,10,1.0,5120.0,8.533333333333335,2.911786799901165,0.0,0,0
rcs0.05_k8,3,v1,0.2,0.06333333333333334,8,45,10,1.0,5120.0,8.533333333333335,3.4692577000241727,0.0,0,0
rcs0.05_k8,3,joint,0.2,0.05333333333333334,8,45,10,1.0,5120.0,8.533333333333335,3.625984500045888,0.0059436659137599435,473,2
rcs0.05_k8,3,balanced,0.2,0.06,8,60,10,1.0,5120.0,8.533333333333335,0.579404600081034,0.0,0,0
rcs0.05_k8,3,robust,0.1,0.06666666666666667,4,45,10,1.0,2560.0,4.266666666666667,4.022568400017917,0.0,0,0
rcs0.05_k8,8,v1,0.1,0.06333333333333334,8,50,10,1.0,5120.0,8.533333333333335,3.417102999985218,0.0,0,0
rcs0.05_k8,8,joint,0.0,0.06333333333333334,8,40,10,1.0,5120.0,8.533333333333335,3.6191284999949858,0.08445909693899623,633,5
rcs0.05_k8,8,balanced,0.3,0.07666666666666666,8,60,10,1.0,5120.0,8.533333333333335,0.44683859997894615,0.0,0,0
rcs0.05_k8,8,robust,0.1,0.04666666666666667,7,45,10,1.0,4480.0,7.466666666666669,3.457373399985954,0.0,0,0
rcs0.05_k8,7,v1,0.2,0.05,8,48,10,0.9375,5120.0,8.533333333333335,3.2803188000107184,0.0,0,0
rcs0.05_k8,7,joint,0.2,0.04666666666666667,8,49,10,0.9387755102040817,5120.0,8.533333333333335,3.443967300001532,0.01077820132881424,503,2
rcs0.05_k8,7,balanced,0.2,0.05333333333333334,8,60,10,0.9666666666666667,5120.0,8.533333333333335,0.5041161000262946,0.0,0,0
rcs0.05_k8,7,robust,0.2,0.056666666666666664,6,47,10,0.9361702127659575,3840.0,6.400000000000001,3.709962200024165,0.0,0,0
rcs0.05_k8,5,v1,0.2,0.03,6,45,10,1.0,3840.0,6.400000000000001,3.9508439999772236,0.0,0,0
rcs0.05_k8,5,joint,0.3,0.03,6,44,10,1.0,3840.0,6.400000000000001,4.151237100013532,0.005716897117672204,582,2
rcs0.05_k8,5,balanced,0.1,0.03333333333333333,8,60,10,1.0,5120.0,8.533333333333335,0.6447382000042126,0.0,0,0
rcs0.05_k8,5,robust,0.2,0.03,5,45,10,1.0,3200.0,5.333333333333334,3.9121672000037506,0.0,0,0
rcs0.05_k8,9,v1,0.0,0.06,4,45,10,1.0,2560.0,4.266666666666667,4.034999099909328,0.0,0,0
rcs0.05_k8,9,joint,0.0,0.06,4,45,10,1.0,2560.0,4.266666666666667,4.25545699999202,0.0,656,0
rcs0.05_k8,9,balanced,0.1,0.056666666666666664,8,60,10,1.0,5120.0,8.533333333333335,0.6706327999709174,0.0,0,0
rcs0.05_k8,9,robust,0.0,0.06333333333333334,6,40,10,1.0,3840.0,6.400000000000001,3.3406618000008166,0.0,0,0
rcs0.05_k8,2,v1,0.2,0.05,5,55,10,1.0,3200.0,5.333333333333334,5.28544799995143,0.0,0,0
rcs0.05_k8,2,joint,0.2,0.05,5,56,10,1.0,3200.0,5.333333333333334,5.698469200055115,0.020728477464046158,1046,3
rcs0.05_k8,2,balanced,0.3,0.03666666666666667,8,60,10,1.0,5120.0,8.533333333333335,0.5292497999034822,0.0,0,0
rcs0.05_k8,2,robust,0.2,0.04,4,55,10,1.0,2560.0,4.266666666666667,5.453428500099108,0.0,0,0
rcs0.05_k8,14,v1,0.0,0.05333333333333334,8,40,10,1.0,5120.0,8.533333333333335,2.8517048000358045,0.0,0,0
rcs0.05_k8,14,joint,0.0,0.05333333333333334,8,42,10,1.0,5120.0,8.533333333333335,2.995595099986531,0.01546243423508642,435,2
rcs0.05_k8,14,balanced,0.1,0.05,8,60,10,1.0,5120.0,8.533333333333335,0.515531999990344,0.0,0,0
rcs0.05_k8,14,robust,0.1,0.04,6,35,10,1.0,3840.0,6.400000000000001,2.520707600051537,0.0,0,0
rcs0.05_k8,17,v1,0.1,0.023333333333333334,8,30,10,1.0,5120.0,8.533333333333335,2.392355400021188,0.0,0,0
rcs0.05_k8,17,joint,0.1,0.023333333333333334,8,30,10,1.0,5120.0,8.533333333333335,2.5184813999803737,0.0004988276430459848,459,1
rcs0.05_k8,17,balanced,0.1,0.05333333333333334,8,60,10,1.0,5120.0,8.533333333333335,0.7571991999866441,0.0,0,0
rcs0.05_k8,17,robust,0.1,0.02666666666666667,8,20,10,1.0,5120.0,8.533333333333335,1.3586544001009315,0.0,0,0
rcs0.05_k8,13,v1,0.1,0.043333333333333335,8,40,10,1.0,5120.0,8.533333333333335,2.7227111000102013,0.0,0,0
rcs0.05_k8,13,joint,0.1,0.05,8,35,10,1.0,5120.0,8.533333333333335,2.958539899904281,0.029226153305209834,670,6
rcs0.05_k8,13,balanced,0.0,0.03666666666666667,8,60,10,1.0,5120.0,8.533333333333335,0.5903766000410542,0.0,0,0
rcs0.05_k8,13,robust,0.1,0.04,7,40,10,1.0,4480.0,7.466666666666669,3.139255499932915,0.0,0,0
rcs0.05_k8,10,v1,0.0,0.043333333333333335,6,50,10,1.0,3840.0,6.400000000000001,4.545135300024413,0.0,0,0
rcs0.05_k8,10,joint,0.0,0.04666666666666667,4,50,10,1.0,2560.0,4.266666666666667,4.834964400040917,0.004917996302386207,754,3
rcs0.05_k8,10,balanced,0.0,0.056666666666666664,8,60,10,1.0,5120.0,8.533333333333335,0.5851656999439001,0.0,0,0
rcs0.05_k8,10,robust,0.0,0.05333333333333334,5,50,10,1.0,3200.0,5.333333333333334,4.564239600091241,0.0,0,0
rcs0.05_k8,16,v1,0.2,0.06,7,35,10,1.0,4480.0,7.466666666666669,3.0626571000320837,0.0,0,0
rcs0.05_k8,16,joint,0.3,0.06333333333333334,7,38,10,1.0,4480.0,7.466666666666669,3.2469762000255287,0.031267047746365684,633,4
rcs0.05_k8,16,balanced,0.3,0.06,8,60,10,1.0,5120.0,8.533333333333335,0.6752919999416918,0.0,0,0
rcs0.05_k8,16,robust,0.0,0.05,5,35,10,1.0,3200.0,5.333333333333334,3.106092800037004,0.0,0,0
rcs0.05_k8,12,v1,0.0,0.07333333333333333,4,48,10,1.0,2560.0,4.266666666666667,4.472951199975796,0.0,0,0
rcs0.05_k8,12,joint,0.0,0.07,4,48,10,1.0,2560.0,4.266666666666667,4.802922599948943,0.0033121945405163444,877,2
rcs0.05_k8,12,balanced,0.0,0.06333333333333334,8,60,10,1.0,5120.0,8.533333333333335,0.5687793999677524,0.0,0,0
rcs0.05_k8,12,robust,0.0,0.07333333333333333,4,46,10,1.0,2560.0,4.266666666666667,4.5358298000646755,0.0,0,0
rcs0.05_k8,19,v1,0.0,0.05,8,41,10,1.0,5120.0,8.533333333333335,2.9610827999422327,0.0,0,0
rcs0.05_k8,19,joint,0.1,0.04666666666666667,8,44,10,1.0,5120.0,8.533333333333335,3.1433733999729156,0.04343260391951631,560,5
rcs0.05_k8,19,balanced,0.2,0.06333333333333334,8,60,10,1.0,5120.0,8.533333333333335,0.5480297000613064,0.0,0,0
rcs0.05_k8,19,robust,0.1,0.043333333333333335,5,40,10,1.0,3200.0,5.333333333333334,3.3254132999572903,0.0,0,0
rcs0.05_k8,11,v1,0.1,0.07333333333333333,8,60,10,1.0,5120.0,8.533333333333335,5.251597599941306,0.0,0,0
rcs0.05_k8,11,joint,0.1,0.07333333333333333,8,60,10,1.0,5120.0,8.533333333333335,5.385924100060947,0.0,432,0
rcs0.05_k8,11,balanced,0.1,0.07333333333333333,8,60,10,1.0,5120.0,8.533333333333335,0.5572918999241665,0.0,0,0
rcs0.05_k8,11,robust,0.1,0.07666666666666666,4,60,10,1.0,2560.0,4.266666666666667,5.97824190009851,0.0,0,0
rcs0.05_k8,15,v1,0.0,0.04,8,55,10,1.0,5120.0,8.533333333333335,4.054792000097223,0.0,0,0
rcs0.05_k8,15,joint,0.0,0.04666666666666667,8,55,10,1.0,5120.0,8.533333333333335,4.252340100007132,0.0045502490102560245,590,2
rcs0.05_k8,15,balanced,0.0,0.043333333333333335,8,60,10,1.0,5120.0,8.533333333333335,0.42862140003126115,0.0,0,0
