method,experiment_seed,trial,candidate_columns,exact_over_columns,power_externality_model,worst_detection_deficit,total_detection_deficit,pd_design_target,network_evidence_loss,worst_evidence_retention,total_energy,remote_reports,cpu_cycles,receiver_cpu_cycles,fusion_cpu_cycles,max_uav_cpu_cycles,worst_pd,mean_pd,max_pfa,mean_pfa,design_worst_pd,design_mean_pd,target_rcs_m2,fusion_candidate_limit,heldout_worst_pd,heldout_mean_pd,heldout_scenario_pfa_mean,heldout_max_pfa,lossless_heldout_worst_pd,lossless_heldout_mean_pd,lossless_worst_pd_headroom,columns
fixed_nominal_global,20250915,0,274,True,full_load_envelope,0.0,0.0,0.97,0.0,1.0,160.0,0.0,370.0,360.0,10.0,74.0,1.0,1.0,0.078125,0.049462890625,1.0,1.0,0.05,3,1.0,1.0,0.051959228515625,0.076904296875,1.0,1.0,0.0,"[{""target"":0,""fusion"":1,""robust_pd"":1.0,""robust_information"":347.39822107324136,""generated_information"":[1235.1546030415707,1827.1126214629746,931.0617484570805,347.39822107324136],""network_evidence_loss"":0.0,""robust_evidence_retention"":1.0,""receiver_cpu_cycles"":[0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],""fusion_cpu_cycles"":1.0,""bundle"":[[12,1,""nominal""]]},{""target"":1,""fusion"":5,""robust_pd"":1.0,""robust_information"":895.388676722209,""generated_information"":[2886.986742853991,3310.2061285084483,1314.956616246552,895.388676722209],""network_evidence_loss"":0.0,""robust_evidence_retention"":1.0,""receiver_cpu_cycles"":[0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],""fusion_cpu_cycles"":1.0,""bundle"":[[2,5,""nominal""]]},{""target"":2,""fusion"":1,""robust_pd"":1.0,""robust_information"":277.4226550448661,""generated_information"":[277.4226550448661,778.7451786245251,1502.2806688583678,992.5220996133729],""network_evidence_loss"":0.0,""robust_evidence_retention"":1.0,""receiver_cpu_cycles"":[0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],""fusion_cpu_cycles"":1.0,""bundle"":[[6,1,""nominal""]]},{""target"":3,""fusion"":0,""robust_pd"":1.0,""robust_information"":309.4084300155193,""generated_information"":[408.1955980249092,1113.2270666992408,1012.0099694349168,309.4084300155193],""network_evidence_loss"":0.0,""robust_evidence_retention"":1.0,""receiver_cpu_cycles"":[36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],""fusion_cpu_cycles"":1.0,""bundle"":[[6,0,""nominal""]]},{""target"":4,""fusion"":5,""robust_pd"":1.0,""robust_information"":68.17565376723385,""generated_information"":[79.80647724472865,254.5143248995971,241.82176960016233,68.17565376723385],""network_evidence_loss"":0.0,""robust_evidence_retention"":1.0,""receiver_cpu_cycles"":[0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],""fusion_cpu_cycles"":1.0,""bundle"":[[13,5,""nominal""]]},{""target"":5,""fusion"":4,""robust_pd"":1.0,""robust_information"":580.1149345950648,""generated_information"":[580.1149345950648,1973.13375046473,2425.8541461783975,1027.57691148249],""network_evidence_loss"":0.0,""robust_evidence_retention"":1.0,""receiver_cpu_cycles"":[0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],""fusion_cpu_cycles"":1.0,""bundle"":[[12,4,""nominal""]]},{""target"":6,""fusion"":12,""robust_pd"":1.0,""robust_information"":426.86654351857993,""generated_information"":[455.33198936780815,1324.3216583835217,1295.2752150046872,426.86654351857993],""network_evidence_loss"":0.0,""robust_evidence_retention"":1.0,""receiver_cpu_cycles"":[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0],""fusion_cpu_cycles"":1.0,""bundle"":[[2,12,""nominal""]]},{""target"":7,""fusion"":10,""robust_pd"":1.0,""robust_information"":133.92382170294698,""generated_information"":[133.92382170294698,427.1567976181184,793.6076025109818,491.8827587098972],""network_evidence_loss"":0.0,""robust_evidence_retention"":1.0,""receiver_cpu_cycles"":[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0],""fusion_cpu_cycles"":1.0,""bundle"":[[7,10,""nominal""]]},{""target"":8,""fusion"":14,""robust_pd"":1.0,""robust_information"":405.59848233818127,""generated_information"":[1669.0598058477185,683.3561823405845,405.59848233818127,1386.6163897570545],""network_evidence_loss"":0.0,""robust_evidence_retention"":1.0,""receiver_cpu_cycles"":[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0],""fusion_cpu_cycles"":1.0,""bundle"":[[12,14,""nominal""]]},{""target"":9,""fusion"":8,""robust_pd"":1.0,""robust_information"":1773.6799287428717,""generated_information"":[5969.502359766254,1773.6799287428717,4433.360658388795,8637.578253346022],""network_evidence_loss"":0.0,""robust_evidence_retention"":1.0,""receiver_cpu_cycles"":[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0],""fusion_cpu_cycles"":1.0,""bundle"":[[3,8,""nominal""]]}]"
active_modes_global,20250915,0,1235,True,full_load_envelope,0.0,0.0,0.97,0.0,1.0,44.0,0.0,121.0,110.0,11.0,33.0,0.9951171875,0.99873046875,0.0869140625,0.0509033203125,0.9951171875,0.99873046875,0.05,3,0.99609375,0.99931640625,0.04669189453125,0.0703125,0.99609375,0.99931640625,0.0,"[{""target"":0,""fusion"":1,""robust_pd"":0.9990234375,""robust_information"":34.16157653656937,""generated_information"":[138.9403782078623,210.8921261082167,102.3819090083849,34.16157653656937],""network_evidence_loss"":0.0,""robust_evidence_retention"":1.0,""receiver_cpu_cycles"":[0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],""fusion_cpu_cycles"":1.0,""bundle"":[[12,1,""eco""]]},{""target"":1,""fusion"":5,""robust_pd"":1.0,""robust_information"":130.40234553673983,""generated_information"":[444.6312405888142,511.94415662632656,195.95984343381542,130.40234553673983],""network_evidence_loss"":0.0,""robust_evidence_retention"":1.0,""receiver_cpu_cycles"":[0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],""fusion_cpu_cycles"":1.0,""bundle"":[[2,5,""eco""]]},{""target"":2,""fusion"":1,""robust_pd"":0.99609375,""robust_information"":26.483335352748572,""generated_information"":[168.212821909569,79.89850585602014,26.483335352748572,111.22177002083643],""network_evidence_loss"":0.0,""robust_evidence_retention"":1.0,""receiver_cpu_cycles"":[0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],""fusion_cpu_cycles"":1.0,""bundle"":[[14,1,""eco""]]},{""target"":3,""fusion"":0,""robust_pd"":1.0,""robust_information"":43.91576466224309,""generated_information"":[59.563287780869956,174.845334932608,158.096005136163,43.91576466224309],""network_evidence_loss"":0.0,""robust_evidence_retention"":1.0,""receiver_cpu_cycles"":[10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],""fusion_cpu_cycles"":1.0,""bundle"":[[6,0,""eco""]]},{""target"":4,""fusion"":5,""robust_pd"":0.9970703125,""robust_information"":19.134102580602487,""generated_information"":[19.134102580602487,59.68832297822282,87.485342137258,45.518162285832176],""network_evidence_loss"":0.0,""robust_evidence_retention"":1.0,""receiver_cpu_cycles"":[0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],""fusion_cpu_cycles"":2.0,""bundle"":[[13,5,""eco""],[4,5,""eco""]]},{""target"":5,""fusion"":4,""robust_pd"":1.0,""robust_information"":96.47611018873735,""generated_information"":[96.47611018873735,349.1808055649125,432.13038004316974,176.90929631472312],""network_evidence_loss"":0.0,""robust_evidence_retention"":1.0,""receiver_cpu_cycles"":[0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],""fusion_cpu_cycles"":1.0,""bundle"":[[12,4,""eco""]]},{""target"":6,""fusion"":2,""robust_pd"":1.0,""robust_information"":39.85883962386007,""generated_information"":[42.89162214033645,139.33234855957977,136.04539790731843,39.85883962386007],""network_evidence_loss"":0.0,""robust_evidence_retention"":1.0,""receiver_cpu_cycles"":[0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],""fusion_cpu_cycles"":1.0,""bundle"":[[12,2,""eco""]]},{""target"":7,""fusion"":10,""robust_pd"":0.9951171875,""robust_information"":20.49434581719234,""generated_information"":[20.49434581719234,73.34167953343122,141.95907059919597,85.3479313194906],""network_evidence_loss"":0.0,""robust_evidence_retention"":1.0,""receiver_cpu_cycles"":[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0],""fusion_cpu_cycles"":1.0,""bundle"":[[7,10,""eco""]]},{""target"":8,""fusion"":1,""robust_pd"":1.0,""robust_information"":66.9837037374833,""generated_information"":[226.81005501462863,66.9837037374833,237.07495080301857,401.2273666869605],""network_evidence_loss"":0.0,""robust_evidence_retention"":1.0,""receiver_cpu_cycles"":[0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],""fusion_cpu_cycles"":1.0,""bundle"":[[14,1,""eco""]]},{""target"":9,""fusion"":3,""robust_pd"":1.0,""robust_information"":117.60601488042812,""generated_information"":[482.7273283411547,409.4879142650831,117.60601488042812,188.82874883615284],""network_evidence_loss"":0.0,""robust_evidence_retention"":1.0,""receiver_cpu_cycles"":[0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],""fusion_cpu_cycles"":1.0,""bundle"":[[13,3,""eco""]]}]"
fixed_nominal_global,20355644,0,293,True,full_load_envelope,0.0,0.0,0.97,0.0,1.0,208.0,0.0,481.0,468.0,13.0,148.0,0.98046875,0.995703125,0.072265625,0.050634765625,0.98046875,0.995703125,0.05,3,0.98388671875,0.996044921875,0.0478515625,0.07275390625,0.98388671875,0.996044921875,0.0,"[{""target"":0,""fusion"":10,""robust_pd"":1.0,""robust_information"":289.31631170695846,""generated_information"":[289.31631170695846,879.2647546242397,1602.1570445940974,1003.3630573929734],""network_evidence_loss"":0.0,""robust_evidence_retention"":1.0,""receiver_cpu_cycles"":[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0],""fusion_cpu_cycles"":1.0,""bundle"":[[14,10,""nominal""]]},{""target"":1,""fusion"":8,""robust_pd"":0.98828125,""robust_information"":12.543398264024876,""generated_information"":[56.66143599363485,12.543398264024876,58.40178320438062,108.62834256012829],""network_evidence_loss"":0.0,""robust_evidence_retention"":1.0,""receiver_cpu_cycles"":[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0],""fusion_cpu_cycles"":1.0,""bundle"":[[9,8,""nominal""]]},{""target"":2,""fusion"":9,""robust_pd"":0.98828125,""robust_information"":9.733184466983468,""generated_information"":[24.203782169771905,9.733184466983468,25.02484096137693,38.29385937834378],""network_evidence_loss"":0.0,""robust_evidence_retention"":1.0,""receiver_cpu_cycles"":[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0],""fusion_cpu_cycles"":2.0,""bundle"":[[8,9,""nominal""],[13,9,""nominal""]]},{""target"":3,""fusion"":9,""robust_pd"":1.0,""robust_information"":85.17694629500227,""generated_information"":[167.9038168616074,85.17694629500227,333.1051470677191,420.78313335570755],""network_evidence_loss"":0.0,""robust_evidence_retention"":1.0,""receiver_cpu_cycles"":[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0],""fusion_cpu_cycles"":1.0,""bundle"":[[5,9,""nominal""]]},{""target"":4,""fusion"":5,""robust_pd"":1.0,""robust_information"":53.6930354101741,""generated_information"":[53.6930354101741,54.05810457487627,187.56275446452966,187.15553330548175],""network_evidence_loss"":0.0,""robust_evidence_retention"":1.0,""receiver_cpu_cycles"":[0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],""fusion_cpu_cycles"":1.0,""bundle"":[[9,5,""nominal""]]},{""target"":5,""fusion"":9,""robust_pd"":1.0,""robust_information"":157.5445649201032,""generated_information"":[165.97464680358706,157.5445649201032,504.77638841427057,513.6191701388269],""network_evidence_loss"":0.0,""robust_evidence_retention"":1.0,""receiver_cpu_cycles"":[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0],""fusion_cpu_cycles"":1.0,""bundle"":[[2,9,""nominal""]]},{""target"":6,""fusion"":13,""robust_pd"":0.98046875,""robust_information"":9.559604222267767,""generated_information"":[9.898703982328286,9.559604222267767,39.211212774627136,39.735749391837764],""network_evidence_loss"":0.0,""robust_evidence_retention"":1.0,""receiver_cpu_cycles"":[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0],""fusion_cpu_cycles"":3.0,""bundle"":[[5,13,""nominal""],[9,13,""nominal""],[7,13,""nominal""]]},{""target"":7,""fusion"":10,""robust_pd"":1.0,""robust_information"":174.51413935913467,""generated_information"":[561.8840663437778,553.7192422304606,174.51413935913467,182.3266398778252],""network_evidence_loss"":0.0,""robust_evidence_retention"":1.0,""receiver_cpu_cycles"":[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0],""fusion_cpu_cycles"":1.0,""bundle"":[[1,10,""nominal""]]},{""target"":8,""fusion"":5,""robust_pd"":1.0,""robust_information"":117.51076137195503,""generated_information"":[117.51076137195503,396.27437487903893,416.7946454806937,136.87562482278042],""network_evidence_loss"":0.0,""robust_evidence_retention"":1.0,""receiver_cpu_cycles"":[0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],""fusion_cpu_cycles"":1.0,""bundle"":[[10,5,""nominal""]]},{""target"":9,""fusion"":10,""robust_pd"":1.0,""robust_information"":154.1610037515447,""generated_information"":[583.1966211960006,154.1610037515447,410.67089675922705,847.3690963306664],""network_evidence_loss"":0.0,""robust_evidence_retention"":1.0,""receiver_cpu_cycles"":[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0],""fusion_cpu_cycles"":1.0,""bundle"":[[14,10,""nominal""]]}]"
active_modes_global,20355644,0,1311,True,full_load_envelope,0.0,0.0,0.97,2.4181773483178404e-05,0.9999981158573182,140.0,5.0,272.0,258.0,14.0,146.0,0.9580078125,0.98720703125,0.0791015625,0.052978515625,0.9580078125,0.98720703125,0.05,3,0.95947265625,0.9858154296875,0.050341796875,0.071533203125,0.95947265625,0.9858154296875,0.0,"[{""target"":0,""fusion"":14,""robust_pd"":0.994140625,""robust_information"":17.255747448931565,""generated_information"":[89.08241675448123,73.20200847903732,17.255747448931565,31.383422289399178],""network_evidence_loss"":0.0,""robust_evidence_retention"":1.0,""receiver_cpu_cycles"":[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0],""fusion_cpu_cycles"":1.0,""bundle"":[[9,14,""eco""]]},{""target"":1,""fusion"":0,""robust_pd"":1.0,""robust_information"":21.52255263466296,""generated_information"":[90.1822832320048,21.522552645367895,92.82807245358018,168.38172408576438],""network_evidence_loss"":8.375005222660548e-08,""robust_evidence_retention"":0.9999999995026179,""receiver_cpu_cycles"":[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0],""fusion_cpu_cycles"":1.0,""bundle"":[[8,9,""nominal""]]},{""target"":2,""fusion"":9,""robust_pd"":0.984375,""robust_information"":9.55490716385992,""generated_information"":[46.25650918293941,9.55490716385992,10.220316564834324,47.23458621506397],""network_evidence_loss"":0.0,""robust_evidence_retention"":1.0,""receiver_cpu_cycles"":[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0],""fusion_cpu_cycles"":1.0,""bundle"":[[8,9,""intensive""]]},{""target"":3,""fusion"":9,""robust_pd"":0.9990234375,""robust_information"":17.203588766363637,""generated_information"":[41.28230344911236,17.203588766363637,51.786497066546985,76.25898184449267],""network_evidence_loss"":0.0,""robust_evidence_retention"":1.0,""receiver_cpu_cycles"":[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0],""fusion_cpu_cycles"":2.0,""bundle"":[[5,9,""eco""],[8,9,""eco""]]},{""target"":4,""fusion"":5,""robust_pd"":0.9912109375,""robust_information"":13.796608627641437,""generated_information"":[13.796608627641437,13.904291576189657,56.90983956661558,56.77234096927334],""network_evidence_loss"":0.0,""robust_evidence_retention"":1.0,""receiver_cpu_cycles"":[0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0],""fusion_cpu_cycles"":2.0,""bundle"":[[5,9,""eco""],[9,5,""eco""]]},{""target"":5,""fusion"":9,""robust_pd"":0.982421875,""robust_information"":10.465981987711753,""generated_information"":[11.151126599746684,10.465981987711753,41.45680766207442,42.288117108045],""network_evidence_loss"":0.0,""robust_evidence_retention"":1.0,""receiver_cpu_cycles"":[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0],""fusion_cpu_cycles"":1.0,""bundle"":[[2,9,""eco""]]},{""target"":6,""fusion"":12,""robust_pd"":0.9580078125,""robust_information"":7.286476591496646,""generated_information"":[7.317773554195975,7.286478051121662,35.538093107293165,35.66245457841241],""network_evidence_loss"":2.4098023430951798e-05,""robust_evidence_retention"":0.9999981158573182,""receiver_cpu_cycles"":[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,66.0,0.0],""fusion_cpu_cycles"":3.0,""bundle"":[[5,13,""intensive""],[9,13,""eco""],[5,9,""eco""]]},{""target"":7,""fusion"":10,""robust_pd"":0.982421875,""robust_information"":14.305125667178771,""generated_information"":[55.203487534670074,54.3056708645967,14.305125667178771,15.068933594037217],""network_evidence_loss"":0.0,""robust_evidence_retention"":1.0,""receiver_cpu_cycles"":[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0],""fusion_cpu_cycles"":1.0,""bundle"":[[1,10,""eco""]]},{""target"":8,""fusion"":10,""robust_pd"":0.9814453125,""robust_information"":12.553829254635756,""generated_information"":[12.553829254635756,50.10554539953326,52.98784188119364,14.990389465404876],""network_evidence_loss"":0.0,""robust_evidence_retention"":1.0,""receiver_cpu_cycles"":[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0],""fusion_cpu_cycles"":1.0,""bundle"":[[5,10,""eco""]]},{""target"":9,""fusion"":14,""robust_pd"":0.9990234375,""robust_information"":30.9550419042065,""generated_information"":[128.16595075868022,30.9550419042065,88.57049101848244,189.3182333358247],""network_evidence_loss"":0.0,""robust_evidence_retention"":1.0,""receiver_cpu_cycles"":[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0],""fusion_cpu_cycles"":1.0,""bundle"":[[10,14,""eco""]]}]"
fixed_nominal_global,20460373,0,269,True,full_load_envelope,0.0,0.0,0.97,0.0,1.0,160.0,0.0,370.0,360.0,10.0,111.0,0.9970703125,0.99970703125,0.087890625,0.048046875,0.9970703125,0.99970703125,0.05,3,0.995849609375,0.99951171875,0.0483154296875,0.068115234375,0.995849609375,0.99951171875,0.0,"[{""target"":0,""fusion"":10,""robust_pd"":0.9970703125,""robust_information"":14.949072988177722,""generated_information"":[118.24764601338308,74.4998195015456,14.949072988177722,52.922623305683175],""network_evidence_loss"":0.0,""robust_evidence_retention"":1.0,""receiver_cpu_cycles"":[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0],""fusion_cpu_cycles"":1.0,""bundle"":[[12,10,""nominal""]]},{""target"":1,""fusion"":1,""robust_pd"":1.0,""robust_information"":87.56605598928905,""generated_information"":[347.82173752460886,87.56605598928905,251.74054461561008,519.535037359744],""network_evidence_loss"":0.0,""robust_evidence_retention"":1.0,""receiver_cpu_cycles"":[0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],""fusion_cpu_cycles"":1.0,""bundle"":[[9,1,""nominal""]]},{""target"":2,""fusion"":10,""robust_pd"":1.0,""robust_information"":658.0132924275593,""generated_information"":[2528.6040779798736,2166.698232446274,658.0132924275593,1015.8693908873239],""network_evidence_loss"":0.0,""robust_evidence_retention"":1.0,""receiver_cpu_cycles"":[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0],""fusion_cpu_cycles"":1.0,""bundle"":[[8,10,""nominal""]]},{""target"":3,""fusion"":6,""robust_pd"":1.0,""robust_information"":116.72565692190665,""generated_information"":[322.87179831176064,116.72565692190665,451.67572984229844,665.4504149964586],""network_evidence_loss"":0.0,""robust_evidence_retention"":1.0,""receiver_cpu_cycles"":[0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],""fusion_cpu_cycles"":1.0,""bundle"":[[3,6,""nominal""]]},{""target"":4,""fusion"":1,""robust_pd"":1.0,""robust_information"":169.50826268582682,""generated_information"":[441.90307152386976,917.0705145794086,637.0707075006441,169.50826268582682],""network_evidence_loss"":0.0,""robust_evidence_retention"":1.0,""receiver_cpu_cycles"":[0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],""fusion_cpu_cycles"":1.0,""bundle"":[[9,1,""nominal""]]},{""target"":5,""fusion"":4,""robust_pd"":1.0,""robust_information"":39.64073226105341,""generated_information"":[39.64073226105341,152.74126713036026,279.3371407938683,158.59188550505428],""network_evidence_loss"":0.0,""robust_evidence_retention"":1.0,""receiver_cpu_cycles"":[0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],""fusion_cpu_cycles"":1.0,""bundle"":[[11,4,""nominal""]]},{""target"":6,""fusion"":2,""robust_pd"":1.0,""robust_information"":69.73323929081096,""generated_information"":[215.24964917834973,69.73323929081096,281.2800864305572,434.4392302213058],""network_evidence_loss"":0.0,""robust_evidence_retention"":1.0,""receiver_cpu_cycles"":[0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],""fusion_cpu_cycles"":1.0,""bundle"":[[0,2,""nominal""]]},{""target"":7,""fusion"":9,""robust_pd"":1.0,""robust_information"":195.13027530034913,""generated_information"":[697.192960669139,841.9245399135884,335.35570004789395,195.13027530034913],""network_evidence_loss"":0.0,""robust_evidence_retention"":1.0,""receiver_cpu_cycles"":[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0],""fusion_cpu_cycles"":1.0,""bundle"":[[1,9,""nominal""]]},{""target"":8,""fusion"":1,""robust_pd"":1.0,""robust_information"":105.06412414207463,""generated_information"":[356.19265109288375,372.7609840837297,120.6109211347704,105.06412414207463],""network_evidence_loss"":0.0,""robust_evidence_retention"":1.0,""receiver_cpu_cycles"":[0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],""fusion_cpu_cycles"":1.0,""bundle"":[[8,1,""nominal""]]},{""target"":9,""fusion"":3,""robust_pd"":1.0,""robust_information"":24.96091773629697,""generated_information"":[42.93710799549842,129.7290631818552,108.89268421928219,24.96091773629697],""network_evidence_loss"":0.0,""robust_evidence_retention"":1.0,""receiver_cpu_cycles"":[0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],""fusion_cpu_cycles"":1.0,""bundle"":[[6,3,""nominal""]]}]"
