method,P_D,P_D_ci95_low,P_D_ci95_high,P_D_ci95_half_width,P_FA,P_FA_ci95_low,P_FA_ci95_high,P_FA_ci95_half_width,P_FA_overall,P_FA_overall_ci95_low,P_FA_overall_ci95_high,P_FA_overall_ci95_half_width,B_mean_bits,B_std_bits,T_mean_ms,T_std_ms,selected_links_mean,selected_links_std,active_target_ratio_mean,feasible_target_ratio_mean,feasible_links_mean,comm_feasible_edge_ratio_mean,selected_rate_mean_mbps,selected_rate_min_mbps_mean,selected_rate_p10_mbps_mean,selected_chi_mean,selected_chi_min_mean,selected_chi_p10_mean,selected_gamma_comm_mean_db,selected_rate_satisfaction_ratio_mean,selected_chi_ge_min_ratio_mean,D_mean,D_median,D_p10,D_p90,fine_eval_full_mean,fine_eval_c2f_mean,belief_capture_rate_mean,all_targets_satisfied_prob,worst_target_D_mean,worst_target_satisfied_prob,actual_mean_target_P_D,actual_worst_target_P_D,actual_best_target_P_D,paired_proposed_delta_P_D,paired_proposed_delta_ci95_low,paired_proposed_delta_ci95_high,paired_reference_method,paired_reference_delta_P_D,paired_reference_delta_ci95_low,paired_reference_delta_ci95_high,P_D_per_kbit,P_D_per_ms,D_per_kbit,D_per_ms
proposed_c2f,0.939,0.922419543452788,0.9522204395883611,0.014900448067786565,0.047843530591775325,0.04548217973705566,0.050321015262813566,0.0024194177628789545,0.0477,0.04534556899521066,0.0501702532187021,0.0024123421117457217,9190.4,2892.7999999999997,15.317333333333336,4.821333333333334,14.36,4.52,1.0,1.0,508.9,0.5314911618169282,1.5772689948411278,0.953926819642178,1.039955146941572,0.9920087069366668,0.962718173069718,0.9772001179561037,-1.619106349190752,1.0,1.0,7911.145647249071,185.37288661328546,11.30454176205528,3260.369016046418,508.9,239.6,0.9969999999999999,0.8,1070.6033035961286,0.95,0.9389999999999998,0.9,0.97,,,,proposed_c2f_adaptive_pd,0.007000000000000001,-0.000503643290179951,0.014503643290179953,0.10217183147632311,0.06130309888579386,860.8053672581249,516.4832203548749
proposed_c2f_adaptive_pd,0.946,0.9302075210460795,0.9583788854148602,0.014085682184390325,0.048044132397191575,0.04567794772792199,0.05052639935934746,0.0024242258157127355,0.0479,0.04554074859402163,0.050375022405116016,0.002417136905547193,9190.4,2892.7999999999997,15.317333333333336,4.821333333333334,14.36,4.52,1.0,1.0,508.9,0.5314911618169282,1.6230575703895445,0.973737080089252,1.063374744872838,0.9944784016102409,0.9754528423334338,0.9845986833599227,-1.4644879522103205,1.0,1.0,187688.08071538075,530.3455573839092,11.527182002813568,33189.9487943093,508.9,138.17,0.9974117647058824,0.8,24326.879441525183,0.94,0.946,0.93,0.97,,,,proposed_c2f_adaptive_pd,0.0,0.0,0.0,0.102933495821727,0.0617600974930362,20422.18844831354,12253.313068988122
