method,P_D,P_D_ci95_low,P_D_ci95_high,P_D_ci95_half_width,P_D_cluster_ci95_low,P_D_cluster_ci95_high,P_D_cluster_ci95_half_width,P_D_weak,P_D_weak_cluster_ci95_low,P_D_weak_cluster_ci95_high,P_FA,P_FA_ci95_low,P_FA_ci95_high,P_FA_ci95_half_width,P_FA_cluster_ci95_low,P_FA_cluster_ci95_high,P_FA_cluster_ci95_half_width,P_FA_overall,P_FA_overall_ci95_low,P_FA_overall_ci95_high,P_FA_overall_ci95_half_width,B_mean_bits,B_std_bits,T_mean_ms,T_std_ms,selected_links_mean,selected_links_std,selected_observations_mean,selected_observations_std,active_target_ratio_mean,feasible_target_ratio_mean,feasible_links_mean,comm_feasible_edge_ratio_mean,selected_rate_mean_mbps,selected_rate_min_mbps_mean,selected_rate_p10_mbps_mean,selected_chi_mean,selected_chi_min_mean,selected_chi_p10_mean,selected_gamma_comm_mean_db,selected_rate_satisfaction_ratio_mean,selected_chi_ge_min_ratio_mean,D_mean,D_median,D_p10,D_p90,fine_eval_full_mean,fine_eval_c2f_mean,belief_capture_rate_mean,receiver_capacity_max_utilization_mean,receiver_capacity_binding_rate,fusion_capacity_max_utilization_mean,fusion_capacity_binding_rate,report_capacity_utilization_mean,report_capacity_binding_rate,assignment_capacity_max_utilization_mean,assignment_capacity_binding_rate,cpu_capacity_max_utilization_mean,cpu_capacity_binding_rate,selector_score_evaluations_mean,coordination_messages_mean,bid_rounds_mean,coordination_rounds_mean,coordination_converged_rate,coordination_n_tx_mean,bundle_column_count_mean,bundle_pricing_iterations_mean,bundle_lp_worst_deficit_bound_mean,detection_runtime_mean_ms,detection_runtime_p90_ms,all_targets_satisfied_prob,worst_target_D_mean,worst_target_satisfied_prob,actual_mean_target_P_D,actual_worst_target_P_D,actual_best_target_P_D,paired_proposed_delta_P_D,paired_proposed_delta_ci95_low,paired_proposed_delta_ci95_high,paired_reference_method,paired_reference_delta_P_D,paired_reference_delta_ci95_low,paired_reference_delta_ci95_high,P_D_per_kbit,P_D_per_ms,D_per_kbit,D_per_ms
proposed_c2f_adaptive_pd,0.8848,0.8783941310191834,0.8909103329779275,0.006258100979372072,0.8785000000000001,0.8908000000000001,0.006150000000000044,0.95,0.936,0.963,0.049392547217968354,0.04861494714126641,0.050181929026576075,0.0007834909426548339,0.048649594907407404,0.05015503703703703,0.0007527210648148146,0.04838,0.047617944906882016,0.0491536212342897,0.000767838163703842,7872.0,2940.9375375889913,13.120000000000001,4.901562562648319,12.3,4.595214902482799,18.491,5.186705987425931,1.0,1.0,898.38,0.9361857142857143,4.883427565479805,2.629975496208768,3.0076220510976537,0.999973025174598,0.9998194701106216,0.9999231437492052,6.404705449257819,1.0,1.0,49632.10558033085,100.6502368235794,3.7975540292587855,4476.3475161982,3647.98,177.895,0.9623362036226306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79304.326,79304.326,0.0,2.064,1.0,2.934,0.0,0.0,nan,0.0,0.0,0.136,6230.119201905868,0.803,0.8847999999999999,0.863,0.905,,,,,,,,0.11239837398373985,0.06743902439024389,6304.891460916012,3782.934876549607
