method,experiment_seed,trial,candidate_columns,exact_over_columns,power_externality_model,worst_detection_deficit,total_detection_deficit,network_evidence_loss,worst_evidence_retention,total_energy,remote_reports,cpu_cycles,receiver_cpu_cycles,fusion_cpu_cycles,max_uav_cpu_cycles,worst_pd,mean_pd,max_pfa,mean_pfa,design_worst_pd,design_mean_pd,target_rcs_m2,fusion_candidate_limit,heldout_worst_pd,heldout_mean_pd,heldout_scenario_pfa_mean,heldout_max_pfa,lossless_heldout_worst_pd,lossless_heldout_mean_pd,lossless_worst_pd_headroom,columns
fixed_nominal_global,20250915,0,1350,True,full_load_envelope,0.5701171875,1.3894531249999997,1.460609411196856e-12,0.999999999999617,480.0,16.0,1110.0,1080.0,30.0,225.0,0.3798828125,0.825,0.0830078125,0.0533203125,0.3798828125,0.825,0.05,,0.305908203125,0.8063720703125,0.048345947265625,0.068359375,0.305908203125,0.8063720703125,0.0,"[{""target"":0,""fusion"":1,""robust_pd"":0.880859375,""robust_information"":3.813434738971064,""generated_information"":[14.094376366133984,27.147742255853366,12.932102995315361,3.8134347389725245],""network_evidence_loss"":1.460609411196856e-12,""robust_evidence_retention"":0.999999999999617,""receiver_cpu_cycles"":[0.0,72.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,36.0],""fusion_cpu_cycles"":5.0,""bundle"":[[12,1,""nominal""],[1,12,""nominal""],[14,1,""nominal""],[1,14,""nominal""],[1,6,""nominal""]]},{""target"":1,""fusion"":5,""robust_pd"":0.8974609375,""robust_information"":5.4650138749714365,""generated_information"":[29.482545468675966,35.378161015772974,9.735324489556684,5.4650138749714365],""network_evidence_loss"":0.0,""robust_evidence_retention"":1.0,""receiver_cpu_cycles"":[0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],""fusion_cpu_cycles"":1.0,""bundle"":[[2,5,""nominal""]]},{""target"":2,""fusion"":1,""robust_pd"":0.9794921875,""robust_information"":8.321693546612423,""generated_information"":[11.931647615810945,8.321693546612423,12.645254768592565,12.634598630461245],""network_evidence_loss"":0.0,""robust_evidence_retention"":1.0,""receiver_cpu_cycles"":[0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],""fusion_cpu_cycles"":2.0,""bundle"":[[6,1,""nominal""],[14,1,""nominal""]]},{""target"":3,""fusion"":6,""robust_pd"":0.8125,""robust_information"":3.709683779751529,""generated_information"":[17.221544249585584,42.95996742716103,23.973639088066605,3.709683779751529],""network_evidence_loss"":0.0,""robust_evidence_retention"":1.0,""receiver_cpu_cycles"":[36.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],""fusion_cpu_cycles"":3.0,""bundle"":[[12,6,""nominal""],[4,6,""nominal""],[6,0,""nominal""]]},{""target"":4,""fusion"":7,""robust_pd"":0.3798828125,""robust_information"":0.7225322240792584,""generated_information"":[0.7823375854880072,2.2972431750606233,2.089136686331922,0.7225322240792584],""network_evidence_loss"":0.0,""robust_evidence_retention"":1.0,""receiver_cpu_cycles"":[0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],""fusion_cpu_cycles"":5.0,""bundle"":[[13,5,""nominal""],[4,5,""nominal""],[2,5,""nominal""],[7,5,""nominal""],[9,5,""nominal""]]},{""target"":5,""fusion"":1,""robust_pd"":0.9970703125,""robust_information"":12.44238278278039,""generated_information"":[59.708047107611925,27.470188394628515,12.44238278278039,43.24034669913887],""network_evidence_loss"":0.0,""robust_evidence_retention"":1.0,""receiver_cpu_cycles"":[0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0],""fusion_cpu_cycles"":2.0,""bundle"":[[12,1,""nominal""],[12,14,""nominal""]]},{""target"":6,""fusion"":10,""robust_pd"":0.9375,""robust_information"":5.633756026601856,""generated_information"":[5.633756026601856,7.08076965527504,9.488847298349178,9.54388289042803],""network_evidence_loss"":0.0,""robust_evidence_retention"":1.0,""receiver_cpu_cycles"":[0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0],""fusion_cpu_cycles"":3.0,""bundle"":[[12,2,""nominal""],[13,2,""nominal""],[2,10,""nominal""]]},{""target"":7,""fusion"":10,""robust_pd"":0.40234375,""robust_information"":0.8580943775156822,""generated_information"":[0.8580943775156822,5.291528582542217,9.638320280456822,3.696642535215618],""network_evidence_loss"":0.0,""robust_evidence_retention"":1.0,""receiver_cpu_cycles"":[0.0,0.0,36.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0],""fusion_cpu_cycles"":5.0,""bundle"":[[7,10,""nominal""],[2,10,""nominal""],[10,7,""nominal""],[10,2,""nominal""],[3,10,""nominal""]]},{""target"":8,""fusion"":12,""robust_pd"":0.966796875,""robust_information"":7.519610727108736,""generated_information"":[32.30815348680279,7.519610727108736,11.85313141541679,37.15931232330569],""network_evidence_loss"":0.0,""robust_evidence_retention"":1.0,""receiver_cpu_cycles"":[0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,36.0],""fusion_cpu_cycles"":3.0,""bundle"":[[12,14,""nominal""],[14,1,""nominal""],[14,12,""nominal""]]},{""target"":9,""fusion"":8,""robust_pd"":0.99609375,""robust_information"":15.021617648853667,""generated_information"":[75.10156336583813,15.021617648853667,51.70247363421376,117.45209453214133],""network_evidence_loss"":0.0,""robust_evidence_retention"":1.0,""receiver_cpu_cycles"":[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0],""fusion_cpu_cycles"":1.0,""bundle"":[[3,8,""nominal""]]}]"
active_modes_global,20250915,0,18900,True,full_load_envelope,0.20488281249999996,0.3589843749999999,2.7320346737026426,0.9164430887748397,1096.0,13.0,1548.0,1524.0,24.0,422.0,0.7451171875,0.93154296875,0.080078125,0.051025390625,0.7451171875,0.93154296875,0.05,,0.7705078125,0.933544921875,0.049603271484375,0.07177734375,0.7705078125,0.9348876953125,0.0,"[{""target"":0,""fusion"":1,""robust_pd"":0.9501953125,""robust_information"":6.470845110117244,""generated_information"":[42.5900167121788,78.46719741134892,31.81332808728515,6.470845110117244],""network_evidence_loss"":0.0,""robust_evidence_retention"":1.0,""receiver_cpu_cycles"":[0.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0],""fusion_cpu_cycles"":3.0,""bundle"":[[12,1,""rescue""],[1,12,""nominal""],[14,1,""intensive""]]},{""target"":1,""fusion"":5,""robust_pd"":0.990234375,""robust_information"":9.847870518354,""generated_information"":[24.01082122388054,30.04875574766993,15.373213315871638,9.847870518354],""network_evidence_loss"":0.0,""robust_evidence_retention"":1.0,""receiver_cpu_cycles"":[0.0,0.0,36.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],""fusion_cpu_cycles"":2.0,""bundle"":[[2,5,""nominal""],[13,2,""nominal""]]},{""target"":2,""fusion"":6,""robust_pd"":0.9833984375,""robust_information"":10.033052725394924,""generated_information"":[10.033052725394924,10.131510409908765,19.077927156837852,15.012819929262246],""network_evidence_loss"":0.0,""robust_evidence_retention"":1.0,""receiver_cpu_cycles"":[0.0,36.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],""fusion_cpu_cycles"":2.0,""bundle"":[[1,6,""nominal""],[14,1,""nominal""]]},{""target"":3,""fusion"":6,""robust_pd"":0.95703125,""robust_information"":7.531036383569571,""generated_information"":[37.76162074398673,92.18853450577528,50.23866644964427,7.531036383569571],""network_evidence_loss"":0.0,""robust_evidence_retention"":1.0,""receiver_cpu_cycles"":[0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],""fusion_cpu_cycles"":1.0,""bundle"":[[12,6,""rescue""]]},{""target"":4,""fusion"":7,""robust_pd"":0.7451171875,""robust_information"":2.8720318318168037,""generated_information"":[2.8720318318168037,7.403288578143059,7.3590447245686,2.990898283437226],""network_evidence_loss"":0.0,""robust_evidence_retention"":1.0,""receiver_cpu_cycles"":[0.0,0.0,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],""fusion_cpu_cycles"":4.0,""bundle"":[[13,5,""rescue""],[4,5,""rescue""],[7,5,""rescue""],[9,5,""rescue""]]},{""target"":5,""fusion"":1,""robust_pd"":0.9921875,""robust_information"":9.389182465685709,""generated_information"":[47.11013125196182,21.49736973501824,9.389182465685709,33.66348443682371],""network_evidence_loss"":0.0,""robust_evidence_retention"":1.0,""receiver_cpu_cycles"":[0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0],""fusion_cpu_cycles"":2.0,""bundle"":[[12,1,""nominal""],[12,14,""nominal""]]},{""target"":6,""fusion"":2,""robust_pd"":0.9541015625,""robust_information"":6.520805154487186,""generated_information"":[6.520805154487186,12.727742152948618,17.19467537260346,13.458828994708103],""network_evidence_loss"":0.0,""robust_evidence_retention"":1.0,""receiver_cpu_cycles"":[0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0],""fusion_cpu_cycles"":3.0,""bundle"":[[2,12,""nominal""],[12,2,""nominal""],[13,2,""intensive""]]},{""target"":7,""fusion"":3,""robust_pd"":0.7958984375,""robust_information"":3.3809521174948283,""generated_information"":[3.5279510871836823,20.173085663901396,37.3881433900291,14.990623097964141],""network_evidence_loss"":2.7320346737026426,""robust_evidence_retention"":0.9164430887748397,""receiver_cpu_cycles"":[0.0,0.0,0.0,96.0,0.0,0.0,0.0,96.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0],""fusion_cpu_cycles"":4.0,""bundle"":[[7,10,""rescue""],[2,10,""rescue""],[10,7,""rescue""],[10,3,""rescue""]]},{""target"":8,""fusion"":12,""robust_pd"":0.9501953125,""robust_information"":6.3390944265077325,""generated_information"":[27.510879558044685,6.3390944265077325,9.363266377968076,30.83348106261713],""network_evidence_loss"":0.0,""robust_evidence_retention"":1.0,""receiver_cpu_cycles"":[0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0],""fusion_cpu_cycles"":2.0,""bundle"":[[14,1,""nominal""],[14,12,""intensive""]]},{""target"":9,""fusion"":3,""robust_pd"":0.9970703125,""robust_information"":17.650628996847942,""generated_information"":[86.13632283778695,17.650628996847942,59.602589863102246,133.97418693196937],""network_evidence_loss"":0.0,""robust_evidence_retention"":1.0,""receiver_cpu_cycles"":[0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0],""fusion_cpu_cycles"":1.0,""bundle"":[[8,3,""nominal""]]}]"
