experiment,cell,fusion_rule,selection_rule,method,P_D,P_D_ci95_low,P_D_ci95_high,P_D_ci95_half_width,P_D_cluster_ci95_low,P_D_cluster_ci95_high,P_D_cluster_ci95_half_width,P_D_weak,P_D_weak_cluster_ci95_low,P_D_weak_cluster_ci95_high,P_FA_active,P_FA_cluster_ci95_low,P_FA_cluster_ci95_high,P_FA_cluster_ci95_half_width,P_FA_overall,B_mean_bits,T_mean_ms,selected_links_mean,selected_observations_mean,active_target_ratio_mean,feasible_target_ratio_mean,feasible_links_mean,comm_feasible_edge_ratio_mean,selected_rate_mean_mbps,selected_rate_min_mbps_mean,selected_rate_p10_mbps_mean,selected_chi_mean,selected_chi_min_mean,selected_chi_p10_mean,selected_gamma_comm_mean_db,selected_rate_satisfaction_ratio_mean,selected_chi_ge_min_ratio_mean,D_mean,D_median,D_p10,D_p90,fine_eval_full_mean,fine_eval_c2f_mean,belief_capture_rate_mean,receiver_capacity_max_utilization_mean,receiver_capacity_binding_rate,fusion_capacity_max_utilization_mean,fusion_capacity_binding_rate,report_capacity_utilization_mean,report_capacity_binding_rate,assignment_capacity_max_utilization_mean,assignment_capacity_binding_rate,selector_score_evaluations_mean,coordination_messages_mean,detection_runtime_mean_ms,detection_runtime_p90_ms,bid_rounds_mean,all_targets_satisfied_prob,worst_target_D_mean,worst_target_satisfied_prob,actual_mean_target_P_D,actual_worst_target_P_D,actual_best_target_P_D,P_D_per_kbit,P_D_per_ms,D_per_kbit,D_per_ms,CD_minus_cell_P_D,CD_minus_cell_P_D_ci95_low,CD_minus_cell_P_D_ci95_high,CD_minus_cell_P_D_weak,CD_minus_cell_P_D_weak_ci95_low,CD_minus_cell_P_D_weak_ci95_high,weak_target_rescue_rate_vs_local_only,factorial_interaction_P_D,factorial_interaction_P_D_weak
v11_factorial,NS,nearest_target,Sensing-SINR,sense_sinr_budgeted,0.75,0.3006360524426366,0.9544139373553637,0.3268889424563636,0.5,1.0,0.25,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,960.0,1.6,1.5,3.0,0.75,1.0,21.0,1.0,6.513915562419842,6.0364608131912,6.131951763036929,1.0,1.0,1.0,9.311109687361323,1.0,1.0,205.78441856173094,198.00760530584853,22.861785300972844,394.92850242719504,0.0,0.0,1.0,0.75,0.5,1.0,1.0,0.75,0.5,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.5,38.1029755016214,0.5,0.75,0.5,1.0,0.78125,0.46875,214.3587693351364,128.61526160108184,0.25,0.0,0.5,0.5,0.0,1.0,,0.0,0.0
v11_factorial,ND,nearest_target,Detector-aligned,proposed_c2f_adaptive_pd,1.0,0.5100999795960008,1.0,0.24495001020199958,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,320.0,0.5333333333333333,0.5,2.0,1.0,1.0,21.0,1.0,1.0846464300147927,1.0846464300147927,1.0846464300147927,1.0,1.0,1.0,-3.193875939202982,1.0,1.0,77.67242743767535,67.45043979028563,25.719052198063316,137.80339279519922,21.0,3.0,1.0,0.5,0.0,0.75,0.5,0.25,0.0,1.5,1.0,53.0,53.0,0.0,0.0,0.0,1.0,29.652214212024795,1.0,1.0,1.0,1.0,3.125,1.875,242.72633574273547,145.63580144564128,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
v11_factorial,CS,capacitated_value,Sensing-SINR,sense_sinr_budgeted,0.75,0.3006360524426366,0.9544139373553637,0.3268889424563636,0.5,1.0,0.25,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1280.0,2.1333333333333333,2.0,3.0,1.0,1.0,22.5,1.0,3.498982115867488,2.9328946477854387,3.046112141401849,1.0,1.0,1.0,3.9668792626871197,1.0,1.0,199.30010308452796,180.38843014382888,18.801042094420154,394.92850242719504,0.0,0.0,1.0,0.75,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,25.134344547215413,0.5,0.75,0.5,1.0,0.5859375,0.3515625,155.70320553478746,93.42192332087248,0.25,0.0,0.5,0.5,0.0,1.0,,0.0,0.0
v11_factorial,CD,capacitated_value,Detector-aligned,proposed_c2f_adaptive_pd,1.0,0.5100999795960008,1.0,0.24495001020199958,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1280.0,2.1333333333333333,2.0,2.5,1.0,1.0,22.5,1.0,3.3308402879799845,2.6475196021607914,2.78418373932463,1.0,1.0,1.0,3.5596040619792904,1.0,1.0,79.99769954148032,67.45043979028563,32.22981408871719,137.80339279519922,22.5,3.5,1.0,0.5,0.0,0.75,0.5,1.0,1.0,1.0,1.0,58.0,58.0,0.0,0.0,0.0,1.0,34.302758419634706,1.0,1.0,1.0,1.0,0.78125,0.46875,62.498202766781496,37.4989216600689,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
