trial,arm,p_d,p_fa,links,overhead_bits,overhead_delay_s,weak_detected,d_fuse_median,pd_per_mbit
34,robust,0.5,0.08,60,19200.0,0.03200000000000001,0,5.570562290116028,26.041666666666668
34,links12,0.6,0.05333333333333334,60,24320.0,0.040533333333333345,0,3.5387496714932185,24.671052631578945
34,robust_links12,0.5,0.06666666666666667,60,25600.0,0.04266666666666668,0,5.477986538150883,19.53125
35,baseline,0.5,0.05333333333333334,52,24320.0,0.040533333333333345,0,1.0219984189485245,20.559210526315788
35,robust,0.4,0.03,60,8320.0,0.013866666666666671,0,0.9194906401841645,48.07692307692309
35,links12,0.5,0.06,60,26880.0,0.04480000000000001,0,1.0264879377451535,18.601190476190474
35,robust_links12,0.4,0.02666666666666667,60,8320.0,0.013866666666666671,0,0.99542472400517,48.07692307692309
36,baseline,0.2,0.06,50,17920.0,0.029866666666666677,0,0.3460183368474914,11.160714285714286
36,robust,0.2,0.056666666666666664,60,7040.0,0.011733333333333337,0,0.09504881864549007,28.40909090909091
36,links12,0.2,0.056666666666666664,60,23040.0,0.03840000000000001,0,0.3659149887655644,8.680555555555555
36,robust_links12,0.3,0.04666666666666667,60,7680.0,0.012800000000000004,0,0.09439595936743655,39.0625
37,baseline,0.5,0.04666666666666667,37,12160.0,0.020266666666666672,0,4.825819356810491,41.118421052631575
37,robust,0.7,0.03,60,18560.0,0.030933333333333344,0,6.616630977655939,37.71551724137931
37,links12,0.5,0.05333333333333334,60,21760.0,0.036266666666666676,0,4.800983178070824,22.977941176470587
37,robust_links12,0.6,0.04,60,23040.0,0.03840000000000001,0,6.288134064504911,26.041666666666664
38,baseline,0.4,0.04,42,19840.0,0.033066666666666675,0,0.9035402456322472,20.161290322580648
38,robust,0.3,0.03666666666666667,60,20480.0,0.03413333333333334,0,1.326730255988449,14.648437499999998
38,links12,0.4,0.043333333333333335,60,23680.0,0.03946666666666668,0,0.9433894411032127,16.891891891891895
38,robust_links12,0.4,0.04666666666666667,60,23040.0,0.03840000000000001,0,1.254953600583371,17.36111111111111
39,baseline,0.4,0.05,55,26240.0,0.043733333333333346,0,0.7200795765574021,15.243902439024392
39,robust,0.5,0.043333333333333335,60,5760.0,0.009600000000000003,0,0.1460700443918253,86.80555555555556
39,links12,0.5,0.056666666666666664,60,29440.0,0.04906666666666668,0,1.0367107110043732,16.983695652173914
39,robust_links12,0.5,0.04,60,5760.0,0.009600000000000003,0,0.14297235706633085,86.80555555555556
40,baseline,0.3,0.06666666666666667,42,16640.0,0.027733333333333342,1,0.468850542172132,18.028846153846153
40,robust,0.4,0.05333333333333334,60,8960.0,0.014933333333333338,1,1.0213540523180642,44.642857142857146
40,links12,0.4,0.07,60,23040.0,0.03840000000000001,1,0.6032511452410106,17.36111111111111
40,robust_links12,0.3,0.04,60,9600.0,0.016000000000000004,0,1.0683493790496081,31.25
41,baseline,0.2,0.06333333333333334,39,14720.0,0.02453333333333334,0,2.4715976966314095,13.58695652173913
41,robust,0.6,0.06666666666666667,60,16640.0,0.027733333333333342,0,13.850561894931396,36.05769230769231
