direct_gain_boost_db,receiver,target,arm,threshold,empirical_pfa,pfa_ci95_low,pfa_ci95_high,empirical_pd,pd_ci95_low,pd_ci95_high,auc,n_cal_h0,n_test_h0,n_test_h1,median_conflict_index,median_direct_inr_db,median_kappa_accounted_db,median_kappa_structural_db,median_eta_survive_q,median_eta_survive_risk_q,median_identifiable_fraction,median_protect_dim
30.0,0,0,tp_uic_full,48.40933029611043,0.25,0.1325240091850904,0.4210655899424448,0.71875,0.5462549057408342,0.8443541950225723,0.8369140625,16,32,32,0.005757294637326205,29.215311176585754,12.59801048433995,12.598046184572874,0.9999857221238223,0.9998508846111384,0.9849266445630132,45.0
30.0,1,0,tp_uic_full,196.21987252431762,0.1875,0.08889544689565954,0.3530915520137596,0.21875,0.11023836252604186,0.3875499364924353,0.7001953125,16,32,32,0.009502555022558007,28.31209816862189,13.074178174579,13.07423783091033,0.9999978696815415,0.9995098853777205,0.9805896053517291,45.0
30.0,3,0,tp_uic_full,35.12429824882972,0.5,0.33630882869327483,0.6636911713067252,0.75,0.5789344100575552,0.8674759908149096,0.673828125,16,32,32,0.006076720545546711,29.847785258250504,12.15649250846965,12.15653825974034,0.9999988153811322,0.9998200301346114,0.9801512114648115,45.0
30.0,5,0,tp_uic_full,87.63576979546015,0.1875,0.08889544689565954,0.3530915520137596,0.59375,0.42260024875382873,0.7448036515733456,0.7568359375,16,32,32,0.017948348139410493,29.8059200250029,12.597671846768389,12.597792766745753,0.9999936617900255,0.9990518844515114,0.9889968555314492,45.0
