split,scene_id,receiver,target,realisation,direct_gain_boost_db,arm,selected_base_arm,conflict_index,direct_inr_db,tested_protected,n_protected_targets,stat_h0,stat_h1,dof_real,identifiable_fraction,ncp_unit,kappa_accounted_db,kappa_structural_db,i_in,i_res,i_res_structural,i_res_estimate,eta_survive_q,eta_survive_field,eta_survive_pred_q,eta_survive_risk_q,eta_protect,s_q_energy,post_ic_sinr,protect_dim,n_coefficients,calibration_error_db
calibration,0,1,0,0,30.0,tp_uic_full,tp_uic_full,0.03318057702307797,26.779232754511014,1,3,83.86723071168139,99.79752076051534,10,0.9799675158201302,3.1399080507227457,11.92539008981764,11.925401258147101,2.989815874448143e-07,1.9191345959486286e-08,1.9191296607028946e-08,4.935245733889465e-14,0.9907091885111975,0.9946905311997097,0.9982340385736724,0.9918118349353923,0.8989522086672798,1.4197814840169494e-13,7.0971818751216085e-06,45,5,49.96307514484406
calibration,0,1,0,1,30.0,tp_uic_full,tp_uic_full,0.033743908337587954,26.742266089228774,1,3,16.38029087296295,33.09169905574302,10,0.9799418227716323,3.1404345031637138,13.84344016011501,13.843515450863215,2.964474895674928e-07,1.2234994005616399e-08,1.223478189749474e-08,2.1210812165885958e-13,0.9920714500236741,0.9965244059891005,0.997832643497933,0.9900396312265031,0.923768819479365,1.4134736929835826e-13,1.0901851305728313e-05,45,5,48.01176084911593
calibration,1,1,0,0,30.0,tp_uic_full,tp_uic_full,0.07027624058248928,23.598332765093474,1,3,14.152080434655854,18.667214107625767,10,0.9966227372666858,5.091219899687462,12.289490513923656,12.289644298611028,1.4373232293782697e-07,8.484092465591879e-09,8.483792047220977e-09,3.0041837090255934e-13,1.0002360846731957,1.0003052739069418,0.9987057082256473,0.992224828228007,0.9682884494890227,2.1005124913964026e-13,2.305823706991966e-05,45,5,46.30166940516257
calibration,1,1,0,1,30.0,tp_uic_full,tp_uic_full,0.09706606354699054,25.618442316508755,1,3,8.757181248053433,26.678185591889978,10,0.9978027418192811,5.103346380949273,15.26865929316742,15.268804800049043,2.2885763183521282e-07,6.802984325707749e-09,6.802756400994497e-09,2.279247132524501e-13,0.9988249747190783,0.9962926416009911,0.998694839051037,0.9898240497605906,0.9626411691446489,1.9712695020524365e-13,2.6497762267370813e-05,45,5,45.366903036247706
calibration,2,1,0,0,30.0,tp_uic_full,tp_uic_full,0.000876219310556324,37.62939984437407,1,3,13.393765754662088,19.94760330588072,10,0.9772517132108569,0.2455275461066349,9.568480126951723,9.568481828012718,3.63631211129606e-06,4.0161797285890503e-07,4.0161781555169446e-07,1.573072105911366e-13,0.9999877952523146,0.9992446498366229,0.9999833959421682,0.9999689049543347,0.9873983276336851,1.1667200604688942e-14,2.9004810479131197e-08,45,5,63.21049361898184
calibration,2,1,0,1,30.0,tp_uic_full,tp_uic_full,0.0005622016492217862,37.61301193636684,1,3,10.539776844346608,10.016963665663006,10,0.977236686546027,0.24552137633511456,19.465369475463234,19.465385361980218,3.6226165063298636e-06,4.097183490688994e-08,4.097168503195764e-08,1.4987493229606015e-13,0.9999967274712169,0.9991955748908525,0.9999801002898373,0.9999781755465579,0.9888984597486025,1.0409678195228406e-14,2.5023489685109723e-07,45,5,53.29785070580481
calibration,3,1,0,0,30.0,tp_uic_full,tp_uic_full,0.03067235933752321,34.30609064550826,1,3,20.568576485326314,17.92325784178071,10,0.9968184521847427,1.4695049794332176,13.260240945579916,13.260247193208986,1.6917268123897975e-06,7.985573990340098e-08,7.98556250254313e-08,1.1487796967123495e-13,0.9994317783694305,0.9652125050657139,0.9981552071310601,0.9941326200988627,0.9548989575743011,5.027241152501265e-14,6.242759212087112e-07,45,5,55.30237090447642
calibration,3,1,0,1,30.0,tp_uic_full,tp_uic_full,0.022885318888446034,34.319244927126135,1,3,142.3660234808363,179.49175006902976,10,0.9968158566710399,1.475714890142331,8.969709348671131,8.969717007689997,1.6968586267383845e-06,2.151169966389125e-07,2.1511661726874968e-07,3.793701628289933e-13,1.000092811856375,0.9715579496741887,0.9994219011498071,0.9933286840590694,0.9566542243181627,5.404941471450597e-14,2.505481858621649e-07,45,5,59.66460286266792
test,4,1,0,0,30.0,tp_uic_full,tp_uic_full,0.001396135264157409,26.804977188670435,1,3,1.572909824201957,6.3433113879599095,10,0.9999750794805253,0.42041172144638445,11.251287757631655,11.25140294031958,3.007591763893827e-07,2.2547069893540815e-08,2.2546471912727175e-08,5.979808136390676e-13,0.9999904727343182,1.047945742793634,0.9999866993060722,0.9999422725332725,0.360627675174,1.957026981544401e-14,8.444580568013725e-07,45,5,44.30597304292613
test,4,1,0,1,30.0,tp_uic_full,tp_uic_full,0.001414194104548527,25.939089716907624,1,3,10.366930689337494,6.486727578919497,10,0.9999727711759892,0.4203932970402692,13.084364362923091,13.084455603642889,2.4639400662603845e-07,1.2111382032136193e-08,1.2111127587363692e-08,2.5444477249988406e-13,0.999990778576873,1.5005924618019757,0.9999948113936398,0.9998997750369246,0.323662298281384,1.9369384507385064e-14,1.5204607271587253e-06,45,5,40.774147677839835
