split,scene_id,receiver,target,realisation,direct_gain_boost_db,arm,selected_base_arm,conflict_index,direct_inr_db,tested_protected,n_protected_targets,stat_h0,stat_h1,raw_stat_h0,raw_stat_h1,target_direction_inflation_h0,whitened_residual_power_h0,whitened_residual_ratio_h0,dof_real,identifiable_fraction,ncp_unit,glrt_neighbourhood_size,glrt_selected_offset_delay,glrt_selected_offset_doppler,kappa_accounted_db,kappa_structural_db,i_in,i_res,i_res_structural,i_res_estimate,eta_survive_q,eta_survive_field,eta_survive_pred_q,eta_survive_risk_q,eta_protect,s_q_energy,post_ic_sinr,protect_dim,n_coefficients,calibration_error_db
test,10,0,1,0,30.0,tp_uic_full,tp_uic_full,0.0018266064644112772,28.71943712461293,0,1,3.104408385449004,7.469835529241981,3.104408385449004,7.469835529241981,0.6208816770898008,16328.015786247757,0.9965829947660985,10,0.9978394735432878,0.5793869859653924,9,0.0,-0.25,30.461721315393092,30.466961050489033,4.67374356771386e-07,4.2023551127175803e-10,4.1972880555021315e-10,5.067057215448995e-13,0.9997095955075563,0.9998277576419868,0.9997143195816809,0.9994581441843016,0.21585439419402727,1.9365371965053627e-14,1.84749678413682e-05,15,15,28.64089521584048
test,11,0,1,0,30.0,tp_uic_full,tp_uic_full,0.02366138831307781,26.030483097229606,0,1,6.602750153207203,7.6109297823904605,6.602750153207203,7.6109297823904605,1.3205500306414406,16409.68057242959,1.0015674177508294,10,0.9187873472495139,1.1842925902921488,9,-0.25,0.25,32.32597640213243,32.34656862068587,2.5163409066043963e-07,1.4728951683013007e-10,1.465927917229737e-10,6.967251071563812e-13,0.9887118781549322,0.8694302629031639,0.98557736617892,0.9713593100657543,0.2542810789976323,4.778392362042891e-14,6.0965032216836176e-05,15,15,24.08021675379569
test,12,0,1,0,30.0,tp_uic_full,tp_uic_full,0.11600363699019911,27.54188956818104,0,1,4.275132499844034,8.253006335920453,4.275132499844034,8.253006335920453,0.8550264999688068,16532.917362168773,1.009089194468309,10,0.9861210556498623,0.7327422569624513,9,0.25,-0.25,25.351791852718538,25.354110372931245,3.5637737518751343e-07,1.039276098845358e-09,1.038721420011553e-09,5.54678833804909e-13,0.8851071361426778,0.9426416985635913,0.868354153209148,0.5498345369661412,0.22610466339903232,3.9117844434264437e-14,2.0770791321282222e-05,15,15,32.551885275412765
test,13,0,1,0,30.0,tp_uic_full,tp_uic_full,0.028731707316373967,28.451582763591663,1,1,13.1180618974569,4.476364510062561,13.1180618974569,4.476364510062561,2.62361237949138,16389.91040541623,1.0003607425180805,10,0.9978799160776284,0.3336333193194532,9,0.25,-0.25,35.85221891626706,35.868768925661676,4.3941962017955065e-07,1.1419775144524367e-10,1.137633970221189e-10,4.34354423124757e-13,0.9969997114152672,0.9897527924249092,0.997243105811908,0.9933215680129408,0.07452110012694156,1.2650315832498977e-14,1.7001159469755918e-05,15,15,22.97697479512646
test,14,0,1,0,30.0,tp_uic_full,tp_uic_full,0.0005744280295895315,34.85723260370838,1,1,5.041766329184611,6.457323005890457,5.041766329184611,6.457323005890457,1.0083532658369223,16222.429662900231,0.9901385292297504,10,0.9903054880058029,0.20638437837099874,9,0.25,-0.25,31.22310621444815,31.225039992508524,1.920633184865856e-06,1.4492182915770071e-09,1.4485731434526924e-09,6.451481243146361e-13,0.9998740120541738,0.9989985190493961,0.9998307208690919,0.9996222662109101,0.1876780953512111,8.502986723316255e-15,4.0936124739292925e-06,15,15,34.017287738413806
test,15,0,1,0,30.0,tp_uic_full,tp_uic_full,8.012811204505877e-05,29.593463488395138,1,1,11.15882867682922,8.485470262183336,11.15882867682922,8.485470262183336,2.231765735365844,16359.683329802801,0.9985158282350343,10,0.9978402270266338,0.07294366272879164,9,0.25,-0.25,26.83313849828552,26.83521750197446,5.7156748751383e-07,1.185096367673096e-09,1.1845291879847952e-09,5.671796883008193e-13,0.999993840399742,0.9993535671240669,0.999986672292874,0.999981883084757,0.17839957992362063,2.7786555552183793e-15,1.5328291023911667e-06,15,15,33.14364475849193
test,16,0,1,0,30.0,tp_uic_full,tp_uic_full,0.011366802259388754,26.799730840485985,0,1,4.722065647610015,5.208656963090677,4.722065647610015,5.208656963090677,0.9444131295220031,16399.7417772912,1.0009608018366212,10,0.7564252381144564,1.8193687087610944,9,-0.25,0.25,36.80431914334663,36.85089046577598,3.0039607375936177e-07,6.269924881957711e-11,6.203048909324286e-11,6.687597263342582e-13,0.9934940685752931,0.9548080891999977,0.9932083889842866,0.9869288388094729,0.03825402540450398,1.3904380331960487e-13,0.00020009892522641266,15,15,20.146579731489823
test,17,0,1,0,30.0,tp_uic_full,tp_uic_full,0.007040890556485843,33.69591986502304,1,1,4.64835769022431,6.563091567547389,4.64835769022431,6.563091567547389,0.9296715380448619,16221.822301286753,0.9901014588187715,10,0.5837615249616757,0.18443439033665532,9,0.25,0.25,29.850218794641677,29.85250157856285,1.469985850769095e-06,1.5215676810648066e-09,1.5207681089594994e-09,7.995721053072346e-13,0.9985582199297247,0.9979786093949519,0.9987069860395419,0.997808876880521,0.6461026958842876,1.2290589265574252e-14,5.710375012063939e-06,15,15,34.22702261866214
test,18,0,1,0,30.0,tp_uic_full,tp_uic_full,0.002207833388400818,27.935872922578795,0,1,6.064488580478492,5.666420774945165,6.064488580478492,5.666420774945165,1.2128977160956984,16217.38661173452,0.9898307258138745,10,0.999899659094764,0.5240846831307111,9,-0.25,0.0,28.62497223636584,28.63017689155635,3.902190436873611e-07,5.3556382745107e-10,5.349223835483969e-10,6.414439026730595e-13,0.9994878112631278,0.9817392202247921,0.9994645309128687,0.9988868503552913,0.021314744780492244,1.8904212247851207e-14,1.6243311374694874e-05,14,15,29.694292845670983
test,19,0,1,0,30.0,tp_uic_full,tp_uic_full,0.04214005592869306,26.504208648292483,1,1,6.491161466944407,2.724862254191076,6.491161466944407,2.724862254191076,1.2982322933888812,16468.05293542309,1.0051301840468194,10,0.9484527828997374,0.16125272806392094,9,-0.25,0.25,42.28071333869298,42.41445700076835,2.80635128451618e-07,1.659857094194962e-11,1.6095198336911382e-11,5.03372605038237e-13,0.9826832163634103,0.9725424090829902,0.9863334351684014,0.97589775196684,0.21129833476490725,5.955718054264879e-15,9.084283172907933e-06,15,15,14.592799579004552
test,20,0,1,0,30.0,tp_uic_full,tp_uic_full,0.21630956482716002,33.51416492589367,0,1,9.214144986971673,6.426227710641922,9.214144986971673,6.426227710641922,1.8428289973943346,16718.8403725197,1.020437034455548,10,0.9578536139062993,0.3715789448161604,9,0.25,0.0,36.7235879899343,36.730575438979045,1.4097355788532742e-06,2.9976357641787526e-10,2.9928166870349646e-10,4.819077143787959e-13,0.9498476965731248,0.9771120073603393,0.9348122989545061,0.6090720396367666,0.2826878834341971,2.2139764135707214e-14,2.2675196250518277e-05,15,15,27.152405518777627
test,21,0,1,0,30.0,tp_uic_full,tp_uic_full,0.015111991946009576,26.87505213213675,1,1,8.517693673421178,5.891785978314381,8.517693673421178,5.891785978314381,1.7035387346842357,16531.799094499333,1.0090209408263753,10,0.9998816464820144,0.11361762568453058,9,-0.25,-0.25,27.47064708384905,27.47681484152318,3.056513942628743e-07,5.472196359420455e-10,5.464430378621028e-10,7.765980799426724e-13,0.9975954249223953,0.9913446988645311,0.9968546387661673,0.9955813756355575,0.029053135131436543,4.1015682815146875e-15,3.4826735941162128e-06,15,15,29.785780475267
test,22,0,1,0,30.0,tp_uic_full,tp_uic_full,0.21846837826058088,33.773502973016726,0,1,9.288558796642443,8.836111055111507,9.288558796642443,8.836111055111507,1.8577117593284886,16417.784382161204,1.0020620350440188,10,0.9902828773987453,1.2437019525912638,9,0.25,0.25,28.86379834817283,28.864465570732577,1.4964818893169367e-06,1.9439792747097112e-09,1.9436806369764803e-09,2.986377332309927e-13,0.9849091641922969,0.9882135360859261,0.9606516016793314,0.8044681779726689,0.2563444404894299,5.4421394007293465e-14,2.0842825489057452e-05,15,15,35.28857476189453
test,23,0,1,0,30.0,tp_uic_full,tp_uic_full,0.09372508416121592,29.04842566520905,0,1,7.143872545666273,9.204122490854802,7.143872545666273,9.204122490854802,1.4287745091332547,16328.426698658788,0.9966080748693108,10,0.9984670873603165,2.647575116354789,9,0.25,-0.25,32.488120994816626,32.495275641486515,5.041546004569375e-07,2.8428348779324163e-10,2.838155395387535e-10,4.679482544881535e-13,0.9914898183021975,0.9929485034894383,0.9254233830149673,0.8453769593998651,0.28596843590125076,1.467832064482299e-13,0.00015958753385119097,15,15,26.941473558105976
