trial,method,detected,total_targets,detected_fraction,false_alarm,total_false,false_alarm_fraction,selected_observations,remote_reports,local_observations,overhead_bits,overhead_delay_ms,D_mean,D_median,belief_capture_rate,weak_target_index,weak_target_detected,receiver_capacity_max_utilization,receiver_capacity_binding,fusion_capacity_max_utilization,fusion_capacity_binding,report_capacity_utilization,report_capacity_binding,assignment_capacity_max_utilization,assignment_capacity_binding,selector_score_evaluations,coordination_messages,bid_rounds,detection_runtime_ms,fusion_nodes,selected_links
0,proposed_c2f_adaptive_pd,10,10,1.0,9,300,0.03,10,8,2,5120.0,8.533333333333335,1409.1273055139825,147.43346994548682,1.0,6,1,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,7694.0,7694.0,0.0,0.0,"2,0,5,1,10,6,4,7,9,13",0:1-6;1:0-2;2:0-6;3:0-8;4:0-1;5:4-10;6:9-11;7:6-7;8:0-8;9:0-13
1,proposed_c2f_adaptive_pd,10,10,1.0,19,300,0.06333333333333334,10,6,4,3840.0,6.400000000000001,231.7108914094499,119.33110952936076,1.0,7,1,1.0,1.0,0.5,0.0,0.75,0.0,1.0,1.0,12151.0,12151.0,0.0,0.0,"1,3,2,9,10,5,11,0,13,7",0:1-2;1:0-3;2:0-1;3:0-9;4:2-13;5:0-2;6:0-11;7:11-0;8:1-7;9:2-3
2,proposed_c2f_adaptive_pd,9,10,0.9,14,300,0.04666666666666667,12,8,4,5120.0,8.533333333333335,723.8818544835278,72.8308750428453,1.0,8,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9421.0,9421.0,0.0,0.0,"11,10,3,5,2,6,0,14,4,9","0:2-8;1:8-10;2:3-10;3:1-12;4:0-6;5:4-6;6:0-1;7:10-14,10-5;8:10-8,8-4;9:12-14"
3,proposed_c2f_adaptive_pd,8,10,0.8,14,300,0.04666666666666667,11,8,3,5120.0,8.533333333333335,568.7150024863295,307.9488630338776,1.0,2,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7864.0,7864.0,0.0,0.0,"0,8,14,6,12,1,3,2,13,5","0:1-12;1:1-10;2:6-0,12-0;3:2-6;4:0-12;5:1-3;6:0-1;7:2-4;8:1-8;9:2-5"
4,proposed_c2f_adaptive_pd,10,10,1.0,12,300,0.04,10,8,2,5120.0,8.533333333333335,808.1201808802674,144.1459535958208,1.0,8,1,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,8184.0,8184.0,0.0,0.0,"0,2,1,9,3,6,5,7,13,10",0:0-5;1:2-7;2:1-7;3:3-9;4:0-4;5:1-5;6:0-6;7:1-2;8:1-6;9:0-10
5,proposed_c2f_adaptive_pd,10,10,1.0,9,300,0.03,10,8,2,5120.0,8.533333333333335,355.9026412107968,93.91627593399552,1.0,4,1,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,8820.0,8820.0,0.0,0.0,"6,4,9,14,11,7,1,10,12,8",0:5-7;1:1-4;2:1-13;3:4-11;4:7-6;5:9-13;6:6-14;7:4-10;8:1-4;9:4-10
6,proposed_c2f_adaptive_pd,9,10,0.9,18,300,0.06,11,7,4,4480.0,7.466666666666669,1087.8576928231564,383.4493245542875,1.0,9,0,1.0,1.0,1.0,1.0,0.875,0.0,1.0,1.0,9910.0,9910.0,0.0,0.0,"0,1,4,10,11,5,3,7,9,8","0:0-2;1:0-1;2:0-4;3:0-6;4:1-9;5:2-3;6:3-4;7:3-7;8:3-5;9:4-8,8-5"
7,proposed_c2f_adaptive_pd,10,10,1.0,17,300,0.056666666666666664,10,8,2,5120.0,8.533333333333335,361.3736785652916,176.0621610992361,1.0,6,1,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,9287.0,9287.0,0.0,0.0,"2,14,0,10,3,12,4,7,6,8",0:1-4;1:3-12;2:0-6;3:2-14;4:2-3;5:0-2;6:3-4;7:6-0;8:0-8;9:4-2
8,proposed_c2f_adaptive_pd,10,10,1.0,22,300,0.07333333333333333,11,7,4,4480.0,7.466666666666669,453.54396234061335,113.61184558885836,1.0,0,1,1.0,1.0,1.0,1.0,0.875,0.0,1.0,1.0,10445.0,10445.0,0.0,0.0,"3,1,2,0,9,4,6,11,7,5","0:3-11,1-11;1:0-1;2:2-3;3:0-1;4:1-2;5:0-4;6:0-6;7:0-3;8:1-9;9:0-5"
9,proposed_c2f_adaptive_pd,9,10,0.9,9,270,0.03333333333333333,10,7,3,4480.0,7.466666666666669,1133.9568075193097,364.17034896633413,0.9,3,1,1.0,1.0,0.5,0.0,0.875,0.0,1.0,1.0,8593.0,8593.0,0.0,0.0,"7,1,4,9,5,3,2,6,0,8",0:7-14;1:0-6;2:0-6;3:1-3;4:0-5;5:3-11;6:0-2;7:1-13;8:0-2;9:0-8
