direct_gain_boost_db,receiver,target,arm,scene_id,threshold,scene_pfa,scene_pd,scene_conflict_index,scene_direct_inr_db
30.0,0,0,tp_uic_full,4,1943.2127318345015,0.0,0.0,0.012104409668707308,28.181807063032768
30.0,0,0,tp_uic_full,5,1943.2127318345015,0.0,0.0,0.0018819708561928197,32.786581687727896
30.0,0,0,tp_uic_full,6,1943.2127318345015,0.0,0.0,0.014901209869705662,28.40289934873925
30.0,0,0,tp_uic_full,7,1943.2127318345015,0.0,0.0,0.009809208750461882,27.23612789680362
30.0,0,0,tp_uic_full,8,1943.2127318345015,0.0,0.0,0.367623138143816,28.111728167235405
30.0,0,0,tp_uic_full,9,1943.2127318345015,0.0,0.0,0.005269447560479819,31.015865224892416
30.0,0,0,tp_uic_full,10,1943.2127318345015,0.0,0.0,4.2356146273400834e-05,28.517181253444708
30.0,0,0,tp_uic_full,11,1943.2127318345015,0.0,0.0,0.008930668912079838,26.240647099337092
30.0,1,0,tp_uic_full,4,143.9015068065621,0.0,0.0,0.0014051646843529504,26.37203345278903
30.0,1,0,tp_uic_full,5,143.9015068065621,0.0,0.0,0.00240700725586867,33.797942176323765
30.0,1,0,tp_uic_full,6,143.9015068065621,0.0,0.0,0.0012949687934326228,30.719087836047457
30.0,1,0,tp_uic_full,7,143.9015068065621,0.0,0.0,0.004731994860975854,26.270981307004636
30.0,1,0,tp_uic_full,8,143.9015068065621,0.5,0.5,0.27016687734125344,28.905637743443613
30.0,1,0,tp_uic_full,9,143.9015068065621,0.0,0.0,0.001125708522908316,27.003018503364565
30.0,1,0,tp_uic_full,10,143.9015068065621,0.0,0.0,0.0003984495396753048,27.865635540812715
30.0,1,0,tp_uic_full,11,143.9015068065621,0.0,0.0,0.0028833759868083647,33.28584866922128
30.0,2,0,tp_uic_full,4,438.2490045676574,0.0,0.0,0.057714642831661306,31.997361675368822
30.0,2,0,tp_uic_full,5,438.2490045676574,0.0,0.0,0.016544936525215888,27.593975787234292
30.0,2,0,tp_uic_full,6,438.2490045676574,0.0,0.0,0.006407597216329457,28.140527774434215
30.0,2,0,tp_uic_full,7,438.2490045676574,0.0,0.0,0.0023537968572499165,30.486106518019703
30.0,2,0,tp_uic_full,8,438.2490045676574,1.0,1.0,0.37005875484115425,31.714642877391146
30.0,2,0,tp_uic_full,9,438.2490045676574,0.0,0.0,0.0011109264011964217,32.78901766494522
30.0,2,0,tp_uic_full,10,438.2490045676574,0.0,0.0,4.9823065113834653e-05,28.462714968937405
30.0,2,0,tp_uic_full,11,438.2490045676574,0.0,0.0,6.668068024582265e-05,32.15872074356339
30.0,3,0,tp_uic_full,4,1304.5049673915362,0.0,0.0,0.03292909714317313,29.302112271169715
30.0,3,0,tp_uic_full,5,1304.5049673915362,0.0,0.0,0.002229076415126285,30.926327817857192
30.0,3,0,tp_uic_full,6,1304.5049673915362,0.0,0.0,0.00204882583970753,31.48921557260622
30.0,3,0,tp_uic_full,7,1304.5049673915362,0.0,0.0,0.0046488734333636605,34.02008671382322
30.0,3,0,tp_uic_full,8,1304.5049673915362,0.0,0.0,0.12336762026061912,25.165463141217426
30.0,3,0,tp_uic_full,9,1304.5049673915362,0.0,0.0,0.00037367805599335184,28.265990497594927
30.0,3,0,tp_uic_full,10,1304.5049673915362,0.0,0.0,0.0002509534880489215,29.508877948938483
30.0,3,0,tp_uic_full,11,1304.5049673915362,0.0,0.0,0.003986276708035276,30.632417844550286
30.0,4,0,tp_uic_full,4,2095.3500640923003,0.0,0.0,0.008241656074554448,29.332311977648573
30.0,4,0,tp_uic_full,5,2095.3500640923003,0.0,0.0,0.007598362284342111,37.345966215880075
30.0,4,0,tp_uic_full,6,2095.3500640923003,0.0,0.0,0.012866178555884383,24.183010503872175
30.0,4,0,tp_uic_full,7,2095.3500640923003,0.0,0.0,0.38613895802575293,30.52396637649131
30.0,4,0,tp_uic_full,8,2095.3500640923003,0.5,0.5,0.09697523508564942,34.84546024819636
30.0,4,0,tp_uic_full,9,2095.3500640923003,0.0,0.0,0.0037671919346174126,27.78975271257561
30.0,4,0,tp_uic_full,10,2095.3500640923003,0.0,0.0,0.0010541064416771282,28.23187138132247
30.0,4,0,tp_uic_full,11,2095.3500640923003,0.0,0.0,0.000672231434189058,27.273978303959993
30.0,5,0,tp_uic_full,4,39.770463903753374,0.0,1.0,0.012873400332034676,30.62943311113257
30.0,5,0,tp_uic_full,5,39.770463903753374,0.0,0.0,0.0012171378735757145,27.422222435654206
30.0,5,0,tp_uic_full,6,39.770463903753374,1.0,1.0,0.022646985907698376,31.595695399745615
30.0,5,0,tp_uic_full,7,39.770463903753374,1.0,1.0,0.039090751158304154,29.67950185420237
30.0,5,0,tp_uic_full,8,39.770463903753374,1.0,1.0,0.19859995711772316,27.42371304916817
30.0,5,0,tp_uic_full,9,39.770463903753374,0.0,0.0,0.0005012457481920108,31.476831029905696
30.0,5,0,tp_uic_full,10,39.770463903753374,0.0,0.0,0.0001297689265608716,29.214604245019768
30.0,5,0,tp_uic_full,11,39.770463903753374,0.5,0.5,0.015216173073882195,28.25289692916602
