trial,arm,receiver,weak_target,kappa_db,kappa_pred_db,cal_err_db,eta_protect,eta_survive,noise_enh_db,protect_dim,candidates,i_in,i_res,i_res_structural,i_res_estimate,i_res_pred,i_res_retained,i_res_pred_estimate,stat_h1,stat_h0,echo_to_direct_db,gate
30,no_ic,4,3,0.0,0.0,0.0,0.8808358908158808,1.0,-inf,0,0,4.365522320401082e-09,4.365522320401082e-09,4.365522320401082e-09,0.0,4.365522320401082e-09,0.0,0.0,9.314514074281345e-12,9.254240621663426e-12,-11.915733046834296,2.7984723421605654e-12
30,fixed_kappa,4,3,39.99999999999999,39.99999999999999,0.0,0.8808358908158808,1.0,-inf,0,0,4.365522320401082e-09,4.36552232040109e-13,4.36552232040109e-13,0.0,4.36552232040109e-13,0.0,0.0,3.1788497475345795e-12,3.028222417042606e-12,-11.915733046834296,2.7984723421605654e-12
30,plain_ls,4,3,39.188495061650016,39.111872805502884,0.0766222561471301,0.8808358908158808,0.6943465767693204,-24.64927320254505,0,0,4.365522320401082e-09,5.262434543058729e-13,1.650661103222077e-38,5.262434543058729e-13,5.3561031533123e-13,0.0,5.3561031533123e-13,2.1609674984250812e-12,2.052666572117195e-12,-11.915733046834296,2.7984723421605654e-12
30,ridge_ls,4,3,39.18598187098694,39.111872805502884,0.07410906548405864,0.8808358908158808,0.694348890386029,-24.653998715086797,0,0,4.365522320401082e-09,5.265480708584217e-13,8.769051086579243e-16,5.256711657497638e-13,5.3561031533123e-13,0.0,5.3561031533123e-13,2.1613964781187884e-12,2.0530652320459413e-12,-11.915733046834296,2.7984723421605654e-12
30,protected_ls,4,3,1.080833994625128,0.7544388509807599,0.32639514364436767,0.8808358908158808,0.9936914527454985,-23.532160205595233,110,0,4.365522320401082e-09,3.403712061182049e-09,3.4030314516822525e-09,6.806094997963265e-13,3.6693769452948394e-09,3.669119905481854e-09,2.5703981298557726e-13,9.285995821825304e-12,9.224491487222886e-12,-11.915733046834296,2.7984723421605654e-12
30,tp_uic_stage1,4,3,1.0811239717393692,0.7544388509807599,0.32668512075860917,0.8808358908158808,0.9965024119050212,-25.374063524866706,110,0,4.365522320401082e-09,3.403484803942487e-09,3.403039447566145e-09,4.4535637634217694e-13,3.6693769452948394e-09,3.669119905481854e-09,2.5703981298557726e-13,9.288380641097908e-12,9.22278996450844e-12,-11.915733046834296,2.7984723421605654e-12
30,tp_uic_full,4,3,28.155599524786314,0.7544388509807599,27.401160673805553,0.8808358908158808,0.8047971763813736,-16.67146537501815,110,420,4.365522320401082e-09,6.675384109584599e-12,3.3719359975187796e-12,3.303448112065819e-12,3.6693769452948394e-09,3.669119905481854e-09,2.5703981298557726e-13,2.7558704235252835e-12,2.617094293177726e-12,-11.915733046834296,2.7984723421605654e-12
30,perfect_channel,4,3,inf,inf,nan,0.8808358908158808,1.0,-inf,0,0,4.365522320401082e-09,0.0,0.0,0.0,0.0,0.0,0.0,3.176863255842627e-12,3.0253232599175827e-12,-11.915733046834296,2.7984723421605654e-12
31,no_ic,14,7,0.0,0.0,0.0,0.5247251975051004,1.0,-inf,0,0,4.115270061741961e-08,4.115270061741961e-08,4.115270061741961e-08,0.0,4.115270061741961e-08,0.0,0.0,2.1227632775302154e-12,1.9880554511620273e-12,-21.849785729624056,2.2689226355981986e-12
31,fixed_kappa,14,7,39.99999999999996,39.99999999999996,0.0,0.5247251975051004,1.0,-inf,0,0,4.115270061741961e-08,4.115270061742005e-12,4.115270061742005e-12,0.0,4.115270061742005e-12,0.0,0.0,4.000971973688525e-13,3.772643290497041e-13,-21.849785729624056,2.2689226355981986e-12
31,plain_ls,14,7,49.00727276697732,48.85804804604711,0.14922472093021089,0.5247251975051004,0.8970320516433484,-24.779496216325626,0,0,4.115270061741961e-08,5.172149434145756e-13,8.655843307028447e-36,5.172149434145756e-13,5.352954305841115e-13,0.0,5.352954305841115e-13,3.892798401332979e-13,3.5772435604869926e-13,-21.849785729624056,2.2689226355981986e-12
31,ridge_ls,14,7,49.040478102479945,48.85804804604711,0.18243005643283727,0.5247251975051004,0.8970420042813309,-24.824365295395594,0,0,4.115270061741961e-08,5.132754950133284e-13,1.3766423491614702e-15,5.118988526641669e-13,5.352954305841115e-13,0.0,5.352954305841115e-13,3.895076733757826e-13,3.5807116136032815e-13,-21.849785729624056,2.2689226355981986e-12
31,protected_ls,14,7,11.817122324180042,11.452636314578328,0.3644860096017152,0.5247251975051004,0.9406595712211554,-26.041056236655766,116,0,4.115270061741961e-08,2.7082335153780198e-09,2.7078466899078937e-09,3.86825470125951e-13,2.9453350750558092e-09,2.9448038230870005e-09,5.31251968808736e-13,2.009476141558787e-12,1.8821973874073613e-12,-21.849785729624056,2.2689226355981986e-12
31,tp_uic_stage1,14,7,11.817128194234321,11.452636314578328,0.3644918796559931,0.5247251975051004,0.9408411586752464,-26.13141849653616,116,0,4.115270061741961e-08,2.708229854850969e-09,2.707850994780212e-09,3.7886007075711014e-13,2.9453350750558092e-09,2.9448038230870005e-09,5.31251968808736e-13,2.009044572776602e-12,1.881664596436753e-12,-21.849785729624056,2.2689226355981986e-12
31,tp_uic_full,14,7,32.2304040306022,11.452636314578328,20.777767716023874,0.5247251975051004,1.295239415897423,-18.876980192987187,116,378,4.115270061741961e-08,2.4623962307188443e-11,2.2610596603659934e-11,2.01336570352851e-12,2.9453350750558092e-09,2.9448038230870005e-09,5.31251968808736e-13,3.967845473535731e-13,3.680899353742219e-13,-21.849785729624056,2.2689226355981986e-12
31,perfect_channel,14,7,inf,inf,nan,0.5247251975051004,1.0,-inf,0,0,4.115270061741961e-08,0.0,0.0,0.0,0.0,0.0,0.0,3.9615073121329023e-13,3.744479129754451e-13,-21.849785729624056,2.2689226355981986e-12
32,no_ic,10,4,0.0,0.0,0.0,0.261055317460973,1.0,-inf,0,0,1.2768575596552919e-08,1.2768575596552919e-08,1.2768575596552919e-08,0.0,1.2768575596552919e-08,0.0,0.0,6.2871153964116054e-12,6.589437829356544e-12,-18.42976367125558,8.275184050104461e-13
32,fixed_kappa,10,4,39.999999999999986,39.999999999999986,0.0,0.261055317460973,1.0,-inf,0,0,1.2768575596552919e-08,1.2768575596552967e-12,1.2768575596552967e-12,0.0,1.2768575596552967e-12,0.0,0.0,6.32718056096029e-13,7.645214919215047e-13,-18.42976367125558,8.275184050104461e-13
32,plain_ls,10,4,45.45617240885043,43.770388974819,1.6857834340314195,0.261055317460973,0.5460703464997588,-26.36568887955495,0,0,1.2768575596552919e-08,3.6351740644960303e-13,7.4128070537819e-39,3.6351740644960303e-13,5.359244298485286e-13,0.0,5.359244298485286e-13,4.918426014312796e-13,5.80355475731317e-13,-18.42976367125558,8.275184050104461e-13
32,ridge_ls,10,4,45.46037739232264,43.770388974819,1.6899884175036342,0.261055317460973,0.546070792532567,-26.373567487263855,0,0,1.2768575596552919e-08,3.631656071578359e-13,3.0706581138742415e-16,3.628585413464485e-13,5.359244298485286e-13,0.0,5.359244298485286e-13,4.920253980177423e-13,5.806027714847333e-13,-18.42976367125558,8.275184050104461e-13
32,protected_ls,10,4,9.481790236127999,11.173453587798445,1.6916633516704458,0.261055317460973,0.6053281395389258,-24.570716646769604,98,0,1.2768575596552919e-08,1.4386774234545777e-09,1.4381278541922045e-09,5.495692623732104e-13,9.745342192492835e-10,9.739990656557801e-10,5.351535935033286e-13,6.310744788849038e-12,6.631639163667647e-12,-18.42976367125558,8.275184050104461e-13
32,tp_uic_stage1,10,4,9.481802703061671,11.173453587798445,1.6916508847367748,0.261055317460973,0.6053314631300236,-24.61141469658498,98,0,1.2768575596552919e-08,1.4386732935678266e-09,1.438128850303175e-09,5.444432646516158e-13,9.745342192492835e-10,9.739990656557801e-10,5.351535935033286e-13,6.3107525916962434e-12,6.631638410720182e-12,-18.42976367125558,8.275184050104461e-13
