experiment,preset,mc,seed,rcs_mean_m2,rcs_lower_m2,wall_time_s,method,P_D,P_D_ci95_low,P_D_ci95_high,P_D_ci95_half_width,P_D_cluster_ci95_low,P_D_cluster_ci95_high,P_D_cluster_ci95_half_width,P_D_weak,P_D_weak_cluster_ci95_low,P_D_weak_cluster_ci95_high,P_FA_active,P_FA_cluster_ci95_low,P_FA_cluster_ci95_high,P_FA_cluster_ci95_half_width,P_FA_overall,B_mean_bits,T_mean_ms,selected_links_mean,selected_observations_mean,active_target_ratio_mean,feasible_target_ratio_mean,feasible_links_mean,comm_feasible_edge_ratio_mean,selected_rate_mean_mbps,selected_rate_min_mbps_mean,selected_rate_p10_mbps_mean,selected_chi_mean,selected_chi_min_mean,selected_chi_p10_mean,selected_gamma_comm_mean_db,selected_rate_satisfaction_ratio_mean,selected_chi_ge_min_ratio_mean,D_mean,D_median,D_p10,D_p90,fine_eval_full_mean,fine_eval_c2f_mean,belief_capture_rate_mean,receiver_capacity_max_utilization_mean,receiver_capacity_binding_rate,fusion_capacity_max_utilization_mean,fusion_capacity_binding_rate,report_capacity_utilization_mean,report_capacity_binding_rate,assignment_capacity_max_utilization_mean,assignment_capacity_binding_rate,selector_score_evaluations_mean,coordination_messages_mean,detection_runtime_mean_ms,detection_runtime_p90_ms,bid_rounds_mean,bundle_column_count_mean,bundle_pricing_iterations_mean,bundle_lp_worst_deficit_bound_mean,all_targets_satisfied_prob,worst_target_D_mean,worst_target_satisfied_prob,actual_mean_target_P_D,actual_worst_target_P_D,actual_best_target_P_D,P_D_per_kbit,P_D_per_ms,D_per_kbit,D_per_ms,paired_reference_method,paired_reference_delta_P_D,paired_reference_delta_ci95_low,paired_reference_delta_ci95_high
rcs_robust_v1.3_main,small-uav-compact-800m,20,2026,0.05,0.025,185.8518025999656,rcs_robust_bundle_cg,0.51,0.441184632709161,0.5784384471724727,0.06862690723165588,0.44000000000000006,0.58,0.06999999999999995,0.45,0.25,0.65,0.05476190476190476,0.05020821759259259,0.059120486111111106,0.004456134259259257,0.05366666666666667,1280.0,2.1333333333333333,2.0,11.7,1.0,1.0,1033.9,0.4336872532806999,1.9093667742405107,1.4462813500294074,1.538898434871628,0.9995177072479746,0.9990354167887929,0.9991318748806293,-0.9151499752549901,1.0,1.0,125.27530039829091,2.5478427967788977,0.04032868743838431,130.07548083595498,0.0,0.0,0.978409090909091,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,641.75,0.0,0.0,0.0,0.0,641.75,3.55,0.8652571022072983,0.0,7.656117893186346,0.1,0.51,0.25,0.65,0.3984375,0.2390625,97.87132843616477,58.72279706169886,rcs_robust_bundle_cg,0.0,0.0,0.0
rcs_robust_v1.3_main,small-uav-compact-800m,20,2026,0.05,0.025,185.85181339993142,joint_bundle_cg,0.495,0.4264572195415849,0.5637312405175983,0.06863701048800669,0.43999999999999995,0.5549999999999999,0.057499999999999996,0.5,0.3,0.7,0.053675213675213676,0.04822222222222222,0.059999999999999984,0.005888888888888881,0.052333333333333336,1280.0,2.1333333333333333,2.0,11.7,1.0,1.0,1035.3,0.4336872532806999,1.9866141173609333,1.4765473973605625,1.5785607413606368,0.9952690486599985,0.9905380996287187,0.9914842894349747,-0.7170052040990444,1.0,1.0,99.35633670451476,1.8376755636598454,0.026588560347793055,117.68291447480709,0.0,0.0,0.9738636363636365,0.975,0.95,1.0,1.0,1.0,1.0,1.0,1.0,641.15,0.0,0.0,0.0,0.0,641.15,3.4,0.8062440598413456,0.0,8.58205308039344,0.15,0.4950000000000001,0.35,0.6,0.38671875,0.23203125,77.62213805040216,46.5732828302413,rcs_robust_bundle_cg,0.015000000000000003,-0.034818428211593394,0.06481842821159339
rcs_robust_v1.3_main,small-uav-compact-800m,20,2026,0.05,0.025,185.85182009998243,fixed_fusion_bundle,0.435,0.368156071588974,0.5042939091804078,0.06806891879571692,0.3600000000000001,0.505,0.07249999999999995,0.45,0.25,0.65,0.0535405872193437,0.049073842592592586,0.05809305555555556,0.004509606481481486,0.051666666666666666,1280.0,2.1333333333333333,2.0,11.65,1.0,1.0,1035.3,0.4336872532806999,1.8621335800617054,1.416043716373088,1.5052616891108115,0.9944059266984298,0.989571237563674,0.9905381753906252,-0.8095295803251478,1.0,1.0,59.30117105803795,1.2494940456517574,0.021875126738057124,59.76282827937089,0.0,0.0,0.9655303030303031,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,45.55,0.0,0.0,0.0,0.0,45.55,3.95,0.8161042880050674,0.0,10.398725322819221,0.1,0.43500000000000005,0.35,0.6,0.33984375,0.20390625,46.32903988909215,27.79742393345529,rcs_robust_bundle_cg,0.075,0.018345274736021884,0.13165472526397812
rcs_robust_v1.3_main,small-uav-compact-800m,20,2026,0.05,0.025,185.85182520002127,local_only_bundle,0.49,0.4215615528275274,0.5588153672908391,0.06862690723165588,0.42000000000000004,0.5599999999999998,0.0699999999999999,0.45,0.25,0.65,0.05504273504273504,0.049407175925925924,0.06081956018518519,0.005706192129629632,0.05366666666666667,0.0,0.0,0.0,10.0,1.0,1.0,1052.1,0.4336872532806999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,92.07965090678445,1.7813911020853328,0.02814356471835646,81.61907111313029,0.0,0.0,0.975,0.5,0.0,0.5,0.0,0.0,0.0,1.0,1.0,326.8,0.0,0.0,0.0,0.0,326.8,2.0,0.834027409099592,0.0,5.071357814369264,0.1,0.48999999999999994,0.35,0.65,490000000000.0,490000000000.0,92079650906784.45,92079650906784.45,rcs_robust_bundle_cg,0.020000000000000004,-0.04453761041357773,0.08453761041357774
