split,scene_id,boost_db,receiver,target,two_cpi_h1_statistic,two_cpi_h1_raw_statistic,two_cpi_h1_whitened_residual_power,two_cpi_h1_glrt_residual_power,two_cpi_h1_rho_weighted,two_cpi_h1_xi_rel_q,two_cpi_h1_i_res,two_cpi_h1_i_res_structural,two_cpi_h1_i_res_pred,two_cpi_h1_eta_survive_q,two_cpi_h1_eta_survive_risk_q,two_cpi_h1_elapsed_seconds,two_cpi_h1,two_cpi_h0_statistic,two_cpi_h0_raw_statistic,two_cpi_h0_whitened_residual_power,two_cpi_h0_glrt_residual_power,two_cpi_h0_rho_weighted,two_cpi_h0_xi_rel_q,two_cpi_h0_i_res,two_cpi_h0_i_res_structural,two_cpi_h0_i_res_pred,two_cpi_h0_eta_survive_q,two_cpi_h0_eta_survive_risk_q,two_cpi_h0_elapsed_seconds,two_cpi_h0,perfect_two_cpi_h1_statistic,perfect_two_cpi_h1_raw_statistic,perfect_two_cpi_h1_whitened_residual_power,perfect_two_cpi_h1_glrt_residual_power,perfect_two_cpi_h1_rho_weighted,perfect_two_cpi_h1_xi_rel_q,perfect_two_cpi_h1_i_res,perfect_two_cpi_h1_i_res_structural,perfect_two_cpi_h1_i_res_pred,perfect_two_cpi_h1_eta_survive_q,perfect_two_cpi_h1_eta_survive_risk_q,perfect_two_cpi_h1_elapsed_seconds,perfect_two_cpi_h1,perfect_two_cpi_h0_statistic,perfect_two_cpi_h0_raw_statistic,perfect_two_cpi_h0_whitened_residual_power,perfect_two_cpi_h0_glrt_residual_power,perfect_two_cpi_h0_rho_weighted,perfect_two_cpi_h0_xi_rel_q,perfect_two_cpi_h0_i_res,perfect_two_cpi_h0_i_res_structural,perfect_two_cpi_h0_i_res_pred,perfect_two_cpi_h0_eta_survive_q,perfect_two_cpi_h0_eta_survive_risk_q,perfect_two_cpi_h0_elapsed_seconds,perfect_two_cpi_h0,crossfit_map_h1_statistic,crossfit_map_h1_raw_statistic,crossfit_map_h1_whitened_residual_power,crossfit_map_h1_glrt_residual_power,crossfit_map_h1_rho_weighted,crossfit_map_h1_xi_rel_q,crossfit_map_h1_i_res,crossfit_map_h1_i_res_structural,crossfit_map_h1_i_res_pred,crossfit_map_h1_eta_survive_q,crossfit_map_h1_eta_survive_risk_q,crossfit_map_h1_elapsed_seconds,crossfit_map_h1_gn_initial_cost,crossfit_map_h1_gn_final_cost,crossfit_map_h1_gn_nfev,crossfit_map_h1_gn_optimality,crossfit_map_h1_gn_active_bound_count,crossfit_map_h1_oracle_initial_delay_rmse,crossfit_map_h1_oracle_final_delay_rmse,crossfit_map_h1_oracle_initial_doppler_rmse,crossfit_map_h1_oracle_final_doppler_rmse,crossfit_map_h1,crossfit_map_h0_statistic,crossfit_map_h0_raw_statistic,crossfit_map_h0_whitened_residual_power,crossfit_map_h0_glrt_residual_power,crossfit_map_h0_rho_weighted,crossfit_map_h0_xi_rel_q,crossfit_map_h0_i_res,crossfit_map_h0_i_res_structural,crossfit_map_h0_i_res_pred,crossfit_map_h0_eta_survive_q,crossfit_map_h0_eta_survive_risk_q,crossfit_map_h0_elapsed_seconds,crossfit_map_h0_gn_initial_cost,crossfit_map_h0_gn_final_cost,crossfit_map_h0_gn_nfev,crossfit_map_h0_gn_optimality,crossfit_map_h0_gn_active_bound_count,crossfit_map_h0_oracle_initial_delay_rmse,crossfit_map_h0_oracle_final_delay_rmse,crossfit_map_h0_oracle_initial_doppler_rmse,crossfit_map_h0_oracle_final_doppler_rmse,crossfit_map_h0,tested_target_protected,protected_targets,protection_rank,direct_dictionary_condition
calibration,3,10.0,1,1,12.852580203907408,12.852580203907408,16373.899525153589,6.518406702101566e-10,0.9885437592527956,0.9546811180951398,2.362865890563808e-11,2.3015472052850184e-11,5.745348883674703e-13,0.9992658129707707,0.9983304171028364,6.444139400031418,12.852580203907408,11.987244180358285,11.987244180358285,16363.42598734697,6.49792902139115e-10,0.9843855426026413,0.9447392431190527,2.35461766857297e-11,2.3015472052850184e-11,5.745348883674703e-13,0.0,0.9983304171028364,6.3504260999616235,11.987244180358285,12.77577194776189,12.77577194776189,16397.75797104644,6.28807905207701e-10,0.988564557927661,0.9550419468789318,0.0,0.0,0.0,1.0,1.0,4.675551800057292,12.77577194776189,12.481477896854216,12.481477896854216,16385.01760289819,6.285572746729128e-10,0.9843134419416188,0.9447027351548596,0.0,0.0,0.0,0.0,1.0,4.638728199992329,12.481477896854216,12.876013481622136,12.876013481622136,16360.977444287182,6.282206440609912e-10,0.9884988252522438,0.9545530164496667,5.503113645811893e-13,1.2051517127277516e-15,5.745295753926707e-13,0.9991244650983917,0.9986067551146147,7.14349770010449,23281.359059059774,8269.765017691,4.0,284.35866688823387,0.0,0.1254802694248324,0.00828370244510876,0.06706036074656972,0.0017757011425888355,12.876013481622136,12.157995155813559,12.157995155813559,16349.36259603856,6.280442682547706e-10,0.9844103814097752,0.9448012866921514,5.177342741293376e-13,1.1621865002276671e-15,5.74529565479709e-13,0.0,0.9986101819181195,7.206927600083873,23169.29747041022,8264.844242129659,4.0,283.1989880345969,0.0,0.1254802694248324,0.008453406261562393,0.06706036074656972,0.0016161398489429183,12.157995155813559,1,1,15,16.243519402919162
calibration,3,30.0,0,1,11.054776267185908,11.054776267185908,16202.825610847281,4.622233828411462e-09,0.9834206822395861,0.9612805386406332,4.019287835782255e-09,4.018625796354866e-09,5.746467391980097e-13,0.9999318125289609,0.9998317744892153,6.51904910011217,11.054776267185908,8.12385490311202,8.12385490311202,16585.597561963816,4.661106262362609e-09,0.9812550587244605,0.9606553606692159,4.019331158992603e-09,4.018625796354866e-09,5.746467391980097e-13,0.0,0.9998317744892153,6.663714099908248,8.12385490311202,11.045859639365293,11.045859639365293,16204.204933429795,6.214660914872295e-10,0.9833421010531833,0.9610944296073476,0.0,0.0,0.0,1.0,1.0,4.806415700120851,11.045859639365293,8.159418027509961,8.159418027509961,16582.14015238051,6.358245528398998e-10,0.9811342918500008,0.9604084703901951,0.0,0.0,0.0,0.0,1.0,4.83567010005936,8.159418027509961,10.956708669827465,10.956708669827465,16151.52969449537,6.220816230003553e-10,0.9834260029494325,0.9613116902753773,1.9862930186998505e-12,1.338646249926407e-12,5.746469989766351e-13,0.999941173111692,0.9998347991615542,7.198621100047603,4587431.784393378,46917.07403049366,4.0,98894.8589692207,0.0,0.11507077562770002,0.010478432227360439,0.12445018818738293,0.017282765532624988,10.956708669827465,8.135897078644614,8.135897078644614,16527.550567686907,6.366534544678992e-10,0.9812585394760497,0.9606881036634481,2.1564937095635455e-12,1.353811579928757e-12,5.746469977757861e-13,0.0,0.9998348121371197,7.19083880004473,4588117.963717162,46950.64303224269,4.0,98965.13933861742,0.0,0.11507077562770002,0.010422208788337061,0.12445018818738293,0.01737716134957034,8.135897078644614,1,1,15,58.56500068257361
calibration,3,30.0,3,2,15.947817481264224,15.947817481264224,16458.10154057865,2.4895563134756576e-09,0.9909524444776521,0.9775664828228707,1.8531847612323088e-09,1.8526798024365163e-09,5.74656187057342e-13,0.9984072966045938,0.9962483334116902,6.535470500122756,15.947817481264224,18.818035956198,18.818035956198,16283.820113057292,2.4757829186852647e-09,0.9899760039308234,0.9770171273781317,1.8533920117794462e-09,1.8526798024365163e-09,5.74656187057342e-13,0.0,0.9962483334116902,6.529985400149599,18.818035956198,16.330305042907845,16.330305042907845,16480.36307408731,6.31993550743412e-10,0.9913295984843074,0.9776335224191619,0.0,0.0,0.0,1.0,1.0,4.748765799915418,16.330305042907845,18.953404332359277,18.953404332359277,16320.718041661803,6.258807799557911e-10,0.9902881100322733,0.9770472326635586,0.0,0.0,0.0,0.0,1.0,4.805140599841252,18.953404332359277,15.961056976875986,15.961056976875986,16433.609979681332,6.315759107320914e-10,0.9909863869612394,0.9777160318433111,5.332430321846687e-13,4.193528879055362e-14,5.746565138078307e-13,0.9986611855092244,0.9967482913273482,7.251684300135821,2263772.008975437,10058.941816770475,4.0,7969.71520190868,0.0,0.06593397518733447,0.000995833306128581,0.09752381788000099,0.00824953876269109,15.961056976875986,18.52792416554876,18.52792416554876,16261.975982552016,6.252049176573195e-10,0.9899789682327952,0.9771298284667786,7.624478618700725e-13,4.0230135182936563e-14,5.74656515019131e-13,0.0,0.9967491565766127,7.238148999866098,2261964.660299612,9998.29896278829,4.0,7983.819968799688,0.0,0.06593397518733447,0.0008654503825616527,0.09752381788000099,0.008184201082503928,18.52792416554876,0,1,15,47.84517038471832
calibration,3,30.0,1,1,12.714014012851923,12.714014012851923,16367.194275044394,2.936336352935709e-09,0.9886948944211703,0.9553308871106337,2.302141400180633e-09,2.3015277205609014e-09,5.747725664394057e-13,0.9992657182698866,0.9983302012687683,6.533194100018591,12.714014012851923,12.041657871184018,12.041657871184018,16353.884405448774,2.9169991294622704e-09,0.9846206477877261,0.9455590223793096,2.302058753924835e-09,2.3015277205609014e-09,5.747725664394057e-13,0.0,0.9983302012687683,6.545242600142956,12.041657871184018,12.775771947761879,12.775771947761879,16397.75797104644,6.28807905207701e-10,0.988564557927661,0.9550419468789318,0.0,0.0,0.0,1.0,1.0,4.7876771001610905,12.775771947761879,12.481477896854265,12.481477896854265,16385.017602898188,6.285572746729128e-10,0.9843134419416188,0.9447027351548596,0.0,0.0,0.0,0.0,1.0,4.841023500077426,12.481477896854265,12.749872372682303,12.749872372682303,16345.44880359153,6.283849110542628e-10,0.9885583457507148,0.9548853346982711,6.623539571971481e-13,1.1231203031055113e-13,5.747690223440224e-13,0.9991243666660652,0.998608997311403,7.210145700024441,1511226.3372161253,15194.832694767312,4.0,28477.014357701588,0.0,0.1254802694248324,0.008243933658180935,0.06706036074656972,0.0007561891012088967,12.749872372682303,11.98538306429367,11.98538306429367,16332.725541886472,6.281236338545311e-10,0.9844332233869237,0.9449650446537021,6.288860671834042e-13,1.1180720584525649e-13,5.747690101069869e-13,0.0,0.9986093384360877,7.1908384000416845,1510145.3239960442,15188.1563407514,4.0,28465.566846142676,0.0,0.1254802694248324,0.00825495609637508,0.06706036074656972,0.0008473334057672278,11.98538306429367,1,1,15,16.243519402919144
calibration,3,50.0,0,1,11.28468015927243,11.28468015927243,16539.787200202758,4.023113391024843e-07,0.9834296049329421,0.9612998635997774,4.018632412707341e-07,4.018625792265755e-07,5.746495296894911e-13,0.9999318124450267,0.9998317744428196,6.531706900103018,11.28468015927243,7.995802354537441,7.995802354537441,16925.65625375895,4.0257129430034774e-07,0.9812712716664349,0.9606964819492945,4.0186328459497635e-07,4.018625792265755e-07,5.746495296894911e-13,0.0,0.9998317744428196,6.506176199996844,7.995802354537441,11.045859639365219,11.045859639365219,16204.204933429783,6.21466091487229e-10,0.9833421010531833,0.9610944296073476,0.0,0.0,0.0,1.0,1.0,4.732468699803576,11.045859639365219,8.159418027510018,8.159418027510018,16582.140152380503,6.358245528398994e-10,0.9811342918500008,0.9604084703901951,0.0,0.0,0.0,0.0,1.0,4.777216099901125,8.159418027510018,10.905170006934828,10.905170006934828,16146.94257583122,7.546201516803809e-10,0.9834326044838936,0.9613257853766128,1.3528701060162053e-10,1.3463935308144534e-10,5.74649208324596e-13,0.9999411753462972,0.9998347967987684,7.243502500001341,457918367.24480987,3882505.364005083,4.0,9895219.208493099,0.0,0.11507077562770002,0.010411157882895008,0.12445018818738293,0.01732919158953837,10.905170006934828,8.149297381615078,8.149297381615078,16523.10720563253,7.725886398289298e-10,0.9812677047621639,0.9607044761077195,1.355940484625368e-10,1.3479135079687e-10,5.746492082259458e-13,0.0,0.9998347980970583,7.2602641000412405,457923521.4357817,3881138.7352761147,4.0,9895921.28137492,0.0,0.11507077562770002,0.010405566304110634,0.12445018818738293,0.017338638385145967,8.149297381615078,1,1,15,58.56500068257356
calibration,3,50.0,3,2,17.54213260774643,17.54213260774643,16812.06305448045,1.859533128806611e-07,0.9907427130151599,0.9771284383656129,1.852684855277479e-07,1.8526798056619504e-07,5.746578822654392e-13,0.9984072965930129,0.9962483333254497,6.541129600023851,17.54213260774643,21.123488313707437,21.123488313707437,16640.687163895425,1.8587229216244918e-07,0.9926274327482909,0.9783546002196437,1.8526869278008506e-07,1.8526798056619504e-07,5.746578822654392e-13,0.0,0.9962483333254497,6.5032174999359995,21.123488313707437,16.330305042906843,16.330305042906843,16480.3630740873,6.319935507434117e-10,0.9913295984843074,0.9776335224191619,0.0,0.0,0.0,1.0,1.0,4.6635113002266735,16.330305042906843,18.953404332359508,18.953404332359508,16320.718041661805,6.258807799557912e-10,0.9902881100322733,0.9770472326635586,0.0,0.0,0.0,0.0,1.0,4.683179900050163,18.953404332359508,15.898790283751898,15.898790283751898,16431.387259070794,6.357969057217808e-10,0.9907764249778629,0.9773643524851889,4.552096661903543e-12,4.060819711808658e-12,5.746581143032778e-13,0.9986612325322326,0.9967489390560216,7.050662100082263,225591027.08079922,192651.21346461354,4.0,799900.5243646025,0.0,0.06593397518733447,0.0009569581154380705,0.09752381788000099,0.008181144294356176,15.898790283751898,18.498114991421374,18.498114991421374,16260.858307872033,6.289960083883254e-10,0.9898160647749993,0.9768093662699624,4.765701071718467e-12,4.043460824222198e-12,5.746581144097687e-13,0.0,0.9967490253523374,7.090402999892831,225573690.59672862,192787.2157230805,4.0,800040.7844455399,0.0,0.06593397518733447,0.0009438280360215071,0.09752381788000099,0.008174611383176737,18.498114991421374,0,1,15,47.84517038471824
calibration,3,50.0,1,1,12.811569920575137,12.811569920575137,16496.531460392463,2.3084741502784089e-07,0.9886940384188532,0.9554689051212116,2.301533859152696e-07,2.301527722307161e-07,5.747749452728625e-13,0.9992657173238426,0.9983301991120725,6.41167759988457,12.811569920575137,11.58153103546874,11.58153103546874,16471.297163913325,2.3065518344816833e-07,0.9846276812180341,0.9456653479049174,2.3015330326737124e-07,2.301527722307161e-07,5.747749452728625e-13,0.0,0.9983301991120725,6.368127600057051,11.58153103546874,12.775771947761825,12.775771947761825,16397.757971046438,6.288079052077008e-10,0.988564557927661,0.9550419468789318,0.0,0.0,0.0,1.0,1.0,4.689324400154874,12.775771947761825,12.481477896854429,12.481477896854429,16385.017602898184,6.285572746729126e-10,0.9843134419416188,0.9447027351548596,0.0,0.0,0.0,0.0,1.0,4.7509190000128,12.481477896854429,12.711529315872209,12.711529315872209,16342.645359126385,6.399916162978824e-10,0.9884598872295755,0.9546630653846178,1.1731947717222997e-11,1.1181845037497318e-11,5.747714050888142e-13,0.9991243705325548,0.9986092287836121,7.161199699854478,150257552.6075858,708361.9154726018,4.0,2848080.441847523,0.0,0.1254802694248324,0.008246144348377078,0.06706036074656972,0.0008140894513808537,12.711529315872209,12.004543270137448,12.004543270137448,16328.335293976179,6.38881676110649e-10,0.9843047640395368,0.9447784400481543,1.1693852554463592e-11,1.1176748987776391e-11,5.747714038556021e-13,0.0,0.998609262877554,6.850424699950963,150246782.0780514,708336.8668859771,4.0,2847966.1433997247,0.0,0.1254802694248324,0.008247187050149308,0.06706036074656972,0.0008241672218485205,12.004543270137448,1,1,15,16.24351940291917
calibration,4,10.0,0,1,18.435848882926535,18.435848882926535,16375.011460046033,6.326308081405315e-10,0.9519585177112586,0.871756893396326,4.66705228366748e-12,4.026509052617182e-12,5.742163154051078e-13,0.98347119286719,0.9831848051991912,6.623228800017387,18.435848882926535,12.263791772688789,12.263791772688789,16301.161286307532,6.293234788364996e-10,0.9586726212265582,0.8920007190342452,4.472195438466759e-12,4.026509052617182e-12,5.742163154051078e-13,0.0,0.9831848051991912,6.441086600068957,12.263791772688789,19.003937523178386,19.003937523178386,16411.325404780397,6.293155798810448e-10,0.9501632297132528,0.8640782762413675,0.0,0.0,0.0,1.0,1.0,4.814867599867284,19.003937523178386,11.870555396926068,11.870555396926068,16337.092632266429,6.262025668641066e-10,0.9573146293089675,0.8872024949662465,0.0,0.0,0.0,0.0,1.0,4.810852099908516,11.870555396926068,18.335577131950355,18.335577131950355,16373.22250505951,6.285432952398506e-10,0.9519542712192524,0.8720067449015239,6.501760192573526e-13,5.3144464146207494e-17,5.743392353730144e-13,0.9839431654373856,0.9819224957952619,7.222501799929887,11797.852816320534,8196.325580806739,4.0,20.21416491510849,0.0,0.04625785470921773,0.002992230558862677,0.060809185842183304,0.0015717659160389124,18.335577131950355,12.45545694402593,12.45545694402593,16299.202739117907,6.256415278324178e-10,0.9586526707807451,0.8924387391110976,4.0773735609589836e-13,5.3287833032782956e-17,5.743418530630119e-13,0.0,0.9818205791676149,7.230152199976146,11802.39701289063,8160.970985326439,4.0,20.335749477014346,0.0,0.04625785470921773,0.003311962275465103,0.060809185842183304,0.0022733588372192788,12.45545694402593,0,0,15,41.31952829611117
calibration,4,10.0,3,2,11.50412871036636,11.50412871036636,16397.30196173156,6.391743868184293e-10,0.9442154871938693,0.8873892121167868,1.030531925131782e-11,9.681379747477202e-12,5.779838898215573e-13,0.9148963364596383,0.7928972154381366,6.659017400117591,11.50412871036636,7.976180984049003,7.976180984049003,16468.049132652384,6.423711542909776e-10,0.9652315468399676,0.8960646876866413,1.0266763305601085e-11,9.681379747477202e-12,5.779838898215573e-13,0.0,0.7928972154381366,6.532649699831381,7.976180984049003,16.377023736051775,16.377023736051775,16428.14373661791,6.296593220678e-10,0.9772240548328675,0.9473245124552319,0.0,0.0,0.0,1.0,1.0,4.766828899970278,16.377023736051775,7.851937081839422,7.851937081839422,16502.182459357544,6.325316923533388e-10,0.9797564655464776,0.939605069524351,0.0,0.0,0.0,0.0,1.0,4.72757300012745,7.851937081839422,12.31350853615223,12.31350853615223,16392.19108332527,6.289651330227051e-10,0.9525735363549366,0.9074461441609689,6.008915713549253e-13,6.555071792944463e-17,5.777421089879401e-13,0.9289930176710857,0.8235695330736339,7.341264700051397,17126.618983383298,8213.757384690485,4.0,74.4278818725585,0.0,0.11142339052357636,0.003494207923935087,0.05636739628049797,0.0037901066761382995,12.31350853615223,7.996404354741042,7.996404354741042,16464.621210382997,6.318814068442284e-10,0.970114816168228,0.9106652008222142,6.061361238011567e-13,5.642245598179028e-17,5.777365158932986e-13,0.0,0.8238809479882653,7.190433799987659,17262.56155535056,8250.89103248041,4.0,72.87552307374617,0.0,0.11142339052357636,0.0041185217824634265,0.05636739628049797,0.002159115854248991,7.996404354741042,0,0,15,19.926474984072897
calibration,4,10.0,1,1,10.759172530151297,10.759172530151297,16351.270940288498,6.291590885293914e-10,0.9587830958165251,0.7942396766677662,2.793718973996049e-12,2.2735939061588323e-12,5.732798308775698e-13,0.2734056703610414,0.32916852523976114,6.725058299954981,10.759172530151297,12.451858707226297,12.451858707226297,16279.15895682784,6.267640268183263e-10,0.9508534493988985,0.7419498410166034,2.93744704687429e-12,2.2735939061588323e-12,5.732798308775698e-13,0.0,0.32916852523976114,6.54635399999097,12.451858707226297,20.78367723576897,20.78367723576897,16376.254991044403,6.276861444216151e-10,0.8821665600417656,0.6586731182833911,0.0,0.0,0.0,1.0,1.0,4.843217000132427,20.78367723576897,15.334732566395628,15.334732566395628,16306.564427287087,6.248652531976125e-10,0.9100473771469048,0.714877120859206,0.0,0.0,0.0,0.0,1.0,4.8360531001817435,15.334732566395628,12.130488084006291,12.130488084006291,16347.26742020089,6.270075940329175e-10,0.9433303022952318,0.6699170474742586,5.108135292411215e-13,1.7477347088252398e-16,5.731015746501074e-13,0.2956618339773389,0.3597968896763799,7.262083000037819,11420.902930978527,8181.969868155673,4.0,17.57434841933546,0.0,0.08605735283191268,0.005037467561416433,0.08043342433139017,0.004479279976566757,12.130488084006291,12.876673234051419,12.876673234051419,16275.453430876369,6.240893653737085e-10,0.9373667252437277,0.7231883238574393,6.813877948672651e-13,2.6236606082170965e-16,5.7310155447716e-13,0.0,0.3602756859274425,7.266568599967286,11472.026212970592,8143.389580938072,4.0,19.2315707701122,0.0,0.08605735283191268,0.006855703439352599,0.08043342433139017,0.007609227756647522,12.876673234051419,0,0,15,50.92213244723936
calibration,4,30.0,0,1,17.14956616077776,17.14956616077776,16357.602433001472,1.0316836670536307e-09,0.9517739772380256,0.8652241027477356,4.032710351468273e-10,4.0262931409714873e-10,5.752163380181821e-13,0.9834694391616445,0.9831846614953028,6.600815699901432,17.14956616077776,12.451763934375823,12.451763934375823,16285.824065015006,1.025125719360092e-09,0.9591081521607215,0.883694596088034,4.030763304055525e-10,4.0262931409714873e-10,5.752163380181821e-13,0.0,0.9831846614953028,6.588701700093225,12.451763934375823,19.00393752317837,19.00393752317837,16411.325404780393,6.293155798810447e-10,0.9501632297132528,0.8640782762413675,0.0,0.0,0.0,1.0,1.0,4.759292299859226,19.00393752317837,11.870555396926052,11.870555396926052,16337.092632266429,6.262025668641066e-10,0.9573146293089675,0.8872024949662465,0.0,0.0,0.0,0.0,1.0,4.784449899801984,11.870555396926052,17.293421103812378,17.293421103812378,16353.188614530765,6.285433581018101e-10,0.9515681278918814,0.8651288901115884,6.509440589325946e-13,2.7037571315770015e-17,5.75225273550834e-13,0.9838934953744718,0.9819044717848977,7.208883299957961,371459.43348262657,8201.919248816186,4.0,2072.3310295581223,0.0,0.04625785470921773,0.0003038028648776743,0.060809185842183304,0.0002999058749312643,17.293421103812378,12.470769983660194,12.470769983660194,16282.423066916925,6.256398233102101e-10,0.9588017901138135,0.8838801190514836,4.0977211715616396e-13,2.2948423523612885e-17,5.752254272429173e-13,0.0,0.9818942477014884,7.224401599960402,371825.0237826463,8166.605458314309,4.0,2074.290907317697,0.0,0.04625785470921773,0.00032668429569583494,0.060809185842183304,0.00032835922962560316,12.470769983660194,0,0,15,41.319528296111244
calibration,4,30.0,3,2,9.266222992430539,9.266222992430539,16383.184541789404,1.602456127894934e-09,0.914657214551923,0.8191915012824811,9.687299080477388e-10,9.681049156617338e-10,5.784081959169726e-13,0.9148963384946417,0.792902485249752,6.567854200024158,9.266222992430539,9.263495649805911,9.263495649805911,16452.011036641707,1.6080578700841761e-09,0.9158410394822002,0.8426246528196653,9.686911956159294e-10,9.681049156617338e-10,5.784081959169726e-13,0.0,0.792902485249752,6.606679799966514,9.263495649805911,16.377023736051868,16.377023736051868,16428.14373661791,6.296593220678001e-10,0.9772240548328675,0.9473245124552319,0.0,0.0,0.0,1.0,1.0,4.794984900159761,16.377023736051868,7.851937081839377,7.851937081839377,16502.182459357547,6.325316923533389e-10,0.9797564655464776,0.939605069524351,0.0,0.0,0.0,0.0,1.0,4.866763000143692,7.851937081839377,10.120356898440866,10.120356898440866,16374.266891788167,6.289724823483584e-10,0.9236823094928857,0.8484272580563668,6.029671878056687e-13,3.4677016009004076e-16,5.781868335255262e-13,0.9291987919416657,0.8234540610360732,7.093866900075227,903837.7544429615,8654.88748051748,4.0,7365.915345315408,0.0,0.11142339052357636,0.002458353445344225,0.05636739628049797,0.001044051331614739,10.120356898440866,8.500818831360723,8.500818831360723,16444.38936632518,6.318840264913811e-10,0.9376957653079729,0.8804346172531023,6.068626065704297e-13,3.064584236655477e-16,5.781863617228421e-13,0.0,0.8234839103637244,6.906318299937993,904865.5315733596,8693.312336494357,4.0,7350.443587274853,0.0,0.11142339052357636,0.002428190687687687,0.05636739628049797,0.0007199230666727538,8.500818831360723,0,0,15,19.926474984072886
calibration,4,30.0,1,1,11.658069714383103,11.658069714383103,16337.756274508769,8.532420594059517e-10,0.9763545163856113,0.7262348182815775,2.2773311061679787e-10,2.2720792887539056e-10,5.750107538196618e-13,0.27339194245388154,0.3291427067537157,6.534322800114751,11.658069714383103,11.036100719174934,11.036100719174934,16268.739288194694,8.552026573084172e-10,0.9735747433718216,0.6914571624200943,2.2787487267847495e-10,2.2720792887539056e-10,5.750107538196618e-13,0.0,0.3291427067537157,6.369967200094834,11.036100719174934,20.783677235768977,20.783677235768977,16376.254991044405,6.276861444216151e-10,0.8821665600417656,0.6586731182833911,0.0,0.0,0.0,1.0,1.0,4.661497100023553,20.783677235768977,15.334732566395607,15.334732566395607,16306.564427287089,6.248652531976126e-10,0.9100473771469048,0.714877120859206,0.0,0.0,0.0,0.0,1.0,4.63119180011563,15.334732566395607,11.77111171356734,11.77111171356734,16329.700386668306,6.270032202230298e-10,0.9769311392461737,0.7722318637318799,5.163274066965327e-13,2.7437776923923106e-16,5.749670784605756e-13,0.29555669370768234,0.36050860796945383,7.094866200117394,335801.4856153148,8247.713149520676,4.0,1813.093060945364,0.0,0.08605735283191268,0.0021738043951317625,0.08043342433139017,0.002588602646986139,11.77111171356734,9.619378092446148,9.619378092446148,16261.16574841342,6.240972251509314e-10,0.9670345973015766,0.813597421928495,6.819922998542303e-13,3.33863823555701e-16,5.74966957062771e-13,0.0,0.360552098371821,6.970795199973509,336649.0410867821,8207.229002242917,4.0,1829.367390065185,0.0,0.08605735283191268,0.0023902643416179783,0.08043342433139017,0.0029975403043512117,9.619378092446148,0,0,15,50.92213244723938
calibration,4,50.0,0,1,17.800500336788623,17.800500336788623,16484.397568870645,4.08964881216504e-08,0.9518429092461965,0.8658582500905199,4.0263574148779066e-08,4.026293241585478e-08,5.752264137140092e-13,0.9834694225996847,0.9831846609493042,6.319029300007969,17.800500336788623,11.323516260762975,11.323516260762975,16406.886370863787,4.085742309476113e-08,0.949441458524069,0.8697884415813997,4.026337944558468e-08,4.026293241585478e-08,5.752264137140092e-13,0.0,0.9831846609493042,6.38181610009633,11.323516260762975,19.003937523178813,19.003937523178813,16411.325404780397,6.293155798810448e-10,0.9501632297132528,0.8640782762413675,0.0,0.0,0.0,1.0,1.0,4.675008400110528,19.003937523178813,11.870555396925745,11.870555396925745,16337.092632266425,6.262025668641064e-10,0.9573146293089675,0.8872024949662465,0.0,0.0,0.0,0.0,1.0,4.707550999941304,11.870555396925745,17.754622221781844,17.754622221781844,16344.392975958992,6.285405669555821e-10,0.9513105950393081,0.864040209127362,6.528129174955693e-13,1.916080558274964e-15,5.752342235765777e-13,0.9838885538407198,0.9819028067430136,6.945112599991262,36366985.34206055,8765.585514441254,4.0,207804.37495129707,0.0,0.04625785470921773,4.010229341230525e-05,0.060809185842183304,0.00024321935244750453,17.754622221781844,12.192125462625832,12.192125462625832,16276.6777003262,6.256310249374314e-10,0.9567086270566006,0.8852948250049184,4.1173508512017307e-13,1.8751636342789307e-15,5.752342388239057e-13,0.0,0.9819017842866895,6.9697410999797285,36370961.393395066,8730.440374228183,4.0,207824.77767901728,0.0,0.04625785470921773,3.957704608315142e-05,0.060809185842183304,0.000240968881308921,12.192125462625832,0,0,15,41.319528296111166
