experiment,R_min_bps,R_min_mbps,method,P_D,P_D_ci95_low,P_D_ci95_high,P_D_ci95_half_width,P_FA_active,P_FA_overall,B_mean_bits,T_mean_ms,selected_links_mean,active_target_ratio_mean,feasible_target_ratio_mean,feasible_links_mean,comm_feasible_edge_ratio_mean,selected_rate_mean_mbps,selected_rate_min_mbps_mean,selected_rate_p10_mbps_mean,selected_chi_mean,selected_chi_min_mean,selected_chi_p10_mean,selected_gamma_comm_mean_db,selected_rate_satisfaction_ratio_mean,selected_chi_ge_min_ratio_mean,D_mean,D_median,D_p10,D_p90,all_targets_satisfied_prob,worst_target_D_mean,worst_target_satisfied_prob,actual_mean_target_P_D,actual_worst_target_P_D,actual_best_target_P_D,P_D_per_kbit,P_D_per_ms,D_per_kbit,D_per_ms
comm_sweep,100000.0,0.1,proposed_lagrangian,0.6933,0.6841891755931844,0.7022623651829112,0.009036594794863406,0.04281951252042279,0.042806666666666666,16257.28,35.58056504261148,25.402,0.9997,1.0,732.25,0.539983018909127,1.010655519962689,0.1543526429561319,0.22540995067654188,0.8342643294393866,0.5933236661008391,0.6797010702648439,-5.68432498204954,1.0,1.0,57.546231643263184,8.047643699389468,0.42798866233498983,140.08095454658707,0.045,41.48136531535858,0.699,0.6933,0.677,0.711,0.04264551019604755,0.01948535665944878,3.5397207677583937,1.617350134106794
comm_sweep,100000.0,0.1,sense_sinr,0.6644,0.6550833143521655,0.6735904223451448,0.009253553996489639,0.04396652329032043,0.04395333333333333,16257.28,60.566166306619806,25.402,0.9997,1.0,732.25,0.539983018909127,0.6605372758321448,0.11282892699438017,0.13905858446915648,0.7587317851475494,0.528804923788616,0.5781785360745771,-8.132522272226488,1.0,1.0,53.39668040524166,6.543107902433506,0.4106165151611219,128.08444152835895,0.016,37.227228810897046,0.654,0.6644,0.648,0.688,0.04086784505157074,0.01096982094980943,3.2844781172029798,0.8816255619501786
comm_sweep,100000.0,0.1,single_best,0.6361,0.6266194429911103,0.6454760288124417,0.009428292910665714,0.040113333333333334,0.040113333333333334,6400.0,10.307406539779215,10.0,1.0,1.0,732.25,0.539983018909127,1.2210376252075048,0.2899201476014755,0.386111687816128,0.8766294592506163,0.7257001855381048,0.7779155514122501,-4.242304341865977,1.0,1.0,55.12318060548607,6.37114331288094,0.16637683999349473,134.55002303403964,0.009,39.81197761346556,0.59,0.6361,0.615,0.667,0.099390625,0.06171290494316966,8.612996969607197,5.347919517169525
comm_sweep,100000.0,0.1,all_neighbor,0.7532,0.7446533040704743,0.7615522320107847,0.008449463970155224,0.04575333333333333,0.04575333333333333,468640.0,2086.030946802153,732.25,1.0,1.0,732.25,0.539983018909127,0.5277788261360954,0.10216259446392287,0.1195818623832279,0.7260770856950479,0.5053779278266406,0.5449045953815271,-9.124287651422303,1.0,1.0,119.57496005706145,15.647256089591087,0.4965111317764896,278.8039769266003,0.06,85.63094780505492,0.715,0.7532,0.743,0.778,0.0016072038238306588,0.00036106846888088684,0.25515312405484264,0.05732175749375515
comm_sweep,200000.0,0.2,proposed_lagrangian,0.6123,0.602708991525755,0.6218047592717385,0.00954788387299177,0.043937422862670536,0.04390666666666666,17626.88,28.434031152810917,27.542,0.9993,1.0,430.98,0.3195214631023853,1.145531611271594,0.24172464519247722,0.3079208378481666,0.7746778314248431,0.5441229155111573,0.6016827264896999,-4.656170120268536,1.0,1.0,42.38360382811984,5.307472033804658,0.2031469564906917,96.35325835631001,0.018,29.919578498819142,0.617,0.6123,0.593,0.642,0.0347367202817515,0.021534055326498068,2.4044870009961965,1.4905942671421004
comm_sweep,200000.0,0.2,sense_sinr,0.5898,0.5801266559632859,0.5994043753957071,0.00963885971621059,0.04556856466193002,0.04553666666666667,17626.88,40.119956732766425,27.542,0.9993,1.0,430.98,0.3195214631023853,0.857203088225612,0.2166927299763923,0.2487000862922054,0.7216058974040508,0.519405705754298,0.5536699301351979,-6.192574044433144,1.0,1.0,39.09682639099926,4.564177986257171,0.2000270447791864,85.52173339849934,0.011,26.809026013389815,0.586,0.5897999999999999,0.573,0.626,0.033460260692760146,0.01470091316220946,2.2180230642631744,0.9744982192133931
comm_sweep,200000.0,0.2,single_best,0.5659,0.556162018012863,0.5755873691425673,0.009712675564852113,0.042366666666666664,0.042366666666666664,6400.0,8.665434555144383,10.0,1.0,1.0,430.98,0.3195214631023853,1.3362030502558089,0.3593388798736904,0.46085232692922135,0.8135596208681733,0.6307418575247227,0.683811088701946,-3.5723525023339864,1.0,1.0,40.867460695939194,3.769228844022372,0.08661869985223332,93.05988352804263,0.002,28.605372311086416,0.512,0.5659000000000001,0.545,0.591,0.08842187499999998,0.06530543810570281,6.385540733740498,4.716146713228309
comm_sweep,200000.0,0.2,all_neighbor,0.6641,0.654781385707694,0.673292581397103,0.009255597844704533,0.046046666666666666,0.046046666666666666,275827.2,675.3877921347389,430.98,1.0,1.0,430.98,0.3195214631023853,0.7912703927233438,0.20561045501010447,0.23232913808656708,0.7085402099145541,0.507049543039826,0.5381725249515497,-6.557076813237027,1.0,1.0,78.08636258568296,7.9365071611593905,0.22163701635683375,169.93134499869404,0.018,54.38664636761846,0.635,0.6641,0.649,0.672,0.0024076668290871966,0.000983286946749421,0.28309884806749647,0.11561707732215694
comm_sweep,500000.0,0.5,proposed_lagrangian,0.4522,0.4424650974020749,0.4619716141907994,0.009753258394362252,0.04631378063479309,0.04611,18049.92,16.118666216219275,28.203,0.9956,1.0,181.35,0.1355823944565185,1.582277898217096,0.5600116368990881,0.6395274863856993,0.7167500254025374,0.529118743074559,0.563255646392501,-2.2023572379117273,1.0,1.0,24.0991253377192,1.9877591417316243,0.02826719614531874,47.516247932406834,0.0,16.335054324139577,0.421,0.45220000000000005,0.434,0.472,0.025052742616033758,0.028054430430786977,1.3351375151645661,1.4951066679121163
comm_sweep,500000.0,0.5,sense_sinr,0.4399,0.43019597294205425,0.44965018535777324,0.009727106207859493,0.04615642158832195,0.04595333333333333,18049.92,18.74104620119438,28.203,0.9956,1.0,181.35,0.1355823944565185,1.4439063182051233,0.5423901557939077,0.6037859425434259,0.6983046049116782,0.5213665928256238,0.5493404978363926,-2.6925085816828562,1.0,1.0,22.635104735189124,1.9135987110327157,0.027883324966071047,43.89535575975883,0.0,14.942170142726502,0.409,0.4399,0.416,0.466,0.024371299152572426,0.023472542315805447,1.2540279810209203,1.2077823453498864
