area_m,rcs_m2,trial,label,family,pd,worst_pd,weak_pd,pfa,reports,observations,bits,delay_ms,n_looks,rho_mean,rho_std,sensing_w,power_seconds,rinr_median,per_target
600.0,0.1,1,base,baseline,0.7,0.0,1.0,0.04666666666666667,2.0,15.0,1280.0,2.1333333333333333,16,0.8000000000000003,2.220446049250313e-16,12.000000000000004,0.0,0.26139676352538493,1;0;1;0;1;1;1;1;1;0
600.0,0.1,1,maxmin,maxmin,1.0,1.0,1.0,0.03,8.0,60.0,5120.0,8.533333333333335,16,0.8000000000000003,2.220446049250313e-16,12.000000000000004,0.0,0.26139676352538493,1;1;1;1;1;1;1;1;1;1
600.0,0.1,1,looks128,looks,1.0,1.0,1.0,0.043333333333333335,0.0,10.0,0.0,0.0,128,0.8000000000000003,2.220446049250313e-16,12.000000000000004,0.0,0.26139676352538493,1;1;1;1;1;1;1;1;1;1
600.0,0.1,1,gain15,radar,1.0,1.0,1.0,0.043333333333333335,0.0,10.0,0.0,0.0,16,0.8000000000000003,2.220446049250313e-16,12.000000000000004,0.0,0.26139676352538493,1;1;1;1;1;1;1;1;1;1
600.0,0.1,2,base,baseline,1.0,1.0,1.0,0.056666666666666664,0.0,11.0,0.0,0.0,16,0.8000000000000003,2.220446049250313e-16,12.000000000000004,0.0,0.2615618624630445,1;1;1;1;1;1;1;1;1;1
600.0,0.1,2,maxmin,maxmin,1.0,1.0,1.0,0.056666666666666664,8.0,60.0,5120.0,8.533333333333335,16,0.8000000000000003,2.220446049250313e-16,12.000000000000004,0.0,0.2615618624630445,1;1;1;1;1;1;1;1;1;1
600.0,0.1,2,looks128,looks,0.9,0.0,1.0,0.056666666666666664,0.0,10.0,0.0,0.0,128,0.8000000000000003,2.220446049250313e-16,12.000000000000004,0.0,0.2615618624630445,1;0;1;1;1;1;1;1;1;1
600.0,0.1,2,gain15,radar,1.0,1.0,1.0,0.06,0.0,10.0,0.0,0.0,16,0.8000000000000003,2.220446049250313e-16,12.000000000000004,0.0,0.2615618624630445,1;1;1;1;1;1;1;1;1;1
600.0,0.1,9,base,baseline,0.9,0.0,1.0,0.02666666666666667,0.0,10.0,0.0,0.0,16,0.8000000000000003,2.220446049250313e-16,12.000000000000004,0.0,0.26142326212956396,1;1;1;1;1;1;1;1;1;0
600.0,0.1,9,maxmin,maxmin,1.0,1.0,1.0,0.06,8.0,60.0,5120.0,8.533333333333335,16,0.8000000000000003,2.220446049250313e-16,12.000000000000004,0.0,0.26142326212956396,1;1;1;1;1;1;1;1;1;1
600.0,0.1,9,looks128,looks,1.0,1.0,1.0,0.09333333333333334,0.0,10.0,0.0,0.0,128,0.8000000000000003,2.220446049250313e-16,12.000000000000004,0.0,0.26142326212956396,1;1;1;1;1;1;1;1;1;1
600.0,0.1,9,gain15,radar,0.9,0.0,1.0,0.02666666666666667,0.0,10.0,0.0,0.0,16,0.8000000000000003,2.220446049250313e-16,12.000000000000004,0.0,0.26142326212956396,1;1;1;1;1;1;1;1;1;0
600.0,0.1,6,base,baseline,0.8,0.0,1.0,0.06666666666666667,5.0,18.0,3200.0,5.333333333333334,16,0.8000000000000003,2.220446049250313e-16,12.000000000000004,0.0,0.2615987058733,1;1;1;1;1;0;0;1;1;1
600.0,0.1,6,maxmin,maxmin,1.0,1.0,1.0,0.05333333333333334,8.0,60.0,5120.0,8.533333333333335,16,0.8000000000000003,2.220446049250313e-16,12.000000000000004,0.0,0.2615987058733,1;1;1;1;1;1;1;1;1;1
600.0,0.1,6,looks128,looks,0.9,0.0,1.0,0.05333333333333334,0.0,10.0,0.0,0.0,128,0.8000000000000003,2.220446049250313e-16,12.000000000000004,0.0,0.2615987058733,1;1;1;1;1;1;0;1;1;1
600.0,0.1,6,gain15,radar,0.9,0.0,1.0,0.06333333333333334,0.0,10.0,0.0,0.0,16,0.8000000000000003,2.220446049250313e-16,12.000000000000004,0.0,0.2615987058733,1;1;1;1;1;1;0;1;1;1
600.0,0.1,3,base,baseline,0.7,0.0,0.0,0.05333333333333334,3.0,15.0,1920.0,3.2,16,0.8000000000000003,2.220446049250313e-16,12.000000000000004,0.0,0.26176468045234697,0;1;1;1;1;1;1;0;0;1
600.0,0.1,3,maxmin,maxmin,1.0,1.0,1.0,0.056666666666666664,8.0,60.0,5120.0,8.533333333333335,16,0.8000000000000003,2.220446049250313e-16,12.000000000000004,0.0,0.26176468045234697,1;1;1;1;1;1;1;1;1;1
600.0,0.1,3,looks128,looks,0.8,0.0,0.0,0.03333333333333333,1.0,13.0,640.0,1.0666666666666667,128,0.8000000000000003,2.220446049250313e-16,12.000000000000004,0.0,0.26176468045234697,0;1;1;1;1;1;1;0;1;1
600.0,0.1,3,gain15,radar,0.9,0.0,0.0,0.05333333333333334,0.0,10.0,0.0,0.0,16,0.8000000000000003,2.220446049250313e-16,12.000000000000004,0.0,0.26176468045234697,0;1;1;1;1;1;1;1;1;1
600.0,0.1,0,base,baseline,1.0,1.0,1.0,0.05333333333333334,2.0,15.0,1280.0,2.1333333333333333,16,0.8000000000000003,2.220446049250313e-16,12.000000000000004,0.0,0.26178252775610944,1;1;1;1;1;1;1;1;1;1
600.0,0.1,0,maxmin,maxmin,1.0,1.0,1.0,0.04666666666666667,8.0,60.0,5120.0,8.533333333333335,16,0.8000000000000003,2.220446049250313e-16,12.000000000000004,0.0,0.26178252775610944,1;1;1;1;1;1;1;1;1;1
600.0,0.1,0,looks128,looks,1.0,1.0,1.0,0.05333333333333334,0.0,10.0,0.0,0.0,128,0.8000000000000003,2.220446049250313e-16,12.000000000000004,0.0,0.26178252775610944,1;1;1;1;1;1;1;1;1;1
600.0,0.1,0,gain15,radar,1.0,1.0,1.0,0.056666666666666664,0.0,10.0,0.0,0.0,16,0.8000000000000003,2.220446049250313e-16,12.000000000000004,0.0,0.26178252775610944,1;1;1;1;1;1;1;1;1;1
600.0,0.1,8,base,baseline,0.9,0.0,1.0,0.05,4.0,22.0,2560.0,4.266666666666667,16,0.8000000000000003,2.220446049250313e-16,12.000000000000004,0.0,0.26169161324634044,1;1;1;1;1;0;1;1;1;1
600.0,0.1,8,maxmin,maxmin,1.0,1.0,1.0,0.056666666666666664,8.0,60.0,5120.0,8.533333333333335,16,0.8000000000000003,2.220446049250313e-16,12.000000000000004,0.0,0.26169161324634044,1;1;1;1;1;1;1;1;1;1
600.0,0.1,8,looks128,looks,1.0,1.0,1.0,0.06,0.0,10.0,0.0,0.0,128,0.8000000000000003,2.220446049250313e-16,12.000000000000004,0.0,0.26169161324634044,1;1;1;1;1;1;1;1;1;1
600.0,0.1,8,gain15,radar,1.0,1.0,1.0,0.04666666666666667,0.0,10.0,0.0,0.0,16,0.8000000000000003,2.220446049250313e-16,12.000000000000004,0.0,0.26169161324634044,1;1;1;1;1;1;1;1;1;1
600.0,0.1,7,base,baseline,0.7,0.0,1.0,0.043333333333333335,4.0,16.0,2560.0,4.266666666666667,16,0.8000000000000003,2.220446049250313e-16,12.000000000000004,0.0,0.2614547950842099,1;1;1;1;1;1;0;1;0;0
600.0,0.1,7,maxmin,maxmin,0.9,0.0,1.0,0.03,8.0,60.0,5120.0,8.533333333333335,16,0.8000000000000003,2.220446049250313e-16,12.000000000000004,0.0,0.2614547950842099,1;1;1;1;1;1;1;1;0;1
