trial,arm,p_d,p_fa,belief_objective,truth_objective,belief_worst_pd,truth_worst_pd,truth_mean_pd,n_tx,n_links,n_captured,kappa_db_median,eta_median,eval_kappa_db_median,eval_eta_median,fraction_json,retention_json,eval_fraction_json,eval_retention_json,joint_rounds,accepted_rounds,termination,measure_seconds,capture_aware,redundancy_aware,selection_rcs_factor,selector_strategy,fusion_rule,exact_gaussian_threshold,capability_source,capability_retention_source,risk_polish_swaps,risk_polish_json,risk_secondary_swaps,risk_secondary_json,fusion_pd_polish_json,rho_mean,rho_vector_json,power_policy,soft_mu,control_mu_json,history_json,selected_json,selected_eval_json,fusion_nodes_json
32,constant_serial_baseline,0.05,0.05266666666666667,0.04898360030748218,0.04737033703948206,0.043973532556060554,0.04258010319951293,0.043285737337896014,6,18,18,0.0,1.0,0.0,1.0,null,null,null,null,0,0,serial,0.0,False,False,1.0,c2f,max_in_rate,True,predicted,predicted_risk,3,"[{""round"":0,""remove_target"":0,""remove_link"":[5,2],""add_target"":0,""add_link"":[2,5],""worst_pd_before"":0.04187199284911393,""worst_pd_after"":0.04268214147888592,""service_before"":0.12851514546584106,""service_after"":0.12934110545365576},{""round"":1,""remove_target"":2,""remove_link"":[2,3],""add_target"":2,""add_link"":[1,5],""worst_pd_before"":0.04268214147888592,""worst_pd_after"":0.042697952836928635,""service_before"":0.12934110545365576,""service_after"":0.13063522404489167},{""round"":2,""remove_target"":2,""remove_link"":[0,5],""add_target"":2,""add_link"":[1,4],""worst_pd_before"":0.042697952836928635,""worst_pd_after"":0.042697952836928635,""service_before"":0.13063522404489167,""service_after"":0.1366547901828434}]",0,[],"{""before"":[0.042697952836928635,0.04396101113784122,0.04999582620807356],""after"":[0.04510109489340889,0.043973532556060554,0.04999582620807356],""reports_before"":[3,3,6],""reports_after"":[5,6,4],""candidate_evaluations"":9}",0.7999999999999999,"[0.8,0.8,0.8,0.8,0.8,0.8]",uniform,nan,null,[],"{""0"":[[4,2],[1,2],[0,2],[5,0],[2,0],[2,5]],""1"":[[0,2],[5,0],[4,0],[1,0],[5,2],[4,2]],""2"":[[2,4],[4,5],[2,1],[0,1],[1,5],[1,4]]}","{""0"":[[4,2],[1,2],[0,2],[5,0],[2,0],[2,5]],""1"":[[0,2],[5,0],[4,0],[1,0],[5,2],[4,2]],""2"":[[2,4],[4,5],[2,1],[0,1],[1,5],[1,4]]}","[5,3,1]"
32,constant_joint_baseline,0.06,0.05266666666666667,0.048974672823309626,0.048047673868311776,0.04407815939486845,0.043163807030529924,0.044627927822484696,5,18,18,0.0,1.0,0.0,1.0,null,null,null,null,1,0,fixed_point,0.0,False,False,1.0,c2f,max_in_rate,True,predicted,predicted_risk,5,"[{""round"":0,""remove_target"":0,""remove_link"":[5,2],""add_target"":0,""add_link"":[2,5],""worst_pd_before"":0.04181186984828672,""worst_pd_after"":0.04244564378720693,""service_before"":0.12891159275157826,""service_after"":0.1295453666904985},{""round"":1,""remove_target"":2,""remove_link"":[2,3],""add_target"":2,""add_link"":[1,3],""worst_pd_before"":0.04244564378720693,""worst_pd_after"":0.04244564378720693,""service_before"":0.1295453666904985,""service_after"":0.1303338324272946},{""round"":2,""remove_target"":2,""remove_link"":[0,4],""add_target"":2,""add_link"":[0,5],""worst_pd_before"":0.04244564378720693,""worst_pd_after"":0.04244564378720693,""service_before"":0.1303338324272946,""service_after"":0.13050196100112701},{""round"":3,""remove_target"":1,""remove_link"":[0,2],""add_target"":1,""add_link"":[1,2],""worst_pd_before"":0.04244564378720693,""worst_pd_after"":0.04244564378720693,""service_before"":0.13050196100112701,""service_after"":0.1306553679323443},{""round"":4,""remove_target"":2,""remove_link"":[4,3],""add_target"":2,""add_link"":[2,1],""worst_pd_before"":0.04244564378720693,""worst_pd_after"":0.04244564378720693,""service_before"":0.1306553679323443,""service_after"":0.1306981650451155}]",0,[],"{""before"":[0.04244564378720693,0.04406917964410514,0.044183341613803426],""after"":[0.047763406252055544,0.04407815939486845,0.04418879365920623],""reports_before"":[3,3,6],""reports_after"":[5,6,3],""candidate_evaluations"":9}",0.7999999999999999,"[0.8,0.8,0.8,0.8,0.8,0.8]",uniform,nan,null,"[{""round"":0,""mask_before"":[0,1,2,4,5],""mask_candidate"":[0,1,2,4,5],""objective_before"":0.04407815939486845,""accepted"":false,""reason"":""fixed_point""}]","{""0"":[[4,2],[1,2],[0,2],[5,0],[2,0],[2,5]],""1"":[[5,0],[4,0],[5,2],[1,0],[4,2],[1,2]],""2"":[[2,4],[4,5],[1,5],[1,3],[0,5],[2,1]]}","{""0"":[[4,2],[1,2],[0,2],[5,0],[2,0],[2,5]],""1"":[[5,0],[4,0],[5,2],[1,0],[4,2],[1,2]],""2"":[[2,4],[4,5],[1,5],[1,3],[0,5],[2,1]]}","[5,3,5]"
32,constant_serial_capture,0.05,0.05533333333333333,0.048983342778822776,0.04737098958363441,0.04397319295121553,0.04258010319951293,0.043307488809640894,6,18,18,0.0,1.0,0.0,1.0,null,null,null,null,0,0,serial,0.0,True,False,1.0,c2f,max_in_rate,True,predicted,predicted_risk,3,"[{""round"":0,""remove_target"":0,""remove_link"":[5,2],""add_target"":0,""add_link"":[2,5],""worst_pd_before"":0.0418716071753437,""worst_pd_after"":0.04268285783260591,""service_before"":0.12851513901192238,""service_after"":0.12934102519932328},{""round"":1,""remove_target"":2,""remove_link"":[2,3],""add_target"":2,""add_link"":[1,5],""worst_pd_before"":0.04268285783260591,""worst_pd_after"":0.04269749336274459,""service_before"":0.12934102519932328,""service_after"":0.13063453315228452},{""round"":2,""remove_target"":2,""remove_link"":[0,5],""add_target"":2,""add_link"":[4,1],""worst_pd_before"":0.04269749336274459,""worst_pd_after"":0.04269749336274459,""service_before"":0.13063453315228452,""service_after"":0.1366540019547488}]",0,[],"{""before"":[0.04269749336274459,0.043960674003972765,0.04999583458803144],""after"":[0.045101914817269356,0.04397319295121553,0.04999583458803144],""reports_before"":[3,3,6],""reports_after"":[5,6,3],""candidate_evaluations"":9}",0.7999999999999999,"[0.8,0.8,0.8,0.8,0.8,0.8]",uniform,nan,null,[],"{""0"":[[4,2],[1,2],[0,2],[5,0],[2,0],[2,5]],""1"":[[0,2],[5,0],[4,0],[1,0],[5,2],[4,2]],""2"":[[2,4],[4,5],[2,1],[0,1],[1,5],[4,1]]}","{""0"":[[4,2],[1,2],[0,2],[5,0],[2,0],[2,5]],""1"":[[0,2],[5,0],[4,0],[1,0],[5,2],[4,2]],""2"":[[2,4],[4,5],[2,1],[0,1],[1,5],[4,1]]}","[5,3,1]"
32,constant_joint_capture,0.06,0.05266666666666667,0.04897437328246712,0.048047673868311776,0.04407786117114803,0.043163807030529924,0.044627927822484696,5,18,18,0.0,1.0,0.0,1.0,null,null,null,null,1,0,fixed_point,0.0,True,False,1.0,c2f,max_in_rate,True,predicted,predicted_risk,5,"[{""round"":0,""remove_target"":0,""remove_link"":[5,2],""add_target"":0,""add_link"":[2,5],""worst_pd_before"":0.041811441394799954,""worst_pd_after"":0.042445162435376854,""service_before"":0.12891111635025554,""service_after"":0.12954483739083245},{""round"":1,""remove_target"":2,""remove_link"":[2,3],""add_target"":2,""add_link"":[1,3],""worst_pd_before"":0.042445162435376854,""worst_pd_after"":0.042445162435376854,""service_before"":0.12954483739083245,""service_after"":0.13033334630804552},{""round"":2,""remove_target"":2,""remove_link"":[0,4],""add_target"":2,""add_link"":[0,5],""worst_pd_before"":0.042445162435376854,""worst_pd_after"":0.042445162435376854,""service_before"":0.13033334630804552,""service_after"":0.13050130656787845},{""round"":3,""remove_target"":1,""remove_link"":[0,2],""add_target"":1,""add_link"":[1,2],""worst_pd_before"":0.042445162435376854,""worst_pd_after"":0.042445162435376854,""service_before"":0.13050130656787845,""service_after"":0.13065469633563312},{""round"":4,""remove_target"":2,""remove_link"":[4,3],""add_target"":2,""add_link"":[2,1],""worst_pd_before"":0.042445162435376854,""worst_pd_after"":0.042445162435376854,""service_before"":0.13065469633563312,""service_after"":0.13069736442771723}]",0,[],"{""before"":[0.042445162435376854,0.04406888701414827,0.04418331497819211],""after"":[0.047763521115061006,0.04407786117114803,0.044188769001684815],""reports_before"":[3,3,6],""reports_after"":[5,6,3],""candidate_evaluations"":9}",0.7999999999999999,"[0.8,0.8,0.8,0.8,0.8,0.8]",uniform,nan,null,"[{""round"":0,""mask_before"":[0,1,2,4,5],""mask_candidate"":[0,1,2,4,5],""objective_before"":0.04407786117114803,""accepted"":false,""reason"":""fixed_point""}]","{""0"":[[4,2],[1,2],[0,2],[5,0],[2,0],[2,5]],""1"":[[5,0],[4,0],[5,2],[1,0],[4,2],[1,2]],""2"":[[2,4],[4,5],[1,5],[1,3],[0,5],[2,1]]}","{""0"":[[4,2],[1,2],[0,2],[5,0],[2,0],[2,5]],""1"":[[5,0],[4,0],[5,2],[1,0],[4,2],[1,2]],""2"":[[2,4],[4,5],[1,5],[1,3],[0,5],[2,1]]}","[5,3,5]"
32,constant_serial_redundancy,0.05,0.05266666666666667,0.04898360030748218,0.04737033703948206,0.043973532556060554,0.04258010319951293,0.043285737337896014,6,18,18,0.0,1.0,0.0,1.0,null,null,null,null,0,0,serial,0.0,False,True,1.0,c2f,max_in_rate,True,predicted,predicted_risk,3,"[{""round"":0,""remove_target"":0,""remove_link"":[5,2],""add_target"":0,""add_link"":[2,5],""worst_pd_before"":0.04187199284911393,""worst_pd_after"":0.04268214147888592,""service_before"":0.12851514546584106,""service_after"":0.12934110545365576},{""round"":1,""remove_target"":2,""remove_link"":[2,3],""add_target"":2,""add_link"":[1,5],""worst_pd_before"":0.04268214147888592,""worst_pd_after"":0.042697952836928635,""service_before"":0.12934110545365576,""service_after"":0.13063522404489167},{""round"":2,""remove_target"":2,""remove_link"":[0,5],""add_target"":2,""add_link"":[1,4],""worst_pd_before"":0.042697952836928635,""worst_pd_after"":0.042697952836928635,""service_before"":0.13063522404489167,""service_after"":0.1366547901828434}]",0,[],"{""before"":[0.042697952836928635,0.04396101113784122,0.04999582620807356],""after"":[0.04510109489340889,0.043973532556060554,0.04999582620807356],""reports_before"":[3,3,6],""reports_after"":[5,6,4],""candidate_evaluations"":9}",0.7999999999999999,"[0.8,0.8,0.8,0.8,0.8,0.8]",uniform,nan,null,[],"{""0"":[[4,2],[1,2],[0,2],[5,0],[2,0],[2,5]],""1"":[[0,2],[5,0],[4,0],[1,0],[5,2],[4,2]],""2"":[[2,4],[4,5],[2,1],[0,1],[1,5],[1,4]]}","{""0"":[[4,2],[1,2],[0,2],[5,0],[2,0],[2,5]],""1"":[[0,2],[5,0],[4,0],[1,0],[5,2],[4,2]],""2"":[[2,4],[4,5],[2,1],[0,1],[1,5],[1,4]]}","[5,3,1]"
32,constant_joint_redundancy,0.06,0.05266666666666667,0.048974672823309626,0.048047673868311776,0.04407815939486845,0.043163807030529924,0.044627927822484696,5,18,18,0.0,1.0,0.0,1.0,null,null,null,null,1,0,fixed_point,0.0,False,True,1.0,c2f,max_in_rate,True,predicted,predicted_risk,5,"[{""round"":0,""remove_target"":0,""remove_link"":[5,2],""add_target"":0,""add_link"":[2,5],""worst_pd_before"":0.04181186984828672,""worst_pd_after"":0.04244564378720693,""service_before"":0.12891159275157826,""service_after"":0.1295453666904985},{""round"":1,""remove_target"":2,""remove_link"":[2,3],""add_target"":2,""add_link"":[1,3],""worst_pd_before"":0.04244564378720693,""worst_pd_after"":0.04244564378720693,""service_before"":0.1295453666904985,""service_after"":0.1303338324272946},{""round"":2,""remove_target"":2,""remove_link"":[0,4],""add_target"":2,""add_link"":[0,5],""worst_pd_before"":0.04244564378720693,""worst_pd_after"":0.04244564378720693,""service_before"":0.1303338324272946,""service_after"":0.13050196100112701},{""round"":3,""remove_target"":1,""remove_link"":[0,2],""add_target"":1,""add_link"":[1,2],""worst_pd_before"":0.04244564378720693,""worst_pd_after"":0.04244564378720693,""service_before"":0.13050196100112701,""service_after"":0.1306553679323443},{""round"":4,""remove_target"":2,""remove_link"":[4,3],""add_target"":2,""add_link"":[2,1],""worst_pd_before"":0.04244564378720693,""worst_pd_after"":0.04244564378720693,""service_before"":0.1306553679323443,""service_after"":0.1306981650451155}]",0,[],"{""before"":[0.04244564378720693,0.04406917964410514,0.044183341613803426],""after"":[0.047763406252055544,0.04407815939486845,0.04418879365920623],""reports_before"":[3,3,6],""reports_after"":[5,6,3],""candidate_evaluations"":9}",0.7999999999999999,"[0.8,0.8,0.8,0.8,0.8,0.8]",uniform,nan,null,"[{""round"":0,""mask_before"":[0,1,2,4,5],""mask_candidate"":[0,1,2,4,5],""objective_before"":0.04407815939486845,""accepted"":false,""reason"":""fixed_point""}]","{""0"":[[4,2],[1,2],[0,2],[5,0],[2,0],[2,5]],""1"":[[5,0],[4,0],[5,2],[1,0],[4,2],[1,2]],""2"":[[2,4],[4,5],[1,5],[1,3],[0,5],[2,1]]}","{""0"":[[4,2],[1,2],[0,2],[5,0],[2,0],[2,5]],""1"":[[5,0],[4,0],[5,2],[1,0],[4,2],[1,2]],""2"":[[2,4],[4,5],[1,5],[1,3],[0,5],[2,1]]}","[5,3,5]"
32,constant_serial_combined,0.05,0.05533333333333333,0.048983342778822776,0.04737098958363441,0.04397319295121553,0.04258010319951293,0.043307488809640894,6,18,18,0.0,1.0,0.0,1.0,null,null,null,null,0,0,serial,0.0,True,True,1.0,c2f,max_in_rate,True,predicted,predicted_risk,3,"[{""round"":0,""remove_target"":0,""remove_link"":[5,2],""add_target"":0,""add_link"":[2,5],""worst_pd_before"":0.0418716071753437,""worst_pd_after"":0.04268285783260591,""service_before"":0.12851513901192238,""service_after"":0.12934102519932328},{""round"":1,""remove_target"":2,""remove_link"":[2,3],""add_target"":2,""add_link"":[1,5],""worst_pd_before"":0.04268285783260591,""worst_pd_after"":0.04269749336274459,""service_before"":0.12934102519932328,""service_after"":0.13063453315228452},{""round"":2,""remove_target"":2,""remove_link"":[0,5],""add_target"":2,""add_link"":[4,1],""worst_pd_before"":0.04269749336274459,""worst_pd_after"":0.04269749336274459,""service_before"":0.13063453315228452,""service_after"":0.1366540019547488}]",0,[],"{""before"":[0.04269749336274459,0.043960674003972765,0.04999583458803144],""after"":[0.045101914817269356,0.04397319295121553,0.04999583458803144],""reports_before"":[3,3,6],""reports_after"":[5,6,3],""candidate_evaluations"":9}",0.7999999999999999,"[0.8,0.8,0.8,0.8,0.8,0.8]",uniform,nan,null,[],"{""0"":[[4,2],[1,2],[0,2],[5,0],[2,0],[2,5]],""1"":[[0,2],[5,0],[4,0],[1,0],[5,2],[4,2]],""2"":[[2,4],[4,5],[2,1],[0,1],[1,5],[4,1]]}","{""0"":[[4,2],[1,2],[0,2],[5,0],[2,0],[2,5]],""1"":[[0,2],[5,0],[4,0],[1,0],[5,2],[4,2]],""2"":[[2,4],[4,5],[2,1],[0,1],[1,5],[4,1]]}","[5,3,1]"
32,constant_joint_combined,0.06,0.05266666666666667,0.04897437328246712,0.048047673868311776,0.04407786117114803,0.043163807030529924,0.044627927822484696,5,18,18,0.0,1.0,0.0,1.0,null,null,null,null,1,0,fixed_point,0.0,True,True,1.0,c2f,max_in_rate,True,predicted,predicted_risk,5,"[{""round"":0,""remove_target"":0,""remove_link"":[5,2],""add_target"":0,""add_link"":[2,5],""worst_pd_before"":0.041811441394799954,""worst_pd_after"":0.042445162435376854,""service_before"":0.12891111635025554,""service_after"":0.12954483739083245},{""round"":1,""remove_target"":2,""remove_link"":[2,3],""add_target"":2,""add_link"":[1,3],""worst_pd_before"":0.042445162435376854,""worst_pd_after"":0.042445162435376854,""service_before"":0.12954483739083245,""service_after"":0.13033334630804552},{""round"":2,""remove_target"":2,""remove_link"":[0,4],""add_target"":2,""add_link"":[0,5],""worst_pd_before"":0.042445162435376854,""worst_pd_after"":0.042445162435376854,""service_before"":0.13033334630804552,""service_after"":0.13050130656787845},{""round"":3,""remove_target"":1,""remove_link"":[0,2],""add_target"":1,""add_link"":[1,2],""worst_pd_before"":0.042445162435376854,""worst_pd_after"":0.042445162435376854,""service_before"":0.13050130656787845,""service_after"":0.13065469633563312},{""round"":4,""remove_target"":2,""remove_link"":[4,3],""add_target"":2,""add_link"":[2,1],""worst_pd_before"":0.042445162435376854,""worst_pd_after"":0.042445162435376854,""service_before"":0.13065469633563312,""service_after"":0.13069736442771723}]",0,[],"{""before"":[0.042445162435376854,0.04406888701414827,0.04418331497819211],""after"":[0.047763521115061006,0.04407786117114803,0.044188769001684815],""reports_before"":[3,3,6],""reports_after"":[5,6,3],""candidate_evaluations"":9}",0.7999999999999999,"[0.8,0.8,0.8,0.8,0.8,0.8]",uniform,nan,null,"[{""round"":0,""mask_before"":[0,1,2,4,5],""mask_candidate"":[0,1,2,4,5],""objective_before"":0.04407786117114803,""accepted"":false,""reason"":""fixed_point""}]","{""0"":[[4,2],[1,2],[0,2],[5,0],[2,0],[2,5]],""1"":[[5,0],[4,0],[5,2],[1,0],[4,2],[1,2]],""2"":[[2,4],[4,5],[1,5],[1,3],[0,5],[2,1]]}","{""0"":[[4,2],[1,2],[0,2],[5,0],[2,0],[2,5]],""1"":[[5,0],[4,0],[5,2],[1,0],[4,2],[1,2]],""2"":[[2,4],[4,5],[1,5],[1,3],[0,5],[2,1]]}","[5,3,5]"
32,tpuic_serial_baseline,0.16333333333333333,0.04933333333333333,0.067389057211649,0.10668127384508398,0.053621607101977026,0.09202283742178777,0.17985007496712535,6,18,18,35.7084634123984,0.9920056491482988,36.56901508423361,0.9999338385865706,"[[0.0007830855826511417,0.0003678918242456345,0.00036463074405848617],[8.522210548087781e-05,8.382697060385278e-05,8.403077602058183e-05],[0.0008864446005218042,0.0007925440051873804,0.0007979132799960189],[0.0002570110312070987,0.00029381827107328003,0.00031756922413172264],[7.522896818418158e-05,8.677382608455519e-05,8.87276986873721e-05],[0.00011933395073640507,0.0002807731364177727,0.00012025938644228642]]","[[0.992976343018243,0.9054967628608471,0.9991935686839472],[0.9987913499781761,0.9996152122953009,0.9993250680570971],[0.9532323101497581,0.9813622951245066,0.9985339893878489],[0.8919565171802556,0.8483154632100345,0.9991474653508005],[0.9353525752816502,0.9804292552333046,0.9994885954245402],[0.9910349552783546,0.9682252108981546,0.999599132391006]]","[[0.0006720056338066196,0.00028785226071317605,0.0002883018420116352],[0.00013106224035638024,0.00013028058653146687,0.0001304857683349768],[0.0004370117438825709,0.00033791659920970996,0.00034308601594081213],[0.00021233568489380667,0.00022865146895350118,0.0002448468616642063],[5.5319073564765346e-05,6.719133357217737e-05,6.8720807735562e-05],[8.063975578343301e-05,0.0002393750226688923,8.161616839803694e-05]]","[[0.9999944777087509,0.9841490709272718,0.9999799763951415],[0.9999985125647313,0.9999931053544197,0.9992443539156687],[0.9999943338524551,0.9941899231164929,0.9998446056448451],[0.9999611201576332,0.9993554085584297,0.9997883732728816],[0.9999926337034394,0.999158092832691,0.9999523890196352],[0.9999990006614473,0.999554005627135,0.999915288153506]]",0,0,serial,48.912210300099105,False,False,1.0,c2f,max_in_rate,True,predicted,predicted_risk,0,[],0,[],"{""before"":[0.30513763110053954,0.10716073798666587,0.05361670037832165],""after"":[0.30513763110053954,0.10716073798666587,0.053621607101977026],""reports_before"":[4,6,3],""reports_after"":[4,3,6],""candidate_evaluations"":9}",0.7999999999999999,"[0.8,0.8,0.8,0.8,0.8,0.8]",uniform,1.0,null,[],"{""0"":[[2,5],[5,2],[4,5],[5,4],[2,4],[4,2]],""1"":[[5,0],[4,0],[0,4],[0,1],[1,0],[0,3]],""2"":[[5,2],[2,5],[2,0],[0,2],[4,2],[2,4]]}","{""0"":[[2,5],[5,2],[4,5],[5,4],[2,4],[4,2]],""1"":[[5,0],[4,0],[0,4],[0,1],[1,0],[0,3]],""2"":[[5,2],[2,5],[2,0],[0,2],[4,2],[2,4]]}","[2,0,3]"
32,tpuic_joint_baseline,0.18166666666666667,0.048,0.07246897269258905,0.09810878791659669,0.05571169543696145,0.08479748181466756,0.19647425167311602,5,18,18,37.289433192088524,0.9929367736879802,36.5093677114336,0.9999411403336871,"[[0.0006482346890366994,0.0003356306470132704,0.00033558876389318086],[8.174034654182723e-05,8.033325154445109e-05,8.039016405251847e-05],[0.0009942823971423168,0.0008774264181939901,0.000879256388495378],[0.0002570110312070987,0.00029381827107328003,0.00031756922413172264],[7.504131404869303e-05,8.261922703490547e-05,8.148033020986912e-05],[0.0001012204963175975,0.00013556937611077576,0.00010196803879927426]]","[[0.9960724583327164,0.9023377113123445,0.9990634857894957],[0.998658760330181,0.9997628112043463,0.999269166963773],[0.9496572818984595,0.9797066726923505,0.9987894949723187],[0.8919565171802556,0.8483154632100345,0.9991474653508005],[0.9282457346926954,0.9882980891734913,0.9995156595974528],[0.989801089043244,0.9870296802973016,0.9996285117315407]]","[[0.0005349779786150693,0.00022333499495810047,0.00022344450484036076],[0.0001652641749756075,0.0001631715026131093,0.00016330089680174662],[0.0007326937739931227,0.0006010912874450659,0.0006037838571512177],[0.00023822152286706352,0.00026028153207122325,0.0002924516610307217],[8.249695812614504e-05,8.877182376364029e-05,8.884749306245431e-05],[0.00020889980889602573,0.00024270973921077673,0.00020927473430983585]]","[[0.9999909404031959,0.9996689536146077,0.9999745302613453],[0.999996794778049,0.9999614072997809,0.9997275010559807],[0.9999947502614043,0.9952334916897573,0.9997643264067011],[0.9999208733675933,0.9990797201173809,0.9992489063812986],[0.9999936209034213,0.9986290789328707,0.9999814308953174],[0.9999994034637248,0.9992393079194828,0.9999717005263897]]",1,0,fixed_point,31.06624329998158,False,False,1.0,c2f,max_in_rate,True,predicted,predicted_risk,0,[],0,[],"{""before"":[0.3751858618725007,0.13005418636902577,0.05570883901827667],""after"":[0.3751858618725007,0.13005418636902577,0.05571169543696145],""reports_before"":[4,6,3],""reports_after"":[4,3,6],""candidate_evaluations"":9}",0.7999999999999999,"[0.8,0.8,0.8,0.8,0.8,0.8]",uniform,1.0,null,"[{""round"":0,""mask_before"":[0,1,2,4,5],""mask_candidate"":[0,1,2,4,5],""objective_before"":0.05571169543696145,""accepted"":false,""reason"":""fixed_point""}]","{""0"":[[2,5],[5,2],[4,5],[5,4],[2,4],[4,2]],""1"":[[5,0],[0,4],[4,0],[0,5],[0,1],[1,0]],""2"":[[5,2],[2,5],[2,0],[0,2],[4,2],[2,4]]}","{""0"":[[2,5],[5,2],[4,5],[5,4],[2,4],[4,2]],""1"":[[5,0],[0,4],[4,0],[0,5],[0,1],[1,0]],""2"":[[5,2],[2,5],[2,0],[0,2],[4,2],[2,4]]}","[2,0,3]"
