method,P_D,P_D_ci95_low,P_D_ci95_high,P_D_ci95_half_width,P_FA,P_FA_ci95_low,P_FA_ci95_high,P_FA_ci95_half_width,P_FA_overall,P_FA_overall_ci95_low,P_FA_overall_ci95_high,P_FA_overall_ci95_half_width,B_mean_bits,B_std_bits,T_mean_ms,T_std_ms,selected_links_mean,selected_links_std,active_target_ratio_mean,feasible_target_ratio_mean,feasible_links_mean,comm_feasible_edge_ratio_mean,selected_rate_mean_mbps,selected_rate_min_mbps_mean,selected_rate_p10_mbps_mean,selected_chi_mean,selected_chi_min_mean,selected_chi_p10_mean,selected_gamma_comm_mean_db,selected_rate_satisfaction_ratio_mean,selected_chi_ge_min_ratio_mean,D_mean,D_median,D_p10,D_p90,fine_eval_full_mean,fine_eval_c2f_mean,belief_capture_rate_mean,all_targets_satisfied_prob,worst_target_D_mean,worst_target_satisfied_prob,actual_mean_target_P_D,actual_worst_target_P_D,actual_best_target_P_D,paired_proposed_delta_P_D,paired_proposed_delta_ci95_low,paired_proposed_delta_ci95_high,paired_reference_method,paired_reference_delta_P_D,paired_reference_delta_ci95_low,paired_reference_delta_ci95_high,P_D_per_kbit,P_D_per_ms,D_per_kbit,D_per_ms
proposed_c2f,0.8615,0.8456667354281623,0.8759471885466671,0.015140226559252401,0.04889339415441798,0.04718519297287759,0.050660147749188346,0.001737477388155377,0.048233333333333336,0.04654763920115105,0.04997687398935107,0.0017146173941000112,9152.0,1025.9980506804095,15.25333333333334,1.7099967511340157,14.3,1.6031219541881396,0.99,1.0,603.885,0.5290964551576377,3.8764061308506315,3.3324819404713004,3.4003836727514307,0.9840297947059625,0.9242196691239846,0.9556527750439483,2.51511318837867,1.0,1.0,45823.17937055388,151.89974521117563,1.5039503565555186,3069.744860873689,603.885,213.05,0.9971153846153845,0.615,1465.2181129504004,0.85,0.8615,0.825,0.89,,,,proposed_c2f_adaptive_pd,0.009000000000000001,0.0016230460726509134,0.01637695392734909,0.09413243006993008,0.056479458041958024,5006.903340314017,3004.142004188409
proposed_c2f_adaptive_pd,0.8705,0.8550716678878723,0.8845077479701478,0.014718040041137748,0.04984924623115578,0.0481322268594236,0.051624194844602914,0.0017459839925896559,0.0496,0.047891353364394616,0.05136631816442295,0.0017374824000141662,9152.0,1025.9980506804095,15.25333333333334,1.7099967511340157,14.3,1.6031219541881396,1.0,1.0,603.885,0.5290964551576377,3.9009564705146444,3.3591892475240672,3.4289690472653844,0.9933667791394731,0.9720901126587694,0.9817665269766386,2.6376470571623156,1.0,1.0,3122726.259414993,429.24131246926305,1.4569073606800194,48764.861268024186,603.885,129.245,0.9959941724941725,0.605,36089.35814366022,0.84,0.8705,0.825,0.905,,,,proposed_c2f_adaptive_pd,0.0,0.0,0.0,0.0951158216783217,0.05706949300699299,341206.977645869,204724.18658752134
exact_marginal_greedy,0.8605,0.8446230974136547,0.8749946607963756,0.015185781691360423,0.04944924589052703,0.0477291005414035,0.0512280498773552,0.001749474667975849,0.048633333333333334,0.046940882766561234,0.05038357920588686,0.0017213482196628133,9152.0,1025.9980506804095,15.25333333333334,1.7099967511340157,14.3,1.6031219541881396,0.987,1.0,603.885,0.5290964551576377,3.870447114168782,3.330547098332529,3.397968944747488,0.9831588651451872,0.924215239073545,0.9543734843473893,2.4928430669325663,1.0,1.0,45848.50081631616,150.6826959104709,1.4569073606800194,3201.584753599313,0.0,0.0,0.9974487179487178,0.605,1465.446922988192,0.85,0.8605,0.83,0.895,,,,proposed_c2f_adaptive_pd,0.01,0.00037390481333611676,0.019626095186663882,0.09402316433566435,0.05641389860139858,5009.670106677902,3005.8020640067402
sense_sinr,0.832,0.8149814493095409,0.8477455846037185,0.016382067647088827,0.049297443710851534,0.04758071310432389,0.05107279312033308,0.0017460400080045943,0.04853333333333333,0.046842568846989764,0.05028190592997183,0.0017196685414910332,9152.0,1025.9980506804095,15.25333333333334,1.7099967511340157,14.3,1.6031219541881396,0.99,1.0,603.885,0.5290964551576377,3.8442115740576512,3.3014283118838046,3.368496111104955,0.9703567045552737,0.8680185135436088,0.9154111482600293,2.3686835158691744,1.0,1.0,3078382.6579164607,327.72717651373284,1.2633459911079636,44801.65706066779,0.0,0.0,0.9956608391608393,0.565,36064.05695087871,0.84,0.8320000000000001,0.785,0.89,,,,proposed_c2f_adaptive_pd,0.038500000000000006,0.027069856391340803,0.04993014360865921,0.09090909090909091,0.05454545454545452,336361.74146814476,201817.04488088677
