experiment,robustness_type,condition_value,comm_error_model,soft_error_sigma_scale,residual_direct_factor,method,P_D,P_D_ci95_low,P_D_ci95_high,P_D_ci95_half_width,P_FA_active,P_FA_overall,B_mean_bits,T_mean_ms,selected_links_mean,active_target_ratio_mean,feasible_target_ratio_mean,feasible_links_mean,comm_feasible_edge_ratio_mean,selected_rate_mean_mbps,selected_rate_min_mbps_mean,selected_rate_p10_mbps_mean,selected_chi_mean,selected_chi_min_mean,selected_chi_p10_mean,selected_gamma_comm_mean_db,selected_rate_satisfaction_ratio_mean,selected_chi_ge_min_ratio_mean,D_mean,D_median,D_p10,D_p90,all_targets_satisfied_prob,worst_target_D_mean,worst_target_satisfied_prob,actual_mean_target_P_D,actual_worst_target_P_D,actual_best_target_P_D,P_D_per_kbit,P_D_per_ms,D_per_kbit,D_per_ms
robustness,direct_cancellation,10.0,erasure,3.0,0.0001,proposed_lagrangian,0.0318,0.028536599305156334,0.035422989979024246,0.003443195336933956,0.04202760891590679,0.02212333333333333,5360.64,4.295651721363415,8.376,0.5264,1.0,446.84,0.5827610837056693,2.373860315402263,0.9143135195391588,1.1300082256761566,0.8965013411969259,0.7731976512845004,0.8148538008438578,0.16422328740674091,0.997,0.997,0.08076115086127753,0.0005267164762968956,0.0,0.11429075460100237,0.0,0.042963041442790506,0.0,0.03180000000000001,0.023,0.038,0.005932127507163324,0.0074028347879904165,0.015065580016803502,0.018800674752012813
robustness,direct_cancellation,10.0,erasure,3.0,0.0001,sense_sinr,0.0319,0.02863134567807965,0.03552816680360538,0.003448410562762863,0.04042553191489362,0.02128,5360.64,5.461874905461238,8.376,0.5264,1.0,446.84,0.5852492522024189,2.0156833598522086,0.6998947833872976,0.8690622158463167,0.869892415436267,0.7250881268672646,0.7701277774872003,-1.076571869420518,0.997,0.997,0.08007076560031859,0.000524504967830577,0.0,0.11253929099357442,0.0,0.04203714296728781,0.0,0.031900000000000005,0.016,0.044,0.00595078199617956,0.005840485282462935,0.014936792174128199,0.014659941318000008
robustness,direct_cancellation,10.0,erasure,3.0,0.0001,single_best,0.0486,0.044555994280372054,0.052990692184555564,0.004217348952091755,0.04062,0.04062,6400.0,6.168448658368618,10.0,1.0,1.0,446.84,0.5529864747150975,1.8374886873341911,0.5246088029151496,0.679541903967741,0.8677206878345339,0.7125959798680278,0.7619719692247618,-1.5316816678399257,1.0,1.0,0.06307014920591521,0.0012955606581475016,1.4560132147230932e-05,0.08450586437364699,0.0,0.03504073183435614,0.0,0.0486,0.036,0.061,0.007593749999999999,0.00787880433017227,0.00985471081342425,0.010224637133090039
robustness,direct_cancellation,10.0,erasure,3.0,0.0001,all_neighbor,0.0559,0.05156549661771045,0.060575583265041776,0.004505043323665664,0.04589666666666667,0.04589666666666667,285977.6,688.4524788409291,446.84,1.0,1.0,446.84,0.33419486819407984,0.8131130425204697,0.20776623890619686,0.2357970824216266,0.7124086829540937,0.5097339773264296,0.5419435468189231,-6.446777165530684,1.0,1.0,0.0618546581118004,0.0012147888784066296,1.8366861884909708e-05,0.07317345604875022,0.0,0.030019858805048257,0.0,0.055900000000000005,0.044,0.066,0.0001954698549816489,8.119659921061308e-05,0.00021629196871293557,8.98459371022067e-05
robustness,direct_cancellation,20.0,erasure,3.0,0.0001,proposed_lagrangian,0.3578,0.34846093602185063,0.3672482771268261,0.009393670552487743,0.04464479760934529,0.04382333333333333,22108.16,34.07408221967481,34.544,0.9816,1.0,446.84,0.3876121532739463,1.2133044753401927,0.26202450413168904,0.3384916348019908,0.7895611708804381,0.5631841343192162,0.6234965498199695,-4.252558018066517,1.0,1.0,1.9329091340525006,0.6471641021105208,0.01058898228394359,5.1267002130033745,0.0,1.6269127595700772,0.204,0.3578,0.329,0.377,0.01618406959240389,0.010500649663673164,0.08742967004275799,0.05672666754723079
robustness,direct_cancellation,20.0,erasure,3.0,0.0001,sense_sinr,0.3491,0.33981652349168473,0.3584993714741052,0.00934142399121024,0.04545639771801141,0.04462,22108.16,44.25462094513361,34.544,0.9816,1.0,446.84,0.3899230752284442,0.9609061388515331,0.2392623388638482,0.28606219128467086,0.7503316293145885,0.5438259600046288,0.587220019966233,-5.483154719862206,1.0,1.0,1.7918911621989668,0.6329122978060019,0.010086107027635832,4.593937699008569,0.0,1.4978319081609162,0.174,0.34909999999999997,0.308,0.376,0.015790549733673,0.007888441761433464,0.0810511214953649,0.04049048718371204
robustness,direct_cancellation,20.0,erasure,3.0,0.0001,single_best,0.3515,0.34220084969883957,0.360913202007057,0.00935617615410872,0.040483333333333336,0.040483333333333336,6400.0,5.80830846108264,10.0,1.0,1.0,446.84,0.546781150764527,1.9222106101579017,0.5507793055882676,0.7255105998023916,0.8748461829608561,0.7210849010343803,0.772020130883337,-1.2174773807159458,1.0,1.0,2.1434821609903425,0.5696028428015445,0.010478827154029428,5.920559138512454,0.0,1.7421063711784288,0.172,0.3515,0.339,0.368,0.054921874999999995,0.06051675842547834,0.334919087654741,0.3690372464465856
robustness,direct_cancellation,20.0,erasure,3.0,0.0001,all_neighbor,0.3545,0.34518162178308814,0.36393012584794177,0.00937425203242681,0.046783333333333336,0.046783333333333336,285977.6,688.4524788409291,446.84,1.0,1.0,446.84,0.33419486819407984,0.8131130425204697,0.20776623890619686,0.2357970824216266,0.7124086829540937,0.5097339773264296,0.5419435468189231,-6.446777165530684,1.0,1.0,2.4148288002798464,0.6029821908269996,0.013570864016391883,6.785088979017693,0.0,1.9229287836237892,0.189,0.35450000000000004,0.322,0.377,0.0012396075776564318,0.0005149229771048719,0.008444118701184451,0.0035076187166112396
robustness,direct_cancellation,30.0,erasure,3.0,0.0001,proposed_lagrangian,0.8494,0.8422557803511965,0.8562758717293402,0.00701004568907182,0.04373,0.04373,17173.12,21.44550923875061,26.833,1.0,1.0,446.84,0.4187445888832891,1.5767560650139862,0.38053977783338155,0.49735510728938265,0.8290324456144987,0.6187647694120558,0.681548044467757,-2.7739806771808895,1.0,1.0,10.990568338333091,8.229700015888303,1.9007274462489039,21.206878659307034,0.27,10.636423426642239,0.84,0.8493999999999999,0.828,0.866,0.04946101814929379,0.03960735977605935,0.6399866965544463,0.5124881025661944
robustness,direct_cancellation,30.0,erasure,3.0,0.0001,sense_sinr,0.814,0.8062534404924206,0.8215053996715418,0.007625979589560572,0.04457,0.04457,17173.12,33.758079104578385,26.833,1.0,1.0,446.84,0.42275163678081146,1.0336047251686813,0.2692323998258975,0.3262954733336332,0.7627821445449018,0.5676316868806898,0.611413797193708,-5.11728616404743,1.0,1.0,7.875191777584159,5.440813174892387,1.3527075501555126,15.300307494169033,0.059,7.378051985857872,0.728,0.8140000000000001,0.802,0.828,0.047399657138598,0.02411274638815579,0.4585766463859893,0.2332831721019369
robustness,direct_cancellation,30.0,erasure,3.0,0.0001,single_best,0.8267,0.819156180951079,0.8339929052959483,0.007418362172434634,0.040143333333333336,0.040143333333333336,6400.0,3.9316385997175756,10.0,1.0,1.0,446.84,0.5372317574877192,2.5740542352870572,0.8804270907572546,1.1341540448892649,0.913886284978044,0.7981795868790953,0.838401326373634,0.8568168611449717,1.0,1.0,11.977506269205495,7.399277092420489,1.2337309797208555,26.63732700239192,0.113,11.308473725181438,0.76,0.8267,0.807,0.836,0.129171875,0.21026856335660785,1.8714853545633585,3.0464413158589614
