trial,method,detected,total_targets,detected_fraction,false_alarm,total_false,false_alarm_fraction,selected_observations,remote_reports,local_observations,overhead_bits,overhead_delay_ms,D_mean,D_median,belief_capture_rate,weak_target_index,weak_target_detected,receiver_capacity_max_utilization,receiver_capacity_binding,fusion_capacity_max_utilization,fusion_capacity_binding,report_capacity_utilization,report_capacity_binding,assignment_capacity_max_utilization,assignment_capacity_binding,cpu_capacity_max_utilization,cpu_capacity_binding,selector_score_evaluations,coordination_messages,bid_rounds,coordination_rounds,coordination_converged,coordination_n_tx,detection_runtime_ms,fusion_nodes,selected_links
0,proposed_c2f_adaptive_pd,2,10,0.2,18,300,0.06,45,25,20,16000.0,26.666666666666668,1.8658664026200946,0.9151873255784042,1.0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59705.0,59705.0,0.0,0.0,0.0,0.0,0.0,"5,5,5,5,5,5,5,5,5,5","0:6-5,7-5,1-5,8-5,2-5,13-5;1:0-13,0-2,0-9,0-6,0-5,0-7;2:6-7;3:13-2,2-13,13-5,2-5,10-5,1-5;4:9-12;5:4-5,3-5,6-3,6-5,4-3,4-6;6:11-5,11-9,11-3,14-5,9-5,12-5;7:2-7;8:8-9,11-9,1-9,8-3,8-5,11-5;9:8-13,13-9,1-13,0-13,9-13,13-2"
1,proposed_c2f_adaptive_pd,5,10,0.5,14,300,0.04666666666666667,55,29,26,18560.0,30.933333333333334,17.48672613391862,5.5521225744248515,1.0,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80345.0,80345.0,0.0,0.0,0.0,0.0,0.0,"11,11,11,11,11,11,11,11,11,11","0:5-2,12-2,6-2,1-2,2-5,2-6;1:14-4,3-14,3-4,4-11,14-11,3-11;2:5-2,2-5,12-2,5-11,2-11,12-11;3:9-14,10-14,9-11,10-11,14-11,3-11;4:10-14,10-4,10-11,13-11,10-2,9-11;5:5-2,7-2,2-7,13-2,1-2,5-11;6:14-11,0-11,3-11,11-14,4-11,8-11;7:0-11,11-0,1-11,6-11,8-11,3-11;8:13-7;9:13-2,7-2,5-2,2-7,13-11,7-11"
2,proposed_c2f_adaptive_pd,6,10,0.6,21,300,0.07,60,37,23,23680.0,39.46666666666667,44.82837383900274,3.9224793147472052,0.9833333333333333,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82657.0,82657.0,0.0,0.0,0.0,0.0,0.0,"3,3,3,3,3,3,3,3,3,3","0:8-10,8-3,12-10,12-3,9-3,10-3;1:14-10,8-10,9-10,12-10,10-3,5-10;2:3-10,10-3,8-10,11-10,14-10,9-10;3:12-8,8-12,9-12,11-12,12-3,12-9;4:7-6,11-6,4-6,6-4,6-8,6-3;5:6-3,7-3,7-6,4-3,11-3,7-10;6:0-3,3-0,13-0,13-3,2-3,1-3;7:3-10,8-10,10-3,9-10,12-10,5-10;8:2-3,13-3,0-3,8-3,6-3,11-3;9:6-8,7-12,12-8,11-8,9-12,2-12"
3,proposed_c2f_adaptive_pd,0,10,0.0,22,300,0.07333333333333333,55,32,23,20480.0,34.13333333333333,0.2988558827607714,0.12369697294275048,0.8909090909090909,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59963.0,59963.0,0.0,0.0,0.0,0.0,0.0,"0,0,0,0,0,0,0,0,0,0","0:11-4,11-13,11-12,11-2,11-0,4-13;1:2-4,4-0,12-0,11-0,2-0,13-0;2:12-5;3:6-2,6-12,6-0,2-12,6-4,6-5;4:14-0,1-0,14-1,0-14,1-14,9-14;5:11-13,8-13,10-13,13-0,11-0,8-0;6:12-0,2-0,4-0,7-0,13-0,11-0;7:7-5,7-2,7-4,7-0,2-0,4-0;8:3-1,8-1,9-1,3-14,3-0,10-1;9:7-5,4-5,5-4,6-5,5-12,5-0"
4,proposed_c2f_adaptive_pd,3,10,0.3,11,300,0.03666666666666667,40,20,20,12800.0,21.333333333333336,6.929094089077514,0.21991268700019467,1.0,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57733.0,57733.0,0.0,0.0,0.0,0.0,0.0,"9,9,9,9,9,9,9,9,9,9","0:8-12;1:2-7,7-2,2-9,7-9,9-7,9-2;2:7-9,9-7,2-7,7-2,2-9,13-9;3:7-9,9-7,2-9,13-9,4-9,11-9;4:11-9;5:2-7;6:6-7,1-7,6-13,12-7,1-13,13-9;7:2-7,7-2,2-9,7-9,13-9,6-9;8:1-14;9:8-9,13-9,11-9,12-9,8-11,13-11"
5,proposed_c2f_adaptive_pd,2,10,0.2,16,300,0.05333333333333334,50,29,21,18560.0,30.933333333333334,3.105953589733454,1.0489858006754282,1.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77562.0,77562.0,0.0,0.0,0.0,0.0,0.0,"11,11,11,11,11,11,11,11,11,11","0:7-4;1:4-10,4-14,4-11,14-11,8-11,10-11;2:9-13,13-11,13-9,13-7,9-11,9-10;3:13-7,11-7,9-11,7-11,9-7,13-11;4:6-4;5:9-13,13-11,13-7,9-11,13-9,11-13;6:2-1,2-6,2-11,2-7,0-6,0-1;7:4-10,4-14,4-11,14-10,14-11,10-11;8:8-10,4-10,8-4,8-11,4-11,8-14;9:9-13,13-9,9-11,13-11,4-11,14-11"
6,proposed_c2f_adaptive_pd,3,10,0.3,12,300,0.04,45,28,17,17920.0,29.866666666666667,22.7447116821265,0.4692038097611747,1.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55052.0,55052.0,0.0,0.0,0.0,0.0,0.0,"9,9,9,9,9,9,9,9,9,9","0:14-3,14-7,14-4,14-9,14-1,2-9;1:0-1,0-7,0-11,7-1,0-9,7-11;2:4-7,7-4,8-7,7-9,4-9,8-9;3:12-6,7-9,1-9,3-9,5-9,4-9;4:9-6;5:8-4,3-4,8-3,5-9,8-9,4-9;6:8-6;7:8-3,8-4,5-3,5-4,8-7,5-7;8:8-6;9:8-4,4-9,8-9,3-4,5-9,8-7"
7,proposed_c2f_adaptive_pd,4,10,0.4,11,300,0.03666666666666667,44,24,20,15360.0,25.6,1.1667297790286697,0.06260228221116458,1.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60987.0,60987.0,0.0,0.0,0.0,0.0,0.0,"6,6,6,6,6,6,6,6,6,6","0:4-8,4-6,3-6,12-6,11-6,2-6;1:4-9;2:14-8,12-8,14-6,12-14,12-6,8-6;3:4-8,4-14,4-6,4-12,4-7,4-10;4:3-14,3-8,12-14,14-8,3-12,14-6;5:3-12,3-14,3-6,12-6,14-6;6:4-9;7:8-9;8:2-8,8-6,6-8,2-6,3-8,3-6;9:4-8,4-12,4-6,3-6,2-6,14-6"
8,proposed_c2f_adaptive_pd,5,10,0.5,15,300,0.05,56,37,19,23680.0,39.46666666666667,16.301146058942805,2.106416833124527,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82639.0,82639.0,0.0,0.0,0.0,0.0,0.0,"6,6,6,6,6,6,6,6,6,6","0:11-3,4-3,12-3,3-6,11-6,13-3;1:1-3,9-1,3-1,1-6,9-6,3-6;2:11-3,1-3,3-1,8-3,3-7,2-3;3:14-0,0-6,14-6,6-0,0-14,6-14;4:13-3,12-3,3-13,3-6,4-3,3-12;5:4-12,4-6,4-10,4-8,11-6,12-3;6:14-0,0-14,14-6,0-6,5-6,5-0;7:13-6,12-6;8:9-7,2-7,9-6,1-7,2-6,3-7;9:13-3,3-13,13-6,12-3,13-7,3-6"
9,proposed_c2f_adaptive_pd,6,10,0.6,15,300,0.05,53,37,16,23680.0,39.46666666666667,26.12375903801681,5.100229642949113,0.9433962264150944,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68122.0,68122.0,0.0,0.0,0.0,0.0,0.0,"3,3,3,3,3,3,3,3,3,3","0:14-0,14-7,7-14,14-11,14-3,5-14;1:6-13,13-3,13-1,6-3,4-3,1-3;2:14-0,14-7,7-14,14-11,14-3,7-11;3:1-9,9-1,3-9,9-3,13-9,11-9;4:10-0,10-3,2-3,8-3,0-3,5-3;5:3-9,9-3,1-3,11-3;6:10-0,5-0,10-8,5-8,10-2,8-0;7:6-13;8:5-0,14-0,10-0,7-0,2-0,0-3;9:5-0,10-0,8-0,5-8,2-0,10-8"
10,proposed_c2f_adaptive_pd,4,10,0.4,17,300,0.056666666666666664,35,15,20,9600.0,16.0,2.4455353257137777,0.42944252967105967,1.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53384.0,53384.0,0.0,0.0,0.0,0.0,0.0,"7,7,7,7,7,7,7,7,7,7","0:13-6,0-6,1-6,6-7,13-7,0-7;1:12-7;2:3-9;3:4-9;4:8-7,1-8,5-8,13-7,8-6,5-7;5:1-8,1-7,8-7,0-7,13-7,5-7;6:8-7,13-7,1-7,6-7,12-7,11-7;7:9-10;8:1-8,0-8,5-8,8-7,1-7,1-13;9:3-4"
