method,P_D,P_D_ci95_low,P_D_ci95_high,P_D_ci95_half_width,P_D_cluster_ci95_low,P_D_cluster_ci95_high,P_D_cluster_ci95_half_width,P_D_weak,P_D_weak_cluster_ci95_low,P_D_weak_cluster_ci95_high,P_FA,P_FA_ci95_low,P_FA_ci95_high,P_FA_ci95_half_width,P_FA_cluster_ci95_low,P_FA_cluster_ci95_high,P_FA_cluster_ci95_half_width,P_FA_overall,P_FA_overall_ci95_low,P_FA_overall_ci95_high,P_FA_overall_ci95_half_width,B_mean_bits,B_std_bits,T_mean_ms,T_std_ms,selected_links_mean,selected_links_std,selected_observations_mean,selected_observations_std,active_target_ratio_mean,feasible_target_ratio_mean,feasible_links_mean,comm_feasible_edge_ratio_mean,selected_rate_mean_mbps,selected_rate_min_mbps_mean,selected_rate_p10_mbps_mean,selected_chi_mean,selected_chi_min_mean,selected_chi_p10_mean,selected_gamma_comm_mean_db,selected_rate_satisfaction_ratio_mean,selected_chi_ge_min_ratio_mean,D_mean,D_median,D_p10,D_p90,fine_eval_full_mean,fine_eval_c2f_mean,belief_capture_rate_mean,receiver_capacity_max_utilization_mean,receiver_capacity_binding_rate,fusion_capacity_max_utilization_mean,fusion_capacity_binding_rate,report_capacity_utilization_mean,report_capacity_binding_rate,assignment_capacity_max_utilization_mean,assignment_capacity_binding_rate,selector_score_evaluations_mean,coordination_messages_mean,bid_rounds_mean,detection_runtime_mean_ms,detection_runtime_p90_ms,all_targets_satisfied_prob,worst_target_D_mean,worst_target_satisfied_prob,actual_mean_target_P_D,actual_worst_target_P_D,actual_best_target_P_D,paired_proposed_delta_P_D,paired_proposed_delta_ci95_low,paired_proposed_delta_ci95_high,paired_reference_method,paired_reference_delta_P_D,paired_reference_delta_ci95_low,paired_reference_delta_ci95_high,P_D_per_kbit,P_D_per_ms,D_per_kbit,D_per_ms
proposed_c2f_adaptive_pd,0.952,0.9369335997915913,0.9636068838863117,0.013336642047360181,0.937,0.9670000000000001,0.015000000000000013,0.8,0.72,0.88,0.0495,0.04710259755237497,0.052012763728561805,0.0024550830880934182,0.04713333333333334,0.05186666666666667,0.0023666666666666662,0.0495,0.04710259755237497,0.052012763728561805,0.0024550830880934182,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,1.0,859.46,0.5314911618169282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11919.23621577501,223.6886147100019,18.29534043121628,7712.898996240082,859.46,55.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0,1.0,1.0,1148.26,1148.26,0.0,0.0,0.0,0.6,1786.6393016492887,0.89,0.9520000000000002,0.9,0.99,,,,,,,,952000000000.0,952000000000.0,1.191923621577501e+16,1.191923621577501e+16
