trial,method,detected,total_targets,detected_fraction,false_alarm,total_false,false_alarm_fraction,selected_observations,remote_reports,local_observations,overhead_bits,overhead_delay_ms,D_mean,D_median,belief_capture_rate,weak_target_index,weak_target_detected,receiver_capacity_max_utilization,receiver_capacity_binding,fusion_capacity_max_utilization,fusion_capacity_binding,report_capacity_utilization,report_capacity_binding,assignment_capacity_max_utilization,assignment_capacity_binding,selector_score_evaluations,coordination_messages,bid_rounds,detection_runtime_ms,fusion_nodes,selected_links
0,proposed_c2f_adaptive_pd,9,10,0.9,9,300,0.03,11,8,3,5120.0,8.533333333333335,1036.1437625914589,146.49338265293613,1.0,6,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9964.0,9964.0,0.0,0.0,"2,0,4,10,12,6,11,7,9,13","0:1-6;1:0-2;2:2-10;3:0-8;4:0-1;5:1-6;6:9-11,14-9;7:6-7;8:0-8;9:0-2"
1,proposed_c2f_adaptive_pd,10,10,1.0,19,300,0.06333333333333334,10,4,6,2560.0,4.266666666666667,352.42148130482497,207.42527326022056,1.0,7,1,1.0,1.0,0.5,0.0,0.5,0.0,1.0,1.0,12777.0,12777.0,0.0,0.0,"5,3,1,9,10,2,0,11,7,13",0:1-5;1:0-3;2:0-1;3:0-9;4:2-13;5:1-2;6:14-11;7:11-0;8:2-7;9:2-3
2,proposed_c2f_adaptive_pd,9,10,0.9,14,300,0.04666666666666667,12,8,4,5120.0,8.533333333333335,590.5416764400773,117.66517116208951,1.0,8,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9683.0,9683.0,0.0,0.0,"11,3,8,4,7,6,0,14,10,5","0:2-8;1:8-10;2:10-8;3:4-9;4:0-6;5:4-6;6:0-1;7:10-14,10-5;8:8-10,8-3;9:12-14"
3,proposed_c2f_adaptive_pd,7,10,0.7,14,300,0.04666666666666667,11,4,7,2560.0,4.266666666666667,402.908374314149,183.9999101930448,1.0,2,0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,7842.0,7842.0,0.0,0.0,"11,10,0,6,12,1,3,4,8,5","0:2-10;1:1-10;2:6-0,0-12;3:2-6;4:0-12;5:1-3;6:0-1;7:2-4;8:3-8;9:2-5"
4,proposed_c2f_adaptive_pd,10,10,1.0,15,300,0.05,10,7,3,4480.0,7.466666666666669,791.5339162553154,121.16757730416637,1.0,8,1,1.0,1.0,0.5,0.0,0.875,0.0,1.0,1.0,8621.0,8621.0,0.0,0.0,"5,2,7,9,3,13,12,1,6,0",0:0-5;1:2-7;2:1-7;3:3-9;4:0-4;5:1-6;6:0-6;7:1-2;8:6-1;9:0-10
5,proposed_c2f_adaptive_pd,10,10,1.0,9,300,0.03,10,8,2,5120.0,8.533333333333335,276.84439638413613,100.94366503796212,1.0,4,1,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,8350.0,8350.0,0.0,0.0,"14,8,9,13,7,11,6,10,5,4",0:6-7;1:1-4;2:1-13;3:11-9;4:7-6;5:9-13;6:14-6;7:4-10;8:4-3;9:4-10
6,proposed_c2f_adaptive_pd,10,10,1.0,15,300,0.05,11,6,5,3840.0,6.400000000000001,961.4390097255879,303.6647643326294,1.0,9,1,1.0,1.0,1.0,1.0,0.75,0.0,1.0,1.0,8202.0,8202.0,0.0,0.0,"2,1,8,6,11,3,5,7,9,4","0:0-2;1:0-1;2:0-4;3:0-6;4:1-9;5:3-4;6:3-5;7:3-7;8:3-7;9:4-8,4-9"
7,proposed_c2f_adaptive_pd,9,10,0.9,17,300,0.056666666666666664,10,8,2,5120.0,8.533333333333335,347.7136138366177,147.32839998482092,1.0,6,1,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,8532.0,8532.0,0.0,0.0,"14,3,7,8,12,10,4,0,6,2",0:4-3;1:3-4;2:6-0;3:2-12;4:3-2;5:2-1;6:3-4;7:0-6;8:1-8;9:4-2
8,proposed_c2f_adaptive_pd,9,10,0.9,22,300,0.07333333333333333,11,5,6,3200.0,5.333333333333334,339.9505876092784,122.91100034002744,1.0,0,0,1.0,1.0,1.0,1.0,0.625,0.0,1.0,1.0,11060.0,11060.0,0.0,0.0,"11,13,1,0,2,4,14,3,9,5","0:3-11,2-13;1:0-1;2:2-3;3:0-1;4:3-2;5:0-4;6:0-6;7:0-3;8:1-9;9:0-5"
9,proposed_c2f_adaptive_pd,9,10,0.9,9,270,0.03333333333333333,10,6,4,3840.0,6.400000000000001,796.9904064585005,188.9988698919889,0.9,3,1,1.0,1.0,0.5,0.0,0.75,0.0,1.0,1.0,9088.0,9088.0,0.0,0.0,"7,6,4,1,5,3,2,13,0,8",0:7-14;1:0-6;2:0-6;3:1-3;4:0-5;5:3-11;6:0-2;7:1-13;8:0-2;9:0-10
10,proposed_c2f_adaptive_pd,10,10,1.0,14,300,0.04666666666666667,10,8,2,5120.0,8.533333333333335,33028.76803769578,105.56849181581308,1.0,2,1,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,6682.0,6682.0,0.0,0.0,"6,13,14,3,1,4,7,12,0,5",0:0-1;1:7-0;2:7-14;3:1-4;4:0-1;5:0-5;6:7-11;7:2-7;8:0-6;9:3-4
11,proposed_c2f_adaptive_pd,10,10,1.0,14,300,0.04666666666666667,10,6,4,3840.0,6.400000000000001,295.8885659236519,124.82939086172979,1.0,7,1,1.0,1.0,0.5,0.0,0.75,0.0,1.0,1.0,10402.0,10402.0,0.0,0.0,"0,11,8,3,7,1,10,2,14,4",0:0-6;1:0-7;2:1-4;3:0-3;4:1-2;5:0-2;6:1-10;7:2-8;8:1-14;9:1-4
12,proposed_c2f_adaptive_pd,10,10,1.0,12,300,0.04,11,7,4,4480.0,7.466666666666669,29103.478227345546,263.18420870308,1.0,2,1,1.0,1.0,1.0,1.0,0.875,0.0,1.0,1.0,10675.0,10675.0,0.0,0.0,"11,4,3,1,8,6,0,5,12,10","0:3-8;1:0-7;2:13-7,7-3;3:0-1;4:3-8;5:2-9;6:0-1;7:3-5;8:0-10;9:10-5"
13,proposed_c2f_adaptive_pd,9,10,0.9,27,300,0.09,11,8,3,5120.0,8.533333333333335,172.09184880027712,66.9915369747506,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8868.0,8868.0,0.0,0.0,"2,4,9,10,0,6,7,3,5,8","0:1-2,2-1;1:2-3;2:0-9;3:0-8;4:0-1;5:0-5;6:7-14;7:2-4;8:5-14;9:10-8"
14,proposed_c2f_adaptive_pd,10,10,1.0,8,300,0.02666666666666667,10,8,2,5120.0,8.533333333333335,9693.460206537917,275.51950627199653,1.0,5,1,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,7384.0,7384.0,0.0,0.0,"12,7,4,10,8,2,6,5,0,9",0:2-4;1:0-4;2:0-12;3:4-9;4:0-8;5:0-12;6:0-9;7:2-5;8:0-2;9:2-10
15,proposed_c2f_adaptive_pd,10,10,1.0,15,300,0.05,10,6,4,3840.0,6.400000000000001,480.1557086448694,102.60242111298507,1.0,7,1,1.0,1.0,0.5,0.0,0.75,0.0,1.0,1.0,9611.0,9611.0,0.0,0.0,"8,4,0,14,9,1,11,7,6,10",0:1-4;1:1-8;2:0-2;3:1-4;4:10-0;5:0-1;6:0-11;7:2-7;8:0-1;9:0-10
16,proposed_c2f_adaptive_pd,10,10,1.0,14,300,0.04666666666666667,11,5,6,3200.0,5.333333333333334,853.2318279842777,147.40517574097657,1.0,1,1,1.0,1.0,1.0,1.0,0.625,0.0,1.0,1.0,7633.0,7633.0,0.0,0.0,"6,2,14,9,11,7,3,12,4,0","0:2-14;1:6-2,2-6;2:2-14;3:0-6;4:0-2;5:1-7;6:2-3;7:0-12;8:2-4;9:0-9"
17,proposed_c2f_adaptive_pd,10,10,1.0,12,300,0.04,10,2,8,1280.0,2.1333333333333333,365.6161716166304,97.105505111686,1.0,9,1,1.0,1.0,0.5,0.0,0.25,0.0,1.0,1.0,10100.0,10100.0,0.0,0.0,"1,3,5,4,12,7,6,10,0,11",0:0-1;1:1-3;2:1-5;3:3-4;4:0-7;5:6-7;6:0-6;7:0-1;8:6-0;9:5-11
18,proposed_c2f_adaptive_pd,10,10,1.0,11,300,0.03666666666666667,12,7,5,4480.0,7.466666666666669,402.10541838617644,103.01842418665288,1.0,4,1,1.0,1.0,1.0,1.0,0.875,0.0,1.0,1.0,11100.0,11100.0,0.0,0.0,"8,0,3,14,6,4,1,2,9,10","0:8-9;1:0-6;2:0-2;3:2-14;4:1-6,6-1;5:0-3;6:2-1;7:2-3;8:8-9,9-8;9:2-10"
