scene,receiver,target,plain_predicted_risk,plain_truth_survival,plain_ls_ncp,plain_ls_stat_h0,plain_ls_stat_h1,plain_ls_truth_survival,plain_ls_kappa_db,targeted_tpuic_full_ncp,targeted_tpuic_full_stat_h0,targeted_tpuic_full_stat_h1,targeted_tpuic_full_truth_survival,targeted_tpuic_full_kappa_db,tp_uic_full_ncp,tp_uic_full_stat_h0,tp_uic_full_stat_h1,tp_uic_full_truth_survival,tp_uic_full_kappa_db,delta_ncp_targeted_plain
2,4,2,0.9492784893205259,0.9854376798021761,0.25649010411651146,9.359006233888532,10.163500052900332,0.9854376798021761,35.509815915278516,0.2569018899247818,9.364700201432683,10.165692174137689,0.9897186160025728,35.50958278647366,0.25649012049368386,9.359004302577087,10.163497163807811,0.9854380482739575,35.509804299767154,0.0004117858082703374
2,5,0,0.9994483160091523,0.9998603406613796,0.22633298901214374,6.524373699002052,3.683060421318115,0.9998603406613796,28.24631393020291,0.2263361329477913,6.524490372246326,3.6830122258179134,0.9998826506579067,28.246313048312256,0.2263361329477913,6.524490372246326,3.6830122258179134,0.9998826506579067,28.246313048312256,3.1439356475704283e-06
2,5,1,0.9990257642656197,0.9997163057313121,1.9829719301613449,6.767565666486507,9.409093810513617,0.9997163057313121,28.24631393020291,1.9832260023397674,6.767644913050127,9.408868232029874,1.0000051009894566,28.246322068784174,1.9829722793344127,6.767566765708061,9.409109486772145,0.9997166954571237,28.246313048312256,0.0002540721784225486
2,5,2,0.9985673579311835,0.9990853639177268,0.3135803185323709,4.700081867677664,6.34281885349012,0.9990853639177268,28.24631393020291,0.3136078457453675,4.700107275195111,6.342714946445723,0.9992245073557503,28.246303430975704,0.31358032198763924,4.700082216868058,6.342817661375639,0.9990853695205335,28.246313048312256,2.7527212996592e-05
3,0,0,0.9975107741452819,0.9988501848112962,0.2677179730829372,5.833073574529498,8.906502554361628,0.9988501848112962,28.17619362898295,0.26777578460479945,5.831384841031129,8.901661432009249,0.9991637448737678,28.176210426680548,0.26777578460479945,5.831384841031129,8.901661432009249,0.9991637448737678,28.176210426680548,5.781152186223881e-05
3,0,1,0.999923605489363,0.9999641296316027,0.49185351672912164,6.16919676350917,6.358661090345187,0.9999641296316027,28.17619362898295,0.4918601371231932,6.168654807512838,6.359257056766001,0.9999714377732287,28.176191605042963,0.4918537155593205,6.169203730347736,6.358998661295116,0.9999657348747971,28.176210426680548,6.620394071565894e-06
3,0,2,0.9797696480217037,0.9608745207895022,3.6968818258357112,7.149741724700457,6.891297301727485,0.9608745207895022,28.17619362898295,3.7112558461794025,7.17216222419245,6.947503789571694,0.965244567501585,28.170305176100907,3.696883615489067,7.149759370180272,6.891344479115143,0.9608748253680666,28.176210426680548,0.014374020343691285
3,1,0,0.9987604181723471,0.9992448010825697,0.25629413299798814,8.450156901867109,5.38045725558239,0.9992448010825697,28.702493863781385,0.25631286721157653,8.45004469827671,5.380580653005856,0.9993527393582469,28.702495163008138,0.25631286721157653,8.45004469827671,5.380580653005856,0.9993527393582469,28.702495163008138,1.8734213588389448e-05
3,1,1,0.9988848724511437,0.9989631356892055,0.5951197042041947,5.305482289483361,4.986013981692366,0.9989631356892055,28.702493863781385,0.5951731502489459,5.30555128098117,4.986290719920958,0.9990924147162836,28.70249898088909,0.5951200185995205,5.30541879676104,4.98596446937692,0.9989665613044385,28.702495163008138,5.344604475121528e-05
3,1,2,0.9914522590278683,0.9956921571702521,1.1768938691060056,8.041683380157043,4.958045097435978,0.9956921571702521,28.702493863781385,1.1776693204312672,8.046807328093925,4.958783009974491,0.9967774204486645,28.702349159794167,1.1768941046787864,8.04170061086331,4.9580010929401945,0.9956926831785706,28.702495163008138,0.000775451325261578
3,2,0,0.9966240164727265,0.9990918070223352,0.31113233838167226,12.873126855669037,9.49151988166843,0.9990918070223352,37.99189756336195,0.3111875032612954,12.874960215860762,9.492407770139797,0.9992825153693398,37.991951266029524,0.3111875032612954,12.874960215860762,9.492407770139797,0.9992825153693398,37.991951266029524,5.516487962314853e-05
3,2,1,0.999832875526056,0.999915767771389,0.5325088996316624,3.5548605876192156,7.136507316300067,0.999915767771389,37.99189756336195,0.5325172317863652,3.554858959842987,7.13686974343678,0.9999336121238461,37.99189053983673,0.5325092618575116,3.5548240330861565,7.136513060052594,0.9999184913094302,37.991951266029524,8.332154702861416e-06
3,2,2,0.9441076569913109,0.9928874060255659,1.3091349925904852,6.87927138923013,9.487654121080965,0.9928874060255659,37.99189756336195,1.3153831907624698,6.886655534691725,9.49485227299709,0.9976450292332704,37.990486296856204,1.3091350973135967,6.879293147967978,9.487645063874782,0.9928875579357647,37.991951266029524,0.006248198171984631
3,3,0,0.9962767276609824,0.9981812232753534,0.17418265253148235,8.910499430250383,5.187332913237276,0.9981812232753534,30.646354189163446,0.17420630040424162,8.91071860330434,5.188150242902061,0.9984774068411212,30.646346966348283,0.17420630040424162,8.91071860330434,5.188150242902061,0.9984774068411212,30.646346966348283,2.3647872759269273e-05
3,3,1,0.9997744462195539,0.9996738956968129,0.28287778813530595,10.253890693732107,6.883100702400098,0.9996738956968129,30.646354189163446,0.2828867501882108,10.254077128958754,6.882982635964476,0.9996821329976202,30.646349652989695,0.28287785277314803,10.253864554715806,6.883091890120895,0.9996751198337076,30.646346966348283,8.962052904848417e-06
3,3,2,0.7039633053023606,0.9082221575593841,0.8234745349683033,9.776445752147122,7.259320497728686,0.9082221575593841,30.646354189163446,0.8343601632456896,9.808457411892975,7.503013529069989,0.9653926848144967,30.6433225421775,0.8234749463564198,9.77645503178741,7.259327439903689,0.9082221835708141,30.646346966348283,0.010885628277386372
3,4,0,0.9996397235375111,0.9997915457714582,0.14244387164878358,8.477671829507003,6.701560599133445,0.9997915457714582,22.874185619889413,0.1424445512247408,8.47766566712072,6.701561449065931,0.9997938557723398,22.874185450880336,0.1424445512247408,8.47766566712072,6.701561449065931,0.9997938557723398,22.874185450880336,6.795759572297833e-07
3,4,1,0.9928377765925172,0.992030440184944,0.29592428221738154,6.22906778406789,6.284759848233044,0.992030440184944,22.874185619889413,0.29613991659368183,6.230275830432281,6.287381969225352,0.9936010179231917,22.874166792786315,0.2959242867197624,6.2290672515642695,6.284763051332072,0.9920304717637701,22.874185450880336,0.0002156343763002888
3,4,2,0.9989646985346528,0.999545930720328,0.7453100327949245,12.337423167845438,9.520389593435034,0.999545930720328,22.874185619889413,0.7453782635847148,12.338947541063936,9.5208238660094,0.9996162315305533,22.874185703087782,0.74531003408123,12.337423438054836,9.520389144977369,0.9995459317128208,22.874185450880336,6.823078979034669e-05
3,5,0,0.9992304130501858,0.9996372696475213,0.33188342971079027,6.739770065183267,8.341562861314348,0.9996372696475213,40.47504087737573,0.33190431110987745,6.739573859303794,8.342449579651213,0.9996815817794332,40.47499842480188,0.331883427822003,6.739769690034736,8.341580988386564,0.9996372704892015,40.47511194191995,2.088139908718034e-05
3,5,1,0.9999629438880389,0.9999785198550905,0.24894567790469224,8.491489085264762,8.025762737788067,0.9999785198550905,40.47504087737573,0.24894642043084447,8.491462482041968,8.025447051034472,0.9999827495194645,40.47511194191995,0.24894642043084447,8.491462482041968,8.025447051034472,0.9999827495194645,40.47511194191995,7.425261522309157e-07
3,5,2,0.5573341957030318,0.8003844738120336,0.5858286036841354,3.4718955080765252,5.777914540038823,0.8003844738120336,40.47504087737573,0.5901430621585254,3.524699855478936,5.798785049726531,0.8276833894279811,40.44744962284814,0.5858287213500171,3.4718913722895626,5.77791113781222,0.8003844743229551,40.47511194191995,0.004314458474390048
