method,P_D,P_FA,P_FA_overall,B_mean_bits,T_mean_ms,selected_links_mean,active_target_ratio_mean,feasible_target_ratio_mean,feasible_links_mean,comm_feasible_edge_ratio_mean,selected_rate_mean_mbps,selected_rate_min_mbps_mean,selected_rate_p10_mbps_mean,selected_chi_mean,selected_chi_min_mean,selected_chi_p10_mean,selected_gamma_comm_mean_db,selected_rate_satisfaction_ratio_mean,selected_chi_ge_min_ratio_mean,D_mean,D_median,D_p10,D_p90,all_targets_satisfied_prob,worst_target_D_mean,worst_target_satisfied_prob,actual_mean_target_P_D,actual_worst_target_P_D,actual_best_target_P_D,paired_proposed_delta_P_D,paired_proposed_delta_ci95_low,paired_proposed_delta_ci95_high,P_D_per_kbit,P_D_per_ms,D_per_kbit,D_per_ms
proposed_lagrangian,0.8433333333333334,0.04753914988814318,0.04722222222222222,10304.0,17.173333333333336,16.1,0.9966666666666666,1.0,690.3333333333334,0.5347721414975862,2.908662383005131,2.283385404048942,2.3626799375381835,0.9801765638669534,0.8914209675134697,0.9446728684047828,0.5822977836458764,1.0,1.0,2181.8852854630723,69.14884127705209,1.6042839288476092,1398.2619007919625,0.5666666666666667,216.66138590798576,0.8,0.8433333333333334,0.7,0.9333333333333333,0.0,0.0,0.0,0.0818452380952381,0.049107142857142856,211.75128935006524,127.05077361003913
global_topk_deflection,0.44333333333333336,0.04835680751173709,0.02288888888888889,10304.0,17.173333333333336,16.1,0.47333333333333333,1.0,690.3333333333334,0.5347721414975862,2.973224950151098,2.313506306191234,2.3952130364091437,0.9788666146996774,0.8863860061414489,0.9385175669966787,0.8371896349386466,1.0,1.0,213172.8401894989,0.0,0.0,53227.79237254082,0.0,6116.791496900288,0.2,0.44333333333333336,0.2,0.6,0.4000000000000001,0.3342176350362054,0.46578236496379477,0.04302536231884058,0.025815217391304345,20688.35793764547,12413.01476258728
cost_aware_greedy,0.8533333333333334,0.05201342281879195,0.051666666666666666,10304.0,17.173333333333336,16.1,0.9966666666666666,1.0,690.3333333333334,0.5347721414975862,2.908662383005131,2.283385404048942,2.3626799375381835,0.9801765638669534,0.8914209675134697,0.9446728684047828,0.5822977836458764,1.0,1.0,2181.8852854630723,69.14884127705209,1.6042839288476092,1398.2619007919625,0.5666666666666667,216.66138590798576,0.8,0.8533333333333333,0.7666666666666667,0.9666666666666667,-0.010000000000000002,-0.046818461136497416,0.026818461136497412,0.08281573498964803,0.049689440993788817,211.75128935006524,127.05077361003913
exact_marginal_greedy,0.8666666666666667,0.049217002237136466,0.04888888888888889,10304.0,17.173333333333336,16.1,0.9966666666666666,1.0,690.3333333333334,0.5347721414975862,2.908662383005131,2.283385404048942,2.3626799375381835,0.9801765638669534,0.8914209675134697,0.9446728684047828,0.5822977836458764,1.0,1.0,2181.8852854630723,69.14884127705209,1.6042839288476092,1398.2619007919625,0.5666666666666667,216.66138590798576,0.8,0.8666666666666668,0.7666666666666667,0.9333333333333333,-0.02333333333333333,-0.05257646528399014,0.005909798617323474,0.08410973084886128,0.05046583850931677,211.75128935006524,127.05077361003913
sense_sinr,0.83,0.048383500557413604,0.04822222222222222,10304.0,17.173333333333336,16.1,0.9966666666666666,1.0,690.3333333333334,0.5347721414975862,2.890272739497732,2.24074827354092,2.3298778020637,0.9628771497330886,0.8103598361497198,0.8928743163519063,0.45765821651942346,1.0,1.0,87414.50242892961,191.99132567360363,1.6123317108626987,21745.52378790227,0.5333333333333333,2022.214985875033,0.8,0.8300000000000001,0.7666666666666667,0.9333333333333333,0.013333333333333334,-0.032448250409059035,0.059114917075725706,0.08055124223602483,0.0483307453416149,8483.550313366615,5090.130188019969
all_neighbor,0.9066666666666666,0.04788888888888889,0.04788888888888889,441813.3333333333,736.3555555555537,690.3333333333334,1.0,1.0,690.3333333333334,0.5347721414975862,2.8923254015339155,2.227489540934032,2.315461998669238,0.9668010579328767,0.7991405620984913,0.8996074403848103,0.4850865628708684,1.0,1.0,2111649.8438358805,1148.303254831178,5.598984096737824,80292.96641939248,0.7666666666666667,10552.032216616895,0.8666666666666667,0.9066666666666668,0.8666666666666667,0.9666666666666667,-0.06333333333333334,-0.10031135517897644,-0.02635531148769024,0.002052148720424915,0.0012312892322549525,4779.506829058759,2867.7040974352626
