method,P_D,P_D_ci95_low,P_D_ci95_high,P_D_ci95_half_width,P_D_cluster_ci95_low,P_D_cluster_ci95_high,P_D_cluster_ci95_half_width,P_D_weak,P_D_weak_cluster_ci95_low,P_D_weak_cluster_ci95_high,P_FA,P_FA_ci95_low,P_FA_ci95_high,P_FA_ci95_half_width,P_FA_cluster_ci95_low,P_FA_cluster_ci95_high,P_FA_cluster_ci95_half_width,P_FA_overall,P_FA_overall_ci95_low,P_FA_overall_ci95_high,P_FA_overall_ci95_half_width,B_mean_bits,B_std_bits,T_mean_ms,T_std_ms,selected_links_mean,selected_links_std,selected_observations_mean,selected_observations_std,active_target_ratio_mean,feasible_target_ratio_mean,feasible_links_mean,comm_feasible_edge_ratio_mean,selected_rate_mean_mbps,selected_rate_min_mbps_mean,selected_rate_p10_mbps_mean,selected_chi_mean,selected_chi_min_mean,selected_chi_p10_mean,selected_gamma_comm_mean_db,selected_rate_satisfaction_ratio_mean,selected_chi_ge_min_ratio_mean,D_mean,D_median,D_p10,D_p90,fine_eval_full_mean,fine_eval_c2f_mean,belief_capture_rate_mean,receiver_capacity_max_utilization_mean,receiver_capacity_binding_rate,fusion_capacity_max_utilization_mean,fusion_capacity_binding_rate,report_capacity_utilization_mean,report_capacity_binding_rate,assignment_capacity_max_utilization_mean,assignment_capacity_binding_rate,cpu_capacity_max_utilization_mean,cpu_capacity_binding_rate,selector_score_evaluations_mean,coordination_messages_mean,bid_rounds_mean,bundle_column_count_mean,bundle_pricing_iterations_mean,bundle_lp_worst_deficit_bound_mean,detection_runtime_mean_ms,detection_runtime_p90_ms,all_targets_satisfied_prob,worst_target_D_mean,worst_target_satisfied_prob,actual_mean_target_P_D,actual_worst_target_P_D,actual_best_target_P_D,paired_proposed_delta_P_D,paired_proposed_delta_ci95_low,paired_proposed_delta_ci95_high,paired_reference_method,paired_reference_delta_P_D,paired_reference_delta_ci95_low,paired_reference_delta_ci95_high,P_D_per_kbit,P_D_per_ms,D_per_kbit,D_per_ms
proposed_c2f_adaptive_pd,0.9775,0.9700269391422318,0.9831422135492784,0.006557637203523314,0.9710000000000001,0.9835,0.006249999999999978,0.94,0.905,0.97,0.05035140562248996,0.04862690043723645,0.052133717334028114,0.0017534084483958323,0.04850921296296297,0.05214074074074074,0.0018157638888888841,0.05015,0.04843222016882837,0.05192538093516493,0.0017465803831682794,467.2,890.7503353914609,0.7786666666666666,1.4845838923191013,0.73,1.3917973990491574,12.055,3.0613681581933263,1.0,1.0,853.65,0.5290964551576377,4.113627380883928,3.628548804951178,3.718608035271461,0.9997352627600726,0.9994763943792508,0.999534658402667,3.964374828820633,1.0,1.0,89360.61892517691,241.0168524009477,27.60248537807673,7544.5452821530025,853.65,61.06,0.996205882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12513.645,12513.645,0.0,0.0,0.0,nan,0.0,0.0,0.75,4773.18152902774,0.945,0.9775,0.965,0.99,,,,proposed_c2f_adaptive_pd,0.0,0.0,0.0,2.092251712328767,1.2553510273972603,191268.44804190262,114761.06882514158
proposed_c2f_full_pd,0.9715,0.9632545706283572,0.9779375874743593,0.007341508423001075,0.9640000000000001,0.9785,0.007249999999999979,0.93,0.895,0.9601249999999981,0.05025950108823037,0.04853609201123148,0.052040757544682584,0.0017523327667255534,0.04852578703703704,0.052070370370370364,0.0017722916666666616,0.05003333333333333,0.04831748595457299,0.05180679675468606,0.0017446554000565342,467.2,895.3368974860805,0.7786666666666666,1.4922281624768006,0.73,1.3989639023220006,12.055,3.0613681581933263,1.0,1.0,853.65,0.5290964551576377,4.097256161032674,3.6287406077341178,3.717548503039341,0.9997393430709154,0.9994844721410244,0.9995418353367125,3.9426478548247097,1.0,1.0,88559.21468856742,173.80952317818281,21.176021991630492,5587.376872373508,853.65,853.65,0.9958725490196078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.66,4252.210380645832,0.925,0.9715,0.945,0.985,,,,proposed_c2f_adaptive_pd,0.006000000000000001,0.0005052503817886151,0.011494749618211387,2.0794092465753424,1.2476455479452055,189553.1136313515,113731.8681788109
