method,P_D,P_D_ci95_low,P_D_ci95_high,P_D_ci95_half_width,P_D_cluster_ci95_low,P_D_cluster_ci95_high,P_D_cluster_ci95_half_width,P_FA,P_FA_ci95_low,P_FA_ci95_high,P_FA_ci95_half_width,P_FA_cluster_ci95_low,P_FA_cluster_ci95_high,P_FA_cluster_ci95_half_width,P_FA_overall,P_FA_overall_ci95_low,P_FA_overall_ci95_high,P_FA_overall_ci95_half_width,B_mean_bits,B_std_bits,T_mean_ms,T_std_ms,selected_links_mean,selected_links_std,selected_observations_mean,selected_observations_std,active_target_ratio_mean,feasible_target_ratio_mean,feasible_links_mean,comm_feasible_edge_ratio_mean,selected_rate_mean_mbps,selected_rate_min_mbps_mean,selected_rate_p10_mbps_mean,selected_chi_mean,selected_chi_min_mean,selected_chi_p10_mean,selected_gamma_comm_mean_db,selected_rate_satisfaction_ratio_mean,selected_chi_ge_min_ratio_mean,D_mean,D_median,D_p10,D_p90,fine_eval_full_mean,fine_eval_c2f_mean,belief_capture_rate_mean,selector_score_evaluations_mean,coordination_messages_mean,bid_rounds_mean,detection_runtime_mean_ms,detection_runtime_p90_ms,all_targets_satisfied_prob,worst_target_D_mean,worst_target_satisfied_prob,actual_mean_target_P_D,actual_worst_target_P_D,actual_best_target_P_D,paired_proposed_delta_P_D,paired_proposed_delta_ci95_low,paired_proposed_delta_ci95_high,paired_reference_method,paired_reference_delta_P_D,paired_reference_delta_ci95_low,paired_reference_delta_ci95_high,P_D_per_kbit,P_D_per_ms,D_per_kbit,D_per_ms
proposed_c2f_adaptive_pd,0.98,0.9728812108707509,0.9852783562327568,0.0061985726810029895,0.9735,0.9860000000000001,0.006250000000000033,0.048594377510040164,0.046899247086093734,0.0503475403426448,0.0017241466282755316,0.0468388425925926,0.050379675925925925,0.0017704166666666632,0.0484,0.04671148675614253,0.05014633842683707,0.0017174258353472721,467.2,890.7503353914609,0.7786666666666666,1.4845838923191013,0.73,1.3917973990491574,12.055,3.0613681581933263,1.0,1.0,853.65,0.5290964551576377,4.113627380883928,3.628548804951178,3.718608035271461,0.9997352627600726,0.9994763943792508,0.999534658402667,3.964374828820633,1.0,1.0,89360.61892517691,241.0168524009477,27.60248537807673,7544.5452821530025,853.65,61.06,0.996205882352941,12513.645,12513.645,0.0,6.044022001733538,8.259260025806723,0.75,4773.18152902774,0.945,0.9799999999999999,0.96,0.995,,,,proposed_c2f_adaptive_pd,0.0,0.0,0.0,2.0976027397260273,1.2585616438356164,191268.44804190262,114761.06882514158
proposed_c2f_adaptive_pd_calibrated,0.98,0.9728812108707509,0.9852783562327568,0.0061985726810029895,0.9735,0.9860000000000001,0.006250000000000033,0.04946452476572959,0.047754771022731214,0.051232199051829734,0.00173871401454926,0.04771467592592593,0.05123333333333333,0.0017593287037037005,0.04926666666666667,0.04756358400247729,0.05102746354138529,0.0017319397694540023,467.2,890.7503353914609,0.7786666666666666,1.4845838923191013,0.73,1.3917973990491574,12.055,3.0613681581933263,1.0,1.0,853.65,0.5290964551576377,4.113627380883928,3.628548804951178,3.718608035271461,0.9997352627600726,0.9994763943792508,0.999534658402667,3.964374828820633,1.0,1.0,89360.61892517691,241.0168524009477,27.60248537807673,7544.5452821530025,853.65,61.06,0.996205882352941,12513.645,12513.645,0.0,14.094366498175077,18.912349990569055,0.75,4773.18152902774,0.945,0.9799999999999999,0.96,0.995,,,,proposed_c2f_adaptive_pd,0.0,0.0,0.0,2.0976027397260273,1.2585616438356164,191268.44804190262,114761.06882514158
