direct_gain_boost_db,receiver,target,arm,threshold,empirical_pfa,pfa_ci95_low,pfa_ci95_high,empirical_pd,pd_ci95_low,pd_ci95_high,auc,n_cal_h0,n_test_h0,n_test_h1,median_conflict_index,median_direct_inr_db,median_kappa_accounted_db,median_kappa_structural_db,median_eta_survive_q,median_eta_survive_risk_q,median_identifiable_fraction,median_protect_dim
30.0,0,1,perfect_channel,9.727108442777292,0.125,0.03497748774324047,0.36022827265758695,0.3125,0.14164643854782039,0.5559564416525933,0.625,8,16,16,0.04936665987533618,28.206987137462917,nan,nan,1.0,1.0,0.9896692779036982,0.0
30.0,0,1,tp_uic_full,204.54015434514545,0.375,0.18481232558863633,0.6135895945449727,0.375,0.18481232558863633,0.6135895945449727,0.4609375,8,16,16,0.04936665987533618,28.206987137462917,29.199198227005255,29.20241202043433,0.9880752129463377,0.9668458844397232,0.9905911406553215,15.0
