method,P_D,P_D_ci95_low,P_D_ci95_high,P_D_ci95_half_width,P_FA,P_FA_ci95_low,P_FA_ci95_high,P_FA_ci95_half_width,P_FA_overall,P_FA_overall_ci95_low,P_FA_overall_ci95_high,P_FA_overall_ci95_half_width,B_mean_bits,B_std_bits,T_mean_ms,T_std_ms,selected_links_mean,selected_links_std,active_target_ratio_mean,feasible_target_ratio_mean,feasible_links_mean,comm_feasible_edge_ratio_mean,selected_rate_mean_mbps,selected_rate_min_mbps_mean,selected_rate_p10_mbps_mean,selected_chi_mean,selected_chi_min_mean,selected_chi_p10_mean,selected_gamma_comm_mean_db,selected_rate_satisfaction_ratio_mean,selected_chi_ge_min_ratio_mean,D_mean,D_median,D_p10,D_p90,fine_eval_full_mean,fine_eval_c2f_mean,belief_capture_rate_mean,all_targets_satisfied_prob,worst_target_D_mean,worst_target_satisfied_prob,actual_mean_target_P_D,actual_worst_target_P_D,actual_best_target_P_D,paired_proposed_delta_P_D,paired_proposed_delta_ci95_low,paired_proposed_delta_ci95_high,P_D_per_kbit,P_D_per_ms,D_per_kbit,D_per_ms
proposed_c2f,0.875,0.8219846471534161,0.9138808484078432,0.04594810062721355,0.049916247906197656,0.04467566222223368,0.05573570456057489,0.005530021169170604,0.049666666666666665,0.04445170660964329,0.055457924583824564,0.005503108987090638,10304.0,4998.150057771375,17.17333333333334,8.330250096285628,16.1,7.809609465267774,1.0,1.0,677.0,0.5336509152674599,3.079631009059198,2.417635758932428,2.519201339010802,0.9721297011113847,0.8549257413664204,0.9241541355551552,0.8710728699096411,1.0,1.0,5902.255604319166,187.52603161350925,3.2366763728556602,3249.0765795676684,677.0,215.25,0.9949999999999999,0.7,396.34330610911127,0.85,0.875,0.75,0.95,0.0,0.0,0.0,0.08491847826086957,0.05095108695652172,572.8120734005402,343.687244040324
proposed_c2f_adaptive_pd,0.9,0.8505931364369146,0.9343300588284289,0.041868461195757156,0.048666666666666664,0.04350498391776194,0.054405926989681046,0.005450471535959553,0.048666666666666664,0.04350498391776194,0.054405926989681046,0.005450471535959553,10304.0,4998.150057771375,17.17333333333334,8.330250096285628,16.1,7.809609465267774,1.0,1.0,677.0,0.5336509152674599,3.1590923905722876,2.497492082071942,2.577423049512195,0.9945354037201343,0.9763324849408102,0.9844043655786188,1.2079075841779887,1.0,1.0,669181.876117959,529.6040359727535,3.2366763728556602,75669.62683490478,677.0,122.8,1.0,0.7,714.3120262134803,0.85,0.9,0.8,1.0,-0.025,-0.04447062564885615,-0.005529374351143857,0.08734472049689442,0.05240683229813663,64943.8932567895,38966.335954073686
exact_marginal_greedy,0.89,0.8390720169908702,0.9262280983928396,0.0435780407009847,0.049916247906197656,0.04467566222223368,0.05573570456057489,0.005530021169170604,0.049666666666666665,0.04445170660964329,0.055457924583824564,0.005503108987090638,10304.0,4998.150057771375,17.17333333333334,8.330250096285628,16.1,7.809609465267774,1.0,1.0,677.0,0.5336509152674599,3.082995756790278,2.423269734572142,2.5178230338131256,0.9729693519683671,0.8608050560900299,0.9265048085588191,0.8850700852576967,1.0,1.0,5901.069629555764,184.2727423095981,2.7917653877145905,3249.0765795676684,0.0,0.0,0.9949999999999999,0.6,396.2983058250986,0.8,0.89,0.7,0.95,-0.015000000000000003,-0.04073267429389704,0.010732674293897036,0.08637422360248447,0.05182453416149067,572.6969749180671,343.61818495084015
sense_sinr,0.845,0.7883919410627441,0.8886043148536146,0.05010618689543522,0.0495,0.04429387639267762,0.055282634753119425,0.005494379180220901,0.0495,0.04429387639267762,0.055282634753119425,0.005494379180220901,10304.0,4998.150057771375,17.17333333333334,8.330250096285628,16.1,7.809609465267774,1.0,1.0,677.0,0.5336509152674599,3.0857576334914434,2.4168085307663265,2.5127134693007744,0.9557279678504071,0.793683748794149,0.8710392755335384,0.8606366310139186,1.0,1.0,665858.6054329051,381.17355565127264,2.4120473209416846,87208.65484314715,0.0,0.0,1.0,0.55,660.568587954536,0.8,0.845,0.7,0.95,0.030000000000000006,-0.00788859014476382,0.06788859014476384,0.08200698757763975,0.049204192546583835,64621.370868876664,38772.82252132599
