split,scene_id,receiver,target,realisation,direct_gain_boost_db,arm,selected_base_arm,conflict_index,direct_inr_db,tested_protected,n_protected_targets,stat_h0,stat_h1,raw_stat_h0,raw_stat_h1,target_direction_inflation_h0,whitened_residual_power_h0,whitened_residual_ratio_h0,dof_real,identifiable_fraction,ncp_unit,glrt_neighbourhood_size,glrt_selected_offset_delay,glrt_selected_offset_doppler,kappa_accounted_db,kappa_structural_db,i_in,i_res,i_res_structural,i_res_estimate,eta_survive_q,eta_survive_field,eta_survive_pred_q,eta_survive_risk_q,eta_protect,s_q_energy,post_ic_sinr,protect_dim,n_coefficients,calibration_error_db
calibration,0,0,1,0,30.0,tp_uic_full,tp_uic_full,0.03207358356596697,32.1591841410702,0,1,7.6427548904060645,7.64474849780779,7.6427548904060645,7.64474849780779,1.528550978081213,16162.196078633158,0.9864621630025121,10,0.9986739434455842,0.5717276847680879,9,0.25,0.25,32.20307530981496,32.206908192832756,1.0319046799795836e-06,6.213439172931723e-10,6.207957896887497e-10,5.481276044225026e-13,0.9943578356123794,0.9962131227729677,0.992654764113063,0.9760417373076794,0.18125879892163121,2.2927676706634022e-14,1.825326671551124e-05,15,15,30.33114870121533
calibration,0,0,1,0,30.0,perfect_channel,perfect_channel,0.03207358356596697,32.1591841410702,0,1,7.965811106598508,7.859673536097593,7.965811106598508,7.859673536097593,1.5931622213197016,16187.609096295118,0.9880132505062938,10,0.9986970948315728,0.5768342698793353,9,0.25,0.25,inf,inf,1.0319046799795836e-06,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.18125879892163121,2.2927676706634022e-14,3.6529092350318645e-05,0,15,nan
calibration,0,0,1,1,30.0,tp_uic_full,tp_uic_full,0.03703550074086702,32.35061942298008,0,1,5.207506053148678,8.42596981071429,5.207506053148678,8.42596981071429,1.0415012106297357,16233.05410358808,0.9907869936272021,10,0.9982854488122036,0.5677504342180707,9,0.25,-0.25,27.99288453712018,27.994584628705717,1.0784080232143685e-06,1.71196411313677e-09,1.7112940778710867e-09,6.700352656834659e-13,0.9801531189300899,0.989551785942422,0.9820569272467885,0.9659526446806163,0.15466894297473358,2.5470613740071273e-14,1.0670582513587028e-05,15,15,34.732521115730044
calibration,0,0,1,1,30.0,perfect_channel,perfect_channel,0.03703550074086702,32.35061942298008,0,1,5.1951030194665275,8.228321112290137,5.1951030194665275,8.228321112290137,1.0390206038933054,16249.16325014417,0.9917702179043073,10,0.9983959830806879,0.5766895625265436,9,0.25,0.0,inf,inf,1.0784080232143685e-06,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.15466894297473358,2.5470613740071273e-14,4.058057924644175e-05,0,15,nan
calibration,1,0,1,0,30.0,tp_uic_full,tp_uic_full,0.12324760436083289,27.002313720225196,0,1,4.899500202324552,6.055111219998306,4.899500202324552,6.055111219998306,0.9799000404649105,16575.773229897386,1.0117049090513541,10,0.9412864591307386,0.3698406517801206,9,-0.25,0.25,38.955869731142755,39.00954611258623,3.1474043449512687e-07,4.0028154454741505e-11,3.9536473449052896e-11,4.916810056886085e-13,0.90251357545324,0.3989332593285876,0.9408839607035725,0.7084569001949013,0.045442060591627614,1.4518082810000354e-14,1.9624221114766698e-05,15,15,18.425700742987328
calibration,1,0,1,0,30.0,perfect_channel,perfect_channel,0.12324760436083289,27.002313720225196,0,1,5.138417506123553,6.619417988213017,5.138417506123553,6.619417988213017,1.0276835012247107,16595.02368475631,1.0128798635715521,10,0.9501609057099953,0.4163374101420273,9,-0.25,0.25,inf,inf,3.1474043449512687e-07,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.045442060591627614,1.4518082810000354e-14,2.3130664066046744e-05,0,15,nan
calibration,1,0,1,1,30.0,tp_uic_full,tp_uic_full,0.10756979832679961,24.99095955970999,0,1,4.412384551786037,6.986393104206966,4.412384551786037,6.986393104206966,0.8824769103572073,16419.811560702816,1.0021857642030527,10,0.9435571763431723,0.40307311984038446,9,0.25,0.25,34.736764185021066,34.77451338858878,1.9806928049584288e-07,6.654887305187913e-11,6.597293192144861e-11,5.759411304305325e-13,0.8390504851003474,0.2785300010064087,0.9494567944138641,0.7155303400365197,0.042990555526269625,1.838940179286206e-14,2.222636817117496e-05,15,15,20.632094096543625
calibration,1,0,1,1,30.0,perfect_channel,perfect_channel,0.10756979832679961,24.99095955970999,0,1,4.95430885338039,6.778131559989392,4.95430885338039,6.778131559989392,0.990861770676078,16439.46784615204,1.0033854886567408,10,0.9501609057099953,0.4163374101420273,9,-0.25,0.25,inf,inf,1.9806928049584288e-07,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.042990555526269625,1.838940179286206e-14,2.929857067306807e-05,0,15,nan
calibration,2,0,1,0,30.0,tp_uic_full,tp_uic_full,0.011701796165200179,26.388528125180134,0,1,6.047212698965012,8.06737833863442,6.047212698965012,8.06737833863442,1.2094425397930024,16273.948054548167,0.9932829623137309,10,0.9678263640332785,1.2994357778654833,9,0.25,-0.25,33.80937243914064,33.82560358850381,2.732586890672491e-07,1.1366761211561988e-10,1.1324358815834034e-10,4.240239572795393e-13,0.9906922502396851,0.9965439142357547,0.9903085250879223,0.9794869744229271,0.06794204445462265,5.153412935814697e-14,6.886940221300236e-05,15,15,22.96247719049349
calibration,2,0,1,0,30.0,perfect_channel,perfect_channel,0.011701796165200179,26.388528125180134,0,1,6.079850895918387,8.135017287634733,6.079850895918387,8.135017287634733,1.2159701791836774,16295.519943006033,0.9945996058963643,10,0.9678316133683631,1.3057564440445597,9,0.25,-0.25,inf,inf,2.732586890672491e-07,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.06794204445462265,5.153412935814697e-14,8.210578832753369e-05,0,15,nan
calibration,2,0,1,1,30.0,tp_uic_full,tp_uic_full,0.00785268564245393,25.686094088880935,0,1,9.813223274736998,5.676029539703236,9.813223274736998,5.676029539703236,1.9626446549473997,16336.999041907031,0.9971312891788959,10,0.7873812723394406,1.0002336758698689,9,-0.25,0.25,32.582167190940645,32.59598122851593,2.3245054934980182e-07,1.2826668118204413e-10,1.2785933874188134e-10,4.0734244016279047e-13,0.9924811970067743,0.9993156022863386,0.9928523569969311,0.9837595128742501,0.07201929635475872,5.0675909907147187e-14,6.653449971419682e-05,15,15,23.487247703631347
