trial,method,detected,total_targets,detected_fraction,false_alarm,total_false,false_alarm_fraction,selected_observations,remote_reports,local_observations,overhead_bits,overhead_delay_ms,D_mean,D_median,belief_capture_rate,weak_target_index,weak_target_detected,receiver_capacity_max_utilization,receiver_capacity_binding,fusion_capacity_max_utilization,fusion_capacity_binding,report_capacity_utilization,report_capacity_binding,assignment_capacity_max_utilization,assignment_capacity_binding,selector_score_evaluations,coordination_messages,bid_rounds,detection_runtime_ms,fusion_nodes,selected_links
0,proposed_c2f_adaptive_pd,9,10,0.9,9,300,0.03,10,0,10,0.0,0.0,1625.1735507278786,92.37273405326127,1.0,6,1,0.5,0.0,0.5,0.0,0.0,0.0,1.0,1.0,1134.0,1134.0,0.0,0.0,"2,0,5,1,10,6,4,7,9,13",0:6-2;1:1-0;2:7-5;3:8-1;4:0-10;5:1-6;6:11-4;7:6-7;8:0-9;9:0-13
1,proposed_c2f_adaptive_pd,10,10,1.0,19,300,0.06333333333333334,10,0,10,0.0,0.0,500.1359773351693,159.44053776666277,1.0,7,1,0.5,0.0,0.5,0.0,0.0,0.0,1.0,1.0,1155.0,1155.0,0.0,0.0,"1,3,2,9,10,5,11,0,13,7",0:5-1;1:0-3;2:0-2;3:0-9;4:7-10;5:1-5;6:0-11;7:11-0;8:3-13;9:2-7
2,proposed_c2f_adaptive_pd,9,10,0.9,14,300,0.04666666666666667,10,0,10,0.0,0.0,2234.29704086964,280.9850905911562,1.0,8,1,0.5,0.0,0.5,0.0,0.0,0.0,1.0,1.0,1155.0,1155.0,0.0,0.0,"11,10,3,5,2,6,0,14,4,9",0:4-11;1:8-10;2:10-3;3:4-5;4:1-2;5:4-6;6:1-0;7:10-14;8:8-4;9:14-9
3,proposed_c2f_adaptive_pd,9,10,0.9,12,300,0.04,10,0,10,0.0,0.0,4175.661133165075,519.2046186254253,1.0,2,0,0.5,0.0,0.5,0.0,0.0,0.0,1.0,1.0,1155.0,1155.0,0.0,0.0,"0,8,14,6,12,1,3,2,13,5",0:12-0;1:10-8;2:6-14;3:2-6;4:0-12;5:3-1;6:1-3;7:4-2;8:1-13;9:2-5
4,proposed_c2f_adaptive_pd,10,10,1.0,12,300,0.04,10,0,10,0.0,0.0,11758.154378138146,505.7802362945824,1.0,8,1,0.5,0.0,0.5,0.0,0.0,0.0,1.0,1.0,1151.0,1151.0,0.0,0.0,"0,2,1,9,3,6,5,7,13,10",0:5-0;1:7-2;2:7-1;3:3-9;4:4-3;5:1-6;6:1-5;7:1-7;8:1-13;9:0-10
5,proposed_c2f_adaptive_pd,10,10,1.0,9,300,0.03,10,0,10,0.0,0.0,244.57461345129295,149.7794532142517,1.0,4,1,0.5,0.0,0.5,0.0,0.0,0.0,1.0,1.0,1154.0,1154.0,0.0,0.0,"6,4,9,14,11,7,1,10,12,8",0:7-6;1:1-4;2:4-9;3:11-14;4:6-11;5:13-7;6:7-1;7:4-10;8:4-12;9:10-8
6,proposed_c2f_adaptive_pd,10,10,1.0,15,300,0.05,10,0,10,0.0,0.0,3091.947750230445,720.6969454927648,1.0,9,1,0.5,0.0,0.5,0.0,0.0,0.0,1.0,1.0,1155.0,1155.0,0.0,0.0,"0,1,4,10,11,5,3,7,9,8",0:2-0;1:0-1;2:0-4;3:0-10;4:9-11;5:3-5;6:4-3;7:3-7;8:3-9;9:4-8
7,proposed_c2f_adaptive_pd,10,10,1.0,17,300,0.056666666666666664,10,0,10,0.0,0.0,681.3096382173444,241.9937273306682,1.0,6,1,0.5,0.0,0.5,0.0,0.0,0.0,1.0,1.0,1124.0,1124.0,0.0,0.0,"2,14,0,10,3,12,4,7,6,8",0:4-2;1:3-14;2:6-0;3:12-10;4:2-3;5:2-12;6:3-4;7:6-7;8:8-6;9:4-8
8,proposed_c2f_adaptive_pd,10,10,1.0,20,300,0.06666666666666667,10,0,10,0.0,0.0,434.04320311051623,158.3477331851851,1.0,0,1,0.5,0.0,0.5,0.0,0.0,0.0,1.0,1.0,1155.0,1155.0,0.0,0.0,"3,1,2,0,9,4,6,11,7,5",0:2-3;1:0-1;2:3-2;3:1-0;4:2-9;5:0-4;6:0-6;7:1-11;8:9-7;9:0-5
9,proposed_c2f_adaptive_pd,10,10,1.0,11,300,0.03666666666666667,10,0,10,0.0,0.0,739.314318031173,364.79944487165096,1.0,3,1,0.5,0.0,0.5,0.0,0.0,0.0,1.0,1.0,1155.0,1155.0,0.0,0.0,"7,1,4,9,5,3,2,6,0,8",0:14-7;1:6-1;2:1-4;3:1-9;4:0-5;5:11-3;6:0-2;7:1-6;8:1-0;9:0-8
