direct_gain_boost_db,receiver,target,arm,threshold,empirical_pfa,pfa_ci95_low,pfa_ci95_high,empirical_pd,pd_ci95_low,pd_ci95_high,auc,n_cal_h0,n_test_h0,n_test_h1,median_conflict_index,median_direct_inr_db,median_kappa_accounted_db,median_kappa_structural_db,median_eta_survive_q,median_eta_survive_risk_q,median_identifiable_fraction,median_protect_dim
0.0,0,0,no_ic,126.44655655528685,0.0,2.7755575615628914e-17,0.3903342879021653,0.0,2.7755575615628914e-17,0.3903342879021653,0.75,6,6,6,0.006361974072072679,-1.8181929369672347,0.0,0.0,1.0,1.0,0.9830487834144344,0.0
0.0,0,0,perfect_channel,7.591071665711213,0.0,2.7755575615628914e-17,0.3903342879021653,0.3333333333333333,0.09677141110578041,0.700006684861608,0.7777777777777778,6,6,6,0.006361974072072679,-1.8181929369672347,nan,nan,1.0,1.0,0.9831198103245143,0.0
0.0,0,0,plain_ls,126.86595741962824,0.0,2.7755575615628914e-17,0.3903342879021653,0.0,2.7755575615628914e-17,0.3903342879021653,0.75,6,6,6,0.006361974072072679,-1.8181929369672347,11.71739530742217,11.754636151681698,0.9996326871392762,0.9990519253451992,0.9830490739552985,0.0
0.0,0,0,protected_ls,140.49821750505333,0.0,2.7755575615628914e-17,0.3903342879021653,0.0,2.7755575615628914e-17,0.3903342879021653,0.6666666666666666,6,6,6,0.006361974072072679,-1.8181929369672347,7.33738591007603,7.350669253124556,0.9999883780832701,0.9994947014999479,0.9771191874875598,45.0
0.0,0,0,tp_uic_full,129.19924672294286,0.0,2.7755575615628914e-17,0.3903342879021653,0.0,2.7755575615628914e-17,0.3903342879021653,0.75,6,6,6,0.006361974072072679,-1.8181929369672347,11.489071040214322,11.591873592337807,0.9997823045409218,0.9996403048302145,0.9830529213518759,45.0
0.0,0,1,no_ic,6.661574558825894,0.5,0.1876163064826506,0.8123836935173494,1.0,0.6096657120978346,1.0,0.75,6,6,6,0.36005426738207025,-1.953371639204536,0.0,0.0,1.0,1.0,0.9990075679474913,0.0
0.0,0,1,perfect_channel,5.70601765804002,0.5,0.1876163064826506,0.8123836935173494,0.8333333333333334,0.43649717781352987,0.9699466302516935,0.8333333333333334,6,6,6,0.36005426738207025,-1.953371639204536,nan,nan,1.0,1.0,0.9992231615965893,0.0
0.0,0,1,plain_ls,6.662615763647745,0.5,0.1876163064826506,0.8123836935173494,1.0,0.6096657120978346,1.0,0.75,6,6,6,0.36005426738207025,-1.953371639204536,12.572559659251262,12.602331762675297,0.9812069356976265,0.7773385244788108,0.9990048463861874,0.0
0.0,0,1,protected_ls,5.5598285255752025,1.0,0.6096657120978346,1.0,1.0,0.6096657120978346,1.0,0.7777777777777778,6,6,6,0.36005426738207025,-1.953371639204536,8.156026616761906,8.171687763622927,0.9989806259894701,0.9730976128947261,0.9723149953575532,45.0
0.0,0,1,tp_uic_full,6.663806221021942,0.5,0.1876163064826506,0.8123836935173494,1.0,0.6096657120978346,1.0,0.75,6,6,6,0.36005426738207025,-1.953371639204536,12.380680788891759,12.390360312846322,1.0032194901760878,0.7811521771953294,0.9990532020549527,45.0
0.0,0,2,no_ic,9.56100248800481,0.6666666666666666,0.299993315138392,0.9032285888942195,0.6666666666666666,0.299993315138392,0.9032285888942195,0.6111111111111112,6,6,6,0.04640762745622362,-1.9318193481422268,0.0,0.0,1.0,1.0,0.9894552467635088,0.0
0.0,0,2,perfect_channel,9.29686319066455,0.0,2.7755575615628914e-17,0.3903342879021653,0.16666666666666666,0.030053369748306635,0.5635028221864702,0.7777777777777778,6,6,6,0.04640762745622362,-1.9318193481422268,nan,nan,1.0,1.0,0.9938199002958261,0.0
0.0,0,2,plain_ls,9.56910427934876,0.6666666666666666,0.299993315138392,0.9032285888942195,0.6666666666666666,0.299993315138392,0.9032285888942195,0.6111111111111112,6,6,6,0.04640762745622362,-1.9318193481422268,13.316562516616235,13.350039134264083,0.9930428095485622,0.980550980788606,0.9894086107583775,0.0
0.0,0,2,protected_ls,8.53072086911192,0.5,0.1876163064826506,0.8123836935173494,0.6666666666666666,0.299993315138392,0.9032285888942195,0.5833333333333334,6,6,6,0.04640762745622362,-1.9318193481422268,7.124536376046619,7.129586846852201,0.9999406524576243,0.9944946070133583,0.9870736142056424,45.0
