gamma,chi,old_pd,refined_pd,empirical_pd,original_exact
0.4194258184724976,1.0,0.4692999266732612,0.4364941980840029,0.43547,0.43649419808400314
1.6777032738899904,1.0,0.967027997574208,0.9840871539208165,0.98374,0.9840871539208165
0.4194258184724976,0.7,0.19195906175047964,0.15925485058444266,0.15833,0.15925485058444247
1.6777032738899904,0.7,0.6534185917953289,0.6967275891706619,0.69806,0.6967275891706615
0.4194258184724976,0.3,0.08659321885730349,0.06980348052767882,0.07164,0.0698034805276787
1.6777032738899904,0.3,0.30001083823501207,0.30203725409252025,0.30336,0.30203725409252
