method,P_D,P_FA,P_FA_overall,B_mean_bits,T_mean_ms,selected_links_mean,active_target_ratio_mean,feasible_target_ratio_mean,feasible_links_mean,comm_feasible_edge_ratio_mean,selected_rate_mean_mbps,selected_rate_min_mbps_mean,selected_rate_p10_mbps_mean,selected_chi_mean,selected_chi_min_mean,selected_chi_p10_mean,selected_gamma_comm_mean_db,selected_rate_satisfaction_ratio_mean,selected_chi_ge_min_ratio_mean,D_mean,D_median,D_p10,D_p90,all_targets_satisfied_prob,worst_target_D_mean,worst_target_satisfied_prob,actual_mean_target_P_D,actual_worst_target_P_D,actual_best_target_P_D,P_D_per_kbit,P_D_per_ms,D_per_kbit,D_per_ms
proposed_lagrangian,0.9146,0.04049666666666667,0.04049666666666667,9535.36,9.716096038498936,14.899,1.0,1.0,446.84,0.33125716330094634,1.8114853444213455,0.6242338532488267,0.7614422917949553,0.8629591234694828,0.710696254124274,0.7545493145001998,-1.6431787454898734,1.0,1.0,13.541969250900932,9.010541854522197,3.743630207056679,26.106049232046246,0.787,13.105940695858056,0.966,0.9145999999999999,0.903,0.921,0.0959166722598832,0.09413245776657626,1.4201843717385532,1.393766508404446
all_neighbor,0.9754,0.04865666666666667,0.04865666666666667,285977.6,696.2998065784006,446.84,1.0,1.0,446.84,0.33125716330094634,0.8005190654523662,0.20593938350826035,0.23312261725228972,0.7100107544321268,0.5074756094869758,0.5390268378437812,-6.512575787408645,1.0,1.0,40.733372228046704,34.94842661290215,9.781652815700857,74.65089234732564,0.82,39.38080479041677,0.973,0.9753999999999999,0.966,0.981,0.003410756646674425,0.0014008333634229924,0.14243553420983568,0.05849976094092205
random,0.2535,0.04620333333333333,0.04620333333333333,9535.36,23.151111616722595,14.899,1.0,1.0,446.84,0.33125716330094634,0.8036903957820899,0.22391318928888432,0.2529878490776004,0.7104179534030945,0.527088104932994,0.5563350731301735,-6.499353776124612,1.0,1.0,1.057686563804666,0.10359868416854293,0.000369956898925828,2.495350620029292,0.0,0.8691255717514944,0.07,0.2535,0.238,0.267,0.02658525739982549,0.01094979818666206,0.11092256231591317,0.04568621072349174
nearest,0.3045,0.04078,0.04078,9535.36,4.469257493580637,14.899,1.0,1.0,446.84,0.33125716330094634,3.2055141545321977,2.5180861382782442,2.632966220404069,0.9384579328214242,0.902486182596138,0.9133441287240938,2.570731998963991,1.0,1.0,4.315919754423732,0.11678413059075529,0.0004181508296895789,12.203894205555887,0.0,3.960387556928094,0.218,0.3045,0.287,0.32,0.0319337707228673,0.06813212271554388,0.45262263348460174,0.9656905561209779
shortest_bistatic,0.7528,0.044906666666666664,0.044906666666666664,9535.36,19.257644218628958,14.899,1.0,1.0,446.84,0.33125716330094634,1.0063807438004804,0.25700059209706,0.3122837224091511,0.7512515677309143,0.5567138440077445,0.598482529919532,-5.368550513758015,1.0,1.0,6.815040844752591,3.234513155035322,0.8827568327586564,14.595188177540162,0.003,6.379203494539157,0.503,0.7528,0.724,0.769,0.07894825156050742,0.039090970393552915,0.7147124853967328,0.3538875662766703
raw_sense_sinr,0.6958,0.04695,0.04695,9535.36,87.99388688602511,14.899,1.0,1.0,446.84,0.33125716330094634,0.687060698760205,0.05677412034276189,0.1032704415065449,0.5923416176328156,0.19381423926579885,0.3006460205907938,-8.907029443971565,0.6413087146094005,0.8398004779421013,5.941595373577024,2.2342821747374053,0.38345641114784096,12.444618132530374,0.0,5.364471409089538,0.393,0.6958,0.666,0.72,0.07297050137593127,0.00790736748453039,0.623111804229418,0.06752281986671335
sense_sinr,0.81,0.04455,0.04455,9535.36,21.50657123618176,14.899,1.0,1.0,446.84,0.33125716330094634,0.9041152815119934,0.2369721143764503,0.2789206237927945,0.7317577230218983,0.539708671564877,0.5753253993251867,-5.9174997118221615,1.0,1.0,7.404680801596182,3.483674050083766,1.1998182484516595,14.605510979659465,0.005,6.750756310793361,0.549,0.8099999999999999,0.789,0.834,0.0849469763071347,0.037662907355370985,0.7765496847099828,0.3442985271933471
single_best,0.8938,0.039163333333333335,0.039163333333333335,6400.0,4.582663232898675,10.0,1.0,1.0,446.84,0.33125716330094634,2.0585638176494725,0.7726527768628652,0.9624656930153417,0.8931314866571486,0.7770048070371178,0.8148230204283515,-0.5712450963338456,1.0,1.0,12.692962503349136,8.031300148524277,2.5812450816048607,25.817570727792507,0.332,12.244521933959783,0.86,0.8938,0.874,0.906,0.13965625,0.19503942458251383,1.9832753911483025,2.7697785890586704
topk_deflection,0.9112,0.04,0.04,9535.36,10.237546145274244,14.899,1.0,1.0,446.84,0.33125716330094634,1.793260306936313,0.621261881502045,0.7560168680841284,0.8604922940556508,0.7082885504738815,0.7514070602599575,-1.7251087992909875,1.0,1.0,13.563123761324137,9.043581351186493,3.745126919624824,26.106049232046246,0.787,13.119931575106031,0.966,0.9112,0.897,0.925,0.09556010470501375,0.0890057038151295,1.4224029046962188,1.3248412821645754
