condition,trial,method,pd,pfa,reports,observations,active_targets,capture,bits,delay_ms,selector_seconds,objective_gain,extra_pd_evaluations,accepted_moves
rcs0.2_k2,74,joint,0.6,0.03,2,46,10,1.0,1280.0,2.1333333333333333,4.340038699912839,0.13382739126925236,448,4
rcs0.2_k2,74,balanced,0.6,0.04,2,60,10,1.0,1280.0,2.1333333333333333,0.8260650000302121,0.0,0,0
rcs0.2_k2,74,robust,0.6,0.04,2,60,10,1.0,1280.0,2.1333333333333333,5.521796699962579,0.0,0,0
rcs0.2_k2,75,v1,0.4,0.05,2,35,10,0.9142857142857143,1280.0,2.1333333333333333,2.1720303000183776,0.0,0,0
rcs0.2_k2,75,joint,0.5,0.056666666666666664,2,31,10,0.9032258064516129,1280.0,2.1333333333333333,2.295105899916962,0.3016909172705635,351,2
rcs0.2_k2,75,balanced,0.6,0.043333333333333335,2,60,10,0.9666666666666667,1280.0,2.1333333333333333,0.5547764000948519,0.0,0,0
rcs0.2_k2,75,robust,0.5,0.04666666666666667,2,60,10,0.9666666666666667,1280.0,2.1333333333333333,4.6412198999896646,0.0,0,0
rcs0.2_k2,76,v1,0.7,0.05,2,36,10,0.9722222222222222,1280.0,2.1333333333333333,2.780560899991542,0.0,0,0
rcs0.2_k2,76,joint,0.8,0.05,2,36,10,0.9722222222222222,1280.0,2.1333333333333333,2.9487649998627603,0.08378755938447302,561,2
rcs0.2_k2,76,balanced,0.8,0.043333333333333335,2,60,10,0.9833333333333333,1280.0,2.1333333333333333,0.7161132000619546,0.0,0,0
rcs0.2_k2,76,robust,0.8,0.04666666666666667,2,60,10,0.9833333333333333,1280.0,2.1333333333333333,4.917048599920236,0.0,0,0
rcs0.2_k2,77,v1,0.6,0.03666666666666667,2,40,10,1.0,1280.0,2.1333333333333333,2.875645799911581,0.0,0,0
rcs0.2_k2,77,joint,0.6,0.03666666666666667,2,40,10,1.0,1280.0,2.1333333333333333,2.9780653999187052,0.0,353,0
rcs0.2_k2,77,balanced,0.5,0.04666666666666667,2,60,10,1.0,1280.0,2.1333333333333333,0.6057739000534639,0.0,0,0
rcs0.2_k2,77,robust,0.5,0.04666666666666667,2,60,10,1.0,1280.0,2.1333333333333333,4.862999600009061,0.0,0,0
