method,experiment_seed,trial,candidate_columns,exact_over_columns,power_externality_model,worst_detection_deficit,total_detection_deficit,total_energy,remote_reports,cpu_cycles,worst_pd,mean_pd,max_pfa,mean_pfa,design_worst_pd,design_mean_pd,heldout_worst_pd,heldout_mean_pd,heldout_scenario_pfa_mean,heldout_max_pfa,columns
fixed_nominal_global,20250915,0,300,True,full_load_envelope,0.850390625,4.4328125,160.0,7.0,370.0,0.099609375,0.51171875,0.083984375,0.054541015625,0.099609375,0.51171875,0.0546875,0.457421875,0.04990234375,0.0830078125,"[{""target"":0,""fusion"":6,""robust_pd"":0.47265625,""robust_information"":0.9074272135757955,""bundle"":[[12,1,""nominal""]]},{""target"":1,""fusion"":0,""robust_pd"":0.861328125,""robust_information"":4.13522559183569,""bundle"":[[2,5,""nominal""]]},{""target"":2,""fusion"":1,""robust_pd"":0.3359375,""robust_information"":0.6008308172712802,""bundle"":[[14,1,""nominal""]]},{""target"":3,""fusion"":6,""robust_pd"":0.537109375,""robust_information"":1.2710913069298693,""bundle"":[[12,6,""nominal""]]},{""target"":4,""fusion"":0,""robust_pd"":0.099609375,""robust_information"":0.02423719953352299,""bundle"":[[7,5,""nominal""]]},{""target"":5,""fusion"":12,""robust_pd"":0.775390625,""robust_information"":2.981785483582035,""bundle"":[[12,1,""nominal""]]},{""target"":6,""fusion"":14,""robust_pd"":0.232421875,""robust_information"":0.3348536493157388,""bundle"":[[2,1,""nominal""]]},{""target"":7,""fusion"":11,""robust_pd"":0.205078125,""robust_information"":0.1817475842174665,""bundle"":[[7,10,""nominal""]]},{""target"":8,""fusion"":6,""robust_pd"":0.59765625,""robust_information"":1.1440425251166817,""bundle"":[[12,14,""nominal""]]},{""target"":9,""fusion"":3,""robust_pd"":1.0,""robust_information"":17.650628996847942,""bundle"":[[8,3,""nominal""]]}]"
active_modes_global,20250915,0,600,True,full_load_envelope,0.840625,2.7046874999999995,376.0,5.0,550.0,0.109375,0.6904296875,0.087890625,0.0544921875,0.109375,0.6904296875,0.0732421875,0.665185546875,0.05238037109375,0.10107421875,"[{""target"":0,""fusion"":6,""robust_pd"":0.78125,""robust_information"":2.7066859807712405,""bundle"":[[12,1,""intensive""]]},{""target"":1,""fusion"":5,""robust_pd"":0.9921875,""robust_information"":11.892959057449499,""bundle"":[[2,5,""intensive""]]},{""target"":2,""fusion"":0,""robust_pd"":0.611328125,""robust_information"":1.8054479735385585,""bundle"":[[14,1,""intensive""]]},{""target"":3,""fusion"":6,""robust_pd"":0.80078125,""robust_information"":3.7655181917847855,""bundle"":[[12,6,""intensive""]]},{""target"":4,""fusion"":4,""robust_pd"":0.109375,""robust_information"":0.028911262438421265,""bundle"":[[5,9,""intensive""]]},{""target"":5,""fusion"":1,""robust_pd"":0.966796875,""robust_information"":8.65351861841308,""bundle"":[[12,1,""intensive""]]},{""target"":6,""fusion"":0,""robust_pd"":0.482421875,""robust_information"":1.0151183327598214,""bundle"":[[2,1,""intensive""]]},{""target"":7,""fusion"":10,""robust_pd"":0.353515625,""robust_information"":0.5611186374034567,""bundle"":[[7,10,""intensive""]]},{""target"":8,""fusion"":3,""robust_pd"":0.806640625,""robust_information"":3.3966788680350457,""bundle"":[[12,14,""intensive""]]},{""target"":9,""fusion"":3,""robust_pd"":1.0,""robust_information"":17.650628996847942,""bundle"":[[8,3,""nominal""]]}]"
