direct_gain_boost_db,receiver,target,arm,scene_id,threshold,scene_pfa,scene_pd,scene_conflict_index,scene_direct_inr_db
0.0,1,1,tp_uic_full,20,14.772634805894173,0.0,0.0,0.35568484102165826,-6.965339906852415
0.0,1,1,tp_uic_full,21,14.772634805894173,0.0,1.0,0.0006769888228119777,1.602063489479002
0.0,1,1,tp_uic_full,22,14.772634805894173,0.0,0.0,0.012854660697023249,0.29320452713652323
0.0,1,1,tp_uic_full,23,14.772634805894173,0.0,0.0,0.003997111425712672,-4.877046249637675
0.0,1,1,tp_uic_full,24,14.772634805894173,0.0,0.0,0.0006764704043836649,-1.459209977877477
0.0,1,1,tp_uic_full,25,14.772634805894173,0.0,0.0,0.10716583483925687,3.844965519459457
0.0,1,1,tp_uic_full,26,14.772634805894173,0.0,0.0,0.03259821994881731,-0.33656516216550386
0.0,1,1,tp_uic_full,27,14.772634805894173,0.0,0.0,0.0013785260807496226,3.409823311397471
0.0,1,1,tp_uic_full,28,14.772634805894173,0.0,0.0,0.1176733331161621,-1.352730917906736
0.0,1,1,tp_uic_full,29,14.772634805894173,0.0,0.0,0.37873040424878546,-0.6288176960907849
0.0,1,1,tp_uic_full,30,14.772634805894173,0.0,0.0,0.0014203555967504434,1.6058935414462827
0.0,1,1,tp_uic_full,31,14.772634805894173,0.0,1.0,0.3239526488183739,-1.7066851014452573
0.0,1,1,tp_uic_full,32,14.772634805894173,0.0,0.0,0.001111327869133824,2.3453798816074993
0.0,1,1,tp_uic_full,33,14.772634805894173,0.0,0.0,0.14784026077545312,-3.1257355460402247
0.0,1,1,tp_uic_full,34,14.772634805894173,0.0,0.0,0.007941229353087529,4.002742103989449
0.0,1,1,tp_uic_full,35,14.772634805894173,0.0,0.0,0.014651407505893707,-0.24350571545881547
0.0,1,1,tp_uic_full,36,14.772634805894173,0.0,0.0,0.0015975793972620603,1.1520540094216172
0.0,1,1,tp_uic_full,37,14.772634805894173,0.0,0.0,0.13627230837315174,-3.165150954706597
0.0,1,1,tp_uic_full,38,14.772634805894173,0.0,0.0,4.573821542853951e-05,-2.6101063142430423
0.0,1,1,tp_uic_full,39,14.772634805894173,0.0,0.0,0.0021726958657715873,-4.883323435345396
0.0,1,1,tp_uic_full,40,14.772634805894173,0.0,0.0,0.020432469928623728,5.428396176742911
0.0,1,1,tp_uic_full,41,14.772634805894173,0.0,0.0,0.532346612300911,-5.251312546430284
0.0,1,1,tp_uic_full,42,14.772634805894173,0.0,1.0,0.23744818820842564,1.46266457702473
0.0,1,1,tp_uic_full,43,14.772634805894173,0.0,0.0,0.08459057787442983,-1.6939932438708951
0.0,1,1,tp_uic_full,44,14.772634805894173,0.0,0.0,0.007804810624276623,-4.874239222735294
0.0,1,1,tp_uic_full,45,14.772634805894173,0.0,0.0,0.04564401740067196,-0.15073211698286615
0.0,1,1,tp_uic_full,46,14.772634805894173,0.0,0.0,0.0008317561269554569,0.10592525380132721
0.0,1,1,tp_uic_full,47,14.772634805894173,0.0,0.0,0.009770657539316469,-1.1980343331673375
0.0,1,1,tp_uic_full,48,14.772634805894173,0.0,0.0,0.14436393025874503,-2.516181071812231
0.0,1,1,tp_uic_full,49,14.772634805894173,0.0,0.0,0.023868580922919613,2.403488705372349
0.0,1,1,tp_uic_full,50,14.772634805894173,0.0,0.0,0.06119195119375198,-1.45626018009481
0.0,1,1,tp_uic_full,51,14.772634805894173,0.0,0.0,0.07684395147837779,-1.7041726967383046
0.0,1,1,tp_uic_full,52,14.772634805894173,0.0,0.0,0.008226077928241904,3.877868044001114
0.0,1,1,tp_uic_full,53,14.772634805894173,0.0,0.0,6.597741122134175e-05,-2.101739108630225
0.0,1,1,tp_uic_full,54,14.772634805894173,0.0,0.0,0.008283045497713519,-2.968896255056216
0.0,1,1,tp_uic_full,55,14.772634805894173,0.0,0.0,0.000605352897389442,-1.6108776146358508
0.0,1,1,tp_uic_full,56,14.772634805894173,0.0,0.0,0.2736107236826096,1.7298142559583516
0.0,1,1,tp_uic_full,57,14.772634805894173,0.0,1.0,0.2903291339864943,-0.4330061047047751
0.0,1,1,tp_uic_full,58,14.772634805894173,0.0,0.0,0.16436110484471006,-3.5851636977304437
0.0,1,1,tp_uic_full,59,14.772634805894173,0.0,0.0,0.8237534573872118,-4.949014736538791
