experiment,variant,use_otfs_bin_validity,enable_dd_fractional_penalty,enable_dd_collision_penalty,method,P_D,P_D_ci95_low,P_D_ci95_high,P_D_ci95_half_width,P_FA_active,P_FA_overall,B_mean_bits,T_mean_ms,selected_links_mean,active_target_ratio_mean,feasible_target_ratio_mean,feasible_links_mean,comm_feasible_edge_ratio_mean,selected_rate_mean_mbps,selected_rate_min_mbps_mean,selected_rate_p10_mbps_mean,selected_chi_mean,selected_chi_min_mean,selected_chi_p10_mean,selected_gamma_comm_mean_db,selected_rate_satisfaction_ratio_mean,selected_chi_ge_min_ratio_mean,D_mean,D_median,D_p10,D_p90,all_targets_satisfied_prob,worst_target_D_mean,worst_target_satisfied_prob,actual_mean_target_P_D,actual_worst_target_P_D,actual_best_target_P_D,P_D_per_kbit,P_D_per_ms,D_per_kbit,D_per_ms
dd_ablation,w/o_dd_fractional_loss,True,False,True,single_best,0.7204,0.7115201131593565,0.729110614140444,0.008795250490543749,0.0407,0.0407,6400.0,4.519375029716416,10.0,1.0,1.0,430.98,0.5806301488963681,2.5419680557529065,0.7229409052359947,0.9422163732628137,0.9016290679803605,0.7711788917170624,0.8154210896210072,0.4855069979925945,1.0,1.0,12.844522086526815,4.858144407497158,0.3454005605979395,28.77066005451713,0.014,11.51615921999895,0.614,0.7203999999999999,0.71,0.737,0.1125625,0.15940257121020648,2.0069565760198147,2.842101397221905
dd_ablation,w/o_dd_fractional_loss,True,False,True,all_neighbor,0.767,0.7586126773863285,0.7751822599505441,0.008284791282107795,0.04805,0.04805,275827.2,665.6111917078593,430.98,1.0,1.0,430.98,0.32313412146855786,0.8075716541980015,0.20802849636792461,0.23576396076439754,0.7116439779700551,0.5100413355987397,0.5419290811045542,-6.471923752532332,1.0,1.0,15.695769200746033,8.090512530924212,0.5622089764113183,37.329676815732896,0.051,14.308782046381042,0.708,0.767,0.75,0.787,0.002780726483827556,0.0011523243742822173,0.05690435606331077,0.023580987513856285
dd_ablation,w/o_dd_collision_penalty,True,True,False,proposed_lagrangian,0.6499,0.6404948342284993,0.6591900388306664,0.009347602301083557,0.04452669134073555,0.044513333333333335,21136.64,29.25296222889527,33.026,0.9997,1.0,430.98,0.3870815841342075,1.3804276320642104,0.27398625968287044,0.3584077941295487,0.8012077624655867,0.5741378534507262,0.6361020986732101,-3.7128095603044096,1.0,1.0,7.736676484585516,4.122623422329214,0.22463455803100463,15.52993566243985,0.006,7.0487519108256995,0.586,0.6498999999999999,0.622,0.669,0.030747554956700784,0.022216553486608843,0.3660315208370638,0.26447497603998
dd_ablation,w/o_dd_collision_penalty,True,True,False,sense_sinr,0.642,0.6325506383863428,0.6513403020699715,0.009394831841814333,0.04492681137674636,0.04491333333333333,21136.64,42.4595911138108,33.026,0.9997,1.0,430.98,0.3929497805427493,0.9884481250201674,0.2399180547431562,0.28409818700817335,0.7488849798373205,0.5449364518389368,0.5860550725728765,-5.456939392466334,1.0,1.0,6.077071941365691,3.1428724372749075,0.21551322480335391,11.451925680584342,0.001,5.429096916896008,0.495,0.642,0.631,0.654,0.030373796402834132,0.015120258654379201,0.2875136228542328,0.14312601186093396
dd_ablation,w/o_dd_collision_penalty,True,True,False,single_best,0.6332,0.623704671740616,0.642593027335307,0.009444177797345521,0.04067333333333333,0.04067333333333333,6400.0,4.7375750728251536,10.0,1.0,1.0,430.98,0.5776970121320137,2.4532362393906597,0.6809952245815867,0.8927237493643917,0.8969438611947769,0.7598595206906708,0.8059197556125889,0.2235732755734389,1.0,1.0,9.900653016447057,3.239850361640621,0.1397324866675721,22.40367714290852,0.001,8.450643219693957,0.497,0.6332,0.617,0.651,0.0989375,0.133654874121584,1.5469770338198525,2.0898144861571577
dd_ablation,w/o_dd_collision_penalty,True,True,False,all_neighbor,0.6648,0.6554858923898869,0.6739875370974412,0.009250822353777166,0.047933333333333335,0.047933333333333335,275827.2,665.6111917078593,430.98,1.0,1.0,430.98,0.32313412146855786,0.8075716541980015,0.20802849636792461,0.23576396076439754,0.7116439779700551,0.5100413355987397,0.5419290811045542,-6.471923752532332,1.0,1.0,11.425666943126457,4.68324156794594,0.22018414906784714,28.75578855557503,0.006,10.062459762989103,0.571,0.6648000000000001,0.634,0.685,0.002410204649867743,0.000998781282950219,0.04142327857124481,0.017165677328546555
dd_ablation,w/o_all_dd_effects,False,False,False,proposed_lagrangian,0.7515,0.7429344897767074,0.7598723519469759,0.008468931085134246,0.044494449444944496,0.04449,19529.6,25.466364652847606,30.515,0.9999,1.0,431.01,0.39909813817467876,1.511440244957374,0.30585280670649323,0.403474144339599,0.8131459740813258,0.5893116145921372,0.652703168230418,-3.228403268265085,1.0,1.0,10.584599720751532,6.105846068535243,0.5936665822799165,20.63719688020191,0.06,9.690470762170634,0.711,0.7515000000000001,0.741,0.768,0.038480050794691134,0.02950951226232318,0.5419772919441019,0.41563057252335306
dd_ablation,w/o_all_dd_effects,False,False,False,sense_sinr,0.7212,0.7123275187097057,0.7299025941701304,0.008787537730212347,0.044934493449344935,0.04493,19529.6,38.54123372837624,30.515,0.9999,1.0,431.01,0.40562986487749947,1.0300517645984715,0.24878544576585507,0.2983497694774519,0.754853818193076,0.5526437669864728,0.5951732504881136,-5.26819430275673,1.0,1.0,7.8982361044103895,4.17256594687953,0.5624383074405165,14.568642527920694,0.021,7.150898644880889,0.607,0.7212,0.705,0.738,0.03692855972472554,0.01871242641278013,0.40442385427302097,0.20492950900518944
dd_ablation,w/o_all_dd_effects,False,False,False,single_best,0.722,0.7131349590171127,0.730694539442759,0.008779790212823158,0.04070666666666667,0.04070666666666667,6400.0,4.525130892423855,10.0,1.0,1.0,431.01,0.5805790999952967,2.5400914164220265,0.7240377887511222,0.9435482861292552,0.9015808280488422,0.7710030340705375,0.8153729308522454,0.481864878672164,1.0,1.0,12.814586957704977,4.875571096561115,0.35644631909961444,28.828528116509055,0.015,11.411572421576034,0.617,0.7219999999999999,0.712,0.738,0.1128125,0.15955339572802185,2.0022792121414024,2.8318710027061633
dd_ablation,w/o_all_dd_effects,False,False,False,all_neighbor,0.7682,0.7598271086326343,0.7763669070742918,0.00826989922082877,0.0481,0.0481,275846.4,665.6234421476673,431.01,1.0,1.0,431.01,0.32313412146855786,0.8075716541980015,0.20802849636792461,0.23576396076439754,0.7116439779700551,0.5100413355987397,0.5419290811045542,-6.471923752532332,1.0,1.0,15.75705412895243,8.180436832244382,0.5741119986290429,37.41152277137487,0.052,14.372692873930152,0.71,0.7682,0.754,0.786,0.002784883181364701,0.0011541059874955188,0.05712256577918881,0.02367262498765294
