trial,arm,p_d,p_fa,belief_objective,truth_objective,belief_worst_pd,truth_worst_pd,truth_mean_pd,n_tx,n_links,n_captured,kappa_db_median,eta_median,eval_kappa_db_median,eval_eta_median,fraction_json,retention_json,eval_fraction_json,eval_retention_json,joint_rounds,accepted_rounds,termination,measure_seconds,capture_aware,redundancy_aware,selection_rcs_factor,selector_strategy,fusion_rule,exact_gaussian_threshold,capability_source,capability_retention_source,risk_polish_swaps,risk_polish_json,risk_secondary_swaps,risk_secondary_json,fusion_pd_polish_json,rho_mean,rho_vector_json,power_policy,soft_mu,control_mu_json,history_json,selected_json,selected_eval_json,fusion_nodes_json
32,constant_serial_baseline,0.03833333333333333,0.04933333333333333,0.04405365692453491,0.042594840378952496,0.039555711563513465,0.03814282267106641,0.042347045874705246,6,5,5,0.0,1.0,0.0,1.0,null,null,null,null,0,0,serial,0.0,False,False,1.0,c2f,max_in_rate,True,predicted,predicted_risk,3,"[{""round"":0,""remove_target"":1,""remove_link"":[5,3],""add_target"":2,""add_link"":[5,2],""worst_pd_before"":0.0,""worst_pd_after"":0.036969526615231854,""service_before"":0.07801822775147006,""service_after"":0.11452832590430298},{""round"":1,""remove_target"":0,""remove_link"":[5,0],""add_target"":2,""add_link"":[5,0],""worst_pd_before"":0.036969526615231854,""worst_pd_after"":0.03704204620808887,""service_before"":0.11452832590430298,""service_after"":0.1152991257679139},{""round"":2,""remove_target"":2,""remove_link"":[5,2],""add_target"":2,""add_link"":[5,3],""worst_pd_before"":0.03704204620808887,""worst_pd_after"":0.03704204620808887,""service_before"":0.1152991257679139,""service_after"":0.11628328767647111}]",0,[],"{""before"":[0.03704204620808887,0.04003589785161226,0.039205343616769986],""after"":[0.049323428859660685,0.04004711072424835,0.039555711563513465],""reports_before"":[0,1,2],""reports_after"":[1,2,2],""candidate_evaluations"":9}",0.7999999999999999,"[0.8,0.8,0.8,0.8,0.8,0.8]",uniform,nan,null,[],"{""0"":[[5,2]],""1"":[[5,0],[5,2]],""2"":[[5,0],[5,3]]}","{""0"":[[5,2]],""1"":[[5,0],[5,2]],""2"":[[5,0],[5,3]]}","[5,3,4]"
32,constant_joint_baseline,0.041666666666666664,0.039,0.042986875096607965,0.04353481867162547,0.03867024913846989,0.03913373463790524,0.03985246532987957,1,15,15,0.0,1.0,0.0,1.0,null,null,null,null,1,0,fixed_point,0.0,False,False,1.0,c2f,max_in_rate,True,predicted,predicted_risk,0,[],0,[],"{""before"":[0.03782985561092344,0.04148808791882686,0.03816121229709952],""after"":[0.03867024913846989,0.041782973812829735,0.03898796220009777],""reports_before"":[5,5,5],""reports_after"":[4,4,4],""candidate_evaluations"":12}",0.7999999999999999,"[0.8,0.8,0.8,0.8,0.8,0.8]",uniform,nan,null,"[{""round"":0,""mask_before"":[5],""mask_candidate"":[5],""objective_before"":0.03867024913846989,""accepted"":false,""reason"":""fixed_point""}]","{""0"":[[5,2],[5,3],[5,0],[5,4],[5,1]],""1"":[[5,2],[5,0],[5,3],[5,4],[5,1]],""2"":[[5,2],[5,0],[5,3],[5,1],[5,4]]}","{""0"":[[5,2],[5,3],[5,0],[5,4],[5,1]],""1"":[[5,2],[5,0],[5,3],[5,4],[5,1]],""2"":[[5,2],[5,0],[5,3],[5,1],[5,4]]}","[4,4,4]"
32,constant_serial_capture,0.03833333333333333,0.04933333333333333,0.04405488703897326,0.042594840378952496,0.03955703272121094,0.03814282267106641,0.042347045874705246,6,5,5,0.0,1.0,0.0,1.0,null,null,null,null,0,0,serial,0.0,True,False,1.0,c2f,max_in_rate,True,predicted,predicted_risk,3,"[{""round"":0,""remove_target"":1,""remove_link"":[5,3],""add_target"":2,""add_link"":[5,2],""worst_pd_before"":0.0,""worst_pd_after"":0.03696951720206156,""service_before"":0.07801673032336426,""service_after"":0.11452685176838609},{""round"":1,""remove_target"":0,""remove_link"":[5,0],""add_target"":2,""add_link"":[5,0],""worst_pd_before"":0.03696951720206156,""worst_pd_after"":0.037041890300884964,""service_before"":0.11452685176838609,""service_after"":0.11529853895544159},{""round"":2,""remove_target"":2,""remove_link"":[5,2],""add_target"":2,""add_link"":[5,3],""worst_pd_before"":0.037041890300884964,""worst_pd_after"":0.037041890300884964,""service_before"":0.11529853895544159,""service_after"":0.11628143268201341}]",0,[],"{""before"":[0.037041890300884964,0.04003499913660218,0.039204543244526276],""after"":[0.04932339147909496,0.04004620402971382,0.03955703272121094],""reports_before"":[0,1,2],""reports_after"":[1,2,2],""candidate_evaluations"":9}",0.7999999999999999,"[0.8,0.8,0.8,0.8,0.8,0.8]",uniform,nan,null,[],"{""0"":[[5,2]],""1"":[[5,0],[5,2]],""2"":[[5,0],[5,3]]}","{""0"":[[5,2]],""1"":[[5,0],[5,2]],""2"":[[5,0],[5,3]]}","[5,3,4]"
32,constant_joint_capture,0.041666666666666664,0.039,0.04298591547374906,0.04353481867162547,0.03866927726506025,0.03913373463790524,0.03985246532987957,1,15,15,0.0,1.0,0.0,1.0,null,null,null,null,1,0,fixed_point,0.0,True,False,1.0,c2f,max_in_rate,True,predicted,predicted_risk,0,[],0,[],"{""before"":[0.037828864738106545,0.04148801516373765,0.03816137477755594],""after"":[0.03866927726506025,0.041782652979383064,0.03898811678894974],""reports_before"":[5,5,5],""reports_after"":[4,4,4],""candidate_evaluations"":12}",0.7999999999999999,"[0.8,0.8,0.8,0.8,0.8,0.8]",uniform,nan,null,"[{""round"":0,""mask_before"":[5],""mask_candidate"":[5],""objective_before"":0.03866927726506025,""accepted"":false,""reason"":""fixed_point""}]","{""0"":[[5,2],[5,3],[5,0],[5,4],[5,1]],""1"":[[5,2],[5,0],[5,3],[5,4],[5,1]],""2"":[[5,2],[5,0],[5,3],[5,1],[5,4]]}","{""0"":[[5,2],[5,3],[5,0],[5,4],[5,1]],""1"":[[5,2],[5,0],[5,3],[5,4],[5,1]],""2"":[[5,2],[5,0],[5,3],[5,1],[5,4]]}","[4,4,4]"
32,constant_serial_redundancy,0.04666666666666667,0.04466666666666667,0.04396173440335521,0.042408417187748716,0.03955170069998704,0.03814282267106641,0.03910580526143011,6,7,7,0.0,1.0,0.0,1.0,null,null,null,null,0,0,serial,0.0,False,True,1.0,c2f,max_in_rate,True,predicted,predicted_risk,3,"[{""round"":0,""remove_target"":1,""remove_link"":[5,3],""add_target"":0,""add_link"":[5,3],""worst_pd_before"":0.037522901437458865,""worst_pd_after"":0.03767339906755441,""service_before"":0.11623940945968284,""service_after"":0.11593047862737946},{""round"":1,""remove_target"":0,""remove_link"":[5,2],""add_target"":2,""add_link"":[5,3],""worst_pd_before"":0.03767339906755441,""worst_pd_after"":0.038525086467378095,""service_before"":0.11593047862737946,""service_after"":0.11810622404512885},{""round"":2,""remove_target"":2,""remove_link"":[5,2],""add_target"":2,""add_link"":[5,1],""worst_pd_before"":0.038525086467378095,""worst_pd_after"":0.03950518867596692,""service_before"":0.11810622404512885,""service_after"":0.11908632625371768}]",0,[],"{""before"":[0.0395452397261385,0.04003589785161226,0.03950518867596692],""after"":[0.03955170069998704,0.04004711072424835,0.04053226309433332],""reports_before"":[2,1,3],""reports_after"":[1,2,3],""candidate_evaluations"":12}",0.7999999999999999,"[0.8,0.8,0.8,0.8,0.8,0.8]",uniform,nan,null,[],"{""0"":[[5,0],[5,3]],""1"":[[5,0],[5,2]],""2"":[[5,0],[5,3],[5,1]]}","{""0"":[[5,0],[5,3]],""1"":[[5,0],[5,2]],""2"":[[5,0],[5,3],[5,1]]}","[3,3,4]"
32,constant_joint_redundancy,0.041666666666666664,0.039,0.042986875096607965,0.04353481867162547,0.03867024913846989,0.03913373463790524,0.03985246532987957,1,15,15,0.0,1.0,0.0,1.0,null,null,null,null,1,0,fixed_point,0.0,False,True,1.0,c2f,max_in_rate,True,predicted,predicted_risk,0,[],0,[],"{""before"":[0.03782985561092344,0.04148808791882686,0.03816121229709952],""after"":[0.03867024913846989,0.041782973812829735,0.03898796220009777],""reports_before"":[5,5,5],""reports_after"":[4,4,4],""candidate_evaluations"":12}",0.7999999999999999,"[0.8,0.8,0.8,0.8,0.8,0.8]",uniform,nan,null,"[{""round"":0,""mask_before"":[5],""mask_candidate"":[5],""objective_before"":0.03867024913846989,""accepted"":false,""reason"":""fixed_point""}]","{""0"":[[5,2],[5,3],[5,0],[5,4],[5,1]],""1"":[[5,2],[5,0],[5,3],[5,4],[5,1]],""2"":[[5,2],[5,0],[5,3],[5,1],[5,4]]}","{""0"":[[5,2],[5,3],[5,0],[5,4],[5,1]],""1"":[[5,2],[5,0],[5,3],[5,4],[5,1]],""2"":[[5,2],[5,0],[5,3],[5,1],[5,4]]}","[4,4,4]"
32,constant_serial_combined,0.04666666666666667,0.04466666666666667,0.04396264211750513,0.042408417187748716,0.03955268373217651,0.03814282267106641,0.03910580526143011,6,7,7,0.0,1.0,0.0,1.0,null,null,null,null,0,0,serial,0.0,True,True,1.0,c2f,max_in_rate,True,predicted,predicted_risk,3,"[{""round"":0,""remove_target"":1,""remove_link"":[5,3],""add_target"":0,""add_link"":[5,3],""worst_pd_before"":0.03752233542972234,""worst_pd_after"":0.037672820816352474,""service_before"":0.11623837984131871,""service_after"":0.1159294694709091},{""round"":1,""remove_target"":0,""remove_link"":[5,2],""add_target"":2,""add_link"":[5,3],""worst_pd_before"":0.037672820816352474,""worst_pd_after"":0.03852549509511527,""service_before"":0.1159294694709091,""service_after"":0.11810671860007688},{""round"":2,""remove_target"":2,""remove_link"":[5,2],""add_target"":2,""add_link"":[5,1],""worst_pd_before"":0.03852549509511527,""worst_pd_after"":0.03950444877018856,""service_before"":0.11810671860007688,""service_after"":0.11908567227515017}]",0,[],"{""before"":[0.03954622436835943,0.04003499913660218,0.03950444877018856],""after"":[0.03955268373217651,0.04004620402971382,0.04053379823572338],""reports_before"":[2,1,3],""reports_after"":[1,2,3],""candidate_evaluations"":12}",0.7999999999999999,"[0.8,0.8,0.8,0.8,0.8,0.8]",uniform,nan,null,[],"{""0"":[[5,0],[5,3]],""1"":[[5,0],[5,2]],""2"":[[5,0],[5,3],[5,1]]}","{""0"":[[5,0],[5,3]],""1"":[[5,0],[5,2]],""2"":[[5,0],[5,3],[5,1]]}","[3,3,4]"
32,constant_joint_combined,0.041666666666666664,0.039,0.04298591547374906,0.04353481867162547,0.03866927726506025,0.03913373463790524,0.03985246532987957,1,15,15,0.0,1.0,0.0,1.0,null,null,null,null,1,0,fixed_point,0.0,True,True,1.0,c2f,max_in_rate,True,predicted,predicted_risk,0,[],0,[],"{""before"":[0.037828864738106545,0.04148801516373765,0.03816137477755594],""after"":[0.03866927726506025,0.041782652979383064,0.03898811678894974],""reports_before"":[5,5,5],""reports_after"":[4,4,4],""candidate_evaluations"":12}",0.7999999999999999,"[0.8,0.8,0.8,0.8,0.8,0.8]",uniform,nan,null,"[{""round"":0,""mask_before"":[5],""mask_candidate"":[5],""objective_before"":0.03866927726506025,""accepted"":false,""reason"":""fixed_point""}]","{""0"":[[5,2],[5,3],[5,0],[5,4],[5,1]],""1"":[[5,2],[5,0],[5,3],[5,4],[5,1]],""2"":[[5,2],[5,0],[5,3],[5,1],[5,4]]}","{""0"":[[5,2],[5,3],[5,0],[5,4],[5,1]],""1"":[[5,2],[5,0],[5,3],[5,4],[5,1]],""2"":[[5,2],[5,0],[5,3],[5,1],[5,4]]}","[4,4,4]"
32,tpuic_serial_baseline,0.056666666666666664,0.050666666666666665,0.056769885910489065,0.06276395904254649,0.049923991844499034,0.05566609690717021,0.06235088162022939,6,6,6,35.7084634123984,0.9920056491482988,36.56901508423361,0.9999338385865706,"[[0.0007830855826511417,0.0003678918242456345,0.00036463074405848617],[8.522210548087781e-05,8.382697060385278e-05,8.403077602058183e-05],[0.0008864446005218042,0.0007925440051873804,0.0007979132799960189],[0.0002570110312070987,0.00029381827107328003,0.00031756922413172264],[7.522896818418158e-05,8.677382608455519e-05,8.87276986873721e-05],[0.00011933395073640507,0.0002807731364177727,0.00012025938644228642]]","[[0.992976343018243,0.9054967628608471,0.9991935686839472],[0.9987913499781761,0.9996152122953009,0.9993250680570971],[0.9532323101497581,0.9813622951245066,0.9985339893878489],[0.8919565171802556,0.8483154632100345,0.9991474653508005],[0.9353525752816502,0.9804292552333046,0.9994885954245402],[0.9910349552783546,0.9682252108981546,0.999599132391006]]","[[0.0006720056338066196,0.00028785226071317605,0.0002883018420116352],[0.00013106224035638024,0.00013028058653146687,0.0001304857683349768],[0.0004370117438825709,0.00033791659920970996,0.00034308601594081213],[0.00021233568489380667,0.00022865146895350118,0.0002448468616642063],[5.5319073564765346e-05,6.719133357217737e-05,6.8720807735562e-05],[8.063975578343301e-05,0.0002393750226688923,8.161616839803694e-05]]","[[0.9999944777087509,0.9841490709272718,0.9999799763951415],[0.9999985125647313,0.9999931053544197,0.9992443539156687],[0.9999943338524551,0.9941899231164929,0.9998446056448451],[0.9999611201576332,0.9993554085584297,0.9997883732728816],[0.9999926337034394,0.999158092832691,0.9999523890196352],[0.9999990006614473,0.999554005627135,0.999915288153506]]",0,0,serial,44.90292699984275,False,False,1.0,c2f,max_in_rate,True,predicted,predicted_risk,2,"[{""round"":0,""remove_target"":0,""remove_link"":[2,1],""add_target"":1,""add_link"":[2,0],""worst_pd_before"":0.0,""worst_pd_after"":0.04848271958884029,""service_before"":0.24945193400298085,""service_after"":0.28536964170123746},{""round"":1,""remove_target"":0,""remove_link"":[2,4],""add_target"":2,""add_link"":[2,1],""worst_pd_before"":0.04848271958884029,""worst_pd_after"":0.04958247742824422,""service_before"":0.28536964170123746,""service_after"":0.2645138515563485}]",0,[],"{""before"":[0.16500845577330756,0.04958247742824422,0.04992291835479675],""after"":[0.16500845577330756,0.051958095082569544,0.049923991844499034],""reports_before"":[1,1,4],""reports_after"":[0,1,4],""candidate_evaluations"":15}",0.7999999999999999,"[0.8,0.8,0.8,0.8,0.8,0.8]",uniform,1.0,null,[],"{""0"":[[2,5]],""1"":[[2,0]],""2"":[[2,5],[2,0],[2,4],[2,1]]}","{""0"":[[2,5]],""1"":[[2,0]],""2"":[[2,5],[2,0],[2,4],[2,1]]}","[5,4,3]"
32,tpuic_joint_baseline,0.13666666666666666,0.050666666666666665,0.08499126918832481,0.15884500254507586,0.06702746203168601,0.13813499627406728,0.17213289019138625,1,15,15,29.959395376315562,0.9999008494715674,30.08003586449216,0.9999996000486382,"[[0.0019213390367526265,0.001884616904594481,0.0018846169992734329],[0.0011485869196742955,0.0011485864571986015,0.001148644022368498],[1.0,1.0,1.0],[0.0008870685113075581,0.000887068521266617,0.0008870686548934531],[0.0008429844134621213,0.0008429844195570463,0.000843004128674033],[0.000515581613673799,0.0005155816151687786,0.0005155816447350264]]","[[0.997268373128515,0.9995071503516604,0.9974168139314065],[0.9999324654104094,0.9999938743004554,0.9997284405630239],[1.0,1.0,1.0],[0.983169156601989,0.9993009592572959,0.9999082455588021],[0.9995324475710959,0.9999185152162375,0.9998934533843328],[0.9995938967571237,0.9999648970235813,0.9999793328697119]]","[[0.0013930862521725424,0.0013498970053696553,0.0013499075124368588],[0.0019498958899631575,0.0019499298893822779,0.0019496027748988087],[1.0,1.0,1.0],[0.000571850622221171,0.000571852217651939,0.0005718578805998794],[0.000713934213246261,0.0007139347851967897,0.0007139901052598462],[0.00022439794347818158,0.0002243982377819134,0.00022440058006714534]]","[[0.9999977586437122,0.9977208212511851,0.9999878369286906],[0.9999997594703658,0.9999994406269105,0.9999749876608668],[1.0,1.0,1.0],[0.9999999009637238,0.9999936854426116,0.9999998197330207],[0.9999999740015122,0.9999991340035396,0.9999788049574236],[0.9999998180024953,0.9999999749290667,0.9999650319562917]]",1,0,fixed_point,109.77153260004707,False,False,1.0,c2f,max_in_rate,True,predicted,predicted_risk,0,[],0,[],"{""before"":[0.6831144126409292,0.11132663030229506,0.06702746203168601],""after"":[0.6831144126409292,0.11132663030229506,0.06702746203168601],""reports_before"":[5,5,5],""reports_after"":[4,4,4],""candidate_evaluations"":15}",0.7999999999999999,"[0.8,0.8,0.8,0.8,0.8,0.8]",uniform,1.0,null,"[{""round"":0,""mask_before"":[2],""mask_candidate"":[2],""objective_before"":0.06702746203168601,""accepted"":false,""reason"":""fixed_point""}]","{""0"":[[2,5],[2,4],[2,1],[2,0],[2,3]],""1"":[[2,0],[2,5],[2,4],[2,1],[2,3]],""2"":[[2,5],[2,0],[2,4],[2,1],[2,3]]}","{""0"":[[2,5],[2,4],[2,1],[2,0],[2,3]],""1"":[[2,0],[2,5],[2,4],[2,1],[2,3]],""2"":[[2,5],[2,0],[2,4],[2,1],[2,3]]}","[0,0,0]"
